"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, Gender"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Achievement First Hartford Academy Inc. District","=""2880013""",08,"F",30,30,100.0,30,"*","*",11,36.7,11,36.7,"*","*","*","*",2578
"Achievement First Hartford Academy Inc. District","=""2880013""",08,"M",35,34,97.1,34,"*","*",11,32.4,9,26.5,"*","*","*","*",2576
"Amistad Academy District","=""2790013""",03,"F",50,50,100.0,50,"*","*","*","*",20,40.0,16,32.0,36,72.0,2466
"Amistad Academy District","=""2790013""",03,"M",41,40,97.6,40,"*","*",12,30.0,12,30.0,"*","*","*","*",2449
"Amistad Academy District","=""2790013""",04,"F",44,43,97.7,43,12,27.9,7,16.3,10,23.3,14,32.6,24,55.8,2487
"Amistad Academy District","=""2790013""",04,"M",48,48,100.0,48,12,25.0,10,20.8,12,25.0,14,29.2,26,54.2,2480
"Amistad Academy District","=""2790013""",05,"F",48,48,100.0,48,"*","*",14,29.2,22,45.8,"*","*","*","*",2523
"Amistad Academy District","=""2790013""",05,"M",46,45,97.8,45,"*","*",8,17.8,16,35.6,"*","*","*","*",2495
"Amistad Academy District","=""2790013""",06,"F",40,40,100.0,40,"*","*",12,30.0,23,57.5,"*","*","*","*",2543
"Amistad Academy District","=""2790013""",06,"M",50,50,100.0,50,"*","*",16,32.0,"*","*",0,0.0,"*","*",2489
"Amistad Academy District","=""2790013""",07,"F",46,46,100.0,46,"*","*",14,30.4,17,37.0,"*","*","*","*",2553
"Amistad Academy District","=""2790013""",07,"M",43,43,100.0,43,13,30.2,"*","*",17,39.5,"*","*","*","*",2530
"Amistad Academy District","=""2790013""",08,"F",39,39,100.0,39,"*","*",12,30.8,19,48.7,"*","*","*","*",2570
"Amistad Academy District","=""2790013""",08,"M",43,42,97.7,42,"*","*",10,23.8,16,38.1,"*","*","*","*",2574
"Andover School District","=""0010011""",03,"F",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"M",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2515
"Andover School District","=""0010011""",05,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"M",29,27,93.1,27,"*","*","*","*","*","*","*","*","*","*",2573
"Andover School District","=""0010011""",06,"F",27,27,100.0,27,"*","*","*","*","*","*",14,51.9,"*","*",2592
"Andover School District","=""0010011""",06,"M",21,21,100.0,21,"*","*","*","*","*","*",8,38.1,"*","*",2574
"Ansonia School District","=""0020011""",03,"F",81,79,97.5,79,20,25.3,25,31.6,20,25.3,14,17.7,34,43.0,2417
"Ansonia School District","=""0020011""",03,"M",91,91,100.0,91,31,34.1,26,28.6,22,24.2,12,13.2,34,37.4,2397
"Ansonia School District","=""0020011""",04,"F",79,78,98.7,78,17,21.8,23,29.5,23,29.5,15,19.2,38,48.7,2471
"Ansonia School District","=""0020011""",04,"M",87,87,100.0,87,35,40.2,25,28.7,18,20.7,9,10.3,27,31.0,2434
"Ansonia School District","=""0020011""",05,"F",97,97,100.0,97,38,39.2,27,27.8,22,22.7,10,10.3,32,33.0,2466
"Ansonia School District","=""0020011""",05,"M",87,87,100.0,87,43,49.4,14,16.1,21,24.1,9,10.3,30,34.5,2454
"Ansonia School District","=""0020011""",06,"F",93,90,96.8,90,22,24.4,29,32.2,27,30.0,12,13.3,39,43.3,2519
"Ansonia School District","=""0020011""",06,"M",83,82,98.8,82,35,42.7,20,24.4,20,24.4,7,8.5,27,32.9,2486
"Ansonia School District","=""0020011""",07,"F",69,67,97.1,67,28,41.8,26,38.8,"*","*","*","*",13,19.4,2487
"Ansonia School District","=""0020011""",07,"M",102,96,94.1,96,52,54.2,27,28.1,"*","*","*","*",17,17.7,2472
"Ansonia School District","=""0020011""",08,"F",99,97,98.0,97,29,29.9,32,33.0,29,29.9,7,7.2,36,37.1,2532
"Ansonia School District","=""0020011""",08,"M",86,86,100.0,86,39,45.3,20,23.3,21,24.4,6,7.0,27,31.4,2512
"Area Cooperative Educational Services","=""2440014""",03,"F",41,41,100.0,41,12,29.3,11,26.8,"*","*","*","*",18,43.9,2426
"Area Cooperative Educational Services","=""2440014""",03,"M",48,46,95.8,46,24,52.2,13,28.3,"*","*","*","*",9,19.6,2361
"Area Cooperative Educational Services","=""2440014""",04,"F",42,42,100.0,42,14,33.3,14,33.3,"*","*","*","*",14,33.3,2444
"Area Cooperative Educational Services","=""2440014""",04,"M",61,59,96.7,59,39,66.1,10,16.9,"*","*","*","*",10,16.9,2377
"Area Cooperative Educational Services","=""2440014""",05,"F",34,34,100.0,34,11,32.4,"*","*",13,38.2,"*","*","*","*",2483
"Area Cooperative Educational Services","=""2440014""",05,"M",63,62,98.4,62,38,61.3,"*","*",11,17.7,"*","*","*","*",2423
"Area Cooperative Educational Services","=""2440014""",06,"F",160,160,100.0,160,52,32.5,44,27.5,43,26.9,21,13.1,64,40.0,2502
"Area Cooperative Educational Services","=""2440014""",06,"M",190,190,100.0,190,75,39.5,47,24.7,50,26.3,18,9.5,68,35.8,2493
"Area Cooperative Educational Services","=""2440014""",07,"F",170,169,99.4,169,42,24.9,45,26.6,60,35.5,22,13.0,82,48.5,2547
"Area Cooperative Educational Services","=""2440014""",07,"M",161,158,98.1,158,70,44.3,41,25.9,33,20.9,14,8.9,47,29.7,2500
"Area Cooperative Educational Services","=""2440014""",08,"F",136,136,100.0,136,38,27.9,35,25.7,49,36.0,14,10.3,63,46.3,2548
"Area Cooperative Educational Services","=""2440014""",08,"M",181,178,98.3,177,65,36.7,42,23.7,48,27.1,22,12.4,70,39.5,2534
"Ashford School District","=""0030011""",03,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"F",22,22,100.0,22,"*","*","*","*",8,36.4,10,45.5,18,81.8,2513
"Ashford School District","=""0030011""",04,"M",20,20,100.0,20,"*","*","*","*",6,30.0,6,30.0,12,60.0,2482
"Ashford School District","=""0030011""",05,"F",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2577
"Ashford School District","=""0030011""",05,"M",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2519
"Ashford School District","=""0030011""",07,"F",25,25,100.0,25,0,0.0,"*","*",11,44.0,"*","*","*","*",2618
"Ashford School District","=""0030011""",07,"M",26,26,100.0,26,"*","*",8,30.8,10,38.5,"*","*","*","*",2525
"Ashford School District","=""0030011""",08,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2573
"Avon School District","=""0040011""",03,"F",117,117,100.0,117,"*","*","*","*",26,22.2,65,55.6,91,77.8,2495
"Avon School District","=""0040011""",03,"M",119,119,100.0,119,"*","*","*","*",24,20.2,68,57.1,92,77.3,2492
"Avon School District","=""0040011""",04,"F",107,106,99.1,106,7,6.6,10,9.4,27,25.5,62,58.5,89,84.0,2547
"Avon School District","=""0040011""",04,"M",112,112,100.0,112,7,6.3,14,12.5,28,25.0,63,56.3,91,81.3,2539
"Avon School District","=""0040011""",05,"F",146,146,100.0,146,12,8.2,16,11.0,43,29.5,75,51.4,118,80.8,2573
"Avon School District","=""0040011""",05,"M",127,127,100.0,127,12,9.4,20,15.7,40,31.5,55,43.3,95,74.8,2562
"Avon School District","=""0040011""",06,"F",129,128,99.2,128,"*","*","*","*",40,31.3,73,57.0,113,88.3,2623
"Avon School District","=""0040011""",06,"M",148,148,100.0,148,"*","*","*","*",61,41.2,58,39.2,119,80.4,2594
"Avon School District","=""0040011""",07,"F",115,115,100.0,115,"*","*","*","*",45,39.1,54,47.0,99,86.1,2634
"Avon School District","=""0040011""",07,"M",152,152,100.0,152,"*","*","*","*",55,36.2,71,46.7,126,82.9,2635
"Avon School District","=""0040011""",08,"F",140,138,98.6,138,8,5.8,15,10.9,58,42.0,57,41.3,115,83.3,2644
"Avon School District","=""0040011""",08,"M",133,133,100.0,133,9,6.8,23,17.3,54,40.6,47,35.3,101,75.9,2624
"Barkhamsted School District","=""0050011""",03,"F",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"F",23,23,100.0,23,"*","*","*","*",8,34.8,"*","*","*","*",2520
"Barkhamsted School District","=""0050011""",04,"M",25,22,88.0,22,"*","*","*","*",6,27.3,"*","*","*","*",2463
"Barkhamsted School District","=""0050011""",05,"F",23,22,95.7,22,"*","*","*","*",6,27.3,8,36.4,14,63.6,2544
"Barkhamsted School District","=""0050011""",05,"M",24,23,95.8,23,"*","*","*","*",8,34.8,8,34.8,16,69.6,2550
"Barkhamsted School District","=""0050011""",06,"F",23,23,100.0,23,0,0.0,"*","*",7,30.4,"*","*","*","*",2591
"Barkhamsted School District","=""0050011""",06,"M",22,21,95.5,21,"*","*","*","*",9,42.9,"*","*","*","*",2564
"Berlin School District","=""0070011""",03,"F",100,100,100.0,100,7,7.0,24,24.0,33,33.0,36,36.0,69,69.0,2467
"Berlin School District","=""0070011""",03,"M",101,101,100.0,101,13,12.9,24,23.8,26,25.7,38,37.6,64,63.4,2456
"Berlin School District","=""0070011""",04,"F",85,85,100.0,85,7,8.2,20,23.5,24,28.2,34,40.0,58,68.2,2511
"Berlin School District","=""0070011""",04,"M",104,101,97.1,101,21,20.8,21,20.8,26,25.7,33,32.7,59,58.4,2481
"Berlin School District","=""0070011""",05,"F",114,114,100.0,114,"*","*","*","*",49,43.0,45,39.5,94,82.5,2561
"Berlin School District","=""0070011""",05,"M",138,137,99.3,136,"*","*","*","*",50,36.8,47,34.6,97,71.3,2544
"Berlin School District","=""0070011""",06,"F",97,96,99.0,96,8,8.3,17,17.7,42,43.8,29,30.2,71,74.0,2576
"Berlin School District","=""0070011""",06,"M",118,118,100.0,118,20,16.9,27,22.9,43,36.4,28,23.7,71,60.2,2548
"Berlin School District","=""0070011""",07,"F",118,118,100.0,118,8,6.8,23,19.5,57,48.3,30,25.4,87,73.7,2597
"Berlin School District","=""0070011""",07,"M",129,128,99.2,128,16,12.5,26,20.3,58,45.3,28,21.9,86,67.2,2580
"Berlin School District","=""0070011""",08,"F",86,86,100.0,86,"*","*","*","*",45,52.3,21,24.4,66,76.7,2613
"Berlin School District","=""0070011""",08,"M",129,129,100.0,129,"*","*",38,29.5,54,41.9,"*","*","*","*",2591
"Bethany School District","=""0080011""",03,"F",28,26,92.9,26,"*","*","*","*","*","*",13,50.0,"*","*",2471
"Bethany School District","=""0080011""",03,"M",30,29,96.7,29,"*","*","*","*","*","*",7,24.1,"*","*",2431
"Bethany School District","=""0080011""",04,"F",24,24,100.0,24,"*","*","*","*","*","*",13,54.2,"*","*",2546
"Bethany School District","=""0080011""",04,"M",28,27,96.4,27,"*","*","*","*","*","*",6,22.2,"*","*",2467
"Bethany School District","=""0080011""",05,"F",25,24,96.0,24,"*","*","*","*",7,29.2,13,54.2,20,83.3,2585
"Bethany School District","=""0080011""",05,"M",34,32,94.1,32,"*","*","*","*",13,40.6,12,37.5,25,78.1,2558
"Bethany School District","=""0080011""",06,"F",30,29,96.7,29,"*","*","*","*",15,51.7,"*","*","*","*",2576
"Bethany School District","=""0080011""",06,"M",33,33,100.0,33,"*","*","*","*",10,30.3,"*","*","*","*",2525
"Bethel School District","=""0090011""",03,"F",128,128,100.0,128,14,10.9,23,18.0,40,31.3,51,39.8,91,71.1,2470
"Bethel School District","=""0090011""",03,"M",125,123,98.4,123,18,14.6,30,24.4,26,21.1,49,39.8,75,61.0,2454
"Bethel School District","=""0090011""",04,"F",107,106,99.1,106,13,12.3,19,17.9,35,33.0,39,36.8,74,69.8,2507
"Bethel School District","=""0090011""",04,"M",103,102,99.0,102,21,20.6,16,15.7,31,30.4,34,33.3,65,63.7,2490
"Bethel School District","=""0090011""",05,"F",96,96,100.0,96,12,12.5,15,15.6,32,33.3,37,38.5,69,71.9,2551
"Bethel School District","=""0090011""",05,"M",117,116,99.1,116,17,14.7,18,15.5,48,41.4,33,28.4,81,69.8,2532
"Bethel School District","=""0090011""",06,"F",94,93,98.9,93,"*","*","*","*",38,40.9,42,45.2,80,86.0,2605
"Bethel School District","=""0090011""",06,"M",95,95,100.0,95,"*","*","*","*",36,37.9,32,33.7,68,71.6,2568
"Bethel School District","=""0090011""",07,"F",114,114,100.0,114,11,9.6,16,14.0,44,38.6,43,37.7,87,76.3,2609
"Bethel School District","=""0090011""",07,"M",134,134,100.0,134,16,11.9,23,17.2,62,46.3,33,24.6,95,70.9,2590
"Bethel School District","=""0090011""",08,"F",105,104,99.0,104,"*","*","*","*",52,50.0,38,36.5,90,86.5,2642
"Bethel School District","=""0090011""",08,"M",111,109,98.2,109,"*","*",28,25.7,44,40.4,"*","*","*","*",2603
"Bloomfield School District","=""0110011""",03,"F",79,79,100.0,79,19,24.1,15,19.0,22,27.8,23,29.1,45,57.0,2440
"Bloomfield School District","=""0110011""",03,"M",66,66,100.0,66,18,27.3,17,25.8,22,33.3,9,13.6,31,47.0,2422
"Bloomfield School District","=""0110011""",04,"F",53,53,100.0,53,16,30.2,14,26.4,14,26.4,9,17.0,23,43.4,2452
"Bloomfield School District","=""0110011""",04,"M",59,59,100.0,59,26,44.1,11,18.6,11,18.6,11,18.6,22,37.3,2447
"Bloomfield School District","=""0110011""",05,"F",61,61,100.0,61,9,14.8,13,21.3,27,44.3,12,19.7,39,63.9,2522
"Bloomfield School District","=""0110011""",05,"M",64,64,100.0,64,18,28.1,18,28.1,21,32.8,7,10.9,28,43.8,2484
"Bloomfield School District","=""0110011""",06,"F",58,58,100.0,58,10,17.2,11,19.0,27,46.6,10,17.2,37,63.8,2539
"Bloomfield School District","=""0110011""",06,"M",62,62,100.0,62,15,24.2,16,25.8,23,37.1,8,12.9,31,50.0,2521
"Bloomfield School District","=""0110011""",07,"F",73,70,95.9,70,19,27.1,"*","*",22,31.4,"*","*","*","*",2547
"Bloomfield School District","=""0110011""",07,"M",63,63,100.0,63,26,41.3,"*","*",19,30.2,"*","*","*","*",2504
"Bloomfield School District","=""0110011""",08,"F",67,67,100.0,67,"*","*",19,28.4,31,46.3,"*","*","*","*",2576
"Bloomfield School District","=""0110011""",08,"M",62,62,100.0,62,"*","*",28,45.2,21,33.9,"*","*","*","*",2538
"Bolton School District","=""0120011""",03,"F",25,23,92.0,23,"*","*","*","*",9,39.1,11,47.8,20,87.0,2482
"Bolton School District","=""0120011""",03,"M",30,28,93.3,28,"*","*","*","*",7,25.0,12,42.9,19,67.9,2475
"Bolton School District","=""0120011""",04,"F",26,26,100.0,26,"*","*",0,0.0,"*","*",18,69.2,"*","*",2553
"Bolton School District","=""0120011""",04,"M",28,28,100.0,28,"*","*","*","*","*","*",15,53.6,"*","*",2525
"Bolton School District","=""0120011""",05,"F",39,38,97.4,38,"*","*","*","*",13,34.2,18,47.4,31,81.6,2559
"Bolton School District","=""0120011""",05,"M",30,29,96.7,29,"*","*","*","*",10,34.5,11,37.9,21,72.4,2539
"Bolton School District","=""0120011""",06,"F",35,35,100.0,35,"*","*","*","*",12,34.3,18,51.4,30,85.7,2605
"Bolton School District","=""0120011""",06,"M",28,27,96.4,27,"*","*","*","*",12,44.4,9,33.3,21,77.8,2585
"Bolton School District","=""0120011""",07,"F",26,24,92.3,24,"*","*","*","*",8,33.3,7,29.2,15,62.5,2590
"Bolton School District","=""0120011""",07,"M",39,39,100.0,39,"*","*","*","*",23,59.0,10,25.6,33,84.6,2592
"Bolton School District","=""0120011""",08,"F",23,23,100.0,23,"*","*","*","*",11,47.8,"*","*","*","*",2638
"Bolton School District","=""0120011""",08,"M",27,27,100.0,27,"*","*","*","*",13,48.1,"*","*","*","*",2590
"Bozrah School District","=""0130011""",03,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"M",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"M",12,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"F",114,113,99.1,112,10,8.9,25,22.3,32,28.6,45,40.2,77,68.8,2466
"Branford School District","=""0140011""",03,"M",124,124,100.0,123,16,13.0,33,26.8,31,25.2,43,35.0,74,60.2,2454
"Branford School District","=""0140011""",04,"F",102,102,100.0,101,14,13.9,16,15.8,19,18.8,52,51.5,71,70.3,2516
"Branford School District","=""0140011""",04,"M",117,117,100.0,115,15,13.0,24,20.9,36,31.3,40,34.8,76,66.1,2496
"Branford School District","=""0140011""",05,"F",111,111,100.0,110,8,7.3,19,17.3,43,39.1,40,36.4,83,75.5,2551
"Branford School District","=""0140011""",05,"M",113,112,99.1,112,14,12.5,29,25.9,30,26.8,39,34.8,69,61.6,2534
"Branford School District","=""0140011""",06,"F",116,114,98.3,113,13,11.5,32,28.3,44,38.9,24,21.2,68,60.2,2547
"Branford School District","=""0140011""",06,"M",103,103,100.0,103,28,27.2,21,20.4,37,35.9,17,16.5,54,52.4,2521
"Branford School District","=""0140011""",07,"F",103,100,97.1,100,6,6.0,19,19.0,39,39.0,36,36.0,75,75.0,2607
"Branford School District","=""0140011""",07,"M",113,113,100.0,113,21,18.6,26,23.0,46,40.7,20,17.7,66,58.4,2562
"Branford School District","=""0140011""",08,"F",128,122,95.3,122,10,8.2,32,26.2,53,43.4,27,22.1,80,65.6,2603
"Branford School District","=""0140011""",08,"M",111,110,99.1,110,28,25.5,27,24.5,38,34.5,17,15.5,55,50.0,2561
"Brass City Charter School District","=""2900013""",03,"F",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*",2494
"Brass City Charter School District","=""2900013""",03,"M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"F",47,47,100.0,47,8,17.0,10,21.3,8,17.0,21,44.7,29,61.7,2461
"Bridgeport Achievement First District","=""2850013""",03,"M",40,40,100.0,40,8,20.0,11,27.5,9,22.5,12,30.0,21,52.5,2439
"Bridgeport Achievement First District","=""2850013""",04,"F",40,40,100.0,40,"*","*","*","*",9,22.5,20,50.0,29,72.5,2522
"Bridgeport Achievement First District","=""2850013""",04,"M",52,51,98.1,51,13,25.5,"*","*",18,35.3,"*","*","*","*",2477
"Bridgeport Achievement First District","=""2850013""",05,"F",49,49,100.0,49,18,36.7,"*","*",13,26.5,"*","*","*","*",2486
"Bridgeport Achievement First District","=""2850013""",05,"M",40,40,100.0,40,18,45.0,10,25.0,"*","*","*","*",12,30.0,2463
"Bridgeport Achievement First District","=""2850013""",06,"F",47,47,100.0,47,14,29.8,17,36.2,"*","*","*","*",16,34.0,2493
"Bridgeport Achievement First District","=""2850013""",06,"M",46,46,100.0,46,15,32.6,20,43.5,"*","*","*","*",11,23.9,2475
"Bridgeport Achievement First District","=""2850013""",07,"F",43,43,100.0,43,"*","*",18,41.9,12,27.9,"*","*","*","*",2525
"Bridgeport Achievement First District","=""2850013""",07,"M",47,47,100.0,47,16,34.0,17,36.2,"*","*","*","*",14,29.8,2518
"Bridgeport Achievement First District","=""2850013""",08,"F",46,46,100.0,46,"*","*",14,30.4,16,34.8,"*","*","*","*",2593
"Bridgeport Achievement First District","=""2850013""",08,"M",44,44,100.0,44,"*","*",13,29.5,17,38.6,"*","*","*","*",2570
"Bridgeport School District","=""0150011""",03,"F",833,831,99.8,830,437,52.7,198,23.9,117,14.1,78,9.4,195,23.5,2373
"Bridgeport School District","=""0150011""",03,"M",979,976,99.7,975,594,60.9,220,22.6,101,10.4,60,6.2,161,16.5,2356
"Bridgeport School District","=""0150011""",04,"F",855,854,99.9,854,476,55.7,177,20.7,139,16.3,62,7.3,201,23.5,2409
"Bridgeport School District","=""0150011""",04,"M",899,897,99.8,896,595,66.4,152,17.0,102,11.4,47,5.2,149,16.6,2387
"Bridgeport School District","=""0150011""",05,"F",795,793,99.7,791,392,49.6,176,22.3,166,21.0,57,7.2,223,28.2,2446
"Bridgeport School District","=""0150011""",05,"M",790,788,99.7,786,482,61.3,162,20.6,117,14.9,25,3.2,142,18.1,2421
"Bridgeport School District","=""0150011""",06,"F",636,628,98.7,628,264,42.0,194,30.9,135,21.5,35,5.6,170,27.1,2475
"Bridgeport School District","=""0150011""",06,"M",747,744,99.6,743,414,55.7,197,26.5,106,14.3,26,3.5,132,17.8,2446
"Bridgeport School District","=""0150011""",07,"F",643,638,99.2,638,261,40.9,173,27.1,156,24.5,48,7.5,204,32.0,2506
"Bridgeport School District","=""0150011""",07,"M",741,735,99.2,734,409,55.7,178,24.3,120,16.3,27,3.7,147,20.0,2472
"Bridgeport School District","=""0150011""",08,"F",707,700,99.0,700,259,37.0,214,30.6,189,27.0,38,5.4,227,32.4,2519
"Bridgeport School District","=""0150011""",08,"M",748,738,98.7,738,411,55.7,183,24.8,126,17.1,18,2.4,144,19.5,2480
"Bristol School District","=""0170011""",03,"F",284,284,100.0,284,58,20.4,84,29.6,53,18.7,89,31.3,142,50.0,2438
"Bristol School District","=""0170011""",03,"M",309,309,100.0,309,85,27.5,76,24.6,80,25.9,68,22.0,148,47.9,2424
"Bristol School District","=""0170011""",04,"F",289,287,99.3,287,72,25.1,67,23.3,66,23.0,82,28.6,148,51.6,2476
"Bristol School District","=""0170011""",04,"M",286,285,99.7,285,82,28.8,51,17.9,73,25.6,79,27.7,152,53.3,2476
"Bristol School District","=""0170011""",05,"F",329,329,100.0,329,49,14.9,58,17.6,136,41.3,86,26.1,222,67.5,2529
"Bristol School District","=""0170011""",05,"M",318,315,99.1,315,97,30.8,60,19.0,98,31.1,60,19.0,158,50.2,2493
"Bristol School District","=""0170011""",06,"F",271,271,100.0,271,50,18.5,65,24.0,93,34.3,63,23.2,156,57.6,2541
"Bristol School District","=""0170011""",06,"M",293,292,99.7,292,73,25.0,85,29.1,95,32.5,39,13.4,134,45.9,2519
"Bristol School District","=""0170011""",07,"F",278,276,99.3,276,43,15.6,56,20.3,115,41.7,62,22.5,177,64.1,2579
"Bristol School District","=""0170011""",07,"M",327,326,99.7,326,102,31.3,92,28.2,109,33.4,23,7.1,132,40.5,2526
"Bristol School District","=""0170011""",08,"F",271,267,98.5,267,26,9.7,65,24.3,143,53.6,33,12.4,176,65.9,2588
"Bristol School District","=""0170011""",08,"M",294,294,100.0,294,67,22.8,76,25.9,116,39.5,35,11.9,151,51.4,2558
"Brookfield School District","=""0180011""",03,"F",83,79,95.2,79,8,10.1,15,19.0,23,29.1,33,41.8,56,70.9,2470
"Brookfield School District","=""0180011""",03,"M",102,98,96.1,98,18,18.4,21,21.4,20,20.4,39,39.8,59,60.2,2458
"Brookfield School District","=""0180011""",04,"F",116,110,94.8,110,15,13.6,18,16.4,22,20.0,55,50.0,77,70.0,2513
"Brookfield School District","=""0180011""",04,"M",110,106,96.4,106,11,10.4,21,19.8,43,40.6,31,29.2,74,69.8,2501
"Brookfield School District","=""0180011""",05,"F",92,88,95.7,88,6,6.8,15,17.0,32,36.4,35,39.8,67,76.1,2551
"Brookfield School District","=""0180011""",05,"M",98,94,95.9,94,12,12.8,13,13.8,35,37.2,34,36.2,69,73.4,2541
"Brookfield School District","=""0180011""",06,"F",106,90,84.9,90,9,10.0,19,21.1,33,36.7,29,32.2,62,68.9,2570
"Brookfield School District","=""0180011""",06,"M",119,107,89.9,107,11,10.3,32,29.9,35,32.7,29,27.1,64,59.8,2560
"Brookfield School District","=""0180011""",07,"F",126,118,93.7,118,11,9.3,30,25.4,40,33.9,37,31.4,77,65.3,2593
"Brookfield School District","=""0180011""",07,"M",114,110,96.5,110,19,17.3,25,22.7,46,41.8,20,18.2,66,60.0,2569
"Brookfield School District","=""0180011""",08,"F",95,92,96.8,92,"*","*","*","*",40,43.5,36,39.1,76,82.6,2636
"Brookfield School District","=""0180011""",08,"M",106,103,97.2,103,"*","*","*","*",46,44.7,26,25.2,72,69.9,2604
"Brooklyn School District","=""0190011""",03,"F",34,34,100.0,34,8,23.5,9,26.5,9,26.5,8,23.5,17,50.0,2434
