"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Barkhamsted School District","=""0050011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N",39,36,92.3,36,"*","*","*","*","*","*","*","*","*","*",2492
"Barkhamsted School District","=""0050011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"Y",20,20,100.0,20,"*","*",6,30.0,8,40.0,"*","*","*","*",2420
"Berlin School District","=""0070011""",03,"N",181,181,100.0,181,"*","*",42,23.2,51,28.2,"*","*","*","*",2466
"Berlin School District","=""0070011""",04,"Y",23,22,95.7,22,7,31.8,7,31.8,"*","*","*","*",8,36.4,2441
"Berlin School District","=""0070011""",04,"N",166,164,98.8,164,21,12.8,34,20.7,"*","*","*","*",109,66.5,2502
"Berlin School District","=""0070011""",05,"Y",34,34,100.0,34,8,23.5,"*","*",15,44.1,"*","*","*","*",2504
"Berlin School District","=""0070011""",05,"N",218,217,99.5,216,"*","*",35,16.2,84,38.9,"*","*","*","*",2559
"Berlin School District","=""0070011""",06,"Y",27,27,100.0,27,10,37.0,"*","*",8,29.6,"*","*","*","*",2517
"Berlin School District","=""0070011""",06,"N",188,187,99.5,187,18,9.6,"*","*",77,41.2,"*","*","*","*",2567
"Berlin School District","=""0070011""",07,"Y",29,29,100.0,29,"*","*",9,31.0,11,37.9,"*","*","*","*",2533
"Berlin School District","=""0070011""",07,"N",218,217,99.5,217,"*","*",40,18.4,104,47.9,"*","*","*","*",2595
"Berlin School District","=""0070011""",08,"Y",32,32,100.0,32,"*","*",16,50.0,7,21.9,"*","*","*","*",2526
"Berlin School District","=""0070011""",08,"N",183,183,100.0,183,"*","*",37,20.2,92,50.3,"*","*","*","*",2613
"Bethany School District","=""0080011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",53,50,94.3,50,"*","*","*","*","*","*","*","*","*","*",2577
"Bethany School District","=""0080011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",03,"Y",54,54,100.0,54,14,25.9,15,27.8,14,25.9,11,20.4,25,46.3,2417
"Bethel School District","=""0090011""",03,"N",199,197,99.0,197,18,9.1,38,19.3,52,26.4,89,45.2,141,71.6,2474
"Bethel School District","=""0090011""",04,"Y",39,39,100.0,39,11,28.2,"*","*",16,41.0,"*","*","*","*",2465
"Bethel School District","=""0090011""",04,"N",171,169,98.8,169,"*","*","*","*",50,29.6,66,39.1,116,68.6,2506
"Bethel School District","=""0090011""",05,"Y",51,51,100.0,51,15,29.4,8,15.7,16,31.4,12,23.5,28,54.9,2503
"Bethel School District","=""0090011""",05,"N",162,161,99.4,161,14,8.7,25,15.5,64,39.8,58,36.0,122,75.8,2553
"Bethel School District","=""0090011""",06,"Y",35,35,100.0,35,"*","*","*","*",18,51.4,7,20.0,25,71.4,2554
"Bethel School District","=""0090011""",06,"N",154,153,99.4,153,"*","*","*","*",56,36.6,67,43.8,123,80.4,2594
"Bethel School District","=""0090011""",07,"Y",56,56,100.0,56,10,17.9,17,30.4,19,33.9,10,17.9,29,51.8,2562
"Bethel School District","=""0090011""",07,"N",192,192,100.0,192,17,8.9,22,11.5,87,45.3,66,34.4,153,79.7,2609
"Bethel School District","=""0090011""",08,"Y",56,55,98.2,55,"*","*",14,25.5,24,43.6,"*","*","*","*",2596
"Bethel School District","=""0090011""",08,"N",160,158,98.8,158,"*","*","*","*",72,45.6,53,33.5,125,79.1,2631
"Bloomfield School District","=""0110011""",03,"Y",85,85,100.0,85,24,28.2,17,20.0,29,34.1,15,17.6,44,51.8,2424
"Bloomfield School District","=""0110011""",03,"N",60,60,100.0,60,13,21.7,15,25.0,15,25.0,17,28.3,32,53.3,2443
"Bloomfield School District","=""0110011""",04,"Y",64,64,100.0,64,24,37.5,17,26.6,14,21.9,9,14.1,23,35.9,2442
"Bloomfield School District","=""0110011""",04,"N",48,48,100.0,48,18,37.5,8,16.7,11,22.9,11,22.9,22,45.8,2459
"Bloomfield School District","=""0110011""",05,"Y",65,65,100.0,65,15,23.1,15,23.1,28,43.1,7,10.8,35,53.8,2501
"Bloomfield School District","=""0110011""",05,"N",60,60,100.0,60,12,20.0,16,26.7,20,33.3,12,20.0,32,53.3,2504
"Bloomfield School District","=""0110011""",06,"Y",73,73,100.0,73,17,23.3,14,19.2,30,41.1,12,16.4,42,57.5,2529
"Bloomfield School District","=""0110011""",06,"N",47,47,100.0,47,8,17.0,13,27.7,20,42.6,6,12.8,26,55.3,2530
"Bloomfield School District","=""0110011""",07,"Y",66,64,97.0,64,23,35.9,17,26.6,18,28.1,6,9.4,24,37.5,2519
"Bloomfield School District","=""0110011""",07,"N",70,69,98.6,69,22,31.9,16,23.2,23,33.3,8,11.6,31,44.9,2533
"Bloomfield School District","=""0110011""",08,"Y",60,60,100.0,60,"*","*",25,41.7,19,31.7,"*","*","*","*",2538
"Bloomfield School District","=""0110011""",08,"N",69,69,100.0,69,"*","*",22,31.9,33,47.8,"*","*","*","*",2575
"Bolton School District","=""0120011""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",46,42,91.3,42,"*","*","*","*","*","*","*","*","*","*",2481
"Bolton School District","=""0120011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2547
"Bolton School District","=""0120011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"N",59,57,96.6,57,"*","*","*","*","*","*","*","*","*","*",2556
"Bolton School District","=""0120011""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*",2606
"Bolton School District","=""0120011""",07,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",53,51,96.2,51,"*","*","*","*","*","*","*","*","*","*",2598
"Bolton School District","=""0120011""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2633
"Bozrah School District","=""0130011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2500
"Bozrah School District","=""0130011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"Y",62,62,100.0,62,13,21.0,20,32.3,17,27.4,12,19.4,29,46.8,2424
"Branford School District","=""0140011""",03,"N",176,175,99.4,173,13,7.5,38,22.0,46,26.6,76,43.9,122,70.5,2472
"Branford School District","=""0140011""",04,"Y",62,62,100.0,60,11,18.3,17,28.3,14,23.3,18,30.0,32,53.3,2478
"Branford School District","=""0140011""",04,"N",157,157,100.0,156,18,11.5,23,14.7,41,26.3,74,47.4,115,73.7,2516
"Branford School District","=""0140011""",05,"Y",60,59,98.3,59,12,20.3,15,25.4,22,37.3,10,16.9,32,54.2,2506
"Branford School District","=""0140011""",05,"N",164,164,100.0,163,10,6.1,33,20.2,51,31.3,69,42.3,120,73.6,2556
"Branford School District","=""0140011""",06,"Y",68,68,100.0,68,22,32.4,21,30.9,18,26.5,7,10.3,25,36.8,2495
"Branford School District","=""0140011""",06,"N",151,149,98.7,148,19,12.8,32,21.6,63,42.6,34,23.0,97,65.5,2553
"Branford School District","=""0140011""",07,"Y",50,49,98.0,49,9,18.4,15,30.6,16,32.7,9,18.4,25,51.0,2552
"Branford School District","=""0140011""",07,"N",166,164,98.8,164,18,11.0,30,18.3,69,42.1,47,28.7,116,70.7,2592
"Branford School District","=""0140011""",08,"Y",54,53,98.1,53,"*","*",17,32.1,18,34.0,"*","*","*","*",2547
"Branford School District","=""0140011""",08,"N",185,179,96.8,179,"*","*",42,23.5,73,40.8,"*","*","*","*",2593
"Brass City Charter School District","=""2900013""",03,"Y",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2490
"Brass City Charter School District","=""2900013""",03,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"Y",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2448
"Bridgeport Achievement First District","=""2850013""",03,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"Y",74,73,98.6,73,"*","*","*","*","*","*","*","*","*","*",2486
"Bridgeport Achievement First District","=""2850013""",04,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"Y",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2466
"Bridgeport Achievement First District","=""2850013""",05,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"Y",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2478
"Bridgeport Achievement First District","=""2850013""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"Y",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2517
"Bridgeport Achievement First District","=""2850013""",07,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"Y",76,76,100.0,76,"*","*","*","*","*","*","*","*","*","*",2582
"Bridgeport Achievement First District","=""2850013""",08,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",03,"Y",1812,1807,99.7,1805,1031,57.1,418,23.2,218,12.1,138,7.6,356,19.7,2364
"Bridgeport School District","=""0150011""",04,"Y",1754,1751,99.8,1750,1071,61.2,329,18.8,241,13.8,109,6.2,350,20.0,2398
"Bridgeport School District","=""0150011""",05,"Y",1585,1581,99.7,1577,874,55.4,338,21.4,283,17.9,82,5.2,365,23.1,2434
"Bridgeport School District","=""0150011""",06,"Y",1383,1372,99.2,1371,678,49.5,391,28.5,241,17.6,61,4.4,302,22.0,2460
"Bridgeport School District","=""0150011""",07,"Y",1384,1373,99.2,1372,670,48.8,351,25.6,276,20.1,75,5.5,351,25.6,2488
"Bridgeport School District","=""0150011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",03,"Y",301,301,100.0,301,99,32.9,99,32.9,60,19.9,43,14.3,103,34.2,2404
"Bristol School District","=""0170011""",03,"N",292,292,100.0,292,44,15.1,61,20.9,73,25.0,114,39.0,187,64.0,2458
"Bristol School District","=""0170011""",04,"Y",293,292,99.7,292,113,38.7,66,22.6,73,25.0,40,13.7,113,38.7,2443
"Bristol School District","=""0170011""",04,"N",282,280,99.3,280,41,14.6,52,18.6,66,23.6,121,43.2,187,66.8,2510
"Bristol School District","=""0170011""",05,"Y",310,310,100.0,310,93,30.0,64,20.6,119,38.4,34,11.0,153,49.4,2488
"Bristol School District","=""0170011""",05,"N",337,334,99.1,334,53,15.9,54,16.2,115,34.4,112,33.5,227,68.0,2533
"Bristol School District","=""0170011""",06,"Y",259,258,99.6,258,87,33.7,80,31.0,65,25.2,26,10.1,91,35.3,2496
"Bristol School District","=""0170011""",06,"N",305,305,100.0,305,36,11.8,70,23.0,123,40.3,76,24.9,199,65.2,2558
"Bristol School District","=""0170011""",07,"Y",273,273,100.0,273,98,35.9,74,27.1,76,27.8,25,9.2,101,37.0,2520
"Bristol School District","=""0170011""",07,"N",332,329,99.1,329,47,14.3,74,22.5,148,45.0,60,18.2,208,63.2,2575
"Bristol School District","=""0170011""",08,"Y",262,258,98.5,258,69,26.7,73,28.3,98,38.0,18,7.0,116,45.0,2543
"Bristol School District","=""0170011""",08,"N",303,303,100.0,303,24,7.9,68,22.4,161,53.1,50,16.5,211,69.6,2598
"Brookfield School District","=""0180011""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",03,"N",174,166,95.4,166,"*","*","*","*","*","*","*","*","*","*",2467
"Brookfield School District","=""0180011""",04,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",04,"N",208,199,95.7,199,"*","*","*","*","*","*","*","*","*","*",2510
"Brookfield School District","=""0180011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",05,"N",173,165,95.4,165,"*","*","*","*","*","*","*","*","*","*",2550
"Brookfield School District","=""0180011""",06,"Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",06,"N",213,187,87.8,187,"*","*","*","*","*","*","*","*","*","*",2566
"Brookfield School District","=""0180011""",07,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",07,"N",229,218,95.2,218,"*","*","*","*","*","*","*","*","*","*",2586
"Brookfield School District","=""0180011""",08,"Y",24,23,95.8,23,"*","*","*","*",11,47.8,"*","*","*","*",2585
"Brookfield School District","=""0180011""",08,"N",177,172,97.2,172,"*","*","*","*",75,43.6,"*","*","*","*",2624
"Brooklyn School District","=""0190011""",03,"Y",27,27,100.0,27,12,44.4,9,33.3,"*","*","*","*",6,22.2,2385
"Brooklyn School District","=""0190011""",03,"N",42,41,97.6,41,6,14.6,6,14.6,"*","*","*","*",29,70.7,2470
"Brooklyn School District","=""0190011""",04,"Y",26,26,100.0,26,"*","*","*","*",6,23.1,10,38.5,16,61.5,2484
"Brooklyn School District","=""0190011""",04,"N",52,52,100.0,52,"*","*","*","*",8,15.4,34,65.4,42,80.8,2539
"Brooklyn School District","=""0190011""",05,"Y",24,24,100.0,24,"*","*","*","*",8,33.3,6,25.0,14,58.3,2507
"Brooklyn School District","=""0190011""",05,"N",80,80,100.0,80,"*","*","*","*",31,38.8,29,36.3,60,75.0,2551
"Brooklyn School District","=""0190011""",06,"Y",30,29,96.7,29,"*","*","*","*",13,44.8,"*","*","*","*",2512
"Brooklyn School District","=""0190011""",06,"N",51,51,100.0,51,"*","*","*","*",23,45.1,"*","*","*","*",2609
"Brooklyn School District","=""0190011""",07,"Y",22,21,95.5,21,"*","*","*","*",9,42.9,"*","*","*","*",2562
"Brooklyn School District","=""0190011""",07,"N",58,58,100.0,58,"*","*","*","*",26,44.8,"*","*","*","*",2605
"Brooklyn School District","=""0190011""",08,"Y",36,35,97.2,35,"*","*",15,42.9,13,37.1,"*","*","*","*",2573
"Brooklyn School District","=""0190011""",08,"N",73,72,98.6,72,"*","*",10,13.9,39,54.2,"*","*","*","*",2622
"Canaan School District","=""0210011""",03,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"N",32,31,96.9,31,"*","*","*","*","*","*","*","*","*","*",2441
