"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, English Learner Status (EL)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Amistad Academy District","=""2790013""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"N",43,42,97.7,42,0,0.0,10,23.8,14,33.3,18,42.9,32,76.2,2533
"Andover School District","=""0010011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"N",41,40,97.6,40,"*","*","*","*",9,22.5,20,50.0,29,72.5,2600
"Ansonia School District","=""0020011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",05,"N",168,168,100.0,168,"*","*","*","*","*","*","*","*","*","*",2449
"Ansonia School District","=""0020011""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",04,"N",97,93,95.9,93,51,54.8,34,36.6,8,8.6,0,0.0,8,8.6,2392
"Area Cooperative Educational Services","=""2440014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",06,"N",322,320,99.4,318,"*","*","*","*","*","*","*","*","*","*",2471
"Area Cooperative Educational Services","=""2440014""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",07,"N",311,304,97.7,304,138,45.4,"*","*","*","*",18,5.9,"*","*",2489
"Area Cooperative Educational Services","=""2440014""",07,"Y",22,22,100.0,22,20,90.9,"*","*","*","*",0,0.0,"*","*",2403
"Area Cooperative Educational Services","=""2440014""",08,"N",301,297,98.7,296,"*","*","*","*","*","*","*","*","*","*",2515
"Area Cooperative Educational Services","=""2440014""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"N",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N",42,41,97.6,41,0,0.0,10,24.4,16,39.0,15,36.6,31,75.6,2528
"Ashford School District","=""0030011""",05,"N",38,38,100.0,38,18,47.4,11,28.9,"*","*","*","*",9,23.7,2468
"Ashford School District","=""0030011""",06,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Ashford School District","=""0030011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"N",261,261,100.0,261,"*","*","*","*","*","*","*","*","*","*",2526
"Avon School District","=""0040011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"N",275,273,99.3,273,"*","*","*","*","*","*","*","*","*","*",2548
"Avon School District","=""0040011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"N",270,269,99.6,269,"*","*","*","*","*","*","*","*","*","*",2597
"Avon School District","=""0040011""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"N",48,45,93.8,45,15,33.3,"*","*",15,33.3,"*","*","*","*",2405
"Barkhamsted School District","=""0050011""",04,"N",48,46,95.8,46,"*","*",22,47.8,13,28.3,"*","*","*","*",2460
"Barkhamsted School District","=""0050011""",05,"N",47,46,97.9,46,11,23.9,19,41.3,9,19.6,7,15.2,16,34.8,2501
"Barkhamsted School District","=""0050011""",06,"N",62,60,96.8,60,13,21.7,16,26.7,20,33.3,11,18.3,31,51.7,2540
"Berlin School District","=""0070011""",03,"N",181,181,100.0,181,"*","*","*","*","*","*","*","*","*","*",2431
"Berlin School District","=""0070011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",05,"N",217,216,99.5,214,"*","*","*","*","*","*","*","*","*","*",2510
"Berlin School District","=""0070011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N",51,51,100.0,51,"*","*",14,27.5,20,39.2,"*","*","*","*",2454
"Bethany School District","=""0080011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",63,62,98.4,62,12,19.4,26,41.9,16,25.8,8,12.9,24,38.7,2508
"Bethany School District","=""0080011""",06,"N",66,65,98.5,65,10,15.4,17,26.2,17,26.2,21,32.3,38,58.5,2569
"Bethel School District","=""0090011""",03,"N",188,188,100.0,188,"*","*","*","*","*","*","*","*","*","*",2428
"Bethel School District","=""0090011""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",04,"N",196,195,99.5,195,"*","*","*","*","*","*","*","*","*","*",2485
"Bethel School District","=""0090011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",06,"N",229,228,99.6,228,"*","*","*","*","*","*","*","*","*","*",2530
"Bethel School District","=""0090011""",06,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",05,"N",112,112,100.0,112,58,51.8,39,34.8,"*","*","*","*",15,13.4,2452
"Bloomfield School District","=""0110011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",58,58,100.0,58,7,12.1,10,17.2,20,34.5,21,36.2,41,70.7,2470
"Bolton School District","=""0120011""",04,"N",67,66,98.5,66,7,10.6,19,28.8,19,28.8,21,31.8,40,60.6,2506
"Bolton School District","=""0120011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",65,65,100.0,65,10,15.4,20,30.8,24,36.9,11,16.9,35,53.8,2546
"Bolton School District","=""0120011""",07,"N",51,51,100.0,51,9,17.6,17,33.3,14,27.5,11,21.6,25,49.0,2563
"Bolton School District","=""0120011""",08,"N",58,58,100.0,58,13,22.4,21,36.2,9,15.5,15,25.9,24,41.4,2576
"Bolton School District","=""0120011""",11,"N",87,84,96.6,84,22,26.2,27,32.1,18,21.4,17,20.2,35,41.7,2617
"Bozrah School District","=""0130011""",03,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Bozrah School District","=""0130011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",30,30,100.0,30,11,36.7,10,33.3,"*","*","*","*",9,30.0,2445
"Bozrah School District","=""0130011""",05,"N",20,20,100.0,20,11,55.0,"*","*","*","*","*","*","*","*",2463
"Bozrah School District","=""0130011""",06,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N",21,21,100.0,21,6,28.6,"*","*",7,33.3,"*","*","*","*",2540
"Bozrah School District","=""0130011""",08,"N",20,20,100.0,20,"*","*","*","*",7,35.0,6,30.0,13,65.0,2610
"Branford School District","=""0140011""",03,"N",209,207,99.0,206,"*","*","*","*","*","*","*","*","*","*",2452
"Branford School District","=""0140011""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",04,"N",220,220,100.0,220,"*","*","*","*","*","*","*","*","*","*",2506
"Branford School District","=""0140011""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",05,"N",209,205,98.1,205,"*","*","*","*","*","*","*","*","*","*",2504
"Branford School District","=""0140011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",11,"N",249,229,92.0,229,"*","*","*","*","*","*","*","*","*","*",2499
"Branford School District","=""0140011""",11,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"N",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2465
"Bridgeport Achievement First District","=""2850013""",04,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2450
"Bridgeport Achievement First District","=""2850013""",06,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2502
"Bridgeport Achievement First District","=""2850013""",07,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2560
"Bridgeport Achievement First District","=""2850013""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",11,"N",29,27,93.1,27,9,33.3,12,44.4,"*","*","*","*",6,22.2,2570
"Bridgeport School District","=""0150011""",03,"N",1538,1529,99.4,1527,883,57.8,392,25.7,"*","*","*","*",252,16.5,2368
"Bridgeport School District","=""0150011""",03,"Y",237,237,100.0,237,191,80.6,39,16.5,"*","*","*","*",7,3.0,2334
"Bridgeport School District","=""0150011""",04,"N",1475,1460,99.0,1460,896,61.4,449,30.8,"*","*","*","*","*","*",2395
"Bridgeport School District","=""0150011""",04,"Y",210,208,99.0,208,168,80.8,"*","*","*","*",0,0.0,"*","*",2359
"Bridgeport School District","=""0150011""",05,"N",1279,1262,98.7,1262,929,73.6,266,21.1,"*","*","*","*","*","*",2413
"Bridgeport School District","=""0150011""",05,"Y",213,213,100.0,213,197,92.5,"*","*","*","*",0,0.0,"*","*",2370
"Bridgeport School District","=""0150011""",06,"N",1212,1206,99.5,1206,764,63.3,327,27.1,94,7.8,21,1.7,115,9.5,2439
"Bridgeport School District","=""0150011""",06,"Y",181,181,100.0,181,161,89.0,20,11.0,0,0.0,0,0.0,0,0.0,2370
"Bridgeport School District","=""0150011""",07,"N",1275,1265,99.2,1263,759,60.1,341,27.0,"*","*","*","*","*","*",2459
"Bridgeport School District","=""0150011""",07,"Y",198,198,100.0,198,171,86.4,25,12.6,"*","*","*","*","*","*",2397
"Bridgeport School District","=""0150011""",08,"N",1235,1217,98.5,1217,806,66.2,297,24.4,"*","*","*","*","*","*",2463
"Bridgeport School District","=""0150011""",08,"Y",225,224,99.6,224,202,90.2,"*","*","*","*",0,0.0,"*","*",2393
"Bridgeport School District","=""0150011""",11,"N",1038,778,75.0,777,613,78.9,112,14.4,"*","*","*","*","*","*",2465
"Bridgeport School District","=""0150011""",11,"Y",146,131,89.7,129,120,93.0,"*","*","*","*",0,0.0,"*","*",2420
"Bristol School District","=""0170011""",03,"N",554,551,99.5,551,144,26.1,164,29.8,165,29.9,78,14.2,243,44.1,2423
"Bristol School District","=""0170011""",03,"Y",34,34,100.0,34,17,50.0,10,29.4,7,20.6,0,0.0,7,20.6,2374
"Bristol School District","=""0170011""",04,"N",632,631,99.8,631,133,21.1,234,37.1,"*","*","*","*","*","*",2467
"Bristol School District","=""0170011""",04,"Y",25,25,100.0,25,18,72.0,"*","*","*","*",0,0.0,"*","*",2385
"Bristol School District","=""0170011""",05,"N",555,553,99.6,553,"*","*","*","*","*","*","*","*","*","*",2486
"Bristol School District","=""0170011""",05,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",06,"N",582,577,99.1,577,"*","*","*","*","*","*","*","*","*","*",2496
"Bristol School District","=""0170011""",06,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",07,"N",542,539,99.4,538,"*","*","*","*","*","*","*","*","*","*",2531
"Bristol School District","=""0170011""",07,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",08,"N",607,597,98.4,597,"*","*","*","*","*","*","*","*","*","*",2538
"Bristol School District","=""0170011""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",11,"N",603,579,96.0,579,"*","*","*","*","*","*","*","*","*","*",2527
"Bristol School District","=""0170011""",11,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",03,"N",214,208,97.2,208,"*","*","*","*","*","*","*","*","*","*",2468
"Brookfield School District","=""0180011""",03,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",04,"N",99,99,100.0,99,12,12.1,34,34.3,28,28.3,25,25.3,53,53.5,2497
"Brooklyn School District","=""0190011""",05,"N",79,78,98.7,77,27,35.1,30,39.0,13,16.9,7,9.1,20,26.0,2488
"Brooklyn School District","=""0190011""",06,"N",81,81,100.0,81,16,19.8,28,34.6,25,30.9,12,14.8,37,45.7,2539
"Brooklyn School District","=""0190011""",07,"N",107,106,99.1,106,34,32.1,45,42.5,17,16.0,10,9.4,27,25.5,2516
"Brooklyn School District","=""0190011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"N",36,36,100.0,36,"*","*",17,47.2,11,30.6,"*","*","*","*",2433
"Canterbury School District","=""0220011""",04,"N",51,50,98.0,50,"*","*",13,26.0,20,40.0,"*","*","*","*",2467
"Canterbury School District","=""0220011""",05,"N",38,37,97.4,37,14,37.8,13,35.1,"*","*","*","*",10,27.0,2485
"Canterbury School District","=""0220011""",06,"N",71,70,98.6,70,33,47.1,21,30.0,"*","*","*","*",16,22.9,2485
"Canterbury School District","=""0220011""",07,"N",56,56,100.0,56,11,19.6,22,39.3,17,30.4,6,10.7,23,41.1,2551
"Canterbury School District","=""0220011""",08,"N",60,60,100.0,60,14,23.3,18,30.0,15,25.0,13,21.7,28,46.7,2578
