"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ansonia School District","=""0020011""",07,"Y",125,117,93.6,117,65,55.6,35,29.9,"*","*","*","*",17,14.5,2468
"Ansonia School District","=""0020011""",07,"N",46,46,100.0,46,15,32.6,18,39.1,"*","*","*","*",13,28.3,2505
"Ansonia School District","=""0020011""",08,"Y",145,143,98.6,143,61,42.7,41,28.7,35,24.5,6,4.2,41,28.7,2508
"Ansonia School District","=""0020011""",08,"N",40,40,100.0,40,7,17.5,11,27.5,15,37.5,7,17.5,22,55.0,2575
"Area Cooperative Educational Services","=""2440014""",03,"Y",56,54,96.4,54,30,55.6,15,27.8,"*","*","*","*",9,16.7,2358
"Area Cooperative Educational Services","=""2440014""",03,"N",33,33,100.0,33,6,18.2,9,27.3,"*","*","*","*",18,54.5,2448
"Area Cooperative Educational Services","=""2440014""",04,"Y",77,75,97.4,75,45,60.0,18,24.0,"*","*","*","*",12,16.0,2385
"Area Cooperative Educational Services","=""2440014""",04,"N",26,26,100.0,26,8,30.8,6,23.1,"*","*","*","*",12,46.2,2464
"Area Cooperative Educational Services","=""2440014""",05,"Y",68,67,98.5,67,42,62.7,"*","*",13,19.4,"*","*","*","*",2416
"Area Cooperative Educational Services","=""2440014""",05,"N",29,29,100.0,29,"*","*",7,24.1,11,37.9,"*","*","*","*",2509
"Area Cooperative Educational Services","=""2440014""",06,"Y",231,231,100.0,231,109,47.2,61,26.4,49,21.2,12,5.2,61,26.4,2471
"Area Cooperative Educational Services","=""2440014""",06,"N",119,119,100.0,119,18,15.1,30,25.2,44,37.0,27,22.7,71,59.7,2547
"Area Cooperative Educational Services","=""2440014""",07,"Y",230,226,98.3,226,96,42.5,60,26.5,58,25.7,12,5.3,70,31.0,2501
"Area Cooperative Educational Services","=""2440014""",07,"N",101,101,100.0,101,16,15.8,26,25.7,35,34.7,24,23.8,59,58.4,2576
"Area Cooperative Educational Services","=""2440014""",08,"Y",207,204,98.6,203,91,44.8,46,22.7,51,25.1,15,7.4,66,32.5,2515
"Area Cooperative Educational Services","=""2440014""",08,"N",110,110,100.0,110,12,10.9,31,28.2,46,41.8,21,19.1,67,60.9,2587
"Ashford School District","=""0030011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N",25,25,100.0,25,0,0.0,"*","*","*","*","*","*","*","*",2531
"Ashford School District","=""0030011""",05,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2568
"Ashford School District","=""0030011""",06,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2550
"Ashford School District","=""0030011""",07,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2603
"Ashford School District","=""0030011""",08,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"Y",35,35,100.0,35,"*","*",15,42.9,"*","*",7,20.0,"*","*",2406
"Avon School District","=""0040011""",03,"N",201,201,100.0,201,"*","*",24,11.9,"*","*",126,62.7,"*","*",2509
"Avon School District","=""0040011""",04,"Y",26,26,100.0,26,8,30.8,8,30.8,"*","*","*","*",10,38.5,2450
"Avon School District","=""0040011""",04,"N",193,192,99.5,192,6,3.1,16,8.3,"*","*","*","*",170,88.5,2555
"Avon School District","=""0040011""",05,"Y",39,39,100.0,39,15,38.5,11,28.2,"*","*","*","*",13,33.3,2466
"Avon School District","=""0040011""",05,"N",234,234,100.0,234,"*","*",25,10.7,73,31.2,"*","*","*","*",2585
"Avon School District","=""0040011""",06,"Y",29,28,96.6,28,"*","*",12,42.9,6,21.4,"*","*","*","*",2511
"Avon School District","=""0040011""",06,"N",248,248,100.0,248,"*","*",21,8.5,95,38.3,"*","*","*","*",2618
"Avon School District","=""0040011""",07,"Y",37,37,100.0,37,"*","*",23,62.2,7,18.9,"*","*","*","*",2533
"Avon School District","=""0040011""",07,"N",230,230,100.0,230,0,0.0,"*","*",93,40.4,"*","*","*","*",2651
"Avon School District","=""0040011""",08,"Y",42,41,97.6,41,"*","*",12,29.3,14,34.1,"*","*","*","*",2545
"Avon School District","=""0040011""",08,"N",231,230,99.6,230,"*","*",26,11.3,98,42.6,"*","*","*","*",2650
"Barkhamsted School District","=""0050011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2456
"Barkhamsted School District","=""0050011""",04,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N",32,30,93.8,30,"*","*","*","*","*","*","*","*","*","*",2515
"Barkhamsted School District","=""0050011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N",37,35,94.6,35,0,0.0,"*","*","*","*","*","*","*","*",2576
"Barkhamsted School District","=""0050011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N",38,37,97.4,37,0,0.0,"*","*","*","*","*","*","*","*",2598
"Berlin School District","=""0070011""",03,"Y",40,40,100.0,40,12,30.0,16,40.0,"*","*","*","*",12,30.0,2400
"Berlin School District","=""0070011""",03,"N",161,161,100.0,161,"*","*",32,19.9,50,31.1,"*","*","*","*",2477
"Berlin School District","=""0070011""",04,"Y",48,46,95.8,46,20,43.5,16,34.8,"*","*","*","*",10,21.7,2416
"Berlin School District","=""0070011""",04,"N",141,140,99.3,140,"*","*",25,17.9,43,30.7,"*","*","*","*",2521
"Berlin School District","=""0070011""",05,"Y",52,51,98.1,51,"*","*",14,27.5,17,33.3,"*","*","*","*",2490
"Berlin School District","=""0070011""",05,"N",200,200,100.0,199,"*","*","*","*",82,41.2,85,42.7,167,83.9,2568
"Berlin School District","=""0070011""",06,"Y",40,40,100.0,40,18,45.0,"*","*",10,25.0,"*","*","*","*",2498
"Berlin School District","=""0070011""",06,"N",175,174,99.4,174,"*","*",37,21.3,75,43.1,"*","*","*","*",2575
"Berlin School District","=""0070011""",07,"Y",52,51,98.1,51,"*","*",19,37.3,15,29.4,"*","*","*","*",2515
"Berlin School District","=""0070011""",07,"N",195,195,100.0,195,"*","*",30,15.4,100,51.3,"*","*","*","*",2607
"Berlin School District","=""0070011""",08,"Y",54,54,100.0,54,"*","*",25,46.3,10,18.5,"*","*","*","*",2516
"Berlin School District","=""0070011""",08,"N",161,161,100.0,161,"*","*",28,17.4,89,55.3,"*","*","*","*",2628
"Bethany School District","=""0080011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N",46,43,93.5,43,"*","*","*","*","*","*","*","*","*","*",2463
"Bethany School District","=""0080011""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N",39,38,97.4,38,"*","*","*","*","*","*","*","*","*","*",2527
"Bethany School District","=""0080011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",50,47,94.0,47,0,0.0,"*","*","*","*","*","*","*","*",2583
"Bethany School District","=""0080011""",06,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N",52,51,98.1,51,"*","*","*","*","*","*","*","*","*","*",2566
"Bethel School District","=""0090011""",03,"Y",76,76,100.0,76,24,31.6,21,27.6,17,22.4,14,18.4,31,40.8,2408
"Bethel School District","=""0090011""",03,"N",177,175,98.9,175,8,4.6,32,18.3,49,28.0,86,49.1,135,77.1,2486
"Bethel School District","=""0090011""",04,"Y",61,60,98.4,60,22,36.7,7,11.7,23,38.3,8,13.3,31,51.7,2452
"Bethel School District","=""0090011""",04,"N",149,148,99.3,148,12,8.1,28,18.9,43,29.1,65,43.9,108,73.0,2517
"Bethel School District","=""0090011""",05,"Y",66,66,100.0,66,21,31.8,13,19.7,19,28.8,13,19.7,32,48.5,2492
"Bethel School District","=""0090011""",05,"N",147,146,99.3,146,8,5.5,20,13.7,61,41.8,57,39.0,118,80.8,2563
"Bethel School District","=""0090011""",06,"Y",50,50,100.0,50,8,16.0,11,22.0,21,42.0,10,20.0,31,62.0,2547
"Bethel School District","=""0090011""",06,"N",139,138,99.3,138,7,5.1,14,10.1,53,38.4,64,46.4,117,84.8,2601
"Bethel School District","=""0090011""",07,"Y",82,82,100.0,82,20,24.4,23,28.0,28,34.1,11,13.4,39,47.6,2549
"Bethel School District","=""0090011""",07,"N",166,166,100.0,166,7,4.2,16,9.6,78,47.0,65,39.2,143,86.1,2623
"Bethel School District","=""0090011""",08,"Y",71,69,97.2,69,"*","*",20,29.0,26,37.7,"*","*","*","*",2582
"Bethel School District","=""0090011""",08,"N",145,144,99.3,144,"*","*","*","*",70,48.6,52,36.1,122,84.7,2641
"Bloomfield School District","=""0110011""",03,"Y",93,93,100.0,93,29,31.2,19,20.4,30,32.3,15,16.1,45,48.4,2419
"Bloomfield School District","=""0110011""",03,"N",52,52,100.0,52,8,15.4,13,25.0,14,26.9,17,32.7,31,59.6,2455
"Bloomfield School District","=""0110011""",04,"Y",72,72,100.0,72,30,41.7,19,26.4,14,19.4,9,12.5,23,31.9,2433
"Bloomfield School District","=""0110011""",04,"N",40,40,100.0,40,12,30.0,6,15.0,11,27.5,11,27.5,22,55.0,2479
"Bloomfield School District","=""0110011""",05,"Y",70,70,100.0,70,18,25.7,15,21.4,29,41.4,8,11.4,37,52.9,2496
"Bloomfield School District","=""0110011""",05,"N",55,55,100.0,55,9,16.4,16,29.1,19,34.5,11,20.0,30,54.5,2511
"Bloomfield School District","=""0110011""",06,"Y",82,82,100.0,82,"*","*",16,19.5,33,40.2,"*","*","*","*",2523
"Bloomfield School District","=""0110011""",06,"N",38,38,100.0,38,"*","*",11,28.9,17,44.7,"*","*","*","*",2543
"Bloomfield School District","=""0110011""",07,"Y",75,73,97.3,73,30,41.1,18,24.7,19,26.0,6,8.2,25,34.2,2509
"Bloomfield School District","=""0110011""",07,"N",61,60,98.4,60,15,25.0,15,25.0,22,36.7,8,13.3,30,50.0,2548
"Bloomfield School District","=""0110011""",08,"Y",64,64,100.0,64,"*","*",27,42.2,19,29.7,"*","*","*","*",2533
"Bloomfield School District","=""0110011""",08,"N",65,65,100.0,65,"*","*",20,30.8,33,50.8,"*","*","*","*",2582
"Bolton School District","=""0120011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",43,39,90.7,39,"*","*","*","*","*","*","*","*","*","*",2491
"Bolton School District","=""0120011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2547
"Bolton School District","=""0120011""",05,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"N",51,49,96.1,49,"*","*","*","*","*","*","*","*","*","*",2585
"Bolton School District","=""0120011""",06,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",48,47,97.9,47,"*","*","*","*","*","*","*","*","*","*",2620
"Bolton School District","=""0120011""",07,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*",2616
"Bolton School District","=""0120011""",08,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2638
"Bozrah School District","=""0130011""",03,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"Y",7,7,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"Y",82,81,98.8,79,17,21.5,26,32.9,23,29.1,13,16.5,36,45.6,2422
"Branford School District","=""0140011""",03,"N",156,156,100.0,156,9,5.8,32,20.5,40,25.6,75,48.1,115,73.7,2479
"Branford School District","=""0140011""",04,"Y",76,76,100.0,73,17,23.3,22,30.1,16,21.9,18,24.7,34,46.6,2466
"Branford School District","=""0140011""",04,"N",143,143,100.0,143,12,8.4,18,12.6,39,27.3,74,51.7,113,79.0,2525
"Branford School District","=""0140011""",05,"Y",80,79,98.8,79,"*","*",24,30.4,24,30.4,"*","*","*","*",2498
"Branford School District","=""0140011""",05,"N",144,144,100.0,143,"*","*","*","*",49,34.3,66,46.2,115,80.4,2567
"Branford School District","=""0140011""",06,"Y",84,84,100.0,84,32,38.1,25,29.8,20,23.8,7,8.3,27,32.1,2484
"Branford School District","=""0140011""",06,"N",135,133,98.5,132,9,6.8,28,21.2,61,46.2,34,25.8,95,72.0,2566
"Branford School District","=""0140011""",07,"Y",70,69,98.6,69,18,26.1,20,29.0,22,31.9,9,13.0,31,44.9,2534
"Branford School District","=""0140011""",07,"N",146,144,98.6,144,9,6.3,25,17.4,63,43.8,47,32.6,110,76.4,2606
"Branford School District","=""0140011""",08,"Y",77,76,98.7,76,27,35.5,24,31.6,"*","*","*","*",25,32.9,2524
"Branford School District","=""0140011""",08,"N",162,156,96.3,156,"*","*",35,22.4,71,45.5,"*","*","*","*",2611
"Brass City Charter School District","=""2900013""",03,"Y",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2491
"Brass City Charter School District","=""2900013""",03,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"Y",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2448
"Bridgeport Achievement First District","=""2850013""",03,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"Y",75,74,98.7,74,"*","*","*","*","*","*","*","*","*","*",2486
"Bridgeport Achievement First District","=""2850013""",04,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"Y",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2464
"Bridgeport Achievement First District","=""2850013""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"Y",81,81,100.0,81,"*","*","*","*","*","*","*","*","*","*",2479
"Bridgeport Achievement First District","=""2850013""",06,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"Y",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2519
"Bridgeport Achievement First District","=""2850013""",07,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"Y",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2579
"Bridgeport Achievement First District","=""2850013""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",03,"Y",1812,1807,99.7,1805,1031,57.1,418,23.2,218,12.1,138,7.6,356,19.7,2364
"Bridgeport School District","=""0150011""",04,"Y",1754,1751,99.8,1750,1071,61.2,329,18.8,241,13.8,109,6.2,350,20.0,2398
"Bridgeport School District","=""0150011""",05,"Y",1585,1581,99.7,1577,874,55.4,338,21.4,283,17.9,82,5.2,365,23.1,2434
"Bridgeport School District","=""0150011""",06,"Y",1383,1372,99.2,1371,678,49.5,391,28.5,241,17.6,61,4.4,302,22.0,2460
"Bridgeport School District","=""0150011""",07,"Y",1384,1373,99.2,1372,670,48.8,351,25.6,276,20.1,75,5.5,351,25.6,2488
"Bridgeport School District","=""0150011""",08,"Y",1455,1438,98.8,1438,670,46.6,397,27.6,315,21.9,56,3.9,371,25.8,2499
"Bristol School District","=""0170011""",03,"Y",331,331,100.0,331,111,33.5,106,32.0,67,20.2,47,14.2,114,34.4,2403
"Bristol School District","=""0170011""",03,"N",262,262,100.0,262,32,12.2,54,20.6,66,25.2,110,42.0,176,67.2,2465
"Bristol School District","=""0170011""",04,"Y",332,329,99.1,329,132,40.1,75,22.8,77,23.4,45,13.7,122,37.1,2442
"Bristol School District","=""0170011""",04,"N",243,243,100.0,243,22,9.1,43,17.7,62,25.5,116,47.7,178,73.3,2522
"Bristol School District","=""0170011""",05,"Y",353,353,100.0,353,124,35.1,70,19.8,125,35.4,34,9.6,159,45.0,2478
"Bristol School District","=""0170011""",05,"N",294,291,99.0,291,22,7.6,48,16.5,109,37.5,112,38.5,221,75.9,2551
"Bristol School District","=""0170011""",06,"Y",298,297,99.7,297,105,35.4,94,31.6,72,24.2,26,8.8,98,33.0,2492
"Bristol School District","=""0170011""",06,"N",266,266,100.0,266,18,6.8,56,21.1,116,43.6,76,28.6,192,72.2,2572
"Bristol School District","=""0170011""",07,"Y",321,319,99.4,319,121,37.9,89,27.9,82,25.7,27,8.5,109,34.2,2515
"Bristol School District","=""0170011""",07,"N",284,283,99.6,283,24,8.5,59,20.8,142,50.2,58,20.5,200,70.7,2590
"Bristol School District","=""0170011""",08,"Y",295,291,98.6,291,83,28.5,82,28.2,107,36.8,19,6.5,126,43.3,2538
"Bristol School District","=""0170011""",08,"N",270,270,100.0,270,10,3.7,59,21.9,152,56.3,49,18.1,201,74.4,2610
"Brookfield School District","=""0180011""",03,"Y",34,31,91.2,31,15,48.4,8,25.8,"*","*","*","*",8,25.8,2385
"Brookfield School District","=""0180011""",03,"N",151,146,96.7,146,11,7.5,28,19.2,"*","*","*","*",107,73.3,2480
"Brookfield School District","=""0180011""",04,"Y",50,46,92.0,46,18,39.1,11,23.9,7,15.2,10,21.7,17,37.0,2446
"Brookfield School District","=""0180011""",04,"N",176,170,96.6,170,8,4.7,28,16.5,58,34.1,76,44.7,134,78.8,2523
"Brookfield School District","=""0180011""",05,"Y",39,35,89.7,35,"*","*",8,22.9,"*","*",7,20.0,"*","*",2478
"Brookfield School District","=""0180011""",05,"N",151,147,97.4,147,"*","*","*","*",60,40.8,62,42.2,122,83.0,2562
"Brookfield School District","=""0180011""",06,"Y",43,34,79.1,34,"*","*",11,32.4,11,32.4,"*","*","*","*",2491
"Brookfield School District","=""0180011""",06,"N",182,163,89.6,163,"*","*",40,24.5,57,35.0,"*","*","*","*",2580
"Brookfield School District","=""0180011""",07,"Y",43,38,88.4,38,15,39.5,13,34.2,"*","*","*","*",10,26.3,2504
"Brookfield School District","=""0180011""",07,"N",197,190,96.4,190,"*","*",42,22.1,79,41.6,"*","*","*","*",2597
"Brookfield School District","=""0180011""",08,"Y",52,46,88.5,46,14,30.4,11,23.9,15,32.6,6,13.0,21,45.7,2549
"Brookfield School District","=""0180011""",08,"N",149,149,100.0,149,0,0.0,22,14.8,71,47.7,56,37.6,127,85.2,2641
"Brooklyn School District","=""0190011""",03,"Y",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2383
"Brooklyn School District","=""0190011""",03,"N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2476
"Brooklyn School District","=""0190011""",04,"Y",30,30,100.0,30,"*","*","*","*",6,20.0,12,40.0,18,60.0,2478
"Brooklyn School District","=""0190011""",04,"N",48,48,100.0,48,"*","*","*","*",8,16.7,32,66.7,40,83.3,2548
"Brooklyn School District","=""0190011""",05,"Y",32,32,100.0,32,"*","*",8,25.0,9,28.1,"*","*","*","*",2494
"Brooklyn School District","=""0190011""",05,"N",72,72,100.0,72,"*","*","*","*",30,41.7,29,40.3,59,81.9,2562
"Brooklyn School District","=""0190011""",06,"Y",30,29,96.7,29,"*","*","*","*",13,44.8,"*","*","*","*",2512
"Brooklyn School District","=""0190011""",06,"N",51,51,100.0,51,"*","*","*","*",23,45.1,"*","*","*","*",2609
"Brooklyn School District","=""0190011""",07,"Y",24,23,95.8,23,"*","*",6,26.1,9,39.1,"*","*","*","*",2568
"Brooklyn School District","=""0190011""",07,"N",56,56,100.0,56,"*","*",10,17.9,26,46.4,"*","*","*","*",2604
"Brooklyn School District","=""0190011""",08,"Y",39,37,94.9,37,"*","*",15,40.5,13,35.1,"*","*","*","*",2567
"Brooklyn School District","=""0190011""",08,"N",70,70,100.0,70,"*","*",10,14.3,39,55.7,"*","*","*","*",2626
"Canaan School District","=""0210011""",03,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
