"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ashford School District","=""0030011""",03,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2477
"Ashford School District","=""0030011""",04,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N",29,29,100.0,29,0,0.0,"*","*","*","*","*","*","*","*",2525
"Ashford School District","=""0030011""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2494
"Ashford School District","=""0030011""",06,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"N",32,32,100.0,32,"*","*","*","*","*","*",0,0.0,"*","*",2508
"Ashford School District","=""0030011""",07,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Y",22,22,100.0,21,12,57.1,"*","*","*","*",0,0.0,"*","*",2488
"Ashford School District","=""0030011""",08,"N",27,26,96.3,26,6,23.1,10,38.5,"*","*","*","*","*","*",2562
"Avon School District","=""0040011""",03,"Y",20,20,100.0,20,"*","*",9,45.0,6,30.0,"*","*","*","*",2434
"Avon School District","=""0040011""",03,"N",199,199,100.0,199,"*","*",23,11.6,71,35.7,"*","*","*","*",2506
"Avon School District","=""0040011""",04,"Y",36,36,100.0,36,"*","*",12,33.3,6,16.7,"*","*","*","*",2443
"Avon School District","=""0040011""",04,"N",235,235,100.0,235,"*","*",42,17.9,93,39.6,"*","*","*","*",2536
"Avon School District","=""0040011""",05,"Y",38,37,97.4,37,18,48.6,13,35.1,"*","*","*","*",6,16.2,2463
"Avon School District","=""0040011""",05,"N",243,242,99.6,242,14,5.8,55,22.7,"*","*","*","*",173,71.5,2559
"Avon School District","=""0040011""",06,"Y",42,42,100.0,42,"*","*",14,33.3,6,14.3,"*","*","*","*",2487
"Avon School District","=""0040011""",06,"N",234,233,99.6,233,"*","*",33,14.2,79,33.9,"*","*","*","*",2613
"Avon School District","=""0040011""",07,"Y",44,44,100.0,44,"*","*",18,40.9,8,18.2,"*","*","*","*",2526
"Avon School District","=""0040011""",07,"N",228,228,100.0,228,"*","*","*","*",61,26.8,123,53.9,184,80.7,2640
"Avon School District","=""0040011""",08,"Y",34,34,100.0,34,12,35.3,11,32.4,"*","*","*","*",11,32.4,2533
"Avon School District","=""0040011""",08,"N",242,242,100.0,242,"*","*",30,12.4,72,29.8,"*","*","*","*",2655
"Avon School District","=""0040011""",11,"Y",35,33,94.3,33,17,51.5,11,33.3,"*","*","*","*","*","*",2512
"Avon School District","=""0040011""",11,"N",211,198,93.8,198,21,10.6,42,21.2,"*","*","*","*","*","*",2674
"Barkhamsted School District","=""0050011""",03,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"N",34,32,94.1,32,"*","*","*","*","*","*","*","*","*","*",2427
"Barkhamsted School District","=""0050011""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N",42,40,95.2,40,"*","*","*","*","*","*","*","*","*","*",2471
"Barkhamsted School District","=""0050011""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N",36,35,97.2,35,"*","*","*","*","*","*","*","*","*","*",2524
"Barkhamsted School District","=""0050011""",06,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N",51,50,98.0,50,"*","*","*","*","*","*","*","*","*","*",2565
"Berlin School District","=""0070011""",03,"Y",51,51,100.0,51,22,43.1,15,29.4,"*","*","*","*",14,27.5,2385
"Berlin School District","=""0070011""",03,"N",137,137,100.0,137,"*","*",45,32.8,61,44.5,"*","*","*","*",2447
"Berlin School District","=""0070011""",04,"Y",51,51,100.0,51,"*","*",21,41.2,13,25.5,"*","*","*","*",2443
"Berlin School District","=""0070011""",04,"N",195,195,100.0,195,"*","*",49,25.1,82,42.1,"*","*","*","*",2520
"Berlin School District","=""0070011""",05,"Y",44,43,97.7,43,24,55.8,15,34.9,"*","*","*","*","*","*",2454
"Berlin School District","=""0070011""",05,"N",179,179,100.0,177,30,16.9,59,33.3,"*","*","*","*","*","*",2522
"Berlin School District","=""0070011""",06,"Y",43,42,97.7,42,22,52.4,16,38.1,"*","*","*","*","*","*",2453
"Berlin School District","=""0070011""",06,"N",200,200,100.0,200,26,13.0,80,40.0,"*","*","*","*","*","*",2546
"Berlin School District","=""0070011""",07,"Y",53,53,100.0,53,29,54.7,"*","*","*","*",0,0.0,"*","*",2465
"Berlin School District","=""0070011""",07,"N",161,161,100.0,161,"*","*",55,34.2,"*","*",43,26.7,"*","*",2593
"Berlin School District","=""0070011""",08,"Y",51,51,100.0,51,26,51.0,14,27.5,"*","*","*","*",11,21.6,2496
"Berlin School District","=""0070011""",08,"N",193,193,100.0,193,"*","*",57,29.5,53,27.5,"*","*","*","*",2596
"Berlin School District","=""0070011""",11,"Y",54,46,85.2,39,24,61.5,13,33.3,"*","*","*","*","*","*",2514
"Berlin School District","=""0070011""",11,"N",194,192,99.0,182,43,23.6,58,31.9,"*","*","*","*","*","*",2613
"Bethany School District","=""0080011""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2476
"Bethany School District","=""0080011""",04,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N",49,46,93.9,46,"*","*","*","*","*","*","*","*","*","*",2547
"Bethany School District","=""0080011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2526
"Bethany School District","=""0080011""",06,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2583
"Bethel School District","=""0090011""",03,"Y",58,58,100.0,58,22,37.9,18,31.0,"*","*","*","*",18,31.0,2398
"Bethel School District","=""0090011""",03,"N",139,139,100.0,139,"*","*",64,46.0,48,34.5,"*","*","*","*",2437
"Bethel School District","=""0090011""",04,"Y",63,63,100.0,63,23,36.5,24,38.1,10,15.9,6,9.5,16,25.4,2444
"Bethel School District","=""0090011""",04,"N",142,141,99.3,141,12,8.5,44,31.2,59,41.8,26,18.4,85,60.3,2499
"Bethel School District","=""0090011""",05,"Y",42,42,100.0,42,"*","*",22,52.4,9,21.4,"*","*","*","*",2490
"Bethel School District","=""0090011""",05,"N",140,140,100.0,139,"*","*",48,34.5,44,31.7,"*","*","*","*",2537
"Bethel School District","=""0090011""",06,"Y",70,68,97.1,68,37,54.4,20,29.4,11,16.2,0,0.0,11,16.2,2474
"Bethel School District","=""0090011""",06,"N",169,169,100.0,169,24,14.2,68,40.2,43,25.4,34,20.1,77,45.6,2548
"Bethel School District","=""0090011""",07,"Y",57,57,100.0,57,27,47.4,20,35.1,"*","*","*","*",10,17.5,2483
"Bethel School District","=""0090011""",07,"N",156,156,100.0,156,"*","*",64,41.0,37,23.7,"*","*","*","*",2566
"Bethel School District","=""0090011""",08,"Y",63,60,95.2,60,33,55.0,15,25.0,"*","*","*","*",12,20.0,2489
"Bethel School District","=""0090011""",08,"N",181,180,99.4,180,"*","*",57,31.7,43,23.9,"*","*","*","*",2583
"Bethel School District","=""0090011""",11,"Y",62,57,91.9,57,43,75.4,6,10.5,8,14.0,0,0.0,8,14.0,2487
"Bethel School District","=""0090011""",11,"N",184,182,98.9,182,49,26.9,55,30.2,54,29.7,24,13.2,78,42.9,2600
"Bloomfield School District","=""0110011""",03,"Y",77,76,98.7,76,43,56.6,21,27.6,"*","*","*","*",12,15.8,2365
"Bloomfield School District","=""0110011""",03,"N",43,43,100.0,43,16,37.2,12,27.9,"*","*","*","*",15,34.9,2410
"Bloomfield School District","=""0110011""",04,"Y",64,64,100.0,64,24,37.5,31,48.4,"*","*","*","*",9,14.1,2422
"Bloomfield School District","=""0110011""",04,"N",62,62,100.0,62,"*","*",28,45.2,16,25.8,"*","*","*","*",2447
"Bloomfield School District","=""0110011""",05,"Y",66,66,100.0,66,39,59.1,19,28.8,"*","*","*","*",8,12.1,2439
"Bloomfield School District","=""0110011""",05,"N",46,46,100.0,46,19,41.3,20,43.5,"*","*","*","*",7,15.2,2471
"Bloomfield School District","=""0110011""",06,"Y",72,72,100.0,72,34,47.2,20,27.8,"*","*","*","*",18,25.0,2478
"Bloomfield School District","=""0110011""",06,"N",53,52,98.1,52,18,34.6,"*","*",16,30.8,"*","*","*","*",2514
"Bloomfield School District","=""0110011""",07,"Y",71,71,100.0,71,37,52.1,29,40.8,"*","*","*","*","*","*",2471
"Bloomfield School District","=""0110011""",07,"N",66,65,98.5,65,18,27.7,33,50.8,"*","*","*","*","*","*",2520
"Bloomfield School District","=""0110011""",08,"Y",90,88,97.8,88,51,58.0,29,33.0,"*","*","*","*",8,9.1,2481
"Bloomfield School District","=""0110011""",08,"N",48,47,97.9,47,16,34.0,17,36.2,"*","*","*","*",14,29.8,2542
"Bloomfield School District","=""0110011""",11,"Y",67,57,85.1,57,26,45.6,18,31.6,"*","*","*","*",13,22.8,2540
"Bloomfield School District","=""0110011""",11,"N",81,72,88.9,72,30,41.7,21,29.2,"*","*","*","*",21,29.2,2568
"Bolton School District","=""0120011""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2482
"Bolton School District","=""0120011""",04,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",49,48,98.0,48,0,0.0,"*","*","*","*","*","*","*","*",2540
"Bolton School District","=""0120011""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"N",47,46,97.9,46,"*","*","*","*","*","*","*","*","*","*",2573
"Bolton School District","=""0120011""",06,"Y",20,20,100.0,20,"*","*",7,35.0,"*","*","*","*","*","*",2494
"Bolton School District","=""0120011""",06,"N",45,45,100.0,45,"*","*",13,28.9,"*","*","*","*","*","*",2569
"Bolton School District","=""0120011""",07,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2605
"Bolton School District","=""0120011""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2599
"Bolton School District","=""0120011""",11,"Y",17,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",11,"N",70,69,98.6,69,"*","*","*","*","*","*","*","*","*","*",2637
"Bozrah School District","=""0130011""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2464
"Bozrah School District","=""0130011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"Y",74,74,100.0,73,24,32.9,15,20.5,23,31.5,11,15.1,34,46.6,2419
"Branford School District","=""0140011""",03,"N",145,143,98.6,143,14,9.8,31,21.7,57,39.9,41,28.7,98,68.5,2465
"Branford School District","=""0140011""",04,"Y",80,80,100.0,80,"*","*",27,33.8,25,31.3,"*","*","*","*",2465
"Branford School District","=""0140011""",04,"N",151,151,100.0,151,"*","*","*","*",63,41.7,53,35.1,116,76.8,2526
"Branford School District","=""0140011""",05,"Y",79,77,97.5,77,33,42.9,26,33.8,"*","*","*","*",18,23.4,2465
"Branford School District","=""0140011""",05,"N",140,138,98.6,138,"*","*",45,32.6,33,23.9,"*","*","*","*",2520
"Branford School District","=""0140011""",06,"Y",69,69,100.0,69,26,37.7,31,44.9,"*","*","*","*",12,17.4,2484
"Branford School District","=""0140011""",06,"N",145,143,98.6,143,"*","*",41,28.7,45,31.5,"*","*","*","*",2570
"Branford School District","=""0140011""",07,"Y",81,77,95.1,77,31,40.3,26,33.8,13,16.9,7,9.1,20,26.0,2498
"Branford School District","=""0140011""",07,"N",161,157,97.5,157,11,7.0,43,27.4,52,33.1,51,32.5,103,65.6,2599
"Branford School District","=""0140011""",08,"Y",86,84,97.7,83,54,65.1,17,20.5,"*","*","*","*",12,14.5,2482
"Branford School District","=""0140011""",08,"N",145,140,96.6,140,48,34.3,36,25.7,"*","*","*","*",56,40.0,2561
"Branford School District","=""0140011""",11,"Y",77,66,85.7,66,56,84.8,"*","*","*","*","*","*","*","*",2438
"Branford School District","=""0140011""",11,"N",179,170,95.0,170,101,59.4,"*","*","*","*","*","*","*","*",2521
"Bridgeport Achievement First District","=""2850013""",03,"Y",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2396
"Bridgeport Achievement First District","=""2850013""",03,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"Y",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2452
"Bridgeport Achievement First District","=""2850013""",04,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"Y",78,78,100.0,78,"*","*","*","*","*","*",0,0.0,"*","*",2424
"Bridgeport Achievement First District","=""2850013""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"Y",76,76,100.0,76,"*","*","*","*","*","*","*","*","*","*",2450
"Bridgeport Achievement First District","=""2850013""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"Y",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2502
"Bridgeport Achievement First District","=""2850013""",07,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"Y",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2544
"Bridgeport Achievement First District","=""2850013""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",11,"Y",22,20,90.9,20,"*","*","*","*","*","*","*","*","*","*",2569
"Bridgeport Achievement First District","=""2850013""",11,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",03,"Y",1775,1766,99.5,1764,1074,60.9,431,24.4,211,12.0,48,2.7,259,14.7,2363
"Bridgeport School District","=""0150011""",04,"Y",1685,1668,99.0,1668,1064,63.8,486,29.1,98,5.9,20,1.2,118,7.1,2391
"Bridgeport School District","=""0150011""",05,"Y",1492,1475,98.9,1475,1126,76.3,281,19.1,53,3.6,15,1.0,68,4.6,2407
"Bridgeport School District","=""0150011""",06,"Y",1393,1387,99.6,1387,925,66.7,347,25.0,94,6.8,21,1.5,115,8.3,2430
"Bridgeport School District","=""0150011""",07,"Y",1473,1463,99.3,1461,930,63.7,366,25.1,135,9.2,30,2.1,165,11.3,2450
"Bridgeport School District","=""0150011""",08,"Y",1460,1441,98.7,1441,1008,70.0,316,21.9,85,5.9,32,2.2,117,8.1,2452
"Bridgeport School District","=""0150011""",11,"Y",1184,909,76.8,906,733,80.9,118,13.0,47,5.2,8,0.9,55,6.1,2459
"Bristol School District","=""0170011""",03,"Y",337,335,99.4,335,135,40.3,106,31.6,75,22.4,19,5.7,94,28.1,2393
"Bristol School District","=""0170011""",03,"N",251,250,99.6,250,26,10.4,68,27.2,97,38.8,59,23.6,156,62.4,2455
"Bristol School District","=""0170011""",04,"Y",357,357,100.0,357,126,35.3,139,38.9,83,23.2,9,2.5,92,25.8,2436
"Bristol School District","=""0170011""",04,"N",300,299,99.7,299,25,8.4,101,33.8,113,37.8,60,20.1,173,57.9,2497
"Bristol School District","=""0170011""",05,"Y",312,310,99.4,310,158,51.0,104,33.5,32,10.3,16,5.2,48,15.5,2453
"Bristol School District","=""0170011""",05,"N",261,261,100.0,261,47,18.0,87,33.3,76,29.1,51,19.5,127,48.7,2520
"Bristol School District","=""0170011""",06,"Y",313,309,98.7,309,173,56.0,84,27.2,33,10.7,19,6.1,52,16.8,2459
"Bristol School District","=""0170011""",06,"N",283,282,99.6,282,54,19.1,126,44.7,60,21.3,42,14.9,102,36.2,2532
"Bristol School District","=""0170011""",07,"Y",293,291,99.3,290,136,46.9,91,31.4,50,17.2,13,4.5,63,21.7,2486
"Bristol School District","=""0170011""",07,"N",265,264,99.6,264,37,14.0,90,34.1,81,30.7,56,21.2,137,51.9,2571
"Bristol School District","=""0170011""",08,"Y",344,336,97.7,336,171,50.9,97,28.9,56,16.7,12,3.6,68,20.2,2501
"Bristol School District","=""0170011""",08,"N",276,274,99.3,274,43,15.7,93,33.9,91,33.2,47,17.2,138,50.4,2579
"Bristol School District","=""0170011""",11,"Y",283,264,93.3,264,202,76.5,40,15.2,"*","*","*","*",22,8.3,2481
"Bristol School District","=""0170011""",11,"N",335,329,98.2,329,150,45.6,94,28.6,"*","*","*","*",85,25.8,2560
"Brookfield School District","=""0180011""",03,"Y",49,48,98.0,48,14,29.2,12,25.0,15,31.3,7,14.6,22,45.8,2413
"Brookfield School District","=""0180011""",03,"N",172,166,96.5,166,7,4.2,26,15.7,72,43.4,61,36.7,133,80.1,2482
"Brookfield School District","=""0180011""",04,"Y",32,31,96.9,31,"*","*",7,22.6,11,35.5,"*","*","*","*",2468
"Brookfield School District","=""0180011""",04,"N",152,151,99.3,151,"*","*",40,26.5,67,44.4,"*","*","*","*",2517
"Brookfield School District","=""0180011""",05,"Y",45,44,97.8,43,21,48.8,14,32.6,"*","*","*","*",8,18.6,2455
"Brookfield School District","=""0180011""",05,"N",177,165,93.2,165,"*","*",59,35.8,52,31.5,"*","*","*","*",2533
"Brookfield School District","=""0180011""",06,"Y",47,42,89.4,42,15,35.7,17,40.5,"*","*","*","*",10,23.8,2497
"Brookfield School District","=""0180011""",06,"N",193,184,95.3,184,"*","*",55,29.9,50,27.2,"*","*","*","*",2574
"Brookfield School District","=""0180011""",07,"Y",51,49,96.1,49,15,30.6,13,26.5,12,24.5,9,18.4,21,42.9,2526
"Brookfield School District","=""0180011""",07,"N",148,148,100.0,148,9,6.1,41,27.7,52,35.1,46,31.1,98,66.2,2601
"Brookfield School District","=""0180011""",08,"Y",34,34,100.0,34,16,47.1,15,44.1,"*","*","*","*","*","*",2480
