"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ashford School District","=""0030011""",04,"N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2546
"Ashford School District","=""0030011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"N",25,25,100.0,25,"*","*","*","*",13,52.0,"*","*","*","*",2518
"Ashford School District","=""0030011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"N",36,36,100.0,36,"*","*",11,30.6,13,36.1,"*","*","*","*",2560
"Ashford School District","=""0030011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"N",30,29,96.7,29,"*","*",7,24.1,16,55.2,"*","*","*","*",2599
"Ashford School District","=""0030011""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"N",207,204,98.6,204,"*","*","*","*","*","*","*","*","*","*",2515
"Avon School District","=""0040011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"N",255,252,98.8,252,18,7.1,35,13.9,51,20.2,148,58.7,199,79.0,2535
"Avon School District","=""0040011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"N",268,265,98.9,265,13,4.9,28,10.6,91,34.3,133,50.2,224,84.5,2573
"Avon School District","=""0040011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"N",265,263,99.2,262,11,4.2,21,8.0,110,42.0,120,45.8,230,87.8,2609
"Avon School District","=""0040011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"N",257,257,100.0,257,9,3.5,27,10.5,117,45.5,104,40.5,221,86.0,2625
"Avon School District","=""0040011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"N",267,264,98.9,264,"*","*","*","*",108,40.9,112,42.4,220,83.3,2643
"Avon School District","=""0040011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"N",235,221,94.0,219,23,10.5,27,12.3,68,31.1,101,46.1,169,77.2,2647
"Avon School District","=""0040011""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"N",40,37,92.5,37,"*","*","*","*",11,29.7,13,35.1,24,64.9,2447
"Barkhamsted School District","=""0050011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N",45,43,95.6,43,"*","*","*","*",9,20.9,23,53.5,32,74.4,2519
"Barkhamsted School District","=""0050011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N",43,42,97.7,42,"*","*","*","*",17,40.5,15,35.7,32,76.2,2546
"Barkhamsted School District","=""0050011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N",58,57,98.3,56,"*","*","*","*",32,57.1,11,19.6,43,76.8,2568
"Barkhamsted School District","=""0050011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2385
"Berlin School District","=""0070011""",03,"N",160,160,100.0,160,20,12.5,40,25.0,58,36.3,42,26.3,100,62.5,2447
"Berlin School District","=""0070011""",03,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",04,"F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2429
"Berlin School District","=""0070011""",04,"N",211,211,100.0,211,15,7.1,40,19.0,78,37.0,78,37.0,156,73.9,2509
"Berlin School District","=""0070011""",04,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",05,"F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2499
"Berlin School District","=""0070011""",05,"N",192,191,99.5,189,19,10.1,27,14.3,86,45.5,57,30.2,143,75.7,2542
"Berlin School District","=""0070011""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"N",217,216,99.5,216,20,9.3,48,22.2,96,44.4,52,24.1,148,68.5,2564
"Berlin School District","=""0070011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"F","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Berlin School District","=""0070011""",07,"N",185,185,100.0,185,"*","*",43,23.2,92,49.7,"*","*","*","*",2583
"Berlin School District","=""0070011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",08,"F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2549
"Berlin School District","=""0070011""",08,"N",203,203,100.0,203,13,6.4,50,24.6,94,46.3,46,22.7,140,69.0,2608
"Berlin School District","=""0070011""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",11,"F",30,27,90.0,"*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",11,"N",212,205,96.7,181,52,28.7,59,32.6,45,24.9,25,13.8,70,38.7,2555
"Berlin School District","=""0070011""",11,"R",6,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N",45,45,100.0,45,11,24.4,9,20.0,10,22.2,15,33.3,25,55.6,2444
"Bethany School District","=""0080011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N",54,50,92.6,50,"*","*","*","*",13,26.0,27,54.0,40,80.0,2526
"Bethany School District","=""0080011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",03,"F",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2423
"Bethel School District","=""0090011""",03,"N",161,160,99.4,160,12,7.5,33,20.6,49,30.6,66,41.3,115,71.9,2470
"Bethel School District","=""0090011""",03,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",04,"F",36,35,97.2,35,"*","*","*","*","*","*","*","*","*","*",2450
"Bethel School District","=""0090011""",04,"N",160,160,100.0,160,20,12.5,19,11.9,53,33.1,68,42.5,121,75.6,2512
"Bethel School District","=""0090011""",04,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"N",151,150,99.3,150,"*","*","*","*",57,38.0,66,44.0,123,82.0,2567
"Bethel School District","=""0090011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",06,"F",37,36,97.3,36,"*","*","*","*","*","*","*","*","*","*",2537
"Bethel School District","=""0090011""",06,"N",193,192,99.5,192,19,9.9,29,15.1,89,46.4,55,28.6,144,75.0,2574
"Bethel School District","=""0090011""",06,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",07,"F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2576
"Bethel School District","=""0090011""",07,"N",171,170,99.4,170,14,8.2,29,17.1,75,44.1,52,30.6,127,74.7,2603
"Bethel School District","=""0090011""",07,"R",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",08,"F",37,34,91.9,34,"*","*","*","*","*","*","*","*","*","*",2559
"Bethel School District","=""0090011""",08,"N",200,197,98.5,197,13,6.6,41,20.8,84,42.6,59,29.9,143,72.6,2618
"Bethel School District","=""0090011""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",11,"F",28,26,92.9,26,"*","*","*","*","*","*",0,0.0,"*","*",2515
"Bethel School District","=""0090011""",11,"N",206,203,98.5,202,"*","*",49,24.3,79,39.1,"*","*","*","*",2611
"Bethel School District","=""0090011""",11,"R",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",03,"F",62,61,98.4,61,"*","*",22,36.1,17,27.9,"*","*","*","*",2412
"Bloomfield School District","=""0110011""",03,"N",49,48,98.0,48,"*","*","*","*","*","*",11,22.9,"*","*",2426
"Bloomfield School District","=""0110011""",03,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",04,"F",42,42,100.0,42,"*","*",12,28.6,"*","*","*","*","*","*",2446
"Bloomfield School District","=""0110011""",04,"N",67,67,100.0,67,"*","*","*","*",24,35.8,18,26.9,42,62.7,2481
"Bloomfield School District","=""0110011""",04,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",05,"F",50,50,100.0,50,"*","*",13,26.0,22,44.0,"*","*","*","*",2491
"Bloomfield School District","=""0110011""",05,"N",54,54,100.0,54,13,24.1,"*","*","*","*",11,20.4,"*","*",2504
"Bloomfield School District","=""0110011""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",06,"F",56,56,100.0,56,15,26.8,19,33.9,"*","*","*","*","*","*",2505
"Bloomfield School District","=""0110011""",06,"N",58,55,94.8,55,"*","*","*","*",21,38.2,7,12.7,28,50.9,2535
"Bloomfield School District","=""0110011""",06,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",07,"F",56,56,100.0,56,23,41.1,"*","*","*","*","*","*","*","*",2510
"Bloomfield School District","=""0110011""",07,"N",70,69,98.6,69,"*","*",23,33.3,33,47.8,"*","*","*","*",2551
"Bloomfield School District","=""0110011""",07,"R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",08,"F",63,63,100.0,63,20,31.7,29,46.0,"*","*","*","*",14,22.2,2517
"Bloomfield School District","=""0110011""",08,"N",56,50,89.3,50,"*","*",22,44.0,16,32.0,"*","*","*","*",2573
"Bloomfield School District","=""0110011""",08,"R",20,20,100.0,20,"*","*","*","*",10,50.0,0,0.0,10,50.0,2561
"Bloomfield School District","=""0110011""",11,"F",49,44,89.8,44,"*","*","*","*","*","*","*","*","*","*",2608
"Bloomfield School District","=""0110011""",11,"N",85,74,87.1,74,"*","*",18,24.3,36,48.6,"*","*","*","*",2614
"Bloomfield School District","=""0110011""",11,"R",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",48,48,100.0,48,"*","*","*","*",11,22.9,23,47.9,34,70.8,2474
"Bolton School District","=""0120011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*",2522
"Bolton School District","=""0120011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"N",54,53,98.1,53,"*","*","*","*",17,32.1,29,54.7,46,86.8,2581
"Bolton School District","=""0120011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",52,52,100.0,52,"*","*","*","*",26,50.0,14,26.9,40,76.9,2572
"Bolton School District","=""0120011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",39,39,100.0,39,"*","*","*","*",23,59.0,7,17.9,30,76.9,2593
"Bolton School District","=""0120011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N",52,51,98.1,51,"*","*","*","*",22,43.1,13,25.5,35,68.6,2610
"Bolton School District","=""0120011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",11,"N",77,74,96.1,74,"*","*","*","*",30,40.5,35,47.3,65,87.8,2664
"Bolton School District","=""0120011""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",26,26,100.0,26,7,26.9,8,30.8,"*","*","*","*",11,42.3,2463
"Bozrah School District","=""0130011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"F",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2422
