"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, English Learner Status (EL)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Amistad Academy District","=""2790013""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"N",43,42,97.7,42,"*","*","*","*",10,23.8,24,57.1,34,81.0,2543
"Andover School District","=""0010011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"N",41,40,97.6,40,"*","*","*","*",14,35.0,16,40.0,30,75.0,2589
"Ansonia School District","=""0020011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",05,"N",168,167,99.4,167,"*","*","*","*","*","*","*","*","*","*",2474
"Ansonia School District","=""0020011""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",04,"N",96,92,95.8,92,48,52.2,25,27.2,13,14.1,6,6.5,19,20.7,2409
"Area Cooperative Educational Services","=""2440014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",06,"N",322,319,99.1,318,"*","*","*","*","*","*","*","*","*","*",2510
"Area Cooperative Educational Services","=""2440014""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",07,"N",311,306,98.4,304,91,29.9,85,28.0,"*","*","*","*","*","*",2527
"Area Cooperative Educational Services","=""2440014""",07,"Y",22,22,100.0,22,14,63.6,"*","*","*","*",0,0.0,"*","*",2453
"Area Cooperative Educational Services","=""2440014""",08,"N",301,298,99.0,294,"*","*","*","*","*","*","*","*","*","*",2549
"Area Cooperative Educational Services","=""2440014""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"N",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N",42,42,100.0,42,"*","*","*","*",10,23.8,24,57.1,34,81.0,2537
"Ashford School District","=""0030011""",05,"N",38,38,100.0,38,9,23.7,"*","*",17,44.7,"*","*","*","*",2500
"Ashford School District","=""0030011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"N",261,260,99.6,260,"*","*","*","*","*","*","*","*","*","*",2532
"Avon School District","=""0040011""",04,"Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"N",275,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"N",270,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"N",48,45,93.8,45,11,24.4,7,15.6,12,26.7,15,33.3,27,60.0,2442
"Barkhamsted School District","=""0050011""",04,"N",48,46,95.8,46,7,15.2,7,15.2,9,19.6,23,50.0,32,69.6,2512
"Barkhamsted School District","=""0050011""",05,"N",47,46,97.9,46,6,13.0,7,15.2,17,37.0,16,34.8,33,71.7,2540
"Barkhamsted School District","=""0050011""",06,"N",62,61,98.4,60,"*","*",13,21.7,32,53.3,"*","*","*","*",2564
"Berlin School District","=""0070011""",03,"N",181,181,100.0,181,"*","*","*","*","*","*","*","*","*","*",2440
"Berlin School District","=""0070011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",05,"N",217,216,99.5,214,"*","*","*","*","*","*","*","*","*","*",2535
"Berlin School District","=""0070011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N",51,51,100.0,51,14,27.5,10,19.6,12,23.5,15,29.4,27,52.9,2437
"Bethany School District","=""0080011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",63,62,98.4,62,7,11.3,10,16.1,28,45.2,17,27.4,45,72.6,2538
"Bethany School District","=""0080011""",06,"N",66,65,98.5,65,"*","*","*","*",19,29.2,26,40.0,45,69.2,2583
"Bethel School District","=""0090011""",03,"N",188,188,100.0,188,"*","*","*","*","*","*","*","*","*","*",2465
"Bethel School District","=""0090011""",03,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",04,"N",196,196,100.0,196,"*","*","*","*","*","*","*","*","*","*",2504
"Bethel School District","=""0090011""",04,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",06,"N",229,228,99.6,228,"*","*","*","*","*","*","*","*","*","*",2570
"Bethel School District","=""0090011""",06,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",05,"N",112,112,100.0,112,26,23.2,28,25.0,42,37.5,16,14.3,58,51.8,2499
"Bloomfield School District","=""0110011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",58,58,100.0,58,8,13.8,9,15.5,14,24.1,27,46.6,41,70.7,2470
"Bolton School District","=""0120011""",04,"N",67,66,98.5,66,9,13.6,10,15.2,17,25.8,30,45.5,47,71.2,2512
"Bolton School District","=""0120011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",65,65,100.0,65,7,10.8,9,13.8,33,50.8,16,24.6,49,75.4,2566
"Bolton School District","=""0120011""",07,"N",51,51,100.0,50,7,14.0,10,20.0,25,50.0,8,16.0,33,66.0,2574
"Bolton School District","=""0120011""",08,"N",58,57,98.3,57,"*","*",16,28.1,24,42.1,"*","*","*","*",2602
"Bolton School District","=""0120011""",11,"N",87,84,96.6,84,"*","*","*","*",33,39.3,38,45.2,71,84.5,2656
"Bozrah School District","=""0130011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",30,30,100.0,30,8,26.7,10,33.3,"*","*","*","*",12,40.0,2459
"Bozrah School District","=""0130011""",05,"N",20,20,100.0,20,6,30.0,"*","*",7,35.0,"*","*","*","*",2492
"Bozrah School District","=""0130011""",06,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N",21,21,100.0,21,"*","*",6,28.6,7,33.3,"*","*","*","*",2571
"Bozrah School District","=""0130011""",08,"N",20,20,100.0,20,"*","*","*","*",10,50.0,7,35.0,17,85.0,2639
"Branford School District","=""0140011""",03,"N",209,207,99.0,207,"*","*","*","*","*","*","*","*","*","*",2456
"Branford School District","=""0140011""",03,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",04,"N",220,220,100.0,220,"*","*","*","*","*","*","*","*","*","*",2510
"Branford School District","=""0140011""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",05,"N",209,206,98.6,206,"*","*","*","*","*","*","*","*","*","*",2520
"Branford School District","=""0140011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",11,"N",249,232,93.2,232,"*","*","*","*","*","*","*","*","*","*",2538
"Branford School District","=""0140011""",11,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"N",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2466
"Bridgeport Achievement First District","=""2850013""",04,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2505
"Bridgeport Achievement First District","=""2850013""",06,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2516
"Bridgeport Achievement First District","=""2850013""",07,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2590
"Bridgeport Achievement First District","=""2850013""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",11,"N",29,29,100.0,29,"*","*",8,27.6,10,34.5,"*","*","*","*",2577
"Bridgeport School District","=""0150011""",03,"N",1538,1515,98.5,1512,686,45.4,466,30.8,241,15.9,119,7.9,360,23.8,2378
"Bridgeport School District","=""0150011""",03,"Y",236,217,91.9,217,163,75.1,45,20.7,9,4.1,0,0.0,9,4.1,2331
"Bridgeport School District","=""0150011""",04,"N",1474,1453,98.6,1453,835,57.5,305,21.0,208,14.3,105,7.2,313,21.5,2406
"Bridgeport School District","=""0150011""",04,"Y",210,197,93.8,196,154,78.6,35,17.9,7,3.6,0,0.0,7,3.6,2357
"Bridgeport School District","=""0150011""",05,"N",1280,1252,97.8,1250,621,49.7,323,25.8,"*","*","*","*","*","*",2445
"Bridgeport School District","=""0150011""",05,"Y",213,194,91.1,194,159,82.0,"*","*","*","*",0,0.0,"*","*",2383
"Bridgeport School District","=""0150011""",06,"N",1212,1196,98.7,1194,467,39.1,379,31.7,293,24.5,55,4.6,348,29.1,2480
"Bridgeport School District","=""0150011""",06,"Y",180,156,86.7,155,122,78.7,27,17.4,6,3.9,0,0.0,6,3.9,2395
"Bridgeport School District","=""0150011""",07,"N",1275,1251,98.1,1249,518,41.5,351,28.1,310,24.8,70,5.6,380,30.4,2502
"Bridgeport School District","=""0150011""",07,"Y",198,171,86.4,170,144,84.7,18,10.6,8,4.7,0,0.0,8,4.7,2423
"Bridgeport School District","=""0150011""",08,"N",1234,1203,97.5,1201,425,35.4,408,34.0,324,27.0,44,3.7,368,30.6,2519
"Bridgeport School District","=""0150011""",08,"Y",225,202,89.8,202,148,73.3,45,22.3,9,4.5,0,0.0,9,4.5,2443
"Bridgeport School District","=""0150011""",11,"N",1040,806,77.5,785,321,40.9,232,29.6,"*","*","*","*","*","*",2520
"Bridgeport School District","=""0150011""",11,"Y",146,129,88.4,127,100,78.7,"*","*","*","*",0,0.0,"*","*",2440
"Bristol School District","=""0170011""",03,"N",554,550,99.3,550,"*","*",145,26.4,"*","*",136,24.7,"*","*",2434
"Bristol School District","=""0170011""",03,"Y",34,30,88.2,30,15,50.0,"*","*","*","*",0,0.0,"*","*",2356
"Bristol School District","=""0170011""",04,"N",632,630,99.7,630,"*","*","*","*","*","*","*","*","*","*",2475
"Bristol School District","=""0170011""",04,"Y",25,19,76.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",05,"N",554,551,99.5,551,"*","*","*","*","*","*","*","*","*","*",2510
"Bristol School District","=""0170011""",05,"Y",18,17,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",06,"N",582,577,99.1,577,"*","*","*","*","*","*","*","*","*","*",2523
"Bristol School District","=""0170011""",06,"Y",14,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",07,"N",543,538,99.1,538,"*","*","*","*","*","*","*","*","*","*",2562
"Bristol School District","=""0170011""",07,"Y",16,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",08,"N",607,597,98.4,597,"*","*","*","*","*","*","*","*","*","*",2570
"Bristol School District","=""0170011""",08,"Y",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",11,"N",600,579,96.5,577,"*","*","*","*","*","*","*","*","*","*",2574
"Bristol School District","=""0170011""",11,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",03,"N",214,208,97.2,208,"*","*","*","*","*","*","*","*","*","*",2474
"Brookfield School District","=""0180011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",04,"N",99,99,100.0,99,9,9.1,16,16.2,27,27.3,47,47.5,74,74.7,2520
"Brooklyn School District","=""0190011""",05,"N",79,77,97.5,77,10,13.0,19,24.7,28,36.4,20,26.0,48,62.3,2533
"Brooklyn School District","=""0190011""",06,"N",81,81,100.0,81,"*","*","*","*",39,48.1,29,35.8,68,84.0,2591
"Brooklyn School District","=""0190011""",07,"N",107,106,99.1,106,10,9.4,25,23.6,49,46.2,22,20.8,71,67.0,2582
"Brooklyn School District","=""0190011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"N",36,36,100.0,36,"*","*",13,36.1,"*","*",12,33.3,"*","*",2453
"Canterbury School District","=""0220011""",04,"N",51,50,98.0,50,13,26.0,10,20.0,12,24.0,15,30.0,27,54.0,2474
"Canterbury School District","=""0220011""",05,"N",38,37,97.4,37,"*","*",10,27.0,15,40.5,"*","*","*","*",2496
"Canterbury School District","=""0220011""",06,"N",71,70,98.6,70,15,21.4,29,41.4,20,28.6,6,8.6,26,37.1,2516
"Canterbury School District","=""0220011""",07,"N",56,56,100.0,56,7,12.5,10,17.9,32,57.1,7,12.5,39,69.6,2580
"Canterbury School District","=""0220011""",08,"N",60,60,100.0,60,"*","*",22,36.7,26,43.3,"*","*","*","*",2585
