"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Amistad Academy District","=""2790013""",07,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",07,"Math","N",81,81,100.0,81,"*","*","*","*","*","*","*","*","*","*",2560
"Amistad Academy District","=""2790013""",07,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"ELA","N",38,38,100.0,38,"*","*",10,26.3,"*","*",18,47.4,"*","*",2528
"Andover School District","=""0010011""",04,"Math","N",38,38,100.0,38,0,0.0,13,34.2,15,39.5,10,26.3,25,65.8,2512
"Andover School District","=""0010011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"ELA","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2603
"Andover School District","=""0010011""",06,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"Math","N",42,42,100.0,42,0,0.0,"*","*","*","*","*","*","*","*",2609
"Andover School District","=""0010011""",06,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",03,"ELA","N",146,144,98.6,144,35,24.3,45,31.3,"*","*","*","*","*","*",2418
"Ansonia School District","=""0020011""",03,"ELA","Y",26,26,100.0,26,16,61.5,6,23.1,"*","*","*","*","*","*",2343
"Ansonia School District","=""0020011""",03,"Math","N",146,143,97.9,143,30,21.0,"*","*","*","*","*","*","*","*",2421
"Ansonia School District","=""0020011""",03,"Math","Y",26,26,100.0,26,17,65.4,"*","*","*","*","*","*","*","*",2350
"Ansonia School District","=""0020011""",04,"ELA","N",139,139,100.0,139,32,23.0,"*","*",41,29.5,"*","*","*","*",2466
"Ansonia School District","=""0020011""",04,"ELA","Y",27,26,96.3,26,20,76.9,"*","*",0,0.0,"*","*","*","*",2374
"Ansonia School District","=""0020011""",04,"Math","N",139,139,100.0,139,27,19.4,"*","*","*","*",10,7.2,"*","*",2464
"Ansonia School District","=""0020011""",04,"Math","Y",27,26,96.3,26,20,76.9,"*","*","*","*",0,0.0,"*","*",2387
"Ansonia School District","=""0020011""",05,"ELA","N",161,161,100.0,161,62,38.5,"*","*","*","*",19,11.8,"*","*",2471
"Ansonia School District","=""0020011""",05,"ELA","Y",23,23,100.0,23,19,82.6,"*","*","*","*",0,0.0,"*","*",2382
"Ansonia School District","=""0020011""",05,"Math","N",161,161,100.0,161,83,51.6,"*","*","*","*",11,6.8,"*","*",2454
"Ansonia School District","=""0020011""",05,"Math","Y",23,23,100.0,23,18,78.3,"*","*","*","*",0,0.0,"*","*",2386
"Ansonia School District","=""0020011""",06,"ELA","N",143,143,100.0,143,35,24.5,"*","*","*","*",19,13.3,"*","*",2520
"Ansonia School District","=""0020011""",06,"ELA","Y",33,29,87.9,29,22,75.9,"*","*","*","*",0,0.0,"*","*",2423
"Ansonia School District","=""0020011""",06,"Math","N",143,143,100.0,143,38,26.6,"*","*","*","*",19,13.3,"*","*",2513
"Ansonia School District","=""0020011""",06,"Math","Y",33,29,87.9,29,22,75.9,"*","*","*","*",0,0.0,"*","*",2416
"Ansonia School District","=""0020011""",07,"ELA","N",128,126,98.4,126,49,38.9,"*","*","*","*","*","*","*","*",2496
"Ansonia School District","=""0020011""",07,"ELA","Y",43,37,86.0,37,31,83.8,"*","*","*","*",0,0.0,"*","*",2419
"Ansonia School District","=""0020011""",07,"Math","N",128,126,98.4,126,49,38.9,50,39.7,15,11.9,12,9.5,27,21.4,2503
"Ansonia School District","=""0020011""",07,"Math","Y",43,37,86.0,37,29,78.4,8,21.6,0,0.0,0,0.0,0,0.0,2415
"Ansonia School District","=""0020011""",08,"ELA","N",158,156,98.7,156,49,31.4,44,28.2,50,32.1,13,8.3,63,40.4,2536
"Ansonia School District","=""0020011""",08,"ELA","Y",27,27,100.0,27,19,70.4,8,29.6,0,0.0,0,0.0,0,0.0,2447
"Ansonia School District","=""0020011""",08,"Math","N",158,156,98.7,155,65,41.9,56,36.1,22,14.2,12,7.7,34,21.9,2519
"Ansonia School District","=""0020011""",08,"Math","Y",27,27,100.0,27,20,74.1,7,25.9,0,0.0,0,0.0,0,0.0,2451
"Area Cooperative Educational Services","=""2440014""",03,"ELA","N",66,66,100.0,66,20,30.3,"*","*","*","*","*","*","*","*",2414
"Area Cooperative Educational Services","=""2440014""",03,"ELA","Y",23,21,91.3,21,16,76.2,"*","*","*","*","*","*","*","*",2323
"Area Cooperative Educational Services","=""2440014""",03,"Math","N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2394
"Area Cooperative Educational Services","=""2440014""",03,"Math","Y",23,19,82.6,19,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",04,"ELA","N",68,68,100.0,68,25,36.8,"*","*","*","*",12,17.6,"*","*",2441
"Area Cooperative Educational Services","=""2440014""",04,"ELA","Y",35,33,94.3,33,28,84.8,"*","*","*","*",0,0.0,"*","*",2330
"Area Cooperative Educational Services","=""2440014""",04,"Math","N",68,68,100.0,68,27,39.7,"*","*",9,13.2,"*","*","*","*",2431
"Area Cooperative Educational Services","=""2440014""",04,"Math","Y",35,32,91.4,32,"*","*","*","*",0,0.0,0,0.0,0,0.0,2321
"Area Cooperative Educational Services","=""2440014""",05,"ELA","N",68,68,100.0,68,24,35.3,"*","*","*","*",6,8.8,"*","*",2480
"Area Cooperative Educational Services","=""2440014""",05,"ELA","Y",29,28,96.6,28,25,89.3,"*","*","*","*",0,0.0,"*","*",2357
"Area Cooperative Educational Services","=""2440014""",05,"Math","N",68,68,100.0,68,46,67.6,"*","*","*","*","*","*","*","*",2432
"Area Cooperative Educational Services","=""2440014""",05,"Math","Y",29,27,93.1,27,"*","*","*","*",0,0.0,0,0.0,0,0.0,2359
"Area Cooperative Educational Services","=""2440014""",06,"ELA","N",295,295,100.0,295,83,28.1,"*","*","*","*","*","*","*","*",2513
"Area Cooperative Educational Services","=""2440014""",06,"ELA","Y",55,55,100.0,55,44,80.0,"*","*","*","*","*","*","*","*",2409
"Area Cooperative Educational Services","=""2440014""",06,"Math","N",295,295,100.0,295,123,41.7,113,38.3,"*","*","*","*","*","*",2489
"Area Cooperative Educational Services","=""2440014""",06,"Math","Y",55,55,100.0,55,44,80.0,7,12.7,"*","*","*","*","*","*",2367
"Area Cooperative Educational Services","=""2440014""",07,"ELA","N",267,267,100.0,267,69,25.8,75,28.1,"*","*","*","*",123,46.1,2543
"Area Cooperative Educational Services","=""2440014""",07,"ELA","Y",64,60,93.8,60,43,71.7,11,18.3,"*","*","*","*",6,10.0,2441
"Area Cooperative Educational Services","=""2440014""",07,"Math","N",267,267,100.0,267,74,27.7,"*","*","*","*",31,11.6,"*","*",2533
"Area Cooperative Educational Services","=""2440014""",07,"Math","Y",64,56,87.5,56,52,92.9,"*","*","*","*",0,0.0,"*","*",2388
"Area Cooperative Educational Services","=""2440014""",08,"ELA","N",250,250,100.0,250,55,22.0,68,27.2,"*","*","*","*",127,50.8,2564
"Area Cooperative Educational Services","=""2440014""",08,"ELA","Y",67,64,95.5,63,48,76.2,9,14.3,"*","*","*","*",6,9.5,2448
"Area Cooperative Educational Services","=""2440014""",08,"Math","N",250,250,100.0,250,113,45.2,"*","*",49,19.6,"*","*","*","*",2526
"Area Cooperative Educational Services","=""2440014""",08,"Math","Y",67,65,97.0,65,60,92.3,"*","*",0,0.0,"*","*","*","*",2390
"Ashford School District","=""0030011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"ELA","N",35,35,100.0,35,0,0.0,"*","*","*","*","*","*","*","*",2528
"Ashford School District","=""0030011""",04,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"Math","N",35,35,100.0,35,0,0.0,"*","*","*","*","*","*","*","*",2526
"Ashford School District","=""0030011""",04,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"ELA","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2583
"Ashford School District","=""0030011""",07,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Math","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2571
"Ashford School District","=""0030011""",07,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"ELA","N",219,219,100.0,219,"*","*","*","*","*","*","*","*","*","*",2502
"Avon School District","=""0040011""",03,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"Math","N",219,219,100.0,219,"*","*","*","*","*","*","*","*","*","*",2496
"Avon School District","=""0040011""",03,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"ELA","N",209,208,99.5,208,"*","*","*","*","*","*","*","*","*","*",2549
"Avon School District","=""0040011""",04,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"Math","N",210,209,99.5,209,"*","*","*","*","*","*","*","*","*","*",2540
"Avon School District","=""0040011""",04,"Math","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"ELA","N",254,254,100.0,254,"*","*","*","*","*","*","*","*","*","*",2578
"Avon School District","=""0040011""",05,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"Math","N",254,254,100.0,254,"*","*","*","*","*","*","*","*","*","*",2556
"Avon School District","=""0040011""",05,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"ELA","N",258,258,100.0,258,"*","*","*","*","*","*","*","*","*","*",2612
"Avon School District","=""0040011""",06,"ELA","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"Math","N",258,257,99.6,257,"*","*","*","*","*","*","*","*","*","*",2609
"Avon School District","=""0040011""",06,"Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"ELA","N",242,242,100.0,242,"*","*",20,8.3,"*","*",125,51.7,"*","*",2645
"Avon School District","=""0040011""",07,"ELA","Y",25,25,100.0,25,"*","*",17,68.0,"*","*",0,0.0,"*","*",2528
"Avon School District","=""0040011""",07,"Math","N",244,243,99.6,243,"*","*","*","*",60,24.7,153,63.0,213,87.7,2652
"Avon School District","=""0040011""",07,"Math","Y",25,25,100.0,25,"*","*",10,40.0,"*","*",0,0.0,"*","*",2517
"Avon School District","=""0040011""",08,"ELA","N",244,243,99.6,243,6,2.5,29,11.9,104,42.8,104,42.8,208,85.6,2648
"Avon School District","=""0040011""",08,"ELA","Y",29,28,96.6,28,11,39.3,9,32.1,8,28.6,0,0.0,8,28.6,2517
"Avon School District","=""0040011""",08,"Math","N",244,243,99.6,243,"*","*",29,11.9,"*","*",150,61.7,"*","*",2672
"Avon School District","=""0040011""",08,"Math","Y",29,28,96.6,28,15,53.6,"*","*","*","*",0,0.0,"*","*",2498
"Barkhamsted School District","=""0050011""",03,"ELA","N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2456
"Barkhamsted School District","=""0050011""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"Math","N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2431
"Barkhamsted School District","=""0050011""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"ELA","N",39,37,94.9,37,"*","*","*","*","*","*","*","*","*","*",2515
"Barkhamsted School District","=""0050011""",04,"ELA","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"Math","N",39,37,94.9,37,"*","*","*","*","*","*","*","*","*","*",2470
"Barkhamsted School District","=""0050011""",04,"Math","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"ELA","N",38,36,94.7,36,0,0.0,"*","*","*","*","*","*","*","*",2573
"Barkhamsted School District","=""0050011""",05,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"Math","N",38,36,94.7,36,"*","*","*","*","*","*","*","*","*","*",2505
"Barkhamsted School District","=""0050011""",05,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"ELA","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"ELA","N",182,182,100.0,182,"*","*","*","*","*","*","*","*","*","*",2471
"Berlin School District","=""0070011""",03,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"Math","N",182,181,99.5,181,"*","*","*","*","*","*","*","*","*","*",2476
"Berlin School District","=""0070011""",03,"Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",04,"ELA","N",162,160,98.8,160,"*","*",31,19.4,"*","*",67,41.9,"*","*",2511
"Berlin School District","=""0070011""",04,"ELA","Y",27,26,96.3,26,13,50.0,"*","*","*","*",0,0.0,"*","*",2397
"Berlin School District","=""0070011""",04,"Math","N",162,160,98.8,159,9,5.7,39,24.5,"*","*","*","*",111,69.8,2516
"Berlin School District","=""0070011""",04,"Math","Y",27,26,96.3,26,13,50.0,7,26.9,"*","*","*","*",6,23.1,2419
"Berlin School District","=""0070011""",05,"ELA","N",224,224,100.0,223,7,3.1,33,14.8,"*","*","*","*",183,82.1,2563
"Berlin School District","=""0070011""",05,"ELA","Y",28,27,96.4,27,11,40.7,8,29.6,"*","*","*","*",8,29.6,2456
"Berlin School District","=""0070011""",05,"Math","N",224,223,99.6,223,13,5.8,82,36.8,"*","*","*","*","*","*",2542
"Berlin School District","=""0070011""",05,"Math","Y",28,27,96.4,27,17,63.0,6,22.2,"*","*","*","*","*","*",2431
"Berlin School District","=""0070011""",06,"ELA","N",198,197,99.5,197,"*","*","*","*","*","*","*","*","*","*",2571
"Berlin School District","=""0070011""",06,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"Math","N",198,197,99.5,197,"*","*","*","*","*","*","*","*","*","*",2547
"Berlin School District","=""0070011""",06,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"ELA","N",218,218,100.0,218,"*","*",38,17.4,"*","*",58,26.6,"*","*",2601
"Berlin School District","=""0070011""",07,"ELA","Y",29,28,96.6,28,12,42.9,"*","*","*","*",0,0.0,"*","*",2482
"Berlin School District","=""0070011""",07,"Math","N",218,218,100.0,218,22,10.1,73,33.5,"*","*","*","*","*","*",2580
"Berlin School District","=""0070011""",07,"Math","Y",29,28,96.6,28,20,71.4,6,21.4,"*","*","*","*","*","*",2435
"Berlin School District","=""0070011""",08,"ELA","N",186,186,100.0,186,7,3.8,41,22.0,"*","*","*","*",138,74.2,2614
"Berlin School District","=""0070011""",08,"ELA","Y",29,29,100.0,29,10,34.5,12,41.4,"*","*","*","*",7,24.1,2508
"Berlin School District","=""0070011""",08,"Math","N",186,186,100.0,185,40,21.6,"*","*","*","*","*","*","*","*",2594
"Berlin School District","=""0070011""",08,"Math","Y",29,29,100.0,29,23,79.3,"*","*","*","*","*","*","*","*",2452
"Bethany School District","=""0080011""",03,"ELA","N",47,44,93.6,44,"*","*","*","*","*","*","*","*","*","*",2465
"Bethany School District","=""0080011""",03,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"Math","N",47,44,93.6,44,"*","*","*","*","*","*","*","*","*","*",2483
"Bethany School District","=""0080011""",03,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"ELA","N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2526
"Bethany School District","=""0080011""",04,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"Math","N",42,41,97.6,41,0,0.0,"*","*","*","*","*","*","*","*",2523
"Bethany School District","=""0080011""",04,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"ELA","N",53,50,94.3,50,"*","*","*","*","*","*","*","*","*","*",2580
"Bethany School District","=""0080011""",05,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"Math","N",53,50,94.3,50,"*","*","*","*","*","*","*","*","*","*",2599
"Bethany School District","=""0080011""",05,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"ELA","N",54,53,98.1,53,"*","*","*","*","*","*","*","*","*","*",2564
"Bethany School District","=""0080011""",06,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"Math","N",54,53,98.1,53,"*","*","*","*","*","*","*","*","*","*",2554
"Bethany School District","=""0080011""",06,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",03,"ELA","N",236,234,99.2,234,"*","*","*","*","*","*","*","*","*","*",2469
"Bethel School District","=""0090011""",03,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",03,"Math","N",236,234,99.2,234,"*","*","*","*","*","*","*","*","*","*",2474
"Bethel School District","=""0090011""",03,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",04,"ELA","N",188,187,99.5,187,23,12.3,"*","*",59,31.6,"*","*","*","*",2506
"Bethel School District","=""0090011""",04,"ELA","Y",22,21,95.5,21,11,52.4,"*","*",7,33.3,"*","*","*","*",2429
"Bethel School District","=""0090011""",04,"Math","N",188,187,99.5,187,"*","*",70,37.4,"*","*","*","*","*","*",2505
"Bethel School District","=""0090011""",04,"Math","Y",22,21,95.5,21,"*","*",11,52.4,"*","*","*","*","*","*",2446
