"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Andover School District","=""0010011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",03,"F",103,103,100.0,103,35,34.0,38,36.9,"*","*","*","*","*","*",2402
"Ansonia School District","=""0020011""",03,"N",60,60,100.0,60,"*","*","*","*","*","*",7,11.7,"*","*",2428
"Ansonia School District","=""0020011""",03,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",04,"F",97,97,100.0,97,32,33.0,53,54.6,"*","*","*","*","*","*",2425
"Ansonia School District","=""0020011""",04,"N",70,69,98.6,69,16,23.2,36,52.2,"*","*","*","*",17,24.6,2453
"Ansonia School District","=""0020011""",04,"R",22,22,100.0,22,"*","*",15,68.2,"*","*",0,0.0,"*","*",2429
"Ansonia School District","=""0020011""",05,"F",99,99,100.0,99,59,59.6,"*","*","*","*",0,0.0,"*","*",2434
"Ansonia School District","=""0020011""",05,"N",54,54,100.0,54,19,35.2,"*","*","*","*","*","*","*","*",2468
"Ansonia School District","=""0020011""",05,"R",22,22,100.0,22,13,59.1,"*","*","*","*","*","*","*","*",2452
"Ansonia School District","=""0020011""",06,"F",98,98,100.0,98,47,48.0,35,35.7,"*","*","*","*",16,16.3,2467
"Ansonia School District","=""0020011""",06,"N",56,56,100.0,56,"*","*","*","*",11,19.6,"*","*","*","*",2481
"Ansonia School District","=""0020011""",06,"R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",07,"F",112,108,96.4,108,53,49.1,41,38.0,"*","*","*","*",14,13.0,2482
"Ansonia School District","=""0020011""",07,"N",51,51,100.0,51,18,35.3,19,37.3,"*","*","*","*",14,27.5,2516
"Ansonia School District","=""0020011""",07,"R",24,24,100.0,24,7,29.2,11,45.8,"*","*","*","*",6,25.0,2513
"Ansonia School District","=""0020011""",08,"F",117,114,97.4,114,83,72.8,23,20.2,"*","*","*","*","*","*",2452
"Ansonia School District","=""0020011""",08,"N",66,65,98.5,65,32,49.2,21,32.3,"*","*","*","*",12,18.5,2503
"Ansonia School District","=""0020011""",08,"R",28,28,100.0,28,"*","*",14,50.0,"*","*",0,0.0,"*","*",2522
"Ansonia School District","=""0020011""",11,"F",53,45,84.9,45,28,62.2,"*","*","*","*","*","*","*","*",2520
"Ansonia School District","=""0020011""",11,"N",52,50,96.2,50,"*","*",14,28.0,12,24.0,"*","*","*","*",2589
"Ansonia School District","=""0020011""",11,"R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",03,"F",49,49,100.0,49,36,73.5,9,18.4,"*","*","*","*","*","*",2339
"Area Cooperative Educational Services","=""2440014""",03,"N",42,41,97.6,41,"*","*","*","*",8,19.5,"*","*","*","*",2387
"Area Cooperative Educational Services","=""2440014""",03,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",04,"F",49,48,98.0,48,30,62.5,"*","*","*","*",0,0.0,"*","*",2367
"Area Cooperative Educational Services","=""2440014""",04,"N",38,35,92.1,35,"*","*","*","*",6,17.1,0,0.0,6,17.1,2428
"Area Cooperative Educational Services","=""2440014""",04,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",05,"F",42,41,97.6,41,"*","*","*","*",0,0.0,0,0.0,0,0.0,2394
"Area Cooperative Educational Services","=""2440014""",05,"N",41,41,100.0,41,"*","*",13,31.7,"*","*","*","*","*","*",2458
"Area Cooperative Educational Services","=""2440014""",05,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",06,"F",172,170,98.8,168,103,61.3,49,29.2,"*","*","*","*","*","*",2439
"Area Cooperative Educational Services","=""2440014""",06,"N",140,140,100.0,140,43,30.7,58,41.4,"*","*","*","*",39,27.9,2501
"Area Cooperative Educational Services","=""2440014""",06,"R",29,29,100.0,29,"*","*",13,44.8,"*","*",0,0.0,"*","*",2452
"Area Cooperative Educational Services","=""2440014""",07,"F",166,162,97.6,162,102,63.0,40,24.7,"*","*","*","*","*","*",2447
"Area Cooperative Educational Services","=""2440014""",07,"N",138,136,98.6,136,44,32.4,46,33.8,33,24.3,13,9.6,46,33.8,2527
"Area Cooperative Educational Services","=""2440014""",07,"R",29,28,96.6,28,12,42.9,11,39.3,"*","*","*","*","*","*",2480
"Area Cooperative Educational Services","=""2440014""",08,"F",133,129,97.0,128,81,63.3,"*","*","*","*","*","*","*","*",2471
"Area Cooperative Educational Services","=""2440014""",08,"N",152,152,100.0,152,52,34.2,38,25.0,33,21.7,29,19.1,62,40.8,2551
"Area Cooperative Educational Services","=""2440014""",08,"R",27,27,100.0,27,18,66.7,"*","*","*","*","*","*","*","*",2491
"Area Cooperative Educational Services","=""2440014""",11,"F",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"N",28,28,100.0,28,"*","*","*","*",14,50.0,8,28.6,22,78.6,2469
"Ashford School District","=""0030011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"F",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N",31,31,100.0,31,0,0.0,"*","*","*","*","*","*","*","*",2526
"Ashford School District","=""0030011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"N",25,25,100.0,25,9,36.0,9,36.0,"*","*","*","*",7,28.0,2481
"Ashford School District","=""0030011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"N",36,35,97.2,35,12,34.3,16,45.7,7,20.0,0,0.0,7,20.0,2498
"Ashford School District","=""0030011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"F",13,13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"N",30,29,96.7,29,"*","*",13,44.8,7,24.1,"*","*","*","*",2562
"Ashford School District","=""0030011""",08,"R",6,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"N",207,207,100.0,207,"*","*","*","*","*","*","*","*","*","*",2503
"Avon School District","=""0040011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"N",255,255,100.0,255,11,4.3,48,18.8,96,37.6,100,39.2,196,76.9,2529
"Avon School District","=""0040011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"N",268,266,99.3,266,27,10.2,63,23.7,84,31.6,92,34.6,176,66.2,2550
"Avon School District","=""0040011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"N",265,264,99.6,264,15,5.7,42,15.9,84,31.8,123,46.6,207,78.4,2599
"Avon School District","=""0040011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"N",257,257,100.0,257,10,3.9,54,21.0,69,26.8,124,48.2,193,75.1,2626
"Avon School District","=""0040011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"N",267,267,100.0,267,21,7.9,37,13.9,75,28.1,134,50.2,209,78.3,2643
"Avon School District","=""0040011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"N",235,220,93.6,220,31,14.1,51,23.2,68,30.9,70,31.8,138,62.7,2658
"Avon School District","=""0040011""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"N",40,37,92.5,37,11,29.7,"*","*",13,35.1,"*","*","*","*",2409
"Barkhamsted School District","=""0050011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N",45,43,95.6,43,"*","*",21,48.8,13,30.2,"*","*","*","*",2466
"Barkhamsted School District","=""0050011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N",43,42,97.7,42,8,19.0,18,42.9,9,21.4,7,16.7,16,38.1,2507
"Barkhamsted School District","=""0050011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N",58,56,96.6,56,11,19.6,15,26.8,19,33.9,11,19.6,30,53.6,2545
"Barkhamsted School District","=""0050011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2391
"Berlin School District","=""0070011""",03,"N",160,160,100.0,160,20,12.5,52,32.5,66,41.3,22,13.8,88,55.0,2436
"Berlin School District","=""0070011""",03,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",04,"F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2444
"Berlin School District","=""0070011""",04,"N",211,211,100.0,211,9,4.3,59,28.0,82,38.9,61,28.9,143,67.8,2513
"Berlin School District","=""0070011""",04,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",05,"F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2471
"Berlin School District","=""0070011""",05,"N",192,191,99.5,189,38,20.1,63,33.3,48,25.4,40,21.2,88,46.6,2517
"Berlin School District","=""0070011""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"N",217,216,99.5,216,38,17.6,84,38.9,56,25.9,38,17.6,94,43.5,2537
"Berlin School District","=""0070011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"F","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Berlin School District","=""0070011""",07,"N",184,184,100.0,184,"*","*",63,34.2,58,31.5,"*","*","*","*",2577
"Berlin School District","=""0070011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",08,"F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2508
"Berlin School District","=""0070011""",08,"N",203,203,100.0,203,37,18.2,58,28.6,54,26.6,54,26.6,108,53.2,2589
"Berlin School District","=""0070011""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",11,"F",30,26,86.7,23,"*","*","*","*",0,0.0,"*","*","*","*",2498
"Berlin School District","=""0070011""",11,"N",212,206,97.2,192,49,25.5,62,32.3,"*","*","*","*",81,42.2,2608
"Berlin School District","=""0070011""",11,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N",45,45,100.0,45,"*","*","*","*",18,40.0,12,26.7,30,66.7,2462
"Bethany School District","=""0080011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N",54,50,92.6,50,"*","*","*","*",19,38.0,22,44.0,41,82.0,2536
"Bethany School District","=""0080011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",03,"F",27,27,100.0,27,"*","*","*","*","*","*",0,0.0,"*","*",2387
"Bethel School District","=""0090011""",03,"N",161,161,100.0,161,"*","*",70,43.5,51,31.7,"*","*","*","*",2432
"Bethel School District","=""0090011""",03,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",04,"F",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2442
"Bethel School District","=""0090011""",04,"N",160,159,99.4,159,20,12.6,52,32.7,60,37.7,27,17.0,87,54.7,2491
"Bethel School District","=""0090011""",04,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"N",151,151,100.0,150,16,10.7,54,36.0,46,30.7,34,22.7,80,53.3,2533
"Bethel School District","=""0090011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",06,"F",37,36,97.3,36,"*","*","*","*","*","*",0,0.0,"*","*",2482
"Bethel School District","=""0090011""",06,"N",193,192,99.5,192,"*","*",74,38.5,45,23.4,"*","*","*","*",2538
"Bethel School District","=""0090011""",06,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",07,"F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2502
"Bethel School District","=""0090011""",07,"N",171,171,100.0,171,34,19.9,67,39.2,37,21.6,33,19.3,70,40.9,2554
"Bethel School District","=""0090011""",07,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",08,"F",37,35,94.6,35,"*","*","*","*","*","*","*","*","*","*",2504
"Bethel School District","=""0090011""",08,"N",200,198,99.0,198,49,24.7,59,29.8,45,22.7,45,22.7,90,45.5,2572
"Bethel School District","=""0090011""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",11,"F",28,26,92.9,26,"*","*","*","*","*","*",0,0.0,"*","*",2477
"Bethel School District","=""0090011""",11,"N",206,202,98.1,202,62,30.7,"*","*",58,28.7,"*","*","*","*",2590
"Bethel School District","=""0090011""",11,"R",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",03,"F",62,62,100.0,62,33,53.2,19,30.6,"*","*","*","*","*","*",2370
"Bloomfield School District","=""0110011""",03,"N",49,48,98.0,48,"*","*","*","*",11,22.9,"*","*","*","*",2399
"Bloomfield School District","=""0110011""",03,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",04,"F",42,42,100.0,42,19,45.2,"*","*","*","*",0,0.0,"*","*",2408
"Bloomfield School District","=""0110011""",04,"N",68,68,100.0,68,"*","*",31,45.6,17,25.0,"*","*","*","*",2444
"Bloomfield School District","=""0110011""",04,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",05,"F",50,50,100.0,50,29,58.0,"*","*","*","*",0,0.0,"*","*",2436
"Bloomfield School District","=""0110011""",05,"N",54,54,100.0,54,"*","*",22,40.7,6,11.1,"*","*","*","*",2462
"Bloomfield School District","=""0110011""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",06,"F",56,56,100.0,56,25,44.6,15,26.8,"*","*","*","*","*","*",2484
"Bloomfield School District","=""0110011""",06,"N",57,56,98.2,56,"*","*","*","*",16,28.6,"*","*","*","*",2505
"Bloomfield School District","=""0110011""",06,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",07,"F",56,56,100.0,56,30,53.6,"*","*","*","*","*","*","*","*",2472
"Bloomfield School District","=""0110011""",07,"N",70,69,98.6,69,"*","*",33,47.8,11,15.9,"*","*","*","*",2512
"Bloomfield School District","=""0110011""",07,"R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",08,"F",63,63,100.0,63,39,61.9,"*","*","*","*",0,0.0,"*","*",2472
"Bloomfield School District","=""0110011""",08,"N",55,52,94.5,52,20,38.5,18,34.6,"*","*","*","*",14,26.9,2532
"Bloomfield School District","=""0110011""",08,"R",20,20,100.0,20,8,40.0,8,40.0,"*","*","*","*","*","*",2518
"Bloomfield School District","=""0110011""",11,"F",49,43,87.8,43,"*","*","*","*","*","*","*","*","*","*",2553
"Bloomfield School District","=""0110011""",11,"N",85,74,87.1,74,32,43.2,21,28.4,15,20.3,6,8.1,21,28.4,2561
"Bloomfield School District","=""0110011""",11,"R",14,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",48,48,100.0,48,"*","*","*","*",16,33.3,19,39.6,35,72.9,2479
"Bolton School District","=""0120011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*",2516
"Bolton School District","=""0120011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"N",54,53,98.1,53,7,13.2,10,18.9,11,20.8,25,47.2,36,67.9,2559
"Bolton School District","=""0120011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",52,52,100.0,52,8,15.4,15,28.8,20,38.5,9,17.3,29,55.8,2551
"Bolton School District","=""0120011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",39,39,100.0,39,"*","*",12,30.8,14,35.9,"*","*","*","*",2598
"Bolton School District","=""0120011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N",52,52,100.0,52,10,19.2,18,34.6,9,17.3,15,28.8,24,46.2,2588
"Bolton School District","=""0120011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",11,"N",77,74,96.1,74,17,23.0,24,32.4,17,23.0,16,21.6,33,44.6,2627
"Bolton School District","=""0120011""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",26,26,100.0,26,9,34.6,9,34.6,"*","*","*","*",8,30.8,2449
"Bozrah School District","=""0130011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"F",45,45,100.0,44,"*","*","*","*","*","*","*","*","*","*",2430
