"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Andover School District","=""0010011""",03,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"N",23,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"N",31,31,100.0,31,0,0.0,"*","*","*","*","*","*","*","*",2518
"Andover School District","=""0010011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2592
"Ansonia School District","=""0020011""",03,"Y",116,115,99.1,115,36,31.3,44,38.3,"*","*","*","*",35,30.4,2405
"Ansonia School District","=""0020011""",03,"N",56,54,96.4,54,"*","*",18,33.3,19,35.2,"*","*","*","*",2420
"Ansonia School District","=""0020011""",04,"Y",115,114,99.1,114,36,31.6,49,43.0,"*","*","*","*",29,25.4,2443
"Ansonia School District","=""0020011""",04,"N",51,51,100.0,51,"*","*",20,39.2,16,31.4,"*","*","*","*",2470
"Ansonia School District","=""0020011""",05,"Y",124,124,100.0,124,77,62.1,35,28.2,"*","*","*","*",12,9.7,2433
"Ansonia School District","=""0020011""",05,"N",60,60,100.0,60,24,40.0,18,30.0,"*","*","*","*",18,30.0,2471
"Ansonia School District","=""0020011""",06,"Y",121,117,96.7,117,46,39.3,42,35.9,20,17.1,9,7.7,29,24.8,2487
"Ansonia School District","=""0020011""",06,"N",55,55,100.0,55,14,25.5,20,36.4,11,20.0,10,18.2,21,38.2,2518
"Ansonia School District","=""0020011""",07,"Y",114,107,93.9,107,58,54.2,34,31.8,"*","*","*","*",15,14.0,2474
"Ansonia School District","=""0020011""",07,"N",57,56,98.2,56,20,35.7,24,42.9,"*","*","*","*",12,21.4,2499
"Ansonia School District","=""0020011""",08,"Y",136,134,98.5,134,65,48.5,47,35.1,"*","*","*","*",22,16.4,2501
"Ansonia School District","=""0020011""",08,"N",49,49,100.0,48,20,41.7,16,33.3,"*","*","*","*",12,25.0,2529
"Area Cooperative Educational Services","=""2440014""",03,"Y",52,48,92.3,48,32,66.7,9,18.8,7,14.6,0,0.0,7,14.6,2342
"Area Cooperative Educational Services","=""2440014""",03,"N",37,37,100.0,37,12,32.4,12,32.4,"*","*","*","*",13,35.1,2415
"Area Cooperative Educational Services","=""2440014""",04,"Y",74,72,97.3,72,47,65.3,21,29.2,"*","*","*","*","*","*",2375
"Area Cooperative Educational Services","=""2440014""",04,"N",29,28,96.6,28,10,35.7,8,28.6,"*","*","*","*","*","*",2451
"Area Cooperative Educational Services","=""2440014""",05,"Y",66,65,98.5,65,55,84.6,10,15.4,0,0.0,0,0.0,0,0.0,2393
"Area Cooperative Educational Services","=""2440014""",05,"N",31,30,96.8,30,16,53.3,11,36.7,"*","*","*","*","*","*",2450
"Area Cooperative Educational Services","=""2440014""",06,"Y",218,218,100.0,218,130,59.6,62,28.4,20,9.2,6,2.8,26,11.9,2444
"Area Cooperative Educational Services","=""2440014""",06,"N",132,132,100.0,132,37,28.0,58,43.9,24,18.2,13,9.8,37,28.0,2513
"Area Cooperative Educational Services","=""2440014""",07,"Y",221,214,96.8,214,105,49.1,64,29.9,38,17.8,7,3.3,45,21.0,2481
"Area Cooperative Educational Services","=""2440014""",07,"N",110,109,99.1,109,21,19.3,35,32.1,29,26.6,24,22.0,53,48.6,2560
"Area Cooperative Educational Services","=""2440014""",08,"Y",196,194,99.0,194,131,67.5,45,23.2,"*","*","*","*",18,9.3,2464
"Area Cooperative Educational Services","=""2440014""",08,"N",121,121,100.0,121,42,34.7,"*","*",34,28.1,"*","*","*","*",2552
"Ashford School District","=""0030011""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"N",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2473
"Ashford School District","=""0030011""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2519
"Ashford School District","=""0030011""",05,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2504
"Ashford School District","=""0030011""",06,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2497
"Ashford School District","=""0030011""",07,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2576
"Ashford School District","=""0030011""",08,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"N",223,223,100.0,223,"*","*","*","*","*","*","*","*","*","*",2493
"Avon School District","=""0040011""",04,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"N",208,206,99.0,206,"*","*","*","*","*","*","*","*","*","*",2541
"Avon School District","=""0040011""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"N",254,254,100.0,254,"*","*","*","*","*","*","*","*","*","*",2553
"Avon School District","=""0040011""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"N",269,267,99.3,267,"*","*","*","*","*","*","*","*","*","*",2605
"Avon School District","=""0040011""",07,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"N",256,255,99.6,255,"*","*","*","*","*","*","*","*","*","*",2645
"Avon School District","=""0040011""",08,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"N",259,257,99.2,257,"*","*","*","*","*","*","*","*","*","*",2657
"Barkhamsted School District","=""0050011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N",39,36,92.3,36,"*","*","*","*","*","*","*","*","*","*",2461
"Barkhamsted School District","=""0050011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"Y",20,20,100.0,20,"*","*",7,35.0,6,30.0,"*","*","*","*",2435
"Berlin School District","=""0070011""",03,"N",181,179,98.9,179,"*","*",31,17.3,73,40.8,"*","*","*","*",2469
"Berlin School District","=""0070011""",04,"Y",23,22,95.7,22,"*","*",9,40.9,7,31.8,"*","*","*","*",2464
"Berlin School District","=""0070011""",04,"N",166,164,98.8,163,"*","*",37,22.7,60,36.8,"*","*","*","*",2507
"Berlin School District","=""0070011""",05,"Y",34,34,100.0,34,13,38.2,15,44.1,"*","*","*","*",6,17.6,2470
"Berlin School District","=""0070011""",05,"N",218,216,99.1,216,17,7.9,73,33.8,"*","*","*","*",126,58.3,2539
"Berlin School District","=""0070011""",06,"Y",27,27,100.0,27,12,44.4,9,33.3,"*","*","*","*",6,22.2,2471
"Berlin School District","=""0070011""",06,"N",188,187,99.5,187,32,17.1,68,36.4,"*","*","*","*",87,46.5,2543
"Berlin School District","=""0070011""",07,"Y",29,29,100.0,29,11,37.9,10,34.5,8,27.6,0,0.0,8,27.6,2494
"Berlin School District","=""0070011""",07,"N",218,217,99.5,217,31,14.3,69,31.8,61,28.1,56,25.8,117,53.9,2573
"Berlin School District","=""0070011""",08,"Y",32,32,100.0,31,19,61.3,"*","*","*","*",0,0.0,"*","*",2486
"Berlin School District","=""0070011""",08,"N",183,183,100.0,183,"*","*",46,25.1,"*","*",54,29.5,"*","*",2590
"Bethany School District","=""0080011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",53,50,94.3,50,"*","*","*","*","*","*","*","*","*","*",2595
"Bethany School District","=""0080011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",03,"Y",54,54,100.0,54,12,22.2,13,24.1,20,37.0,9,16.7,29,53.7,2437
"Bethel School District","=""0090011""",03,"N",199,197,99.0,197,10,5.1,42,21.3,72,36.5,73,37.1,145,73.6,2479
"Bethel School District","=""0090011""",04,"Y",39,39,100.0,39,"*","*",19,48.7,10,25.6,"*","*","*","*",2473
"Bethel School District","=""0090011""",04,"N",171,169,98.8,169,"*","*",62,36.7,61,36.1,"*","*","*","*",2505
"Bethel School District","=""0090011""",05,"Y",51,50,98.0,50,17,34.0,18,36.0,6,12.0,9,18.0,15,30.0,2491
"Bethel School District","=""0090011""",05,"N",162,161,99.4,161,15,9.3,48,29.8,42,26.1,56,34.8,98,60.9,2548
"Bethel School District","=""0090011""",06,"Y",35,35,100.0,35,"*","*",16,45.7,9,25.7,"*","*","*","*",2525
"Bethel School District","=""0090011""",06,"N",154,153,99.4,153,"*","*",47,30.7,44,28.8,"*","*","*","*",2563
"Bethel School District","=""0090011""",07,"Y",56,56,100.0,56,24,42.9,15,26.8,"*","*","*","*",17,30.4,2510
"Bethel School District","=""0090011""",07,"N",192,191,99.5,191,"*","*",58,30.4,51,26.7,"*","*","*","*",2575
"Bethel School District","=""0090011""",08,"Y",56,55,98.2,55,12,21.8,23,41.8,14,25.5,6,10.9,20,36.4,2560
"Bethel School District","=""0090011""",08,"N",160,158,98.8,158,27,17.1,41,25.9,50,31.6,40,25.3,90,57.0,2594
"Bloomfield School District","=""0110011""",03,"Y",85,85,100.0,85,30,35.3,29,34.1,"*","*","*","*",26,30.6,2403
"Bloomfield School District","=""0110011""",03,"N",60,60,100.0,60,16,26.7,22,36.7,"*","*","*","*",22,36.7,2426
"Bloomfield School District","=""0110011""",04,"Y",64,64,100.0,64,25,39.1,27,42.2,"*","*","*","*",12,18.8,2429
"Bloomfield School District","=""0110011""",04,"N",48,47,97.9,47,16,34.0,19,40.4,"*","*","*","*",12,25.5,2446
"Bloomfield School District","=""0110011""",05,"Y",65,65,100.0,65,30,46.2,24,36.9,"*","*","*","*",11,16.9,2457
"Bloomfield School District","=""0110011""",05,"N",60,60,100.0,60,22,36.7,22,36.7,"*","*","*","*",16,26.7,2476
"Bloomfield School District","=""0110011""",06,"Y",73,73,100.0,73,23,31.5,26,35.6,14,19.2,10,13.7,24,32.9,2503
"Bloomfield School District","=""0110011""",06,"N",47,47,100.0,47,13,27.7,16,34.0,10,21.3,8,17.0,18,38.3,2523
"Bloomfield School District","=""0110011""",07,"Y",66,64,97.0,64,29,45.3,21,32.8,"*","*","*","*",14,21.9,2493
"Bloomfield School District","=""0110011""",07,"N",70,69,98.6,69,24,34.8,22,31.9,"*","*","*","*",23,33.3,2519
"Bloomfield School District","=""0110011""",08,"Y",60,60,100.0,60,34,56.7,"*","*","*","*",0,0.0,"*","*",2496
"Bloomfield School District","=""0110011""",08,"N",69,69,100.0,69,27,39.1,29,42.0,"*","*","*","*","*","*",2526
"Bolton School District","=""0120011""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",46,42,91.3,42,"*","*","*","*","*","*","*","*","*","*",2496
"Bolton School District","=""0120011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",44,44,100.0,44,0,0.0,"*","*","*","*","*","*","*","*",2544
"Bolton School District","=""0120011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"N",59,57,96.6,57,"*","*","*","*","*","*","*","*","*","*",2531
"Bolton School District","=""0120011""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*",2596
"Bolton School District","=""0120011""",07,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",53,51,96.2,51,"*","*","*","*","*","*","*","*","*","*",2586
"Bolton School District","=""0120011""",08,"Y",11,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2607
"Bozrah School District","=""0130011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2486
"Bozrah School District","=""0130011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"Y",62,62,100.0,62,18,29.0,16,25.8,17,27.4,11,17.7,28,45.2,2431
"Branford School District","=""0140011""",03,"N",176,175,99.4,174,18,10.3,34,19.5,57,32.8,65,37.4,122,70.1,2472
"Branford School District","=""0140011""",04,"Y",62,62,100.0,60,9,15.0,14,23.3,24,40.0,13,21.7,37,61.7,2494
"Branford School District","=""0140011""",04,"N",157,157,100.0,156,16,10.3,33,21.2,60,38.5,47,30.1,107,68.6,2512
"Branford School District","=""0140011""",05,"Y",60,59,98.3,59,14,23.7,19,32.2,13,22.0,13,22.0,26,44.1,2512
"Branford School District","=""0140011""",05,"N",164,163,99.4,163,25,15.3,37,22.7,47,28.8,54,33.1,101,62.0,2539
"Branford School District","=""0140011""",06,"Y",68,68,100.0,68,32,47.1,23,33.8,"*","*","*","*",13,19.1,2479
"Branford School District","=""0140011""",06,"N",151,148,98.0,147,"*","*",49,33.3,44,29.9,"*","*","*","*",2550
"Branford School District","=""0140011""",07,"Y",49,48,98.0,48,16,33.3,18,37.5,7,14.6,7,14.6,14,29.2,2514
"Branford School District","=""0140011""",07,"N",165,163,98.8,163,23,14.1,46,28.2,51,31.3,43,26.4,94,57.7,2579
"Branford School District","=""0140011""",08,"Y",54,53,98.1,53,25,47.2,19,35.8,"*","*","*","*",9,17.0,2497
"Branford School District","=""0140011""",08,"N",185,179,96.8,179,55,30.7,40,22.3,"*","*","*","*",84,46.9,2569
"Brass City Charter School District","=""2900013""",03,"Y",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2493
"Brass City Charter School District","=""2900013""",03,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"Y",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2484
"Bridgeport Achievement First District","=""2850013""",03,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"Y",74,73,98.6,73,"*","*","*","*","*","*","*","*","*","*",2486
"Bridgeport Achievement First District","=""2850013""",04,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"Y",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2461
"Bridgeport Achievement First District","=""2850013""",05,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"Y",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2470
"Bridgeport Achievement First District","=""2850013""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"Y",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2511
"Bridgeport Achievement First District","=""2850013""",07,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"Y",76,76,100.0,76,"*","*","*","*","*","*","*","*","*","*",2576
"Bridgeport Achievement First District","=""2850013""",08,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",03,"Y",1809,1802,99.6,1801,1133,62.9,416,23.1,207,11.5,45,2.5,252,14.0,2360
"Bridgeport School District","=""0150011""",04,"Y",1753,1749,99.8,1749,1058,60.5,517,29.6,146,8.3,28,1.6,174,9.9,2397
"Bridgeport School District","=""0150011""",05,"Y",1585,1577,99.5,1576,1203,76.3,297,18.8,53,3.4,23,1.5,76,4.8,2410
"Bridgeport School District","=""0150011""",06,"Y",1383,1370,99.1,1369,932,68.1,339,24.8,79,5.8,19,1.4,98,7.2,2425
"Bridgeport School District","=""0150011""",07,"Y",1383,1369,99.0,1369,844,61.7,356,26.0,135,9.9,34,2.5,169,12.3,2450
"Bridgeport School District","=""0150011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""",03,"Y",302,301,99.7,301,118,39.2,96,31.9,61,20.3,26,8.6,87,28.9,2399
"Bristol School District","=""0170011""",03,"N",292,292,100.0,292,54,18.5,58,19.9,107,36.6,73,25.0,180,61.6,2450
"Bristol School District","=""0170011""",04,"Y",293,292,99.7,292,94,32.2,125,42.8,58,19.9,15,5.1,73,25.0,2444
"Bristol School District","=""0170011""",04,"N",282,280,99.3,280,31,11.1,84,30.0,103,36.8,62,22.1,165,58.9,2496
"Bristol School District","=""0170011""",05,"Y",311,310,99.7,310,121,39.0,109,35.2,54,17.4,26,8.4,80,25.8,2474
"Bristol School District","=""0170011""",05,"N",337,332,98.5,332,75,22.6,93,28.0,81,24.4,83,25.0,164,49.4,2517
"Bristol School District","=""0170011""",06,"Y",259,258,99.6,258,119,46.1,93,36.0,34,13.2,12,4.7,46,17.8,2471
"Bristol School District","=""0170011""",06,"N",305,305,100.0,305,52,17.0,101,33.1,87,28.5,65,21.3,152,49.8,2543
"Bristol School District","=""0170011""",07,"Y",273,273,100.0,273,118,43.2,89,32.6,50,18.3,16,5.9,66,24.2,2497
"Bristol School District","=""0170011""",07,"N",332,329,99.1,329,68,20.7,117,35.6,85,25.8,59,17.9,144,43.8,2553
"Bristol School District","=""0170011""",08,"Y",262,258,98.5,258,113,43.8,85,32.9,38,14.7,22,8.5,60,23.3,2514
"Bristol School District","=""0170011""",08,"N",303,303,100.0,303,54,17.8,106,35.0,88,29.0,55,18.2,143,47.2,2577
"Brookfield School District","=""0180011""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",03,"N",174,166,95.4,166,"*","*","*","*","*","*","*","*","*","*",2465
"Brookfield School District","=""0180011""",04,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",04,"N",208,198,95.2,198,"*","*","*","*","*","*","*","*","*","*",2506
"Brookfield School District","=""0180011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",05,"N",173,165,95.4,165,"*","*","*","*","*","*","*","*","*","*",2530
"Brookfield School District","=""0180011""",06,"Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",06,"N",213,185,86.9,185,"*","*","*","*","*","*","*","*","*","*",2550
"Brookfield School District","=""0180011""",07,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",07,"N",229,216,94.3,216,"*","*","*","*","*","*","*","*","*","*",2592
"Brookfield School District","=""0180011""",08,"Y",24,23,95.8,23,"*","*","*","*",6,26.1,7,30.4,13,56.5,2595
"Brookfield School District","=""0180011""",08,"N",177,172,97.2,172,"*","*","*","*",65,37.8,62,36.0,127,73.8,2630
"Brooklyn School District","=""0190011""",03,"Y",27,27,100.0,27,"*","*",14,51.9,"*","*",0,0.0,"*","*",2400
"Brooklyn School District","=""0190011""",03,"N",42,41,97.6,41,"*","*",12,29.3,"*","*",12,29.3,"*","*",2458
"Brooklyn School District","=""0190011""",04,"Y",26,26,100.0,26,"*","*",15,57.7,"*","*","*","*","*","*",2462
"Brooklyn School District","=""0190011""",04,"N",52,52,100.0,52,"*","*",14,26.9,"*","*","*","*","*","*",2506
"Brooklyn School District","=""0190011""",05,"Y",24,24,100.0,24,"*","*",10,41.7,"*","*",0,0.0,"*","*",2460
"Brooklyn School District","=""0190011""",05,"N",80,80,100.0,80,17,21.3,32,40.0,"*","*","*","*","*","*",2512
"Brooklyn School District","=""0190011""",06,"Y",30,28,93.3,28,"*","*",14,50.0,"*","*","*","*","*","*",2477
"Brooklyn School District","=""0190011""",06,"N",51,51,100.0,51,"*","*",16,31.4,"*","*","*","*","*","*",2567
"Brooklyn School District","=""0190011""",07,"Y",22,21,95.5,21,7,33.3,7,33.3,"*","*","*","*",7,33.3,2540
"Brooklyn School District","=""0190011""",07,"N",58,58,100.0,58,7,12.1,30,51.7,"*","*","*","*",21,36.2,2556
"Brooklyn School District","=""0190011""",08,"Y",36,35,97.2,35,18,51.4,"*","*","*","*",0,0.0,"*","*",2496
"Brooklyn School District","=""0190011""",08,"N",73,72,98.6,72,16,22.2,32,44.4,"*","*","*","*","*","*",2559
"Canaan School District","=""0210011""",03,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"N",32,31,96.9,31,"*","*","*","*","*","*","*","*","*","*",2447
"Canterbury School District","=""0220011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
