"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Andover School District","=""0010011""",06,"N",33,32,97.0,32,0,0.0,"*","*","*","*","*","*","*","*",2603
"Ansonia School District","=""0020011""",03,"Y",120,120,100.0,120,39,32.5,44,36.7,19,15.8,18,15.0,37,30.8,2401
"Ansonia School District","=""0020011""",03,"N",55,55,100.0,55,11,20.0,8,14.5,17,30.9,19,34.5,36,65.5,2451
"Ansonia School District","=""0020011""",04,"Y",129,128,99.2,128,61,47.7,34,26.6,21,16.4,12,9.4,33,25.8,2429
"Ansonia School District","=""0020011""",04,"N",59,58,98.3,58,16,27.6,9,15.5,18,31.0,15,25.9,33,56.9,2470
"Ansonia School District","=""0020011""",05,"Y",122,122,100.0,122,47,38.5,40,32.8,29,23.8,6,4.9,35,28.7,2459
"Ansonia School District","=""0020011""",05,"N",53,52,98.1,52,13,25.0,11,21.2,19,36.5,9,17.3,28,53.8,2501
"Ansonia School District","=""0020011""",06,"Y",131,131,100.0,131,51,38.9,51,38.9,"*","*","*","*",29,22.1,2469
"Ansonia School District","=""0020011""",06,"N",42,42,100.0,42,"*","*",14,33.3,14,33.3,"*","*","*","*",2511
"Ansonia School District","=""0020011""",07,"Y",143,139,97.2,139,"*","*",48,34.5,34,24.5,"*","*","*","*",2507
"Ansonia School District","=""0020011""",07,"N",44,44,100.0,44,"*","*",15,34.1,19,43.2,"*","*","*","*",2560
"Ansonia School District","=""0020011""",08,"Y",152,149,98.0,149,65,43.6,44,29.5,29,19.5,11,7.4,40,26.8,2512
"Ansonia School District","=""0020011""",08,"N",59,58,98.3,58,15,25.9,14,24.1,20,34.5,9,15.5,29,50.0,2562
"Ansonia School District","=""0020011""",11,"Y",66,62,93.9,62,"*","*",20,32.3,24,38.7,"*","*","*","*",2592
"Ansonia School District","=""0020011""",11,"N",50,45,90.0,45,"*","*","*","*",17,37.8,17,37.8,34,75.6,2637
"Area Cooperative Educational Services","=""2440014""",03,"Y",66,65,98.5,64,39,60.9,16,25.0,"*","*","*","*",9,14.1,2347
"Area Cooperative Educational Services","=""2440014""",03,"N",33,33,100.0,33,"*","*",11,33.3,7,21.2,"*","*","*","*",2429
"Area Cooperative Educational Services","=""2440014""",04,"Y",64,61,95.3,61,41,67.2,12,19.7,"*","*","*","*",8,13.1,2384
"Area Cooperative Educational Services","=""2440014""",04,"N",32,31,96.9,31,"*","*",13,41.9,7,22.6,"*","*","*","*",2459
"Area Cooperative Educational Services","=""2440014""",05,"Y",61,61,100.0,60,28,46.7,"*","*",10,16.7,"*","*","*","*",2444
"Area Cooperative Educational Services","=""2440014""",05,"N",34,34,100.0,34,6,17.6,"*","*",17,50.0,"*","*","*","*",2528
"Area Cooperative Educational Services","=""2440014""",06,"Y",219,216,98.6,215,77,35.8,73,34.0,59,27.4,6,2.8,65,30.2,2480
"Area Cooperative Educational Services","=""2440014""",06,"N",122,122,100.0,122,10,8.2,46,37.7,48,39.3,18,14.8,66,54.1,2546
"Area Cooperative Educational Services","=""2440014""",07,"Y",217,212,97.7,211,86,40.8,64,30.3,48,22.7,13,6.2,61,28.9,2500
"Area Cooperative Educational Services","=""2440014""",07,"N",116,116,100.0,115,19,16.5,27,23.5,50,43.5,19,16.5,69,60.0,2561
"Area Cooperative Educational Services","=""2440014""",08,"Y",171,168,98.2,164,61,37.2,62,37.8,"*","*","*","*",41,25.0,2511
"Area Cooperative Educational Services","=""2440014""",08,"N",141,141,100.0,141,"*","*",32,22.7,59,41.8,"*","*","*","*",2586
"Area Cooperative Educational Services","=""2440014""",11,"Y",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"N",26,26,100.0,26,0,0.0,"*","*","*","*","*","*","*","*",2502
"Ashford School District","=""0030011""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2547
"Ashford School District","=""0030011""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2532
"Ashford School District","=""0030011""",06,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"N",32,32,100.0,32,0,0.0,"*","*","*","*","*","*","*","*",2575
"Ashford School District","=""0030011""",07,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Y",22,22,100.0,22,"*","*",9,40.9,6,27.3,"*","*","*","*",2539
"Ashford School District","=""0030011""",08,"N",27,26,96.3,26,"*","*",6,23.1,14,53.8,"*","*","*","*",2602
"Avon School District","=""0040011""",03,"Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"N",199,197,99.0,197,"*","*","*","*","*","*","*","*","*","*",2518
"Avon School District","=""0040011""",04,"Y",36,34,94.4,34,11,32.4,12,35.3,"*","*","*","*",11,32.4,2441
"Avon School District","=""0040011""",04,"N",235,234,99.6,234,"*","*",27,11.5,48,20.5,"*","*","*","*",2543
"Avon School District","=""0040011""",05,"Y",38,36,94.7,36,"*","*",10,27.8,10,27.8,"*","*","*","*",2481
"Avon School District","=""0040011""",05,"N",243,242,99.6,242,"*","*",25,10.3,84,34.7,"*","*","*","*",2581
"Avon School District","=""0040011""",06,"Y",42,41,97.6,40,"*","*",12,30.0,12,30.0,"*","*","*","*",2510
"Avon School District","=""0040011""",06,"N",234,233,99.6,233,"*","*",15,6.4,99,42.5,"*","*","*","*",2620
"Avon School District","=""0040011""",07,"Y",44,44,100.0,44,"*","*",16,36.4,17,38.6,"*","*","*","*",2542
"Avon School District","=""0040011""",07,"N",228,228,100.0,228,"*","*",16,7.0,105,46.1,"*","*","*","*",2637
"Avon School District","=""0040011""",08,"Y",34,31,91.2,31,"*","*",17,54.8,10,32.3,"*","*","*","*",2555
"Avon School District","=""0040011""",08,"N",242,242,100.0,242,"*","*",26,10.7,103,42.6,"*","*","*","*",2652
"Avon School District","=""0040011""",11,"Y",35,32,91.4,31,15,48.4,"*","*",6,19.4,"*","*","*","*",2519
"Avon School District","=""0040011""",11,"N",211,200,94.8,199,14,7.0,"*","*",63,31.7,"*","*","*","*",2660
"Barkhamsted School District","=""0050011""",03,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"N",34,32,94.1,32,"*","*","*","*","*","*","*","*","*","*",2468
"Barkhamsted School District","=""0050011""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N",42,40,95.2,40,"*","*","*","*","*","*","*","*","*","*",2524
"Barkhamsted School District","=""0050011""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N",36,35,97.2,35,0,0.0,"*","*","*","*","*","*","*","*",2566
"Barkhamsted School District","=""0050011""",06,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N",51,51,100.0,50,0,0.0,"*","*","*","*","*","*","*","*",2581
"Berlin School District","=""0070011""",03,"Y",51,51,100.0,51,23,45.1,13,25.5,"*","*","*","*",15,29.4,2379
"Berlin School District","=""0070011""",03,"N",137,137,100.0,137,"*","*",34,24.8,52,38.0,"*","*","*","*",2460
"Berlin School District","=""0070011""",04,"Y",51,51,100.0,51,22,43.1,"*","*",12,23.5,"*","*","*","*",2427
"Berlin School District","=""0070011""",04,"N",195,195,100.0,195,"*","*",36,18.5,74,37.9,"*","*","*","*",2518
"Berlin School District","=""0070011""",05,"Y",44,43,97.7,43,15,34.9,11,25.6,11,25.6,6,14.0,17,39.5,2467
"Berlin School District","=""0070011""",05,"N",179,179,100.0,177,12,6.8,24,13.6,85,48.0,56,31.6,141,79.7,2551
"Berlin School District","=""0070011""",06,"Y",43,42,97.7,42,14,33.3,14,33.3,"*","*","*","*",14,33.3,2495
"Berlin School District","=""0070011""",06,"N",200,200,100.0,200,"*","*",43,21.5,96,48.0,"*","*","*","*",2573
"Berlin School District","=""0070011""",07,"Y",53,53,100.0,53,20,37.7,20,37.7,13,24.5,0,0.0,13,24.5,2498
"Berlin School District","=""0070011""",07,"N",162,162,100.0,162,7,4.3,32,19.8,87,53.7,36,22.2,123,75.9,2596
"Berlin School District","=""0070011""",08,"Y",51,51,100.0,51,16,31.4,20,39.2,"*","*","*","*",15,29.4,2528
"Berlin School District","=""0070011""",08,"N",193,193,100.0,193,"*","*",45,23.3,94,48.7,"*","*","*","*",2615
"Berlin School District","=""0070011""",11,"Y",54,47,87.0,32,16,50.0,"*","*","*","*",0,0.0,"*","*",2491
"Berlin School District","=""0070011""",11,"N",194,191,98.5,172,48,27.9,55,32.0,"*","*","*","*","*","*",2558
"Bethany School District","=""0080011""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2463
"Bethany School District","=""0080011""",04,"Y",11,10,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N",49,46,93.9,46,"*","*","*","*","*","*","*","*","*","*",2537
"Bethany School District","=""0080011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2560
"Bethany School District","=""0080011""",06,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N",58,58,100.0,58,0,0.0,"*","*","*","*","*","*","*","*",2599
"Bethel School District","=""0090011""",03,"Y",58,57,98.3,57,13,22.8,17,29.8,16,28.1,11,19.3,27,47.4,2420
"Bethel School District","=""0090011""",03,"N",139,139,100.0,139,8,5.8,27,19.4,42,30.2,62,44.6,104,74.8,2478
"Bethel School District","=""0090011""",04,"Y",63,62,98.4,62,22,35.5,19,30.6,12,19.4,9,14.5,21,33.9,2450
"Bethel School District","=""0090011""",04,"N",142,142,100.0,142,10,7.0,15,10.6,50,35.2,67,47.2,117,82.4,2523
"Bethel School District","=""0090011""",05,"Y",42,41,97.6,41,"*","*",13,31.7,18,43.9,"*","*","*","*",2516
"Bethel School District","=""0090011""",05,"N",140,140,100.0,140,"*","*","*","*",54,38.6,66,47.1,120,85.7,2573
"Bethel School District","=""0090011""",06,"Y",70,68,97.1,68,11,16.2,30,44.1,18,26.5,9,13.2,27,39.7,2521
"Bethel School District","=""0090011""",06,"N",169,169,100.0,169,11,6.5,22,13.0,82,48.5,54,32.0,136,80.5,2584
"Bethel School District","=""0090011""",07,"Y",57,55,96.5,55,12,21.8,14,25.5,21,38.2,8,14.5,29,52.7,2557
"Bethel School District","=""0090011""",07,"N",156,156,100.0,156,9,5.8,24,15.4,71,45.5,52,33.3,123,78.8,2612
"Bethel School District","=""0090011""",08,"Y",63,58,92.1,58,"*","*",24,41.4,14,24.1,"*","*","*","*",2540
"Bethel School District","=""0090011""",08,"N",181,180,99.4,180,"*","*",35,19.4,81,45.0,"*","*","*","*",2628
"Bethel School District","=""0090011""",11,"Y",62,58,93.5,57,20,35.1,23,40.4,"*","*","*","*",14,24.6,2527
"Bethel School District","=""0090011""",11,"N",184,182,98.9,182,"*","*",40,22.0,75,41.2,"*","*","*","*",2620
"Bloomfield School District","=""0110011""",03,"Y",77,75,97.4,75,23,30.7,26,34.7,19,25.3,7,9.3,26,34.7,2403
"Bloomfield School District","=""0110011""",03,"N",43,43,100.0,43,9,20.9,10,23.3,13,30.2,11,25.6,24,55.8,2435
"Bloomfield School District","=""0110011""",04,"Y",64,64,100.0,64,20,31.3,17,26.6,17,26.6,10,15.6,27,42.2,2456
"Bloomfield School District","=""0110011""",04,"N",61,61,100.0,61,12,19.7,9,14.8,23,37.7,17,27.9,40,65.6,2487
"Bloomfield School District","=""0110011""",05,"Y",66,66,100.0,66,"*","*",18,27.3,26,39.4,"*","*","*","*",2489
"Bloomfield School District","=""0110011""",05,"N",46,46,100.0,46,"*","*",10,21.7,16,34.8,"*","*","*","*",2515
"Bloomfield School District","=""0110011""",06,"Y",73,71,97.3,71,22,31.0,24,33.8,18,25.4,7,9.9,25,35.2,2502
"Bloomfield School District","=""0110011""",06,"N",53,52,98.1,52,7,13.5,17,32.7,21,40.4,7,13.5,28,53.8,2540
"Bloomfield School District","=""0110011""",07,"Y",71,71,100.0,71,27,38.0,"*","*",21,29.6,"*","*","*","*",2512
"Bloomfield School District","=""0110011""",07,"N",66,65,98.5,65,"*","*",21,32.3,33,50.8,"*","*","*","*",2557
"Bloomfield School District","=""0110011""",08,"Y",91,86,94.5,86,"*","*",37,43.0,25,29.1,"*","*","*","*",2530
"Bloomfield School District","=""0110011""",08,"N",48,47,97.9,47,"*","*",21,44.7,14,29.8,"*","*","*","*",2572
"Bloomfield School District","=""0110011""",11,"Y",67,59,88.1,59,"*","*",19,32.2,21,35.6,"*","*","*","*",2595
"Bloomfield School District","=""0110011""",11,"N",81,72,88.9,72,"*","*",18,25.0,36,50.0,"*","*","*","*",2620
"Bolton School District","=""0120011""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2479
"Bolton School District","=""0120011""",04,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2544
"Bolton School District","=""0120011""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"N",47,46,97.9,46,"*","*","*","*","*","*","*","*","*","*",2600
"Bolton School District","=""0120011""",06,"Y",20,20,100.0,20,"*","*","*","*",9,45.0,"*","*","*","*",2514
"Bolton School District","=""0120011""",06,"N",45,45,100.0,45,"*","*","*","*",24,53.3,"*","*","*","*",2589
"Bolton School District","=""0120011""",07,"Y",15,15,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2596
"Bolton School District","=""0120011""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2618
"Bolton School District","=""0120011""",11,"Y",17,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",11,"N",70,69,98.6,69,"*","*","*","*","*","*","*","*","*","*",2671
"Bozrah School District","=""0130011""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2475
"Bozrah School District","=""0130011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"Y",74,73,98.6,73,20,27.4,26,35.6,11,15.1,16,21.9,27,37.0,2414
"Branford School District","=""0140011""",03,"N",145,143,98.6,143,6,4.2,33,23.1,52,36.4,52,36.4,104,72.7,2471
"Branford School District","=""0140011""",04,"Y",80,80,100.0,80,22,27.5,25,31.3,17,21.3,16,20.0,33,41.3,2459
"Branford School District","=""0140011""",04,"N",151,151,100.0,151,7,4.6,21,13.9,43,28.5,80,53.0,123,81.5,2532
"Branford School District","=""0140011""",05,"Y",79,78,98.7,78,35,44.9,"*","*",29,37.2,"*","*","*","*",2465
"Branford School District","=""0140011""",05,"N",140,138,98.6,138,"*","*",22,15.9,60,43.5,"*","*","*","*",2544
"Branford School District","=""0140011""",06,"Y",69,68,98.6,68,"*","*",30,44.1,19,27.9,"*","*","*","*",2508
"Branford School District","=""0140011""",06,"N",145,144,99.3,144,"*","*",24,16.7,66,45.8,"*","*","*","*",2582
"Branford School District","=""0140011""",07,"Y",81,76,93.8,76,"*","*",21,27.6,29,38.2,"*","*","*","*",2538
"Branford School District","=""0140011""",07,"N",161,157,97.5,157,"*","*",19,12.1,80,51.0,"*","*","*","*",2615
"Branford School District","=""0140011""",08,"Y",86,83,96.5,83,28,33.7,33,39.8,"*","*","*","*",22,26.5,2526
"Branford School District","=""0140011""",08,"N",145,141,97.2,141,"*","*",28,19.9,73,51.8,"*","*","*","*",2601
"Branford School District","=""0140011""",11,"Y",77,69,89.6,69,40,58.0,16,23.2,"*","*","*","*",13,18.8,2482
"Branford School District","=""0140011""",11,"N",179,170,95.0,170,"*","*",55,32.4,49,28.8,"*","*","*","*",2556
"Bridgeport Achievement First District","=""2850013""",03,"Y",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2379
"Bridgeport Achievement First District","=""2850013""",03,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"Y",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2454
"Bridgeport Achievement First District","=""2850013""",04,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"Y",78,78,100.0,78,"*","*","*","*","*","*","*","*","*","*",2456
"Bridgeport Achievement First District","=""2850013""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"Y",76,76,100.0,76,"*","*","*","*","*","*","*","*","*","*",2502
"Bridgeport Achievement First District","=""2850013""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"Y",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2518
"Bridgeport Achievement First District","=""2850013""",07,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"Y",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2568
"Bridgeport Achievement First District","=""2850013""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",11,"Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2585
"Bridgeport Achievement First District","=""2850013""",11,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",03,"Y",1774,1732,97.6,1729,849,49.1,511,29.6,250,14.5,119,6.9,369,21.3,2373
"Bridgeport School District","=""0150011""",04,"Y",1684,1650,98.0,1649,989,60.0,340,20.6,215,13.0,105,6.4,320,19.4,2400
"Bridgeport School District","=""0150011""",05,"Y",1493,1446,96.9,1444,780,54.0,353,24.4,246,17.0,65,4.5,311,21.5,2436
"Bridgeport School District","=""0150011""",06,"Y",1392,1352,97.1,1349,589,43.7,406,30.1,299,22.2,55,4.1,354,26.2,2470
"Bridgeport School District","=""0150011""",07,"Y",1473,1422,96.5,1419,662,46.7,369,26.0,318,22.4,70,4.9,388,27.3,2492
"Bridgeport School District","=""0150011""",08,"Y",1459,1405,96.3,1403,573,40.8,453,32.3,333,23.7,44,3.1,377,26.9,2508
"Bridgeport School District","=""0150011""",11,"Y",1186,935,78.8,912,421,46.2,256,28.1,191,20.9,44,4.8,235,25.8,2509
"Bristol School District","=""0170011""",03,"Y",337,331,98.2,331,117,35.3,104,31.4,78,23.6,32,9.7,110,33.2,2399
"Bristol School District","=""0170011""",03,"N",251,249,99.2,249,20,8.0,53,21.3,72,28.9,104,41.8,176,70.7,2471
"Bristol School District","=""0170011""",04,"Y",357,351,98.3,351,138,39.3,87,24.8,86,24.5,40,11.4,126,35.9,2436
"Bristol School District","=""0170011""",04,"N",300,298,99.3,298,22,7.4,61,20.5,97,32.6,118,39.6,215,72.1,2514
"Bristol School District","=""0170011""",05,"Y",311,307,98.7,306,107,35.0,87,28.4,81,26.5,31,10.1,112,36.6,2474
"Bristol School District","=""0170011""",05,"N",261,261,100.0,261,20,7.7,45,17.2,119,45.6,77,29.5,196,75.1,2546
"Bristol School District","=""0170011""",06,"Y",313,308,98.4,307,111,36.2,97,31.6,83,27.0,16,5.2,99,32.2,2487
"Bristol School District","=""0170011""",06,"N",283,282,99.6,282,17,6.0,86,30.5,129,45.7,50,17.7,179,63.5,2556
"Bristol School District","=""0170011""",07,"Y",294,285,96.9,285,98,34.4,65,22.8,104,36.5,18,6.3,122,42.8,2523
"Bristol School District","=""0170011""",07,"N",265,265,100.0,265,13,4.9,50,18.9,145,54.7,57,21.5,202,76.2,2597
"Bristol School District","=""0170011""",08,"Y",344,334,97.1,334,86,25.7,138,41.3,93,27.8,17,5.1,110,32.9,2533
"Bristol School District","=""0170011""",08,"N",276,274,99.3,274,16,5.8,59,21.5,134,48.9,65,23.7,199,72.6,2612
"Bristol School District","=""0170011""",11,"Y",280,264,94.3,262,101,38.5,77,29.4,68,26.0,16,6.1,84,32.1,2527
"Bristol School District","=""0170011""",11,"N",335,330,98.5,330,31,9.4,91,27.6,135,40.9,73,22.1,208,63.0,2606
"Brookfield School District","=""0180011""",03,"Y",49,49,100.0,49,"*","*",11,22.4,"*","*",13,26.5,"*","*",2420
"Brookfield School District","=""0180011""",03,"N",172,166,96.5,166,"*","*","*","*",54,32.5,84,50.6,138,83.1,2488
"Brookfield School District","=""0180011""",04,"Y",32,31,96.9,31,"*","*",13,41.9,"*","*",8,25.8,"*","*",2467
"Brookfield School District","=""0180011""",04,"N",152,151,99.3,151,"*","*",22,14.6,"*","*",66,43.7,"*","*",2526
"Brookfield School District","=""0180011""",05,"Y",45,42,93.3,42,18,42.9,"*","*",12,28.6,"*","*","*","*",2460
"Brookfield School District","=""0180011""",05,"N",177,165,93.2,165,"*","*",26,15.8,56,33.9,"*","*","*","*",2566
"Brookfield School District","=""0180011""",06,"Y",47,42,89.4,42,10,23.8,18,42.9,"*","*","*","*",14,33.3,2509
"Brookfield School District","=""0180011""",06,"N",193,185,95.9,185,"*","*",37,20.0,79,42.7,"*","*","*","*",2581
"Brookfield School District","=""0180011""",07,"Y",51,47,92.2,46,"*","*",13,28.3,15,32.6,"*","*","*","*",2564
"Brookfield School District","=""0180011""",07,"N",148,148,100.0,147,"*","*","*","*",82,55.8,47,32.0,129,87.8,2624
