"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Gender"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Achievement First Hartford Academy Inc. District","=""2880013""",11,"F",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2634
"Achievement First Hartford Academy Inc. District","=""2880013""",11,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",03,"F",40,39,97.5,39,"*","*",15,38.5,"*","*",15,38.5,"*","*",2444
"Amistad Academy District","=""2790013""",03,"M",49,49,100.0,49,"*","*",12,24.5,"*","*",12,24.5,"*","*",2426
"Amistad Academy District","=""2790013""",04,"F",40,40,100.0,40,10,25.0,"*","*",10,25.0,"*","*","*","*",2469
"Amistad Academy District","=""2790013""",04,"M",36,36,100.0,36,12,33.3,"*","*","*","*",10,27.8,"*","*",2473
"Amistad Academy District","=""2790013""",05,"F",37,37,100.0,37,"*","*",7,18.9,20,54.1,"*","*","*","*",2512
"Amistad Academy District","=""2790013""",05,"M",53,52,98.1,52,22,42.3,20,38.5,"*","*","*","*",10,19.2,2448
"Amistad Academy District","=""2790013""",06,"F",51,51,100.0,51,13,25.5,"*","*",20,39.2,"*","*","*","*",2530
"Amistad Academy District","=""2790013""",06,"M",48,48,100.0,48,"*","*",14,29.2,18,37.5,"*","*","*","*",2514
"Amistad Academy District","=""2790013""",07,"F",42,42,100.0,42,"*","*",15,35.7,16,38.1,"*","*","*","*",2552
"Amistad Academy District","=""2790013""",07,"M",36,36,100.0,36,"*","*",12,33.3,12,33.3,"*","*","*","*",2545
"Amistad Academy District","=""2790013""",08,"F",41,41,100.0,41,"*","*",14,34.1,13,31.7,"*","*","*","*",2586
"Amistad Academy District","=""2790013""",08,"M",38,38,100.0,38,"*","*",10,26.3,15,39.5,"*","*","*","*",2581
"Amistad Academy District","=""2790013""",11,"F",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",11,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"M",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*",2544
"Andover School District","=""0010011""",05,"F",26,24,92.3,24,"*","*","*","*",6,25.0,15,62.5,21,87.5,2588
"Andover School District","=""0010011""",05,"M",22,22,100.0,22,"*","*","*","*",8,36.4,9,40.9,17,77.3,2566
"Andover School District","=""0010011""",06,"F",20,20,100.0,20,0,0.0,"*","*",7,35.0,"*","*","*","*",2620
"Andover School District","=""0010011""",06,"M",21,20,95.2,20,"*","*","*","*",7,35.0,"*","*","*","*",2558
"Ansonia School District","=""0020011""",03,"F",83,83,100.0,83,16,19.3,26,31.3,20,24.1,21,25.3,41,49.4,2435
"Ansonia School District","=""0020011""",03,"M",92,92,100.0,92,34,37.0,26,28.3,16,17.4,16,17.4,32,34.8,2400
"Ansonia School District","=""0020011""",04,"F",103,101,98.1,101,35,34.7,26,25.7,23,22.8,17,16.8,40,39.6,2453
"Ansonia School District","=""0020011""",04,"M",85,85,100.0,85,42,49.4,17,20.0,16,18.8,10,11.8,26,30.6,2429
"Ansonia School District","=""0020011""",05,"F",90,90,100.0,90,"*","*",31,34.4,30,33.3,"*","*","*","*",2491
"Ansonia School District","=""0020011""",05,"M",85,84,98.8,84,41,48.8,20,23.8,"*","*","*","*",23,27.4,2450
"Ansonia School District","=""0020011""",06,"F",72,72,100.0,72,"*","*",23,31.9,24,33.3,"*","*","*","*",2497
"Ansonia School District","=""0020011""",06,"M",101,101,100.0,101,40,39.6,42,41.6,"*","*","*","*",19,18.8,2467
"Ansonia School District","=""0020011""",07,"F",98,96,98.0,96,"*","*",34,35.4,33,34.4,"*","*","*","*",2535
"Ansonia School District","=""0020011""",07,"M",89,87,97.8,87,34,39.1,29,33.3,"*","*","*","*",24,27.6,2503
"Ansonia School District","=""0020011""",08,"F",95,94,98.9,94,29,30.9,25,26.6,30,31.9,10,10.6,40,42.6,2543
"Ansonia School District","=""0020011""",08,"M",116,113,97.4,113,51,45.1,33,29.2,19,16.8,10,8.8,29,25.7,2512
"Ansonia School District","=""0020011""",11,"F",58,53,91.4,53,"*","*",16,30.2,23,43.4,"*","*","*","*",2610
"Ansonia School District","=""0020011""",11,"M",58,54,93.1,54,"*","*","*","*",18,33.3,15,27.8,33,61.1,2612
"Area Cooperative Educational Services","=""2440014""",03,"F",38,38,100.0,38,10,26.3,16,42.1,"*","*","*","*",12,31.6,2404
"Area Cooperative Educational Services","=""2440014""",03,"M",61,60,98.4,59,36,61.0,11,18.6,"*","*","*","*",12,20.3,2356
"Area Cooperative Educational Services","=""2440014""",04,"F",35,33,94.3,33,12,36.4,13,39.4,"*","*","*","*",8,24.2,2434
"Area Cooperative Educational Services","=""2440014""",04,"M",61,59,96.7,59,36,61.0,12,20.3,"*","*","*","*",11,18.6,2395
"Area Cooperative Educational Services","=""2440014""",05,"F",38,38,100.0,38,12,31.6,"*","*",12,31.6,"*","*","*","*",2487
"Area Cooperative Educational Services","=""2440014""",05,"M",57,57,100.0,56,22,39.3,"*","*",15,26.8,"*","*","*","*",2465
"Area Cooperative Educational Services","=""2440014""",06,"F",176,175,99.4,175,28,16.0,69,39.4,62,35.4,16,9.1,78,44.6,2523
"Area Cooperative Educational Services","=""2440014""",06,"M",165,163,98.8,162,59,36.4,50,30.9,45,27.8,8,4.9,53,32.7,2483
"Area Cooperative Educational Services","=""2440014""",07,"F",147,144,98.0,143,46,32.2,36,25.2,43,30.1,18,12.6,61,42.7,2529
"Area Cooperative Educational Services","=""2440014""",07,"M",186,184,98.9,183,59,32.2,55,30.1,55,30.1,14,7.7,69,37.7,2516
"Area Cooperative Educational Services","=""2440014""",08,"F",143,142,99.3,141,22,15.6,53,37.6,48,34.0,18,12.8,66,46.8,2565
"Area Cooperative Educational Services","=""2440014""",08,"M",169,167,98.8,164,59,36.0,41,25.0,49,29.9,15,9.1,64,39.0,2529
"Area Cooperative Educational Services","=""2440014""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"F",23,23,100.0,23,"*","*","*","*","*","*",13,56.5,"*","*",2480
"Ashford School District","=""0030011""",03,"M",21,21,100.0,21,"*","*","*","*","*","*",8,38.1,"*","*",2440
"Ashford School District","=""0030011""",04,"F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2546
"Ashford School District","=""0030011""",04,"M",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2496
"Ashford School District","=""0030011""",06,"F",24,24,100.0,24,0,0.0,"*","*",9,37.5,"*","*","*","*",2586
"Ashford School District","=""0030011""",06,"M",25,25,100.0,25,"*","*","*","*",7,28.0,"*","*","*","*",2518
"Ashford School District","=""0030011""",07,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2548
"Ashford School District","=""0030011""",08,"F",20,20,100.0,20,"*","*",6,30.0,10,50.0,"*","*","*","*",2592
"Ashford School District","=""0030011""",08,"M",29,28,96.6,28,"*","*",9,32.1,10,35.7,"*","*","*","*",2560
"Avon School District","=""0040011""",03,"F",108,107,99.1,107,"*","*","*","*",27,25.2,72,67.3,99,92.5,2519
"Avon School District","=""0040011""",03,"M",111,108,97.3,108,"*","*","*","*",32,29.6,64,59.3,96,88.9,2506
"Avon School District","=""0040011""",04,"F",143,141,98.6,141,12,8.5,17,12.1,26,18.4,86,61.0,112,79.4,2536
"Avon School District","=""0040011""",04,"M",128,127,99.2,127,11,8.7,22,17.3,30,23.6,64,50.4,94,74.0,2523
"Avon School District","=""0040011""",05,"F",129,127,98.4,127,"*","*","*","*",36,28.3,74,58.3,110,86.6,2583
"Avon School District","=""0040011""",05,"M",152,151,99.3,151,"*","*","*","*",58,38.4,60,39.7,118,78.1,2556
"Avon School District","=""0040011""",06,"F",117,116,99.1,116,"*","*","*","*",39,33.6,58,50.0,97,83.6,2608
"Avon School District","=""0040011""",06,"M",159,158,99.4,157,"*","*","*","*",72,45.9,63,40.1,135,86.0,2602
"Avon School District","=""0040011""",07,"F",140,140,100.0,140,"*","*","*","*",62,44.3,59,42.1,121,86.4,2631
"Avon School District","=""0040011""",07,"M",132,132,100.0,132,"*","*","*","*",60,45.5,48,36.4,108,81.8,2612
"Avon School District","=""0040011""",08,"F",146,146,100.0,146,"*","*","*","*",55,37.7,71,48.6,126,86.3,2652
"Avon School District","=""0040011""",08,"M",130,127,97.7,127,"*","*","*","*",58,45.7,41,32.3,99,78.0,2628
"Avon School District","=""0040011""",11,"F",114,106,93.0,105,10,9.5,11,10.5,22,21.0,62,59.0,84,80.0,2663
"Avon School District","=""0040011""",11,"M",132,126,95.5,125,19,15.2,17,13.6,47,37.6,42,33.6,89,71.2,2622
"Barkhamsted School District","=""0050011""",03,"F",21,21,100.0,21,"*","*","*","*",6,28.6,"*","*","*","*",2476
"Barkhamsted School District","=""0050011""",03,"M",27,24,88.9,24,"*","*","*","*",6,25.0,"*","*","*","*",2413
"Barkhamsted School District","=""0050011""",04,"F",24,23,95.8,23,"*","*","*","*","*","*",12,52.2,"*","*",2518
"Barkhamsted School District","=""0050011""",04,"M",24,23,95.8,23,"*","*","*","*","*","*",11,47.8,"*","*",2507
"Barkhamsted School District","=""0050011""",05,"F",25,25,100.0,25,"*","*","*","*",8,32.0,10,40.0,18,72.0,2543
"Barkhamsted School District","=""0050011""",05,"M",22,21,95.5,21,"*","*","*","*",9,42.9,6,28.6,15,71.4,2535
"Barkhamsted School District","=""0050011""",06,"F",22,22,100.0,22,0,0.0,"*","*",14,63.6,"*","*","*","*",2583
"Barkhamsted School District","=""0050011""",06,"M",40,39,97.5,38,"*","*","*","*",18,47.4,"*","*","*","*",2553
"Berlin School District","=""0070011""",03,"F",84,84,100.0,84,10,11.9,17,20.2,33,39.3,24,28.6,57,67.9,2453
"Berlin School District","=""0070011""",03,"M",104,104,100.0,104,22,21.2,30,28.8,30,28.8,22,21.2,52,50.0,2427
"Berlin School District","=""0070011""",04,"F",112,112,100.0,112,10,8.9,18,16.1,45,40.2,39,34.8,84,75.0,2508
"Berlin School District","=""0070011""",04,"M",134,134,100.0,134,19,14.2,30,22.4,41,30.6,44,32.8,85,63.4,2492
"Berlin School District","=""0070011""",05,"F",100,100,100.0,100,10,10.0,15,15.0,37,37.0,38,38.0,75,75.0,2546
"Berlin School District","=""0070011""",05,"M",123,122,99.2,120,17,14.2,20,16.7,59,49.2,24,20.0,83,69.2,2524
"Berlin School District","=""0070011""",06,"F",118,118,100.0,118,"*","*","*","*",55,46.6,32,27.1,87,73.7,2575
"Berlin School District","=""0070011""",06,"M",125,124,99.2,124,"*","*",31,25.0,51,41.1,"*","*","*","*",2545
"Berlin School District","=""0070011""",07,"F",85,85,100.0,85,6,7.1,16,18.8,43,50.6,20,23.5,63,74.1,2589
"Berlin School District","=""0070011""",07,"M",130,130,100.0,130,21,16.2,36,27.7,57,43.8,16,12.3,73,56.2,2561
"Berlin School District","=""0070011""",08,"F",105,105,100.0,105,6,5.7,24,22.9,46,43.8,29,27.6,75,71.4,2615
"Berlin School District","=""0070011""",08,"M",139,139,100.0,139,18,12.9,41,29.5,60,43.2,20,14.4,80,57.6,2582
"Berlin School District","=""0070011""",11,"F",113,107,94.7,91,19,20.9,33,36.3,25,27.5,14,15.4,39,42.9,2568
"Berlin School District","=""0070011""",11,"M",135,131,97.0,113,45,39.8,33,29.2,24,21.2,11,9.7,35,31.0,2530
"Bethany School District","=""0080011""",03,"F",22,22,100.0,22,"*","*","*","*","*","*",9,40.9,"*","*",2477
"Bethany School District","=""0080011""",03,"M",29,29,100.0,29,"*","*","*","*","*","*",6,20.7,"*","*",2406
"Bethany School District","=""0080011""",04,"F",26,24,92.3,24,"*","*","*","*",7,29.2,12,50.0,19,79.2,2532
"Bethany School District","=""0080011""",04,"M",34,32,94.1,31,"*","*","*","*",7,22.6,15,48.4,22,71.0,2510
"Bethany School District","=""0080011""",05,"F",29,28,96.6,28,"*","*","*","*",13,46.4,11,39.3,24,85.7,2568
"Bethany School District","=""0080011""",05,"M",34,34,100.0,34,"*","*","*","*",15,44.1,6,17.6,21,61.8,2512
"Bethany School District","=""0080011""",06,"F",29,29,100.0,29,"*","*","*","*",10,34.5,14,48.3,24,82.8,2598
"Bethany School District","=""0080011""",06,"M",37,36,97.3,36,"*","*","*","*",9,25.0,12,33.3,21,58.3,2571
"Bethel School District","=""0090011""",03,"F",98,98,100.0,98,9,9.2,14,14.3,37,37.8,38,38.8,75,76.5,2471
"Bethel School District","=""0090011""",03,"M",99,98,99.0,98,12,12.2,30,30.6,21,21.4,35,35.7,56,57.1,2452
"Bethel School District","=""0090011""",04,"F",90,89,98.9,89,11,12.4,13,14.6,26,29.2,39,43.8,65,73.0,2513
"Bethel School District","=""0090011""",04,"M",115,115,100.0,115,21,18.3,21,18.3,36,31.3,37,32.2,73,63.5,2492
"Bethel School District","=""0090011""",05,"F",95,95,100.0,95,"*","*","*","*",35,36.8,44,46.3,79,83.2,2571
"Bethel School District","=""0090011""",05,"M",87,86,98.9,86,"*","*","*","*",37,43.0,28,32.6,65,75.6,2548
"Bethel School District","=""0090011""",06,"F",114,113,99.1,113,"*","*","*","*",54,47.8,32,28.3,86,76.1,2580
"Bethel School District","=""0090011""",06,"M",125,124,99.2,124,"*","*","*","*",46,37.1,31,25.0,77,62.1,2554
"Bethel School District","=""0090011""",07,"F",108,108,100.0,108,6,5.6,14,13.0,51,47.2,37,34.3,88,81.5,2615
"Bethel School District","=""0090011""",07,"M",105,103,98.1,103,15,14.6,24,23.3,41,39.8,23,22.3,64,62.1,2579
"Bethel School District","=""0090011""",08,"F",106,105,99.1,105,7,6.7,25,23.8,32,30.5,41,39.0,73,69.5,2625
"Bethel School District","=""0090011""",08,"M",138,133,96.4,133,14,10.5,34,25.6,63,47.4,22,16.5,85,63.9,2593
"Bethel School District","=""0090011""",11,"F",114,112,98.2,112,10,8.9,29,25.9,36,32.1,37,33.0,73,65.2,2625
"Bethel School District","=""0090011""",11,"M",132,128,97.0,127,28,22.0,34,26.8,51,40.2,14,11.0,65,51.2,2574
"Bloomfield School District","=""0110011""",03,"F",58,57,98.3,57,12,21.1,17,29.8,17,29.8,11,19.3,28,49.1,2428
"Bloomfield School District","=""0110011""",03,"M",62,61,98.4,61,20,32.8,19,31.1,15,24.6,7,11.5,22,36.1,2403
"Bloomfield School District","=""0110011""",04,"F",58,58,100.0,58,11,19.0,13,22.4,23,39.7,11,19.0,34,58.6,2483
"Bloomfield School District","=""0110011""",04,"M",67,67,100.0,67,21,31.3,13,19.4,17,25.4,16,23.9,33,49.3,2461
"Bloomfield School District","=""0110011""",05,"F",52,52,100.0,52,11,21.2,11,21.2,22,42.3,8,15.4,30,57.7,2505
"Bloomfield School District","=""0110011""",05,"M",60,60,100.0,60,15,25.0,17,28.3,20,33.3,8,13.3,28,46.7,2494
"Bloomfield School District","=""0110011""",06,"F",64,62,96.9,62,"*","*",19,30.6,19,30.6,"*","*","*","*",2534
"Bloomfield School District","=""0110011""",06,"M",62,61,98.4,61,"*","*",22,36.1,20,32.8,"*","*","*","*",2502
"Bloomfield School District","=""0110011""",07,"F",75,74,98.7,74,"*","*",18,24.3,34,45.9,"*","*","*","*",2546
"Bloomfield School District","=""0110011""",07,"M",62,62,100.0,62,"*","*",24,38.7,20,32.3,"*","*","*","*",2519
"Bloomfield School District","=""0110011""",08,"F",60,59,98.3,59,"*","*",29,49.2,20,33.9,"*","*","*","*",2560
"Bloomfield School District","=""0110011""",08,"M",79,74,93.7,74,21,28.4,29,39.2,"*","*","*","*",24,32.4,2532
"Bloomfield School District","=""0110011""",11,"F",65,55,84.6,55,"*","*",18,32.7,24,43.6,"*","*","*","*",2618
"Bloomfield School District","=""0110011""",11,"M",83,76,91.6,76,"*","*",19,25.0,33,43.4,"*","*","*","*",2601
"Bolton School District","=""0120011""",03,"F",30,30,100.0,30,"*","*",0,0.0,"*","*",17,56.7,"*","*",2486
"Bolton School District","=""0120011""",03,"M",28,28,100.0,28,"*","*",9,32.1,"*","*",10,35.7,"*","*",2452
"Bolton School District","=""0120011""",04,"F",38,38,100.0,38,"*","*","*","*","*","*",16,42.1,"*","*",2521
"Bolton School District","=""0120011""",04,"M",29,28,96.6,28,"*","*","*","*","*","*",14,50.0,"*","*",2499
"Bolton School District","=""0120011""",05,"F",34,34,100.0,34,"*","*","*","*",7,20.6,22,64.7,29,85.3,2592
"Bolton School District","=""0120011""",05,"M",29,28,96.6,28,"*","*","*","*",13,46.4,9,32.1,22,78.6,2540
"Bolton School District","=""0120011""",06,"F",28,28,100.0,28,"*","*","*","*",9,32.1,10,35.7,19,67.9,2568
"Bolton School District","=""0120011""",06,"M",37,37,100.0,37,"*","*","*","*",24,64.9,6,16.2,30,81.1,2564
"Bolton School District","=""0120011""",07,"F",23,23,100.0,23,"*","*","*","*",14,60.9,"*","*","*","*",2605
"Bolton School District","=""0120011""",07,"M",28,28,100.0,27,"*","*","*","*",11,40.7,"*","*","*","*",2548
"Bolton School District","=""0120011""",08,"F",27,26,96.3,26,"*","*","*","*",16,61.5,"*","*","*","*",2611
"Bolton School District","=""0120011""",08,"M",31,31,100.0,31,"*","*","*","*",8,25.8,"*","*","*","*",2595
"Bolton School District","=""0120011""",11,"F",43,43,100.0,43,"*","*",0,0.0,"*","*",25,58.1,"*","*",2689
"Bolton School District","=""0120011""",11,"M",44,41,93.2,41,"*","*","*","*",16,39.0,13,31.7,29,70.7,2621
"Bozrah School District","=""0130011""",03,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"F",101,99,98.0,99,9,9.1,28,28.3,19,19.2,43,43.4,62,62.6,2465
"Branford School District","=""0140011""",03,"M",118,117,99.2,117,17,14.5,31,26.5,44,37.6,25,21.4,69,59.0,2441
"Branford School District","=""0140011""",04,"F",113,113,100.0,113,10,8.8,19,16.8,23,20.4,61,54.0,84,74.3,2523
"Branford School District","=""0140011""",04,"M",118,118,100.0,118,19,16.1,27,22.9,37,31.4,35,29.7,72,61.0,2491
"Branford School District","=""0140011""",05,"F",114,111,97.4,111,18,16.2,17,15.3,48,43.2,28,25.2,76,68.5,2532
"Branford School District","=""0140011""",05,"M",105,105,100.0,105,30,28.6,16,15.2,41,39.0,18,17.1,59,56.2,2498
"Branford School District","=""0140011""",06,"F",106,105,99.1,105,"*","*","*","*",49,46.7,31,29.5,80,76.2,2581
"Branford School District","=""0140011""",06,"M",108,107,99.1,107,"*","*",32,29.9,36,33.6,"*","*","*","*",2536
"Branford School District","=""0140011""",07,"F",130,126,96.9,126,8,6.3,19,15.1,60,47.6,39,31.0,99,78.6,2605
"Branford School District","=""0140011""",07,"M",112,107,95.5,107,18,16.8,21,19.6,49,45.8,19,17.8,68,63.6,2572
"Branford School District","=""0140011""",08,"F",111,107,96.4,107,14,13.1,24,22.4,53,49.5,16,15.0,69,64.5,2590
"Branford School District","=""0140011""",08,"M",120,117,97.5,117,28,23.9,37,31.6,38,32.5,14,12.0,52,44.4,2558
"Branford School District","=""0140011""",11,"F",123,117,95.1,117,28,23.9,32,27.4,39,33.3,18,15.4,57,48.7,2572
"Branford School District","=""0140011""",11,"M",133,122,91.7,122,57,46.7,39,32.0,20,16.4,6,4.9,26,21.3,2499
"Bridgeport Achievement First District","=""2850013""",03,"F",42,42,100.0,42,15,35.7,11,26.2,"*","*","*","*",16,38.1,2412
"Bridgeport Achievement First District","=""2850013""",03,"M",54,54,100.0,54,33,61.1,12,22.2,"*","*","*","*",9,16.7,2366
"Bridgeport Achievement First District","=""2850013""",04,"F",43,43,100.0,43,10,23.3,14,32.6,9,20.9,10,23.3,19,44.2,2469
"Bridgeport Achievement First District","=""2850013""",04,"M",46,46,100.0,46,18,39.1,10,21.7,9,19.6,9,19.6,18,39.1,2449
"Bridgeport Achievement First District","=""2850013""",05,"F",48,48,100.0,48,19,39.6,"*","*",14,29.2,"*","*","*","*",2465
"Bridgeport Achievement First District","=""2850013""",05,"M",47,47,100.0,47,24,51.1,14,29.8,9,19.1,0,0.0,9,19.1,2443
"Bridgeport Achievement First District","=""2850013""",06,"F",40,40,100.0,40,"*","*",17,42.5,11,27.5,"*","*","*","*",2512
"Bridgeport Achievement First District","=""2850013""",06,"M",49,49,100.0,49,17,34.7,"*","*",14,28.6,"*","*","*","*",2500
"Bridgeport Achievement First District","=""2850013""",07,"F",48,48,100.0,48,"*","*",19,39.6,12,25.0,"*","*","*","*",2532
"Bridgeport Achievement First District","=""2850013""",07,"M",45,45,100.0,45,23,51.1,"*","*",11,24.4,"*","*","*","*",2504
"Bridgeport Achievement First District","=""2850013""",08,"F",40,40,100.0,40,"*","*",12,30.0,13,32.5,"*","*","*","*",2586
"Bridgeport Achievement First District","=""2850013""",08,"M",33,33,100.0,33,"*","*",14,42.4,7,21.2,"*","*","*","*",2565
"Bridgeport Achievement First District","=""2850013""",11,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",11,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",03,"F",857,839,97.9,838,357,42.6,271,32.3,146,17.4,64,7.6,210,25.1,2383
"Bridgeport School District","=""0150011""",03,"M",917,893,97.4,891,492,55.2,240,26.9,104,11.7,55,6.2,159,17.8,2363
"Bridgeport School District","=""0150011""",04,"F",838,825,98.4,825,444,53.8,185,22.4,121,14.7,75,9.1,196,23.8,2412
"Bridgeport School District","=""0150011""",04,"M",846,825,97.5,824,545,66.1,155,18.8,94,11.4,30,3.6,124,15.0,2387
"Bridgeport School District","=""0150011""",05,"F",705,681,96.6,680,312,45.9,195,28.7,137,20.1,36,5.3,173,25.4,2450
"Bridgeport School District","=""0150011""",05,"M",788,765,97.1,764,468,61.3,158,20.7,109,14.3,29,3.8,138,18.1,2424
"Bridgeport School District","=""0150011""",06,"F",667,648,97.2,646,226,35.0,213,33.0,174,26.9,33,5.1,207,32.0,2488
"Bridgeport School District","=""0150011""",06,"M",725,704,97.1,703,363,51.6,193,27.5,125,17.8,22,3.1,147,20.9,2454
"Bridgeport School District","=""0150011""",07,"F",709,687,96.9,686,254,37.0,192,28.0,191,27.8,49,7.1,240,35.0,2513
"Bridgeport School District","=""0150011""",07,"M",764,735,96.2,733,408,55.7,177,24.1,127,17.3,21,2.9,148,20.2,2473
"Bridgeport School District","=""0150011""",08,"F",729,703,96.4,703,243,34.6,235,33.4,197,28.0,28,4.0,225,32.0,2521
"Bridgeport School District","=""0150011""",08,"M",730,702,96.2,700,330,47.1,218,31.1,136,19.4,16,2.3,152,21.7,2496
"Bridgeport School District","=""0150011""",11,"F",587,449,76.5,435,161,37.0,137,31.5,111,25.5,26,6.0,137,31.5,2529
"Bridgeport School District","=""0150011""",11,"M",599,486,81.1,477,260,54.5,119,24.9,80,16.8,18,3.8,98,20.5,2491
"Bristol School District","=""0170011""",03,"F",293,287,98.0,287,53,18.5,86,30.0,77,26.8,71,24.7,148,51.6,2436
"Bristol School District","=""0170011""",03,"M",295,293,99.3,293,84,28.7,71,24.2,73,24.9,65,22.2,138,47.1,2424
"Bristol School District","=""0170011""",04,"F",331,326,98.5,326,56,17.2,75,23.0,96,29.4,99,30.4,195,59.8,2489
"Bristol School District","=""0170011""",04,"M",326,323,99.1,323,104,32.2,73,22.6,87,26.9,59,18.3,146,45.2,2453
"Bristol School District","=""0170011""",05,"F",276,274,99.3,274,55,20.1,53,19.3,103,37.6,63,23.0,166,60.6,2517
