"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Special Education Status (SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Andover School District","=""0010011""",03,"N",35,35,100.0,35,"*","*",6,17.1,"*","*",23,65.7,"*","*",2498
"Andover School District","=""0010011""",04,"N",43,42,97.7,42,"*","*","*","*",10,23.8,24,57.1,34,81.0,2543
"Andover School District","=""0010011""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",03,"N",150,150,100.0,150,32,21.3,"*","*",36,24.0,"*","*","*","*",2429
"Ansonia School District","=""0020011""",03,"Y",25,25,100.0,25,18,72.0,"*","*",0,0.0,"*","*","*","*",2339
"Ansonia School District","=""0020011""",04,"N",166,164,98.8,164,60,36.6,"*","*",39,23.8,"*","*","*","*",2450
"Ansonia School District","=""0020011""",04,"Y",22,22,100.0,22,17,77.3,"*","*",0,0.0,"*","*","*","*",2379
"Ansonia School District","=""0020011""",05,"N",151,150,99.3,150,39,26.0,"*","*",48,32.0,"*","*","*","*",2487
"Ansonia School District","=""0020011""",05,"Y",24,24,100.0,24,"*","*","*","*",0,0.0,0,0.0,0,0.0,2373
"Ansonia School District","=""0020011""",06,"N",137,137,100.0,137,36,26.3,57,41.6,"*","*","*","*","*","*",2497
"Ansonia School District","=""0020011""",06,"Y",36,36,100.0,36,26,72.2,"*","*","*","*",0,0.0,"*","*",2412
"Ansonia School District","=""0020011""",07,"N",159,156,98.1,156,34,21.8,"*","*",53,34.0,"*","*","*","*",2536
"Ansonia School District","=""0020011""",07,"Y",28,27,96.4,27,"*","*","*","*",0,0.0,0,0.0,0,0.0,2422
"Ansonia School District","=""0020011""",08,"N",180,176,97.8,176,51,29.0,"*","*",49,27.8,"*","*","*","*",2543
"Ansonia School District","=""0020011""",08,"Y",31,31,100.0,31,"*","*","*","*",0,0.0,0,0.0,0,0.0,2433
"Ansonia School District","=""0020011""",11,"N",109,101,92.7,101,"*","*","*","*","*","*","*","*","*","*",2618
"Ansonia School District","=""0020011""",11,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",03,"N",67,67,100.0,67,19,28.4,"*","*",13,19.4,"*","*","*","*",2412
"Area Cooperative Educational Services","=""2440014""",03,"Y",32,31,96.9,30,"*","*","*","*",0,0.0,0,0.0,0,0.0,2292
"Area Cooperative Educational Services","=""2440014""",04,"N",68,67,98.5,67,25,37.3,25,37.3,"*","*","*","*","*","*",2437
"Area Cooperative Educational Services","=""2440014""",04,"Y",28,25,89.3,25,"*","*",0,0.0,"*","*",0,0.0,"*","*",2335
"Area Cooperative Educational Services","=""2440014""",05,"N",66,66,100.0,66,"*","*",16,24.2,27,40.9,"*","*","*","*",2506
"Area Cooperative Educational Services","=""2440014""",05,"Y",29,29,100.0,28,21,75.0,"*","*",0,0.0,"*","*","*","*",2399
"Area Cooperative Educational Services","=""2440014""",06,"N",280,280,100.0,280,47,16.8,109,38.9,100,35.7,24,8.6,124,44.3,2522
"Area Cooperative Educational Services","=""2440014""",06,"Y",61,58,95.1,57,40,70.2,10,17.5,7,12.3,0,0.0,7,12.3,2414
"Area Cooperative Educational Services","=""2440014""",07,"N",258,257,99.6,256,59,23.0,73,28.5,"*","*","*","*",124,48.4,2543
"Area Cooperative Educational Services","=""2440014""",07,"Y",75,71,94.7,70,46,65.7,18,25.7,"*","*","*","*",6,8.6,2444
"Area Cooperative Educational Services","=""2440014""",08,"N",264,264,100.0,264,50,18.9,87,33.0,"*","*","*","*","*","*",2562
"Area Cooperative Educational Services","=""2440014""",08,"Y",48,45,93.8,41,31,75.6,"*","*","*","*",0,0.0,"*","*",2444
"Area Cooperative Educational Services","=""2440014""",11,"Y",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2494
"Ashford School District","=""0030011""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2564
"Ashford School District","=""0030011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2581
"Ashford School District","=""0030011""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"N",212,208,98.1,208,"*","*","*","*","*","*","*","*","*","*",2515
"Avon School District","=""0040011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"N",255,252,98.8,252,"*","*","*","*","*","*","*","*","*","*",2537
"Avon School District","=""0040011""",04,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"N",259,257,99.2,257,7,2.7,"*","*",88,34.2,"*","*","*","*",2575
"Avon School District","=""0040011""",05,"Y",22,21,95.5,21,8,38.1,"*","*",6,28.6,"*","*","*","*",2483
"Avon School District","=""0040011""",06,"N",244,242,99.2,241,"*","*",19,7.9,101,41.9,"*","*","*","*",2617
"Avon School District","=""0040011""",06,"Y",32,32,100.0,32,"*","*",8,25.0,10,31.3,"*","*","*","*",2508
"Avon School District","=""0040011""",07,"N",241,241,100.0,241,"*","*","*","*",112,46.5,107,44.4,219,90.9,2635
"Avon School District","=""0040011""",07,"Y",31,31,100.0,31,"*","*",13,41.9,"*","*",0,0.0,"*","*",2515
"Avon School District","=""0040011""",08,"N",254,251,98.8,251,"*","*",30,12.0,107,42.6,"*","*","*","*",2649
"Avon School District","=""0040011""",08,"Y",22,22,100.0,22,"*","*",13,59.1,6,27.3,"*","*","*","*",2553
"Avon School District","=""0040011""",11,"N",221,209,94.6,208,19,9.1,"*","*","*","*","*","*","*","*",2654
"Avon School District","=""0040011""",11,"Y",25,23,92.0,22,10,45.5,"*","*","*","*","*","*","*","*",2514
"Barkhamsted School District","=""0050011""",03,"N",40,38,95.0,38,"*","*","*","*","*","*","*","*","*","*",2464
"Barkhamsted School District","=""0050011""",03,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N",39,38,97.4,38,"*","*","*","*","*","*","*","*","*","*",2560
"Barkhamsted School District","=""0050011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N",53,53,100.0,52,0,0.0,"*","*","*","*","*","*","*","*",2581
"Barkhamsted School District","=""0050011""",06,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"N",161,161,100.0,161,15,9.3,41,25.5,"*","*","*","*","*","*",2453
"Berlin School District","=""0070011""",03,"Y",27,27,100.0,27,17,63.0,6,22.2,"*","*","*","*","*","*",2351
"Berlin School District","=""0070011""",04,"N",221,221,100.0,221,11,5.0,"*","*","*","*",83,37.6,"*","*",2513
"Berlin School District","=""0070011""",04,"Y",25,25,100.0,25,18,72.0,"*","*","*","*",0,0.0,"*","*",2376
"Berlin School District","=""0070011""",05,"N",208,208,100.0,206,"*","*","*","*","*","*","*","*","*","*",2544
"Berlin School District","=""0070011""",05,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",06,"N",223,223,100.0,223,"*","*","*","*","*","*","*","*","*","*",2570
"Berlin School District","=""0070011""",06,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"N",187,187,100.0,187,"*","*",40,21.4,"*","*",36,19.3,"*","*",2586
"Berlin School District","=""0070011""",07,"Y",28,28,100.0,28,"*","*",12,42.9,"*","*",0,0.0,"*","*",2478
"Berlin School District","=""0070011""",08,"N",224,224,100.0,224,12,5.4,57,25.4,106,47.3,49,21.9,155,69.2,2608
"Berlin School District","=""0070011""",08,"Y",20,20,100.0,20,12,60.0,8,40.0,0,0.0,0,0.0,0,0.0,2470
"Berlin School District","=""0070011""",11,"N",224,219,97.8,192,"*","*","*","*","*","*","*","*","*","*",2553
"Berlin School District","=""0070011""",11,"Y",24,19,79.2,12,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2460
"Bethany School District","=""0080011""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N",54,50,92.6,49,"*","*","*","*","*","*","*","*","*","*",2533
"Bethany School District","=""0080011""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",52,51,98.1,51,"*","*","*","*","*","*","*","*","*","*",2558
"Bethany School District","=""0080011""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N",59,59,100.0,59,0,0.0,"*","*","*","*","*","*","*","*",2597
"Bethany School District","=""0080011""",06,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",03,"N",175,174,99.4,174,14,8.0,"*","*",50,28.7,"*","*","*","*",2469
"Bethel School District","=""0090011""",03,"Y",22,22,100.0,22,7,31.8,"*","*",8,36.4,"*","*","*","*",2405
"Bethel School District","=""0090011""",04,"N",186,185,99.5,185,"*","*","*","*","*","*","*","*","*","*",2510
"Bethel School District","=""0090011""",04,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",05,"N",171,170,99.4,170,"*","*","*","*","*","*","*","*","*","*",2565
"Bethel School District","=""0090011""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",06,"N",212,210,99.1,210,"*","*",42,20.0,91,43.3,"*","*","*","*",2575
"Bethel School District","=""0090011""",06,"Y",27,27,100.0,27,"*","*",10,37.0,9,33.3,"*","*","*","*",2498
"Bethel School District","=""0090011""",07,"N",190,189,99.5,189,12,6.3,31,16.4,86,45.5,60,31.7,146,77.2,2609
"Bethel School District","=""0090011""",07,"Y",23,22,95.7,22,9,40.9,7,31.8,6,27.3,0,0.0,6,27.3,2502
"Bethel School District","=""0090011""",08,"N",216,212,98.1,212,"*","*",48,22.6,"*","*",63,29.7,"*","*",2620
"Bethel School District","=""0090011""",08,"Y",28,26,92.9,26,12,46.2,"*","*","*","*",0,0.0,"*","*",2498
"Bethel School District","=""0090011""",11,"N",218,215,98.6,215,29,13.5,53,24.7,"*","*","*","*","*","*",2606
"Bethel School District","=""0090011""",11,"Y",28,25,89.3,24,9,37.5,10,41.7,"*","*","*","*","*","*",2523
"Bloomfield School District","=""0110011""",03,"N",105,104,99.0,104,"*","*","*","*","*","*","*","*","*","*",2425
"Bloomfield School District","=""0110011""",03,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",04,"N",111,111,100.0,111,"*","*","*","*","*","*","*","*","*","*",2481
"Bloomfield School District","=""0110011""",04,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",05,"N",93,93,100.0,93,"*","*","*","*","*","*","*","*","*","*",2515
"Bloomfield School District","=""0110011""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",06,"N",109,106,97.2,106,"*","*","*","*","*","*","*","*","*","*",2534
"Bloomfield School District","=""0110011""",06,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",07,"N",124,123,99.2,123,"*","*","*","*","*","*","*","*","*","*",2544
"Bloomfield School District","=""0110011""",07,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",08,"N",120,116,96.7,116,"*","*","*","*","*","*","*","*","*","*",2553
"Bloomfield School District","=""0110011""",08,"Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",11,"N",136,122,89.7,122,"*","*","*","*","*","*","*","*","*","*",2620
"Bloomfield School District","=""0110011""",11,"Y",12,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*",2535
"Bolton School District","=""0120011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",05,"N",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*",2589
"Bolton School District","=""0120011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*",2582
"Bolton School District","=""0120011""",06,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2586
"Bolton School District","=""0120011""",07,"Y",8,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",11,"N",79,78,98.7,78,"*","*","*","*","*","*","*","*","*","*",2666
"Bolton School District","=""0120011""",11,"Y",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"N",198,195,98.5,195,14,7.2,53,27.2,"*","*","*","*","*","*",2463
"Branford School District","=""0140011""",03,"Y",21,21,100.0,21,12,57.1,6,28.6,"*","*","*","*","*","*",2354
"Branford School District","=""0140011""",04,"N",204,204,100.0,204,"*","*",38,18.6,"*","*",96,47.1,"*","*",2522
"Branford School District","=""0140011""",04,"Y",27,27,100.0,27,18,66.7,"*","*","*","*",0,0.0,"*","*",2393
"Branford School District","=""0140011""",05,"N",190,187,98.4,187,"*","*","*","*",82,43.9,46,24.6,128,68.4,2529
"Branford School District","=""0140011""",05,"Y",29,29,100.0,29,18,62.1,"*","*","*","*",0,0.0,"*","*",2430
"Branford School District","=""0140011""",06,"N",186,184,98.9,184,"*","*",39,21.2,"*","*",51,27.7,"*","*",2573
"Branford School District","=""0140011""",06,"Y",28,28,100.0,28,"*","*",15,53.6,"*","*",0,0.0,"*","*",2462
"Branford School District","=""0140011""",07,"N",219,212,96.8,212,12,5.7,"*","*","*","*","*","*","*","*",2601
"Branford School District","=""0140011""",07,"Y",23,21,91.3,21,14,66.7,"*","*","*","*","*","*","*","*",2483
"Branford School District","=""0140011""",08,"N",195,188,96.4,188,"*","*",47,25.0,"*","*",30,16.0,"*","*",2591
"Branford School District","=""0140011""",08,"Y",36,36,100.0,36,20,55.6,"*","*","*","*",0,0.0,"*","*",2481
"Branford School District","=""0140011""",11,"N",225,213,94.7,213,63,29.6,"*","*","*","*",24,11.3,"*","*",2547
"Branford School District","=""0140011""",11,"Y",31,26,83.9,26,22,84.6,"*","*","*","*",0,0.0,"*","*",2436
"Bridgeport Achievement First District","=""2850013""",03,"N",88,88,100.0,88,"*","*","*","*","*","*","*","*","*","*",2395
"Bridgeport Achievement First District","=""2850013""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*",2462
"Bridgeport Achievement First District","=""2850013""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2519
"Bridgeport Achievement First District","=""2850013""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2530
"Bridgeport Achievement First District","=""2850013""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2585
"Bridgeport Achievement First District","=""2850013""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",03,"N",1589,1551,97.6,1550,706,45.5,485,31.3,"*","*","*","*",359,23.2,2379
"Bridgeport School District","=""0150011""",03,"Y",185,181,97.8,179,143,79.9,26,14.5,"*","*","*","*",10,5.6,2319
"Bridgeport School District","=""0150011""",04,"N",1500,1471,98.1,1470,822,55.9,333,22.7,"*","*","*","*","*","*",2409
"Bridgeport School District","=""0150011""",04,"Y",184,179,97.3,179,167,93.3,7,3.9,"*","*","*","*","*","*",2327
"Bridgeport School District","=""0150011""",05,"N",1323,1278,96.6,1276,634,49.7,336,26.3,"*","*","*","*","*","*",2445
"Bridgeport School District","=""0150011""",05,"Y",170,168,98.8,168,146,86.9,"*","*","*","*",0,0.0,"*","*",2368
"Bridgeport School District","=""0150011""",06,"N",1201,1165,97.0,1162,433,37.3,379,32.6,"*","*","*","*","*","*",2484
"Bridgeport School District","=""0150011""",06,"Y",191,187,97.9,187,156,83.4,"*","*","*","*",0,0.0,"*","*",2384
"Bridgeport School District","=""0150011""",07,"N",1253,1205,96.2,1203,481,40.0,344,28.6,308,25.6,70,5.8,378,31.4,2506
"Bridgeport School District","=""0150011""",07,"Y",220,217,98.6,216,181,83.8,25,11.6,10,4.6,0,0.0,10,4.6,2415
"Bridgeport School District","=""0150011""",08,"N",1270,1225,96.5,1224,427,34.9,427,34.9,"*","*","*","*",370,30.2,2520
"Bridgeport School District","=""0150011""",08,"Y",189,180,95.2,179,146,81.6,26,14.5,"*","*","*","*",7,3.9,2432
"Bridgeport School District","=""0150011""",11,"N",1037,827,79.7,806,333,41.3,244,30.3,"*","*","*","*",229,28.4,2520
"Bridgeport School District","=""0150011""",11,"Y",149,108,72.5,106,88,83.0,12,11.3,"*","*","*","*",6,5.7,2424
"Bristol School District","=""0170011""",03,"N",498,492,98.8,492,"*","*",136,27.6,142,28.9,"*","*","*","*",2445
"Bristol School District","=""0170011""",03,"Y",90,88,97.8,88,58,65.9,21,23.9,"*","*","*","*",9,10.2,2345
"Bristol School District","=""0170011""",04,"N",561,553,98.6,553,"*","*",136,24.6,174,31.5,"*","*","*","*",2490
"Bristol School District","=""0170011""",04,"Y",96,96,100.0,96,74,77.1,12,12.5,"*","*","*","*",10,10.4,2364
"Bristol School District","=""0170011""",05,"N",465,463,99.6,462,"*","*",106,22.9,187,40.5,"*","*","*","*",2526
"Bristol School District","=""0170011""",05,"Y",107,105,98.1,105,63,60.0,26,24.8,"*","*","*","*",16,15.2,2426
"Bristol School District","=""0170011""",06,"N",483,480,99.4,479,58,12.1,153,31.9,202,42.2,66,13.8,268,55.9,2540
"Bristol School District","=""0170011""",06,"Y",113,110,97.3,110,70,63.6,30,27.3,10,9.1,0,0.0,10,9.1,2433
"Bristol School District","=""0170011""",07,"N",475,467,98.3,467,"*","*",99,21.2,239,51.2,"*","*","*","*",2577
"Bristol School District","=""0170011""",07,"Y",84,83,98.8,83,56,67.5,16,19.3,"*","*","*","*",11,13.3,2452
"Bristol School District","=""0170011""",08,"N",499,491,98.4,491,"*","*",153,31.2,216,44.0,"*","*","*","*",2590
"Bristol School District","=""0170011""",08,"Y",121,117,96.7,117,61,52.1,44,37.6,"*","*","*","*",12,10.3,2479
"Bristol School District","=""0170011""",11,"N",493,484,98.2,484,"*","*",143,29.5,194,40.1,"*","*","*","*",2593
"Bristol School District","=""0170011""",11,"Y",122,110,90.2,108,70,64.8,25,23.1,"*","*","*","*",13,12.0,2471
"Brookfield School District","=""0180011""",03,"N",193,187,96.9,187,7,3.7,"*","*",58,31.0,"*","*","*","*",2484
"Brookfield School District","=""0180011""",03,"Y",28,28,100.0,28,13,46.4,"*","*",6,21.4,"*","*","*","*",2393
"Brookfield School District","=""0180011""",04,"N",165,164,99.4,164,"*","*","*","*","*","*","*","*","*","*",2525
"Brookfield School District","=""0180011""",04,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",05,"N",189,177,93.7,177,8,4.5,28,15.8,62,35.0,79,44.6,141,79.7,2564
"Brookfield School District","=""0180011""",05,"Y",33,30,90.9,30,17,56.7,7,23.3,6,20.0,0,0.0,6,20.0,2429
"Brookfield School District","=""0180011""",06,"N",209,201,96.2,201,"*","*",44,21.9,82,40.8,"*","*","*","*",2578
