"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Achievement First Hartford Academy Inc. District","=""2880013""",08,"Math","Y",59,59,100.0,58,42,72.4,12,20.7,"*","*","*","*","*","*",2447
"Achievement First Hartford Academy Inc. District","=""2880013""",11,"ELA","Y",31,31,100.0,31,"*","*","*","*",12,38.7,8,25.8,20,64.5,2622
"Achievement First Hartford Academy Inc. District","=""2880013""",11,"Math","Y",31,31,100.0,31,9,29.0,"*","*",11,35.5,"*","*","*","*",2584
"Amistad Academy District","=""2790013""",03,"ELA","Y",82,81,98.8,81,"*","*","*","*","*","*","*","*","*","*",2430
"Amistad Academy District","=""2790013""",03,"ELA","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",03,"Math","Y",82,81,98.8,81,"*","*","*","*","*","*","*","*","*","*",2431
"Amistad Academy District","=""2790013""",03,"Math","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",04,"ELA","Y",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2470
"Amistad Academy District","=""2790013""",04,"ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",04,"Math","Y",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2488
"Amistad Academy District","=""2790013""",04,"Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",05,"ELA","Y",61,60,98.4,60,"*","*",19,31.7,19,31.7,"*","*","*","*",2475
"Amistad Academy District","=""2790013""",05,"ELA","N",29,29,100.0,29,9,31.0,"*","*",10,34.5,"*","*","*","*",2473
"Amistad Academy District","=""2790013""",05,"Math","Y",61,59,96.7,59,28,47.5,25,42.4,"*","*","*","*","*","*",2458
"Amistad Academy District","=""2790013""",05,"Math","N",29,29,100.0,29,14,48.3,"*","*","*","*",0,0.0,"*","*",2445
"Amistad Academy District","=""2790013""",06,"ELA","Y",71,71,100.0,71,17,23.9,"*","*",30,42.3,"*","*","*","*",2521
"Amistad Academy District","=""2790013""",06,"ELA","N",28,28,100.0,28,9,32.1,"*","*",8,28.6,"*","*","*","*",2524
"Amistad Academy District","=""2790013""",06,"Math","Y",71,71,100.0,71,"*","*",26,36.6,21,29.6,"*","*","*","*",2504
"Amistad Academy District","=""2790013""",06,"Math","N",28,28,100.0,28,12,42.9,"*","*",6,21.4,"*","*","*","*",2515
"Amistad Academy District","=""2790013""",07,"ELA","Y",52,52,100.0,52,"*","*",16,30.8,19,36.5,"*","*","*","*",2548
"Amistad Academy District","=""2790013""",07,"ELA","N",26,26,100.0,26,"*","*",11,42.3,9,34.6,"*","*","*","*",2551
"Amistad Academy District","=""2790013""",07,"Math","Y",52,52,100.0,52,20,38.5,17,32.7,"*","*","*","*","*","*",2510
"Amistad Academy District","=""2790013""",07,"Math","N",26,26,100.0,26,10,38.5,11,42.3,"*","*","*","*","*","*",2497
"Amistad Academy District","=""2790013""",08,"ELA","Y",50,50,100.0,50,"*","*",13,26.0,19,38.0,"*","*","*","*",2577
"Amistad Academy District","=""2790013""",08,"ELA","N",29,29,100.0,29,"*","*",11,37.9,9,31.0,"*","*","*","*",2595
"Amistad Academy District","=""2790013""",08,"Math","Y",50,50,100.0,50,16,32.0,"*","*","*","*",14,28.0,"*","*",2560
"Amistad Academy District","=""2790013""",08,"Math","N",29,29,100.0,29,"*","*",10,34.5,"*","*",8,27.6,"*","*",2548
"Amistad Academy District","=""2790013""",11,"ELA","Y",27,26,96.3,26,"*","*","*","*","*","*","*","*","*","*",2596
"Amistad Academy District","=""2790013""",11,"ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",11,"Math","Y",27,26,96.3,26,"*","*","*","*","*","*","*","*","*","*",2577
"Amistad Academy District","=""2790013""",11,"Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"ELA","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2495
"Andover School District","=""0010011""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"Math","N",29,29,100.0,29,0,0.0,"*","*","*","*","*","*","*","*",2475
"Andover School District","=""0010011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"Math","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"ELA","N",41,39,95.1,39,"*","*","*","*","*","*","*","*","*","*",2589
"Andover School District","=""0010011""",05,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"Math","N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2557
"Andover School District","=""0010011""",06,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"ELA","N",35,34,97.1,34,0,0.0,"*","*","*","*","*","*","*","*",2598
"Andover School District","=""0010011""",06,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"Math","N",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*",2610
"Ansonia School District","=""0020011""",03,"ELA","Y",115,115,100.0,115,36,31.3,42,36.5,19,16.5,18,15.7,37,32.2,2403
"Ansonia School District","=""0020011""",03,"ELA","N",60,60,100.0,60,14,23.3,10,16.7,17,28.3,19,31.7,36,60.0,2443
"Ansonia School District","=""0020011""",03,"Math","Y",115,115,100.0,115,38,33.0,41,35.7,30,26.1,6,5.2,36,31.3,2405
"Ansonia School District","=""0020011""",03,"Math","N",60,60,100.0,60,18,30.0,12,20.0,23,38.3,7,11.7,30,50.0,2428
"Ansonia School District","=""0020011""",04,"ELA","Y",119,119,100.0,119,55,46.2,32,26.9,21,17.6,11,9.2,32,26.9,2431
"Ansonia School District","=""0020011""",04,"ELA","N",69,67,97.1,67,22,32.8,11,16.4,18,26.9,16,23.9,34,50.7,2461
"Ansonia School District","=""0020011""",04,"Math","Y",119,119,100.0,119,38,31.9,68,57.1,"*","*","*","*",13,10.9,2426
"Ansonia School District","=""0020011""",04,"Math","N",70,69,98.6,69,16,23.2,36,52.2,"*","*","*","*",17,24.6,2453
"Ansonia School District","=""0020011""",05,"ELA","Y",121,121,100.0,121,46,38.0,40,33.1,29,24.0,6,5.0,35,28.9,2459
"Ansonia School District","=""0020011""",05,"ELA","N",54,53,98.1,53,14,26.4,11,20.8,19,35.8,9,17.0,28,52.8,2499
"Ansonia School District","=""0020011""",05,"Math","Y",121,121,100.0,121,72,59.5,41,33.9,"*","*","*","*",8,6.6,2437
"Ansonia School District","=""0020011""",05,"Math","N",54,54,100.0,54,19,35.2,27,50.0,"*","*","*","*",8,14.8,2468
"Ansonia School District","=""0020011""",06,"ELA","Y",117,117,100.0,117,42,35.9,48,41.0,"*","*","*","*",27,23.1,2475
"Ansonia School District","=""0020011""",06,"ELA","N",56,56,100.0,56,20,35.7,17,30.4,"*","*","*","*",19,33.9,2488
"Ansonia School District","=""0020011""",06,"Math","Y",117,117,100.0,117,54,46.2,44,37.6,"*","*","*","*",19,16.2,2469
"Ansonia School District","=""0020011""",06,"Math","N",56,56,100.0,56,26,46.4,15,26.8,"*","*","*","*",15,26.8,2481
"Ansonia School District","=""0020011""",07,"ELA","Y",136,132,97.1,132,47,35.6,46,34.8,"*","*","*","*",39,29.5,2510
"Ansonia School District","=""0020011""",07,"ELA","N",51,51,100.0,51,"*","*",17,33.3,19,37.3,"*","*","*","*",2544
"Ansonia School District","=""0020011""",07,"Math","Y",136,132,97.1,132,60,45.5,52,39.4,"*","*","*","*",20,15.2,2487
"Ansonia School District","=""0020011""",07,"Math","N",51,51,100.0,51,18,35.3,19,37.3,"*","*","*","*",14,27.5,2516
"Ansonia School District","=""0020011""",08,"ELA","Y",145,142,97.9,142,59,41.5,43,30.3,29,20.4,11,7.7,40,28.2,2517
"Ansonia School District","=""0020011""",08,"ELA","N",66,65,98.5,65,21,32.3,15,23.1,20,30.8,9,13.8,29,44.6,2547
"Ansonia School District","=""0020011""",08,"Math","Y",145,142,97.9,142,92,64.8,37,26.1,"*","*","*","*",13,9.2,2466
"Ansonia School District","=""0020011""",08,"Math","N",66,65,98.5,65,32,49.2,21,32.3,"*","*","*","*",12,18.5,2503
"Ansonia School District","=""0020011""",11,"ELA","Y",64,61,95.3,61,"*","*",19,31.1,24,39.3,"*","*","*","*",2593
"Ansonia School District","=""0020011""",11,"ELA","N",52,46,88.5,46,"*","*","*","*",17,37.0,17,37.0,34,73.9,2635
"Ansonia School District","=""0020011""",11,"Math","Y",64,56,87.5,56,33,58.9,12,21.4,"*","*","*","*",11,19.6,2530
"Ansonia School District","=""0020011""",11,"Math","N",52,50,96.2,50,17,34.0,14,28.0,"*","*","*","*",19,38.0,2589
"Area Cooperative Educational Services","=""2440014""",03,"ELA","Y",57,57,100.0,57,32,56.1,16,28.1,"*","*","*","*",9,15.8,2359
"Area Cooperative Educational Services","=""2440014""",03,"ELA","N",42,41,97.6,40,14,35.0,11,27.5,"*","*","*","*",15,37.5,2398
"Area Cooperative Educational Services","=""2440014""",03,"Math","Y",57,57,100.0,57,42,73.7,11,19.3,"*","*","*","*","*","*",2338
"Area Cooperative Educational Services","=""2440014""",03,"Math","N",42,41,97.6,41,20,48.8,9,22.0,"*","*","*","*","*","*",2387
"Area Cooperative Educational Services","=""2440014""",04,"ELA","Y",59,57,96.6,57,38,66.7,12,21.1,"*","*","*","*",7,12.3,2386
"Area Cooperative Educational Services","=""2440014""",04,"ELA","N",37,35,94.6,35,10,28.6,13,37.1,"*","*","*","*",12,34.3,2448
"Area Cooperative Educational Services","=""2440014""",04,"Math","Y",59,58,98.3,58,37,63.8,"*","*","*","*",0,0.0,"*","*",2370
"Area Cooperative Educational Services","=""2440014""",04,"Math","N",38,35,92.1,35,"*","*",15,42.9,"*","*",0,0.0,"*","*",2428
"Area Cooperative Educational Services","=""2440014""",05,"ELA","Y",54,54,100.0,53,24,45.3,"*","*",10,18.9,"*","*","*","*",2445
"Area Cooperative Educational Services","=""2440014""",05,"ELA","N",41,41,100.0,41,10,24.4,"*","*",17,41.5,"*","*","*","*",2512
"Area Cooperative Educational Services","=""2440014""",05,"Math","Y",54,53,98.1,53,38,71.7,15,28.3,0,0.0,0,0.0,0,0.0,2396
"Area Cooperative Educational Services","=""2440014""",05,"Math","N",41,41,100.0,41,21,51.2,13,31.7,"*","*","*","*",7,17.1,2458
"Area Cooperative Educational Services","=""2440014""",06,"ELA","Y",201,198,98.5,197,67,34.0,70,35.5,54,27.4,6,3.0,60,30.5,2482
"Area Cooperative Educational Services","=""2440014""",06,"ELA","N",140,140,100.0,140,20,14.3,49,35.0,53,37.9,18,12.9,71,50.7,2535
"Area Cooperative Educational Services","=""2440014""",06,"Math","Y",201,199,99.0,197,116,58.9,62,31.5,"*","*","*","*",19,9.6,2441
"Area Cooperative Educational Services","=""2440014""",06,"Math","N",140,140,100.0,140,43,30.7,58,41.4,"*","*","*","*",39,27.9,2501
"Area Cooperative Educational Services","=""2440014""",07,"ELA","Y",195,190,97.4,189,78,41.3,54,28.6,45,23.8,12,6.3,57,30.2,2501
"Area Cooperative Educational Services","=""2440014""",07,"ELA","N",138,138,100.0,137,27,19.7,37,27.0,53,38.7,20,14.6,73,53.3,2550
"Area Cooperative Educational Services","=""2440014""",07,"Math","Y",195,190,97.4,190,114,60.0,51,26.8,"*","*","*","*",25,13.2,2452
"Area Cooperative Educational Services","=""2440014""",07,"Math","N",138,136,98.6,136,44,32.4,46,33.8,"*","*","*","*",46,33.8,2527
"Area Cooperative Educational Services","=""2440014""",08,"ELA","Y",160,157,98.1,153,56,36.6,59,38.6,"*","*","*","*",38,24.8,2513
"Area Cooperative Educational Services","=""2440014""",08,"ELA","N",152,152,100.0,152,"*","*",35,23.0,62,40.8,"*","*","*","*",2579
"Area Cooperative Educational Services","=""2440014""",08,"Math","Y",160,156,97.5,155,99,63.9,35,22.6,"*","*","*","*",21,13.5,2475
"Area Cooperative Educational Services","=""2440014""",08,"Math","N",152,152,100.0,152,52,34.2,38,25.0,"*","*","*","*",62,40.8,2551
"Area Cooperative Educational Services","=""2440014""",11,"ELA","Y",15,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"Math","Y",15,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"ELA","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2492
"Ashford School District","=""0030011""",03,"Math","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Math","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2469
"Ashford School District","=""0030011""",04,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"ELA","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2546
"Ashford School District","=""0030011""",04,"Math","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"Math","N",31,31,100.0,31,0,0.0,"*","*","*","*","*","*","*","*",2526
"Ashford School District","=""0030011""",05,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"ELA","N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2518
"Ashford School District","=""0030011""",05,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"Math","N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2481
"Ashford School District","=""0030011""",06,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"ELA","N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2560
"Ashford School District","=""0030011""",06,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"Math","N",36,35,97.2,35,"*","*","*","*","*","*",0,0.0,"*","*",2498
"Ashford School District","=""0030011""",07,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"ELA","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Math","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"ELA","N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2599
"Ashford School District","=""0030011""",08,"Math","Y",19,19,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Math","N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2562
"Avon School District","=""0040011""",03,"ELA","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"ELA","N",207,204,98.6,204,"*","*","*","*","*","*","*","*","*","*",2515
"Avon School District","=""0040011""",03,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"Math","N",207,207,100.0,207,"*","*","*","*","*","*","*","*","*","*",2503
"Avon School District","=""0040011""",04,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"ELA","N",255,252,98.8,252,"*","*","*","*","*","*","*","*","*","*",2535
"Avon School District","=""0040011""",04,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"Math","N",255,255,100.0,255,"*","*","*","*","*","*","*","*","*","*",2529
"Avon School District","=""0040011""",05,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"ELA","N",268,265,98.9,265,"*","*","*","*","*","*","*","*","*","*",2573
"Avon School District","=""0040011""",05,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"Math","N",268,266,99.3,266,"*","*","*","*","*","*","*","*","*","*",2550
"Avon School District","=""0040011""",06,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"ELA","N",265,263,99.2,262,"*","*","*","*","*","*","*","*","*","*",2609
"Avon School District","=""0040011""",06,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"Math","N",265,264,99.6,264,"*","*","*","*","*","*","*","*","*","*",2599
"Avon School District","=""0040011""",07,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"ELA","N",257,257,100.0,257,"*","*","*","*","*","*","*","*","*","*",2625
"Avon School District","=""0040011""",07,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"Math","N",257,257,100.0,257,"*","*","*","*","*","*","*","*","*","*",2626
"Avon School District","=""0040011""",08,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"ELA","N",267,264,98.9,264,"*","*","*","*","*","*","*","*","*","*",2643
"Avon School District","=""0040011""",08,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",08,"Math","N",267,267,100.0,267,"*","*","*","*","*","*","*","*","*","*",2643
"Avon School District","=""0040011""",11,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"ELA","N",235,221,94.0,219,"*","*","*","*","*","*","*","*","*","*",2647
"Avon School District","=""0040011""",11,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",11,"Math","N",235,220,93.6,220,"*","*","*","*","*","*","*","*","*","*",2658
"Barkhamsted School District","=""0050011""",03,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"ELA","N",40,37,92.5,37,"*","*","*","*","*","*","*","*","*","*",2447
"Barkhamsted School District","=""0050011""",03,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",03,"Math","N",40,37,92.5,37,"*","*","*","*","*","*","*","*","*","*",2409
"Barkhamsted School District","=""0050011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"ELA","Y",28,28,100.0,28,12,42.9,7,25.0,"*","*","*","*",9,32.1,2387
"Berlin School District","=""0070011""",03,"ELA","N",160,160,100.0,160,20,12.5,40,25.0,"*","*","*","*",100,62.5,2447
"Berlin School District","=""0070011""",03,"Math","Y",28,28,100.0,28,11,39.3,"*","*",8,28.6,"*","*","*","*",2394
"Berlin School District","=""0070011""",03,"Math","N",160,160,100.0,160,"*","*",52,32.5,66,41.3,"*","*","*","*",2436
"Berlin School District","=""0070011""",04,"ELA","Y",35,35,100.0,35,14,40.0,"*","*",8,22.9,"*","*","*","*",2437
"Berlin School District","=""0070011""",04,"ELA","N",211,211,100.0,211,"*","*",40,19.0,78,37.0,"*","*","*","*",2509
"Berlin School District","=""0070011""",04,"Math","Y",35,35,100.0,35,"*","*",11,31.4,13,37.1,"*","*","*","*",2448
"Berlin School District","=""0070011""",04,"Math","N",211,211,100.0,211,"*","*",59,28.0,82,38.9,"*","*","*","*",2513
"Berlin School District","=""0070011""",05,"ELA","Y",31,31,100.0,31,"*","*",8,25.8,10,32.3,"*","*","*","*",2485
"Berlin School District","=""0070011""",05,"ELA","N",192,191,99.5,189,"*","*",27,14.3,86,45.5,"*","*","*","*",2542
"Berlin School District","=""0070011""",05,"Math","Y",31,31,100.0,31,16,51.6,11,35.5,"*","*","*","*","*","*",2460
"Berlin School District","=""0070011""",05,"Math","N",192,191,99.5,189,38,20.1,63,33.3,"*","*","*","*","*","*",2517
"Berlin School District","=""0070011""",06,"ELA","Y",26,26,100.0,26,"*","*",9,34.6,10,38.5,"*","*","*","*",2524
"Berlin School District","=""0070011""",06,"ELA","N",217,216,99.5,216,"*","*",48,22.2,96,44.4,"*","*","*","*",2564
"Berlin School District","=""0070011""",06,"Math","Y",26,26,100.0,26,10,38.5,12,46.2,"*","*","*","*","*","*",2471
"Berlin School District","=""0070011""",06,"Math","N",217,216,99.5,216,38,17.6,84,38.9,"*","*","*","*","*","*",2537
"Berlin School District","=""0070011""",07,"ELA","Y",30,30,100.0,30,13,43.3,9,30.0,8,26.7,0,0.0,8,26.7,2501
"Berlin School District","=""0070011""",07,"ELA","N",185,185,100.0,185,14,7.6,43,23.2,92,49.7,36,19.5,128,69.2,2583
"Berlin School District","=""0070011""",07,"Math","Y",30,30,100.0,30,17,56.7,"*","*","*","*",0,0.0,"*","*",2465
"Berlin School District","=""0070011""",07,"Math","N",184,184,100.0,184,"*","*",63,34.2,"*","*",43,23.4,"*","*",2577
"Berlin School District","=""0070011""",08,"ELA","Y",41,41,100.0,41,"*","*",15,36.6,12,29.3,"*","*","*","*",2538
"Berlin School District","=""0070011""",08,"ELA","N",203,203,100.0,203,"*","*",50,24.6,94,46.3,"*","*","*","*",2608
"Berlin School District","=""0070011""",08,"Math","Y",41,41,100.0,41,18,43.9,13,31.7,"*","*","*","*",10,24.4,2504
"Berlin School District","=""0070011""",08,"Math","N",203,203,100.0,203,"*","*",58,28.6,54,26.6,"*","*","*","*",2589
"Berlin School District","=""0070011""",11,"ELA","Y",36,33,91.7,23,12,52.2,"*","*","*","*",0,0.0,"*","*",2487
"Berlin School District","=""0070011""",11,"ELA","N",212,205,96.7,181,52,28.7,59,32.6,"*","*","*","*","*","*",2555
"Berlin School District","=""0070011""",11,"Math","Y",36,32,88.9,29,18,62.1,9,31.0,"*","*","*","*","*","*",2512
"Berlin School District","=""0070011""",11,"Math","N",212,206,97.2,192,49,25.5,62,32.3,"*","*","*","*","*","*",2608
"Bethany School District","=""0080011""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"ELA","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2444
"Bethany School District","=""0080011""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",03,"Math","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2462
"Bethany School District","=""0080011""",04,"ELA","Y",6,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"ELA","N",54,50,92.6,"*","*","*","*","*","*","*","*","*","*","*","*"
