"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ansonia School District","=""0020011""",03,"Math","N",60,60,100.0,60,"*","*","*","*","*","*",7,11.7,"*","*",2428
"Ansonia School District","=""0020011""",03,"Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",04,"ELA","F",97,97,100.0,97,45,46.4,24,24.7,"*","*","*","*","*","*",2431
"Ansonia School District","=""0020011""",04,"ELA","N",69,67,97.1,67,22,32.8,"*","*","*","*",16,23.9,"*","*",2461
"Ansonia School District","=""0020011""",04,"ELA","R",22,22,100.0,22,10,45.5,8,36.4,"*","*","*","*","*","*",2432
"Ansonia School District","=""0020011""",04,"Math","F",97,97,100.0,97,32,33.0,53,54.6,"*","*","*","*","*","*",2425
"Ansonia School District","=""0020011""",04,"Math","N",70,69,98.6,69,16,23.2,36,52.2,"*","*","*","*",17,24.6,2453
"Ansonia School District","=""0020011""",04,"Math","R",22,22,100.0,22,"*","*",15,68.2,"*","*",0,0.0,"*","*",2429
"Ansonia School District","=""0020011""",05,"ELA","F",99,99,100.0,99,37,37.4,35,35.4,"*","*","*","*",27,27.3,2456
"Ansonia School District","=""0020011""",05,"ELA","N",54,53,98.1,53,14,26.4,"*","*",19,35.8,"*","*","*","*",2499
"Ansonia School District","=""0020011""",05,"ELA","R",22,22,100.0,22,9,40.9,"*","*",6,27.3,"*","*","*","*",2474
"Ansonia School District","=""0020011""",05,"Math","F",99,99,100.0,99,59,59.6,"*","*","*","*",0,0.0,"*","*",2434
"Ansonia School District","=""0020011""",05,"Math","N",54,54,100.0,54,19,35.2,"*","*","*","*","*","*","*","*",2468
"Ansonia School District","=""0020011""",05,"Math","R",22,22,100.0,22,13,59.1,"*","*","*","*","*","*","*","*",2452
"Ansonia School District","=""0020011""",06,"ELA","F",98,98,100.0,98,38,38.8,39,39.8,"*","*","*","*",21,21.4,2472
"Ansonia School District","=""0020011""",06,"ELA","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2488
"Ansonia School District","=""0020011""",06,"ELA","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",06,"Math","F",98,98,100.0,98,47,48.0,35,35.7,"*","*","*","*",16,16.3,2467
"Ansonia School District","=""0020011""",06,"Math","N",56,56,100.0,56,"*","*","*","*",11,19.6,"*","*","*","*",2481
"Ansonia School District","=""0020011""",06,"Math","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",07,"ELA","F",112,108,96.4,108,41,38.0,37,34.3,"*","*","*","*",30,27.8,2505
"Ansonia School District","=""0020011""",07,"ELA","N",51,51,100.0,51,"*","*",17,33.3,19,37.3,"*","*","*","*",2544
"Ansonia School District","=""0020011""",07,"ELA","R",24,24,100.0,24,"*","*",9,37.5,8,33.3,"*","*","*","*",2532
"Ansonia School District","=""0020011""",07,"Math","F",112,108,96.4,108,53,49.1,41,38.0,"*","*","*","*",14,13.0,2482
"Ansonia School District","=""0020011""",07,"Math","N",51,51,100.0,51,18,35.3,19,37.3,"*","*","*","*",14,27.5,2516
"Ansonia School District","=""0020011""",07,"Math","R",24,24,100.0,24,7,29.2,11,45.8,"*","*","*","*",6,25.0,2513
"Ansonia School District","=""0020011""",08,"ELA","F",117,114,97.4,114,56,49.1,35,30.7,"*","*","*","*",23,20.2,2501
"Ansonia School District","=""0020011""",08,"ELA","N",66,65,98.5,65,"*","*",15,23.1,20,30.8,"*","*","*","*",2547
"Ansonia School District","=""0020011""",08,"ELA","R",28,28,100.0,28,"*","*",8,28.6,13,46.4,"*","*","*","*",2582
"Ansonia School District","=""0020011""",08,"Math","F",117,114,97.4,114,83,72.8,23,20.2,"*","*","*","*","*","*",2452
"Ansonia School District","=""0020011""",08,"Math","N",66,65,98.5,65,32,49.2,21,32.3,"*","*","*","*",12,18.5,2503
"Ansonia School District","=""0020011""",08,"Math","R",28,28,100.0,28,"*","*",14,50.0,"*","*",0,0.0,"*","*",2522
"Ansonia School District","=""0020011""",11,"ELA","F",53,50,94.3,50,"*","*",18,36.0,19,38.0,"*","*","*","*",2583
"Ansonia School District","=""0020011""",11,"ELA","N",52,46,88.5,46,"*","*","*","*","*","*",17,37.0,"*","*",2635
"Ansonia School District","=""0020011""",11,"ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",11,"Math","F",53,45,84.9,45,28,62.2,"*","*","*","*","*","*","*","*",2520
"Ansonia School District","=""0020011""",11,"Math","N",52,50,96.2,50,"*","*",14,28.0,12,24.0,"*","*","*","*",2589
"Ansonia School District","=""0020011""",11,"Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",03,"ELA","F",49,49,100.0,49,29,59.2,13,26.5,"*","*","*","*","*","*",2357
"Area Cooperative Educational Services","=""2440014""",03,"ELA","N",42,41,97.6,40,"*","*","*","*",7,17.5,8,20.0,15,37.5,2398
"Area Cooperative Educational Services","=""2440014""",03,"ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",03,"Math","F",49,49,100.0,49,36,73.5,9,18.4,"*","*","*","*","*","*",2339
"Area Cooperative Educational Services","=""2440014""",03,"Math","N",42,41,97.6,41,"*","*","*","*",8,19.5,"*","*","*","*",2387
"Area Cooperative Educational Services","=""2440014""",03,"Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",04,"ELA","F",49,47,95.9,47,32,68.1,"*","*","*","*","*","*","*","*",2383
"Area Cooperative Educational Services","=""2440014""",04,"ELA","N",37,35,94.6,35,"*","*",13,37.1,8,22.9,"*","*","*","*",2448
"Area Cooperative Educational Services","=""2440014""",04,"ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",04,"Math","F",49,48,98.0,48,30,62.5,"*","*","*","*",0,0.0,"*","*",2367
"Area Cooperative Educational Services","=""2440014""",04,"Math","N",38,35,92.1,35,"*","*","*","*",6,17.1,0,0.0,6,17.1,2428
"Area Cooperative Educational Services","=""2440014""",04,"Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",05,"ELA","F",42,42,100.0,41,19,46.3,14,34.1,"*","*","*","*","*","*",2442
"Area Cooperative Educational Services","=""2440014""",05,"ELA","N",41,41,100.0,41,"*","*","*","*",17,41.5,9,22.0,26,63.4,2512
"Area Cooperative Educational Services","=""2440014""",05,"ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",05,"Math","F",42,41,97.6,41,"*","*","*","*",0,0.0,0,0.0,0,0.0,2394
"Area Cooperative Educational Services","=""2440014""",05,"Math","N",41,41,100.0,41,"*","*",13,31.7,"*","*","*","*","*","*",2458
"Area Cooperative Educational Services","=""2440014""",05,"Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",06,"ELA","F",172,169,98.3,168,58,34.5,61,36.3,43,25.6,6,3.6,49,29.2,2481
"Area Cooperative Educational Services","=""2440014""",06,"ELA","N",140,140,100.0,140,20,14.3,49,35.0,53,37.9,18,12.9,71,50.7,2535
"Area Cooperative Educational Services","=""2440014""",06,"ELA","R",29,29,100.0,29,9,31.0,9,31.0,11,37.9,0,0.0,11,37.9,2489
"Area Cooperative Educational Services","=""2440014""",06,"Math","F",172,170,98.8,168,103,61.3,49,29.2,"*","*","*","*","*","*",2439
"Area Cooperative Educational Services","=""2440014""",06,"Math","N",140,140,100.0,140,43,30.7,58,41.4,"*","*","*","*",39,27.9,2501
"Area Cooperative Educational Services","=""2440014""",06,"Math","R",29,29,100.0,29,"*","*",13,44.8,"*","*",0,0.0,"*","*",2452
"Area Cooperative Educational Services","=""2440014""",07,"ELA","F",166,162,97.6,161,71,44.1,45,28.0,"*","*","*","*",45,28.0,2496
"Area Cooperative Educational Services","=""2440014""",07,"ELA","N",138,138,100.0,137,27,19.7,37,27.0,53,38.7,20,14.6,73,53.3,2550
"Area Cooperative Educational Services","=""2440014""",07,"ELA","R",29,28,96.6,28,"*","*",9,32.1,10,35.7,"*","*","*","*",2527
"Area Cooperative Educational Services","=""2440014""",07,"Math","F",166,162,97.6,162,102,63.0,40,24.7,"*","*","*","*","*","*",2447
"Area Cooperative Educational Services","=""2440014""",07,"Math","N",138,136,98.6,136,44,32.4,46,33.8,33,24.3,13,9.6,46,33.8,2527
"Area Cooperative Educational Services","=""2440014""",07,"Math","R",29,28,96.6,28,12,42.9,11,39.3,"*","*","*","*","*","*",2480
"Area Cooperative Educational Services","=""2440014""",08,"ELA","F",133,131,98.5,127,52,40.9,45,35.4,"*","*","*","*",30,23.6,2505
"Area Cooperative Educational Services","=""2440014""",08,"ELA","N",152,152,100.0,152,"*","*",35,23.0,62,40.8,"*","*","*","*",2579
"Area Cooperative Educational Services","=""2440014""",08,"ELA","R",27,26,96.3,26,"*","*",14,53.8,7,26.9,"*","*","*","*",2550
"Area Cooperative Educational Services","=""2440014""",08,"Math","F",133,129,97.0,128,81,63.3,"*","*","*","*","*","*","*","*",2471
"Area Cooperative Educational Services","=""2440014""",08,"Math","N",152,152,100.0,152,52,34.2,38,25.0,33,21.7,29,19.1,62,40.8,2551
"Area Cooperative Educational Services","=""2440014""",08,"Math","R",27,27,100.0,27,18,66.7,"*","*","*","*","*","*","*","*",2491
"Area Cooperative Educational Services","=""2440014""",11,"ELA","F",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"Math","F",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""",11,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"ELA","N",28,28,100.0,28,"*","*","*","*",9,32.1,16,57.1,25,89.3,2492
"Ashford School District","=""0030011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Math","N",28,28,100.0,28,"*","*","*","*",14,50.0,8,28.6,22,78.6,2469
"Ashford School District","=""0030011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"ELA","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"ELA","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2546
"Ashford School District","=""0030011""",04,"Math","F",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"Math","N",31,31,100.0,31,0,0.0,"*","*","*","*","*","*","*","*",2526
"Ashford School District","=""0030011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"ELA","N",25,25,100.0,25,"*","*","*","*",13,52.0,"*","*","*","*",2518
"Ashford School District","=""0030011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"Math","N",25,25,100.0,25,9,36.0,9,36.0,"*","*","*","*",7,28.0,2481
"Ashford School District","=""0030011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"ELA","N",36,36,100.0,36,"*","*",11,30.6,13,36.1,"*","*","*","*",2560
"Ashford School District","=""0030011""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"Math","N",36,35,97.2,35,12,34.3,16,45.7,7,20.0,0,0.0,7,20.0,2498
"Ashford School District","=""0030011""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"ELA","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Math","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"ELA","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"ELA","N",30,29,96.7,29,"*","*",7,24.1,16,55.2,"*","*","*","*",2599
"Ashford School District","=""0030011""",08,"ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Math","F",13,13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Math","N",30,29,96.7,29,"*","*",13,44.8,7,24.1,"*","*","*","*",2562
"Ashford School District","=""0030011""",08,"Math","R",6,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"ELA","F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"ELA","N",207,204,98.6,204,"*","*","*","*","*","*","*","*","*","*",2515
"Avon School District","=""0040011""",03,"Math","F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"Math","N",207,207,100.0,207,"*","*","*","*","*","*","*","*","*","*",2503
"Avon School District","=""0040011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"ELA","N",255,252,98.8,252,18,7.1,35,13.9,51,20.2,148,58.7,199,79.0,2535
"Avon School District","=""0040011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"Math","N",255,255,100.0,255,11,4.3,48,18.8,96,37.6,100,39.2,196,76.9,2529
"Avon School District","=""0040011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"ELA","N",268,265,98.9,265,13,4.9,28,10.6,91,34.3,133,50.2,224,84.5,2573
"Avon School District","=""0040011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"Math","N",268,266,99.3,266,27,10.2,63,23.7,84,31.6,92,34.6,176,66.2,2550
"Avon School District","=""0040011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"ELA","N",265,263,99.2,262,11,4.2,21,8.0,110,42.0,120,45.8,230,87.8,2609
"Avon School District","=""0040011""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"Math","N",265,264,99.6,264,15,5.7,42,15.9,84,31.8,123,46.6,207,78.4,2599
"Avon School District","=""0040011""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"ELA","N",257,257,100.0,257,9,3.5,27,10.5,117,45.5,104,40.5,221,86.0,2625
"Avon School District","=""0040011""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
