"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, Special Education Status (SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Amistad Academy District","=""2790013""",07,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",04,"N",38,38,100.0,38,"*","*",10,26.3,"*","*",18,47.4,"*","*",2528
"Andover School District","=""0010011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""",06,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2603
"Andover School District","=""0010011""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""",03,"N",146,144,98.6,144,35,24.3,45,31.3,"*","*","*","*","*","*",2418
"Ansonia School District","=""0020011""",03,"Y",26,26,100.0,26,16,61.5,6,23.1,"*","*","*","*","*","*",2343
"Ansonia School District","=""0020011""",04,"N",139,139,100.0,139,32,23.0,"*","*",41,29.5,"*","*","*","*",2466
"Ansonia School District","=""0020011""",04,"Y",27,26,96.3,26,20,76.9,"*","*",0,0.0,"*","*","*","*",2374
"Ansonia School District","=""0020011""",05,"N",161,161,100.0,161,62,38.5,"*","*","*","*",19,11.8,"*","*",2471
"Ansonia School District","=""0020011""",05,"Y",23,23,100.0,23,19,82.6,"*","*","*","*",0,0.0,"*","*",2382
"Ansonia School District","=""0020011""",06,"N",143,143,100.0,143,35,24.5,"*","*","*","*",19,13.3,"*","*",2520
"Ansonia School District","=""0020011""",06,"Y",33,29,87.9,29,22,75.9,"*","*","*","*",0,0.0,"*","*",2423
"Ansonia School District","=""0020011""",07,"N",128,126,98.4,126,49,38.9,"*","*","*","*","*","*","*","*",2496
"Ansonia School District","=""0020011""",07,"Y",43,37,86.0,37,31,83.8,"*","*","*","*",0,0.0,"*","*",2419
"Ansonia School District","=""0020011""",08,"N",158,156,98.7,156,49,31.4,44,28.2,50,32.1,13,8.3,63,40.4,2536
"Ansonia School District","=""0020011""",08,"Y",27,27,100.0,27,19,70.4,8,29.6,0,0.0,0,0.0,0,0.0,2447
"Area Cooperative Educational Services","=""2440014""",03,"N",66,66,100.0,66,20,30.3,"*","*","*","*","*","*","*","*",2414
"Area Cooperative Educational Services","=""2440014""",03,"Y",23,21,91.3,21,16,76.2,"*","*","*","*","*","*","*","*",2323
"Area Cooperative Educational Services","=""2440014""",04,"N",68,68,100.0,68,25,36.8,"*","*","*","*",12,17.6,"*","*",2441
"Area Cooperative Educational Services","=""2440014""",04,"Y",35,33,94.3,33,28,84.8,"*","*","*","*",0,0.0,"*","*",2330
"Area Cooperative Educational Services","=""2440014""",05,"N",68,68,100.0,68,24,35.3,"*","*","*","*",6,8.8,"*","*",2480
"Area Cooperative Educational Services","=""2440014""",05,"Y",29,28,96.6,28,25,89.3,"*","*","*","*",0,0.0,"*","*",2357
"Area Cooperative Educational Services","=""2440014""",06,"N",295,295,100.0,295,83,28.1,"*","*","*","*","*","*","*","*",2513
"Area Cooperative Educational Services","=""2440014""",06,"Y",55,55,100.0,55,44,80.0,"*","*","*","*","*","*","*","*",2409
"Area Cooperative Educational Services","=""2440014""",07,"N",267,267,100.0,267,69,25.8,75,28.1,"*","*","*","*",123,46.1,2543
"Area Cooperative Educational Services","=""2440014""",07,"Y",64,60,93.8,60,43,71.7,11,18.3,"*","*","*","*",6,10.0,2441
"Area Cooperative Educational Services","=""2440014""",08,"N",250,250,100.0,250,55,22.0,68,27.2,"*","*","*","*",127,50.8,2564
"Area Cooperative Educational Services","=""2440014""",08,"Y",67,64,95.5,63,48,76.2,9,14.3,"*","*","*","*",6,9.5,2448
"Ashford School District","=""0030011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",04,"N",35,35,100.0,35,0,0.0,"*","*","*","*","*","*","*","*",2528
"Ashford School District","=""0030011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",07,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2583
"Ashford School District","=""0030011""",07,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",03,"N",219,219,100.0,219,"*","*","*","*","*","*","*","*","*","*",2502
"Avon School District","=""0040011""",03,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",04,"N",209,208,99.5,208,"*","*","*","*","*","*","*","*","*","*",2549
"Avon School District","=""0040011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",05,"N",254,254,100.0,254,"*","*","*","*","*","*","*","*","*","*",2578
"Avon School District","=""0040011""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",06,"N",258,258,100.0,258,"*","*","*","*","*","*","*","*","*","*",2612
"Avon School District","=""0040011""",06,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""",07,"N",242,242,100.0,242,"*","*",20,8.3,"*","*",125,51.7,"*","*",2645
"Avon School District","=""0040011""",07,"Y",25,25,100.0,25,"*","*",17,68.0,"*","*",0,0.0,"*","*",2528
"Avon School District","=""0040011""",08,"N",244,243,99.6,243,6,2.5,29,11.9,104,42.8,104,42.8,208,85.6,2648
"Avon School District","=""0040011""",08,"Y",29,28,96.6,28,11,39.3,9,32.1,8,28.6,0,0.0,8,28.6,2517
"Barkhamsted School District","=""0050011""",03,"N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2456
"Barkhamsted School District","=""0050011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",04,"N",39,37,94.9,37,"*","*","*","*","*","*","*","*","*","*",2515
"Barkhamsted School District","=""0050011""",04,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",05,"N",38,36,94.7,36,0,0.0,"*","*","*","*","*","*","*","*",2573
"Barkhamsted School District","=""0050011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",03,"N",182,182,100.0,182,"*","*","*","*","*","*","*","*","*","*",2471
"Berlin School District","=""0070011""",03,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",04,"N",162,160,98.8,160,"*","*",31,19.4,"*","*",67,41.9,"*","*",2511
"Berlin School District","=""0070011""",04,"Y",27,26,96.3,26,13,50.0,"*","*","*","*",0,0.0,"*","*",2397
"Berlin School District","=""0070011""",05,"N",224,224,100.0,223,7,3.1,33,14.8,"*","*","*","*",183,82.1,2563
"Berlin School District","=""0070011""",05,"Y",28,27,96.4,27,11,40.7,8,29.6,"*","*","*","*",8,29.6,2456
"Berlin School District","=""0070011""",06,"N",198,197,99.5,197,"*","*","*","*","*","*","*","*","*","*",2571
"Berlin School District","=""0070011""",06,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""",07,"N",218,218,100.0,218,"*","*",38,17.4,"*","*",58,26.6,"*","*",2601
"Berlin School District","=""0070011""",07,"Y",29,28,96.6,28,12,42.9,"*","*","*","*",0,0.0,"*","*",2482
"Berlin School District","=""0070011""",08,"N",186,186,100.0,186,7,3.8,41,22.0,"*","*","*","*",138,74.2,2614
"Berlin School District","=""0070011""",08,"Y",29,29,100.0,29,10,34.5,12,41.4,"*","*","*","*",7,24.1,2508
"Bethany School District","=""0080011""",03,"N",47,44,93.6,44,"*","*","*","*","*","*","*","*","*","*",2465
"Bethany School District","=""0080011""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",04,"N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2526
"Bethany School District","=""0080011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",05,"N",53,50,94.3,50,"*","*","*","*","*","*","*","*","*","*",2580
"Bethany School District","=""0080011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""",06,"N",54,53,98.1,53,"*","*","*","*","*","*","*","*","*","*",2564
"Bethany School District","=""0080011""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",03,"N",236,234,99.2,234,"*","*","*","*","*","*","*","*","*","*",2469
"Bethel School District","=""0090011""",03,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",04,"N",188,187,99.5,187,23,12.3,"*","*",59,31.6,"*","*","*","*",2506
"Bethel School District","=""0090011""",04,"Y",22,21,95.5,21,11,52.4,"*","*",7,33.3,"*","*","*","*",2429
"Bethel School District","=""0090011""",05,"N",193,192,99.5,192,18,9.4,"*","*","*","*","*","*","*","*",2551
"Bethel School District","=""0090011""",05,"Y",20,20,100.0,20,11,55.0,"*","*","*","*","*","*","*","*",2436
"Bethel School District","=""0090011""",06,"N",173,172,99.4,172,"*","*","*","*","*","*","*","*","*","*",2593
"Bethel School District","=""0090011""",06,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""",07,"N",213,213,100.0,213,"*","*",30,14.1,93,43.7,"*","*","*","*",2611
"Bethel School District","=""0090011""",07,"Y",35,35,100.0,35,12,34.3,"*","*",13,37.1,"*","*","*","*",2523
"Bethel School District","=""0090011""",08,"N",194,193,99.5,193,"*","*",31,16.1,90,46.6,"*","*","*","*",2630
"Bethel School District","=""0090011""",08,"Y",22,20,90.9,20,"*","*",9,45.0,6,30.0,"*","*","*","*",2545
"Bloomfield School District","=""0110011""",03,"N",130,130,100.0,130,"*","*","*","*","*","*","*","*","*","*",2441
"Bloomfield School District","=""0110011""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",04,"N",95,95,100.0,95,"*","*","*","*","*","*","*","*","*","*",2466
"Bloomfield School District","=""0110011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",05,"N",111,111,100.0,111,"*","*","*","*","*","*","*","*","*","*",2513
"Bloomfield School District","=""0110011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""",06,"N",96,96,100.0,96,10,10.4,"*","*","*","*",18,18.8,"*","*",2550
"Bloomfield School District","=""0110011""",06,"Y",24,24,100.0,24,15,62.5,"*","*","*","*",0,0.0,"*","*",2446
"Bloomfield School District","=""0110011""",07,"N",114,111,97.4,111,29,26.1,"*","*","*","*",14,12.6,"*","*",2543
"Bloomfield School District","=""0110011""",07,"Y",22,22,100.0,22,16,72.7,"*","*","*","*",0,0.0,"*","*",2441
"Bloomfield School District","=""0110011""",08,"N",116,116,100.0,116,"*","*","*","*","*","*","*","*","*","*",2567
"Bloomfield School District","=""0110011""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",04,"N",54,54,100.0,54,"*","*","*","*",11,20.4,33,61.1,44,81.5,2538
"Bolton School District","=""0120011""",05,"N",58,56,96.6,56,"*","*","*","*","*","*","*","*","*","*",2582
"Bolton School District","=""0120011""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",06,"N",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*",2609
"Bolton School District","=""0120011""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",07,"N",52,51,98.1,51,"*","*","*","*","*","*","*","*","*","*",2613
"Bolton School District","=""0120011""",07,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""",08,"N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2626
"Bolton School District","=""0120011""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",05,"N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2535
"Bozrah School District","=""0130011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",07,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",03,"N",221,221,100.0,220,"*","*","*","*","*","*","*","*","*","*",2464
"Branford School District","=""0140011""",03,"Y",17,16,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""",04,"N",194,194,100.0,194,"*","*",32,16.5,"*","*",92,47.4,"*","*",2517
"Branford School District","=""0140011""",04,"Y",25,25,100.0,22,11,50.0,"*","*","*","*",0,0.0,"*","*",2400
"Branford School District","=""0140011""",05,"N",197,196,99.5,195,11,5.6,38,19.5,"*","*","*","*",146,74.9,2556
"Branford School District","=""0140011""",05,"Y",27,27,100.0,27,11,40.7,10,37.0,"*","*","*","*",6,22.2,2449
"Branford School District","=""0140011""",06,"N",186,184,98.9,183,"*","*",45,24.6,"*","*",41,22.4,"*","*",2554
"Branford School District","=""0140011""",06,"Y",33,33,100.0,33,23,69.7,"*","*","*","*",0,0.0,"*","*",2424
"Branford School District","=""0140011""",07,"N",188,185,98.4,185,"*","*",37,20.0,78,42.2,"*","*","*","*",2596
"Branford School District","=""0140011""",07,"Y",28,28,100.0,28,12,42.9,8,28.6,"*","*","*","*",8,28.6,2498
"Branford School District","=""0140011""",08,"N",212,205,96.7,205,"*","*",49,23.9,"*","*",44,21.5,"*","*",2597
"Branford School District","=""0140011""",08,"Y",27,27,100.0,27,15,55.6,"*","*","*","*",0,0.0,"*","*",2474
"Brass City Charter School District","=""2900013""",03,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Brass City Charter School District","=""2900013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",04,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2513
"Bridgeport Achievement First District","=""2850013""",04,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",06,"N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2490
"Bridgeport Achievement First District","=""2850013""",06,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",07,"N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2532
"Bridgeport Achievement First District","=""2850013""",07,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""",08,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2593
"Bridgeport Achievement First District","=""2850013""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""",03,"N",1583,1579,99.7,1577,819,51.9,405,25.7,"*","*","*","*","*","*",2373
"Bridgeport School District","=""0150011""",03,"Y",229,228,99.6,228,212,93.0,13,5.7,"*","*","*","*","*","*",2298
"Bridgeport School District","=""0150011""",04,"N",1535,1532,99.8,1532,880,57.4,314,20.5,"*","*","*","*",338,22.1,2406
"Bridgeport School District","=""0150011""",04,"Y",219,219,100.0,218,191,87.6,15,6.9,"*","*","*","*",12,5.5,2341
"Bridgeport School District","=""0150011""",05,"N",1377,1376,99.9,1372,691,50.4,320,23.3,"*","*","*","*","*","*",2445
"Bridgeport School District","=""0150011""",05,"Y",208,205,98.6,205,183,89.3,"*","*","*","*",0,0.0,"*","*",2358
"Bridgeport School District","=""0150011""",06,"N",1203,1195,99.3,1194,530,44.4,368,30.8,235,19.7,61,5.1,296,24.8,2471
"Bridgeport School District","=""0150011""",06,"Y",180,177,98.3,177,148,83.6,23,13.0,6,3.4,0,0.0,6,3.4,2383
"Bridgeport School District","=""0150011""",07,"N",1192,1187,99.6,1187,515,43.4,328,27.6,"*","*","*","*",344,29.0,2499
"Bridgeport School District","=""0150011""",07,"Y",192,186,96.9,185,155,83.8,23,12.4,"*","*","*","*",7,3.8,2413
"Bridgeport School District","=""0150011""",08,"N",1221,1217,99.7,1217,487,40.0,364,29.9,"*","*","*","*","*","*",2513
"Bridgeport School District","=""0150011""",08,"Y",234,221,94.4,221,183,82.8,"*","*","*","*",0,0.0,"*","*",2421
"Bristol School District","=""0170011""",03,"N",519,519,100.0,519,"*","*",148,28.5,122,23.5,"*","*","*","*",2441
"Bristol School District","=""0170011""",03,"Y",74,74,100.0,74,46,62.2,12,16.2,"*","*","*","*",16,21.6,2355
"Bristol School District","=""0170011""",04,"N",475,475,100.0,475,"*","*",102,21.5,126,26.5,"*","*","*","*",2491
"Bristol School District","=""0170011""",04,"Y",100,97,97.0,97,63,64.9,16,16.5,"*","*","*","*",18,18.6,2401
"Bristol School District","=""0170011""",05,"N",542,539,99.4,539,"*","*",105,19.5,220,40.8,"*","*","*","*",2531
"Bristol School District","=""0170011""",05,"Y",105,105,100.0,105,77,73.3,"*","*",14,13.3,"*","*","*","*",2410
"Bristol School District","=""0170011""",06,"N",453,453,100.0,453,"*","*",123,27.2,176,38.9,"*","*","*","*",2551
"Bristol School District","=""0170011""",06,"Y",111,110,99.1,110,68,61.8,27,24.5,"*","*","*","*",15,13.6,2442
"Bristol School District","=""0170011""",07,"N",487,486,99.8,486,"*","*",122,25.1,214,44.0,"*","*","*","*",2573
"Bristol School District","=""0170011""",07,"Y",118,116,98.3,116,77,66.4,26,22.4,"*","*","*","*",13,11.2,2455
"Bristol School District","=""0170011""",08,"N",468,466,99.6,466,"*","*",116,24.9,242,51.9,"*","*","*","*",2592
"Bristol School District","=""0170011""",08,"Y",97,95,97.9,95,52,54.7,25,26.3,"*","*","*","*",18,18.9,2476
"Brookfield School District","=""0180011""",03,"N",164,159,97.0,159,"*","*","*","*","*","*","*","*","*","*",2473
"Brookfield School District","=""0180011""",03,"Y",21,18,85.7,18,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",04,"N",196,189,96.4,189,11,5.8,"*","*","*","*","*","*","*","*",2519
"Brookfield School District","=""0180011""",04,"Y",30,27,90.0,27,15,55.6,"*","*","*","*","*","*","*","*",2422
"Brookfield School District","=""0180011""",05,"N",168,164,97.6,164,"*","*","*","*","*","*","*","*","*","*",2558
"Brookfield School District","=""0180011""",05,"Y",22,18,81.8,18,"*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""",06,"N",192,171,89.1,171,9,5.3,43,25.1,61,35.7,58,33.9,119,69.6,2578
"Brookfield School District","=""0180011""",06,"Y",33,26,78.8,26,11,42.3,8,30.8,7,26.9,0,0.0,7,26.9,2474
"Brookfield School District","=""0180011""",07,"N",208,201,96.6,201,18,9.0,45,22.4,"*","*","*","*","*","*",2592
"Brookfield School District","=""0180011""",07,"Y",32,27,84.4,27,12,44.4,10,37.0,"*","*","*","*","*","*",2501
"Brookfield School District","=""0180011""",08,"N",174,173,99.4,173,"*","*",25,14.5,"*","*",62,35.8,"*","*",2634
"Brookfield School District","=""0180011""",08,"Y",27,22,81.5,22,"*","*",8,36.4,"*","*",0,0.0,"*","*",2506
"Brooklyn School District","=""0190011""",03,"N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2444
"Brooklyn School District","=""0190011""",03,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",04,"N",69,69,100.0,69,"*","*","*","*","*","*","*","*","*","*",2536
"Brooklyn School District","=""0190011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",05,"N",92,92,100.0,92,"*","*","*","*","*","*","*","*","*","*",2554
"Brooklyn School District","=""0190011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",08,"N",99,99,100.0,99,"*","*","*","*","*","*","*","*","*","*",2614
"Brooklyn School District","=""0190011""",08,"Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",03,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
