"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2790013""","Amistad Academy District",7,"Not Eligible for Free/Reduced Lunch",18,"*","*","*","*","*"
"=""2790013""","Amistad Academy District",7,"Eligible for Reduced Lunch",14,"*","*","*","*","*"
"=""2790013""","Amistad Academy District",8,"Eligible for Free Lunch",45,2510,2549,39,"42.2%","66.3%"
"=""2790013""","Amistad Academy District",8,"Not Eligible for Free/Reduced Lunch",18,"*","*","*","*","*"
"=""2790013""","Amistad Academy District",8,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0010011""","Andover School District",4,"Eligible for Free Lunch",7,"*","*","*","*","*"
"=""0010011""","Andover School District",4,"Not Eligible for Free/Reduced Lunch",31,2486,2537,52,"51.6%","78.0%"
"=""0010011""","Andover School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0010011""","Andover School District",5,"Not Eligible for Free/Reduced Lunch","*",2538,2581,43,"55.3%","74.1%"
"=""0010011""","Andover School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0010011""","Andover School District",6,"Not Eligible for Free/Reduced Lunch",39,2580,2601,20,"51.3%","66.2%"
"=""0010011""","Andover School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0020011""","Ansonia School District",4,"Eligible for Free Lunch",97,2391,2436,44,"30.9%","60.2%"
"=""0020011""","Ansonia School District",4,"Not Eligible for Free/Reduced Lunch",45,2440,2480,40,"33.3%","57.3%"
"=""0020011""","Ansonia School District",4,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0020011""","Ansonia School District",5,"Eligible for Free Lunch",99,2429,2443,14,"13.1%","39.4%"
"=""0020011""","Ansonia School District",5,"Not Eligible for Free/Reduced Lunch",52,2463,2494,31,"30.8%","59.5%"
"=""0020011""","Ansonia School District",5,"Eligible for Reduced Lunch",19,"*","*","*","*","*"
"=""0020011""","Ansonia School District",6,"Eligible for Free Lunch",93,2456,2494,38,"44.1%","66.4%"
"=""0020011""","Ansonia School District",6,"Not Eligible for Free/Reduced Lunch",49,2504,2536,33,"38.8%","60.5%"
"=""0020011""","Ansonia School District",6,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0020011""","Ansonia School District",7,"Eligible for Free Lunch",80,2459,2467,8,"17.5%","36.6%"
"=""0020011""","Ansonia School District",7,"Not Eligible for Free/Reduced Lunch",45,2487,2500,12,"28.9%","47.6%"
"=""0020011""","Ansonia School District",7,"Eligible for Reduced Lunch",23,2479,2484,5,"4.3%","41.1%"
"=""0020011""","Ansonia School District",8,"Eligible for Free Lunch",108,2494,2511,17,"29.6%","47.1%"
"=""0020011""","Ansonia School District",8,"Not Eligible for Free/Reduced Lunch",40,2540,2567,27,"37.5%","57.3%"
"=""0020011""","Ansonia School District",8,"Eligible for Reduced Lunch",22,2530,2531,1,"22.7%","34.9%"
"=""2440014""","Area Cooperative Educational Services",4,"Eligible for Free Lunch",55,2346,2377,30,"20.0%","46.2%"
"=""2440014""","Area Cooperative Educational Services",4,"Not Eligible for Free/Reduced Lunch",27,2417,2460,43,"44.4%","62.7%"
"=""2440014""","Area Cooperative Educational Services",4,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""2440014""","Area Cooperative Educational Services",5,"Eligible for Free Lunch",53,2386,2421,34,"17.0%","48.2%"
"=""2440014""","Area Cooperative Educational Services",5,"Not Eligible for Free/Reduced Lunch",29,2443,2501,57,"41.4%","74.7%"
"=""2440014""","Area Cooperative Educational Services",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""2440014""","Area Cooperative Educational Services",6,"Eligible for Free Lunch",168,2462,2472,10,"23.2%","41.8%"
"=""2440014""","Area Cooperative Educational Services",6,"Not Eligible for Free/Reduced Lunch",116,2537,2541,4,"30.2%","48.4%"
"=""2440014""","Area Cooperative Educational Services",6,"Eligible for Reduced Lunch",38,2478,2485,8,"28.9%","45.7%"
"=""2440014""","Area Cooperative Educational Services",7,"Eligible for Free Lunch",191,2472,2499,28,"33.5%","54.3%"
"=""2440014""","Area Cooperative Educational Services",7,"Not Eligible for Free/Reduced Lunch",106,2537,2568,31,"38.7%","61.6%"
"=""2440014""","Area Cooperative Educational Services",7,"Eligible for Reduced Lunch",22,2489,2513,24,"31.8%","51.0%"
"=""2440014""","Area Cooperative Educational Services",8,"Eligible for Free Lunch",161,2493,2512,19,"30.4%","50.1%"
"=""2440014""","Area Cooperative Educational Services",8,"Not Eligible for Free/Reduced Lunch",114,2556,2583,26,"38.6%","56.7%"
"=""2440014""","Area Cooperative Educational Services",8,"Eligible for Reduced Lunch",24,2532,2553,21,"25.0%","46.0%"
"=""0030011""","Ashford School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District",4,"Not Eligible for Free/Reduced Lunch",26,2492,2524,32,"34.6%","57.2%"
"=""0030011""","Ashford School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District",5,"Eligible for Free Lunch",9,"*","*","*","*","*"
"=""0030011""","Ashford School District",5,"Not Eligible for Free/Reduced Lunch",28,2552,2568,16,"42.9%","61.9%"
"=""0030011""","Ashford School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District",6,"Not Eligible for Free/Reduced Lunch",24,2510,2535,25,"37.5%","59.2%"
"=""0030011""","Ashford School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District",7,"Not Eligible for Free/Reduced Lunch",33,2540,2586,46,"48.5%","70.3%"
"=""0030011""","Ashford School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District",8,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0030011""","Ashford School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District",4,"Eligible for Free Lunch",10,"*","*","*","*","*"
"=""0040011""","Avon School District",4,"Not Eligible for Free/Reduced Lunch",191,2506,2553,46,"56.0%","73.6%"
"=""0040011""","Avon School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District",5,"Not Eligible for Free/Reduced Lunch",239,2533,2577,44,"55.2%","74.8%"
"=""0040011""","Avon School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District",6,"Not Eligible for Free/Reduced Lunch",250,2574,2614,40,"64.0%","80.8%"
"=""0040011""","Avon School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District",7,"Not Eligible for Free/Reduced Lunch",243,2601,2639,38,"59.7%","75.7%"
"=""0040011""","Avon School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District",8,"Not Eligible for Free/Reduced Lunch",248,2614,2639,25,"50.4%","65.5%"
"=""0040011""","Avon School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District",4,"Not Eligible for Free/Reduced Lunch",36,2439,2492,53,"58.3%","75.9%"
"=""0050011""","Barkhamsted School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District",5,"Not Eligible for Free/Reduced Lunch",41,2527,2556,30,"39.0%","66.3%"
"=""0050011""","Barkhamsted School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District",6,"Not Eligible for Free/Reduced Lunch",40,2555,2588,33,"40.0%","64.3%"
"=""0050011""","Barkhamsted School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District",4,"Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0070011""","Berlin School District",4,"Not Eligible for Free/Reduced Lunch",162,2440,2505,64,"53.7%","78.2%"
"=""0070011""","Berlin School District",4,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0070011""","Berlin School District",5,"Eligible for Free Lunch",23,2429,2483,54,"43.5%","65.6%"
"=""0070011""","Berlin School District",5,"Not Eligible for Free/Reduced Lunch",212,2504,2560,57,"51.9%","75.4%"
"=""0070011""","Berlin School District",5,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0070011""","Berlin School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District",6,"Not Eligible for Free/Reduced Lunch",185,2532,2568,36,"50.3%","70.1%"
"=""0070011""","Berlin School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District",7,"Eligible for Free Lunch",20,2502,2533,31,"45.0%","57.4%"
"=""0070011""","Berlin School District",7,"Not Eligible for Free/Reduced Lunch",214,2556,2596,40,"50.5%","70.2%"
"=""0070011""","Berlin School District",7,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0070011""","Berlin School District",8,"Eligible for Free Lunch","*",2495,2538,43,"48.0%","78.3%"
"=""0070011""","Berlin School District",8,"Not Eligible for Free/Reduced Lunch",180,2577,2617,40,"57.2%","73.7%"
"=""0070011""","Berlin School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0080011""","Bethany School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0080011""","Bethany School District",4,"Not Eligible for Free/Reduced Lunch",45,2436,2506,70,"60.0%","85.5%"
"=""0080011""","Bethany School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0080011""","Bethany School District",5,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""0080011""","Bethany School District",5,"Not Eligible for Free/Reduced Lunch",50,2533,2577,44,"52.0%","74.0%"
"=""0080011""","Bethany School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0080011""","Bethany School District",6,"Not Eligible for Free/Reduced Lunch","*",2537,2553,15,"39.0%","53.4%"
"=""0090011""","Bethel School District",4,"Eligible for Free Lunch",28,2417,2463,46,"39.3%","64.1%"
"=""0090011""","Bethel School District",4,"Not Eligible for Free/Reduced Lunch",158,2464,2509,46,"45.6%","69.3%"
"=""0090011""","Bethel School District",4,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0090011""","Bethel School District",5,"Eligible for Free Lunch",30,2451,2488,37,"43.3%","58.5%"
"=""0090011""","Bethel School District",5,"Not Eligible for Free/Reduced Lunch",151,2511,2553,41,"46.4%","68.0%"
"=""0090011""","Bethel School District",5,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0090011""","Bethel School District",6,"Eligible for Free Lunch",26,2519,2536,17,"38.5%","59.1%"
"=""0090011""","Bethel School District",6,"Not Eligible for Free/Reduced Lunch",143,2558,2596,38,"59.4%","76.1%"
"=""0090011""","Bethel School District",6,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0090011""","Bethel School District",7,"Eligible for Free Lunch",34,2536,2566,29,"35.3%","57.8%"
"=""0090011""","Bethel School District",7,"Not Eligible for Free/Reduced Lunch",181,2573,2611,37,"56.4%","73.9%"
"=""0090011""","Bethel School District",7,"Eligible for Reduced Lunch",16,"*","*","*","*","*"
"=""0090011""","Bethel School District",8,"Eligible for Free Lunch",29,2566,2597,31,"48.3%","58.4%"
"=""0090011""","Bethel School District",8,"Not Eligible for Free/Reduced Lunch",154,2593,2633,40,"55.8%","75.7%"
"=""0090011""","Bethel School District",8,"Eligible for Reduced Lunch",23,2569,2604,35,"52.2%","62.7%"
"=""0110011""","Bloomfield School District",4,"Eligible for Free Lunch",47,2410,2453,42,"29.8%","59.7%"
"=""0110011""","Bloomfield School District",4,"Not Eligible for Free/Reduced Lunch",42,2423,2471,47,"35.7%","64.7%"
"=""0110011""","Bloomfield School District",4,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0110011""","Bloomfield School District",5,"Eligible for Free Lunch",47,2450,2490,40,"29.8%","60.8%"
"=""0110011""","Bloomfield School District",5,"Not Eligible for Free/Reduced Lunch",55,2478,2511,32,"21.8%","52.4%"
"=""0110011""","Bloomfield School District",5,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0110011""","Bloomfield School District",6,"Eligible for Free Lunch",57,2490,2526,36,"45.6%","65.0%"
"=""0110011""","Bloomfield School District",6,"Not Eligible for Free/Reduced Lunch",43,2491,2530,40,"44.2%","70.5%"
"=""0110011""","Bloomfield School District",6,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0110011""","Bloomfield School District",7,"Eligible for Free Lunch",49,2498,2519,22,"30.6%","42.4%"
"=""0110011""","Bloomfield School District",7,"Not Eligible for Free/Reduced Lunch",58,2522,2543,21,"32.8%","47.3%"
"=""0110011""","Bloomfield School District",7,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0110011""","Bloomfield School District",8,"Eligible for Free Lunch",48,2510,2545,34,"43.8%","58.6%"
"=""0110011""","Bloomfield School District",8,"Not Eligible for Free/Reduced Lunch",64,2541,2580,39,"45.3%","72.9%"
"=""0110011""","Bloomfield School District",8,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0120011""","Bolton School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District",4,"Not Eligible for Free/Reduced Lunch",43,2478,2551,73,"67.4%","93.4%"
"=""0120011""","Bolton School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District",5,"Eligible for Free Lunch",10,"*","*","*","*","*"
"=""0120011""","Bolton School District",5,"Not Eligible for Free/Reduced Lunch",56,2517,2560,43,"55.4%","73.4%"
"=""0120011""","Bolton School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District",6,"Not Eligible for Free/Reduced Lunch",53,2575,2607,32,"58.5%","72.0%"
"=""0120011""","Bolton School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District",7,"Not Eligible for Free/Reduced Lunch",48,2567,2608,42,"56.3%","78.6%"
"=""0120011""","Bolton School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District",8,"Not Eligible for Free/Reduced Lunch",39,2582,2633,51,"64.1%","79.9%"
"=""0120011""","Bolton School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District",4,"Eligible for Free Lunch",7,"*","*","*","*","*"
"=""0130011""","Bozrah School District",4,"Not Eligible for Free/Reduced Lunch",14,"*","*","*","*","*"
"=""0130011""","Bozrah School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District",5,"Not Eligible for Free/Reduced Lunch",23,2466,2500,34,"30.4%","66.7%"
"=""0130011""","Bozrah School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District",6,"Not Eligible for Free/Reduced Lunch",18,"*","*","*","*","*"
"=""0130011""","Bozrah School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District",8,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0130011""","Bozrah School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0140011""","Branford School District",4,"Eligible for Free Lunch",42,2422,2477,55,"50.0%","73.2%"
"=""0140011""","Branford School District",4,"Not Eligible for Free/Reduced Lunch",151,2460,2516,57,"56.3%","78.4%"
"=""0140011""","Branford School District",4,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0140011""","Branford School District",5,"Eligible for Free Lunch",45,2462,2509,47,"40.0%","67.7%"
"=""0140011""","Branford School District",5,"Not Eligible for Free/Reduced Lunch",160,2512,2556,44,"43.1%","66.4%"
"=""0140011""","Branford School District",5,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0140011""","Branford School District",6,"Eligible for Free Lunch",47,2464,2498,33,"40.4%","56.5%"
"=""0140011""","Branford School District",6,"Not Eligible for Free/Reduced Lunch",144,2532,2551,19,"38.2%","53.0%"
"=""0140011""","Branford School District",6,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0140011""","Branford School District",7,"Eligible for Free Lunch",36,2519,2557,38,"44.4%","56.6%"
"=""0140011""","Branford School District",7,"Not Eligible for Free/Reduced Lunch",156,2557,2598,41,"51.9%","70.6%"
"=""0140011""","Branford School District",7,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0140011""","Branford School District",8,"Eligible for Free Lunch",38,2538,2548,10,"26.3%","42.3%"
"=""0140011""","Branford School District",8,"Not Eligible for Free/Reduced Lunch",173,2586,2598,11,"35.3%","51.3%"
"=""0140011""","Branford School District",8,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",4,"Eligible for Free Lunch",60,2387,2490,103,"75.0%","90.5%"
"=""2850013""","Bridgeport Achievement First District",4,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",4,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",5,"Eligible for Free Lunch",58,2446,2465,19,"24.1%","41.5%"
"=""2850013""","Bridgeport Achievement First District",5,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",6,"Eligible for Free Lunch",65,2449,2479,29,"38.5%","58.9%"
"=""2850013""","Bridgeport Achievement First District",6,"Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",6,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",7,"Eligible for Free Lunch",57,2484,2510,26,"28.1%","47.8%"
"=""2850013""","Bridgeport Achievement First District",7,"Not Eligible for Free/Reduced Lunch",15,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",7,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",8,"Eligible for Free Lunch",61,2508,2585,77,"68.9%","92.5%"
"=""2850013""","Bridgeport Achievement First District",8,"Not Eligible for Free/Reduced Lunch",14,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",8,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District",4,"Eligible for Free Lunch",1572,2367,2402,34,"23.9%","50.7%"
"=""0150011""","Bridgeport School District",5,"Eligible for Free Lunch",1405,2395,2437,42,"30.7%","58.0%"
"=""0150011""","Bridgeport School District",6,"Eligible for Free Lunch",1187,2430,2466,35,"36.4%","57.7%"
"=""0150011""","Bridgeport School District",7,"Eligible for Free Lunch",1167,2462,2496,33,"34.4%","55.8%"
"=""0150011""","Bridgeport School District",8,"Eligible for Free Lunch",1265,2484,2507,23,"31.9%","51.7%"
"=""0170011""","Bristol School District",4,"Eligible for Free Lunch",242,2393,2443,50,"37.2%","65.0%"
"=""0170011""","Bristol School District",4,"Not Eligible for Free/Reduced Lunch",268,2453,2512,59,"54.1%","77.4%"
"=""0170011""","Bristol School District",4,"Eligible for Reduced Lunch",22,2427,2469,41,"40.9%","66.0%"
"=""0170011""","Bristol School District",5,"Eligible for Free Lunch",240,2434,2487,52,"40.8%","68.1%"
"=""0170011""","Bristol School District",5,"Not Eligible for Free/Reduced Lunch",329,2495,2534,39,"42.6%","65.1%"
"=""0170011""","Bristol School District",5,"Eligible for Reduced Lunch",46,2464,2514,50,"37.0%","65.6%"
"=""0170011""","Bristol School District",6,"Eligible for Free Lunch",203,2459,2493,34,"39.9%","61.4%"
"=""0170011""","Bristol School District",6,"Not Eligible for Free/Reduced Lunch",292,2529,2559,30,"41.1%","63.4%"
"=""0170011""","Bristol School District",6,"Eligible for Reduced Lunch",34,2510,2529,19,"35.3%","55.0%"
"=""0170011""","Bristol School District",7,"Eligible for Free Lunch",211,2479,2517,37,"40.8%","61.8%"
"=""0170011""","Bristol School District",7,"Not Eligible for Free/Reduced Lunch",317,2539,2576,38,"45.7%","67.2%"
"=""0170011""","Bristol School District",7,"Eligible for Reduced Lunch",40,2513,2552,39,"40.0%","59.9%"
"=""0170011""","Bristol School District",8,"Eligible for Free Lunch",191,2519,2543,24,"39.8%","56.7%"
"=""0170011""","Bristol School District",8,"Not Eligible for Free/Reduced Lunch",291,2577,2598,20,"37.5%","55.2%"
"=""0170011""","Bristol School District",8,"Eligible for Reduced Lunch",39,2523,2560,37,"46.2%","66.7%"
"=""0180011""","Brookfield School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",4,"Not Eligible for Free/Reduced Lunch",188,2470,2511,41,"38.8%","63.5%"
"=""0180011""","Brookfield School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",5,"Not Eligible for Free/Reduced Lunch",154,2512,2552,40,"43.5%","64.6%"
"=""0180011""","Brookfield School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",6,"Not Eligible for Free/Reduced Lunch",177,2540,2567,27,"46.9%","64.2%"
"=""0180011""","Brookfield School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",7,"Not Eligible for Free/Reduced Lunch",208,2557,2590,32,"42.3%","62.7%"
"=""0180011""","Brookfield School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",8,"Eligible for Free Lunch",14,"*","*","*","*","*"
"=""0180011""","Brookfield School District",8,"Not Eligible for Free/Reduced Lunch",161,2599,2626,27,"52.2%","66.6%"
"=""0180011""","Brookfield School District",8,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",4,"Not Eligible for Free/Reduced Lunch",50,2469,2538,68,"68.0%","85.5%"
"=""0190011""","Brooklyn School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",5,"Not Eligible for Free/Reduced Lunch",75,2522,2553,31,"36.0%","59.6%"
"=""0190011""","Brooklyn School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",6,"Eligible for Free Lunch","*",2463,2530,67,"56.5%","84.6%"
"=""0190011""","Brooklyn School District",6,"Not Eligible for Free/Reduced Lunch",48,2548,2613,65,"72.9%","90.6%"
"=""0190011""","Brooklyn School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",7,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",7,"Not Eligible for Free/Reduced Lunch",57,2591,2608,17,"42.1%","56.9%"
"=""0190011""","Brooklyn School District",7,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",8,"Eligible for Free Lunch",26,2519,2572,54,"53.8%","76.8%"
"=""0190011""","Brooklyn School District",8,"Not Eligible for Free/Reduced Lunch",70,2595,2622,27,"50.0%","64.9%"
"=""0190011""","Brooklyn School District",8,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0210011""","Canaan School District",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Not Eligible for Free/Reduced Lunch",10,"*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"Not Eligible for Free/Reduced Lunch",28,2455,2503,49,"42.9%","75.6%"
