"Five-Year Graduation Rates, Trend"
"All Districts, High Needs Status"

"East Lyme School District","Non-High Needs","*",3.2,"*","*","*","*","*","*"
"East Windsor School District","High Needs","*","*","*","*","*","*","*","*"
"East Windsor School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","High Needs","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-High Needs","*","*","*","*","*","*","*","*"
"Ellington School District","High Needs","*","*","*","*","*","*","*","*"
"Ellington School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","High Needs","N/A","*","*","*","N/A","*","*","*"
"Elm City College Preparatory School District","Non-High Needs","N/A","*","*","*","N/A","*","*","*"
"Enfield School District","High Needs",22.7,22.8,15.9,20.0,"*","*","*","*"
"Enfield School District","Non-High Needs",8.7,3.8,3.3,4.0,"*","*","*","*"
"Explorations District","High Needs","*","*","*","*","*","*","*","*"
"Explorations District","Non-High Needs","*","*","*","*","*","*","*","*"
"Fairfield School District","High Needs",7.9,8.0,7.3,8.3,"*","*","*","*"
"Fairfield School District","Non-High Needs",2.0,1.5,1.3,1.3,"*","*","*","*"
"Farmington School District","High Needs",13.5,"*","*","*","*","*","*","*"
"Farmington School District","Non-High Needs",2.1,"*","*","*","*","*","*","*"
"Glastonbury School District","High Needs","*","*","*","*","*","*","*","*"
"Glastonbury School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Granby School District","High Needs","*","*","*","*","*","*","*","*"
"Granby School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Greenwich School District","High Needs","*",5.8,"*","*","*","*","*","*"
"Greenwich School District","Non-High Needs","*",3.1,"*","*","*","*","*","*"
"Griswold School District","High Needs",39.2,"*","*","*","*","*","*","*"
"Griswold School District","Non-High Needs",8.0,"*","*","*","*","*","*","*"
"Groton School District","High Needs",30.8,22.1,18.9,18.2,"*","*","*","*"
"Groton School District","Non-High Needs",8.9,9.8,7.8,6.1,"*","*","*","*"
"Guilford School District","High Needs","*","*",12.1,"*","*","*","*","*"
"Guilford School District","Non-High Needs","*","*",2.7,"*","*","*","*","*"
"Hamden School District","High Needs",19.1,13.5,11.9,"*","*","*","*","*"
"Hamden School District","Non-High Needs",6.9,4.4,2.7,"*","*","*","*","*"
"Hartford School District","High Needs",30.7,"*",23.3,"*","*","*","*","*"
"Hartford School District","Non-High Needs",12.8,"*",4.1,"*","*","*","*","*"
"Killingly School District","High Needs",37.5,21.8,24.0,"*","*","*","*","*"
"Killingly School District","Non-High Needs",16.1,7.1,7.3,"*","*","*","*","*"
"Learn","High Needs","N/A","N/A","*","*","N/A","N/A","*","*"
"Learn","Non-High Needs","N/A","N/A","*","*","N/A","N/A","*","*"
"Lebanon School District","High Needs","*","*","*","*","*","*","*","*"
"Lebanon School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Ledyard School District","High Needs","*",11.1,"*","*","*","*","*","*"
"Ledyard School District","Non-High Needs","*",3.8,"*","*","*","*","*","*"
"Lisbon School District","High Needs","*","*","*","*","*","*","*","*"
"Lisbon School District","Non-High Needs","N/A","*","*","*","N/A","*","*","*"
"Litchfield School District","High Needs","*","*","*","*","*","*","*","*"
"Litchfield School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Madison School District","High Needs","*","*","*","*","*","*","*","*"
"Madison School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Manchester School District","High Needs",33.7,25.8,21.2,"*","*","*","*","*"
"Manchester School District","Non-High Needs",10.8,8.6,7.4,"*","*","*","*","*"
"Meriden School District","High Needs",31.1,29.8,28.0,21.6,"*","*","*","*"
"Meriden School District","Non-High Needs",10.6,9.3,6.3,6.0,"*","*","*","*"
"Middletown School District","High Needs",26.1,20.1,17.0,"*",8.7,"*","*","*"
"Middletown School District","Non-High Needs",7.1,7.0,7.9,"*",3.3,"*","*","*"
"Milford School District","High Needs",10.9,"*","*","*","*","*","*","*"
"Milford School District","Non-High Needs",3.6,"*","*","*","*","*","*","*"
"Monroe School District","High Needs","*","*","*","*","*","*","*","*"
"Monroe School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Montville School District","High Needs",12.5,"*","*","*","*","*","*","*"
"Montville School District","Non-High Needs",11.5,"*","*","*","*","*","*","*"
"Naugatuck School District","High Needs",22.8,20.4,18.6,17.4,"*","*","*","*"
"Naugatuck School District","Non-High Needs",7.3,5.3,8.3,7.3,"*","*","*","*"
"New Britain School District","High Needs",41.6,35.1,31.3,24.3,"*","*","*","*"
"New Britain School District","Non-High Needs",27.4,9.3,12.6,11.0,"*","*","*","*"
"New Canaan School District","High Needs","*","*","*","*","*","*","*","*"
"New Canaan School District","Non-High Needs","*","*","*","*","*","*","*","*"
"New Fairfield School District","High Needs","*","*","*","*","*","*","*","*"
"New Fairfield School District","Non-High Needs","*","*","*","*","*","*","*","*"
"New Haven School District","High Needs",31.1,23.9,21.6,18.2,"*","*","*","*"
"New Haven School District","Non-High Needs",21.1,18.3,20.5,10.1,"*","*","*","*"
"New London School District","High Needs",29.2,"*","*","*","*","*","*","*"
"New London School District","Non-High Needs",18.9,"*","*","*","*","*","*","*"
"New Milford School District","High Needs",23.0,13.0,16.7,15.8,"*","*","*","*"
"New Milford School District","Non-High Needs",6.7,3.9,5.3,2.5,"*","*","*","*"
"Newington School District","High Needs",14.6,8.7,14.2,"*","*","*","*","*"
"Newington School District","Non-High Needs",5.7,4.3,2.8,"*","*","*","*","*"
"Newtown School District","High Needs","*","*","*","*","*","*","*","*"
"Newtown School District","Non-High Needs","*","*","*","*","*","*","*","*"
"North Branford School District","High Needs","*","*","*","*","*","*","*","*"
"North Branford School District","Non-High Needs","*","*","*","*","*","*","*","*"
"North Haven School District","High Needs",11.3,"*",16.2,18.3,"*","*","*","*"
"North Haven School District","Non-High Needs",10.2,"*",2.8,3.0,"*","*","*","*"
"North Stonington School District","High Needs","*","*","*","*","*","*","*","*"
"North Stonington School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Norwalk School District","High Needs",16.8,17.5,18.6,10.6,"*","*","*","*"
"Norwalk School District","Non-High Needs",8.0,6.0,4.9,3.9,"*","*","*","*"
"Norwich Free Academy District","High Needs",19.7,19.4,17.4,19.0,"*","*","*","*"
"Norwich Free Academy District","Non-High Needs",12.0,6.9,4.2,3.1,"*","*","*","*"
"Norwich School District","High Needs",55.6,"*","N/A","N/A","*","*","N/A","N/A"
"Norwich School District","Non-High Needs",77.8,"*","N/A","N/A","*","*","N/A","N/A"
"Old Saybrook School District","High Needs","*","*","*","*","*","*","*","*"
"Old Saybrook School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Oxford School District","High Needs","*","*","*","*","*","*","*","*"
"Oxford School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Plainfield School District","High Needs",15.5,"*","*","*","*","*","*","*"
"Plainfield School District","Non-High Needs",5.7,"*","*","*","*","*","*","*"
"Plainville School District","High Needs",16.7,"*","*","*","*","*","*","*"
"Plainville School District","Non-High Needs",6.7,"*","*","*","*","*","*","*"
"Plymouth School District","High Needs","*","*","*","*","*","*","*","*"
"Plymouth School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Portland School District","High Needs","*","*","*","*","*","*","*","*"
"Portland School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Putnam School District","High Needs","*","*","*","*","*","*","*","*"
"Putnam School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 01","High Needs",19.4,"*","*","*","*","*","*","*"
"Regional School District 01","Non-High Needs",11.2,"*","*","*","*","*","*","*"
"Regional School District 04","High Needs",29.4,"*","*","*","*","*","*","*"
"Regional School District 04","Non-High Needs",5.1,"*","*","*","*","*","*","*"
"Regional School District 05","High Needs",10.5,"*","*","*","*","*","*","*"
"Regional School District 05","Non-High Needs",4.8,"*","*","*","*","*","*","*"
"Regional School District 06","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 06","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 07","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 07","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 08","High Needs",21.6,10.9,"*","*","*","*","*","*"
"Regional School District 08","Non-High Needs",8.2,2.9,"*","*","*","*","*","*"
"Regional School District 09","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 09","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 10","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 10","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 11","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 11","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 12","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 12","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 13","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 13","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 14","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 14","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 15","High Needs",11.1,"*","*","*","*","*","*","*"
"Regional School District 15","Non-High Needs",3.6,"*","*","*","*","*","*","*"
"Regional School District 16","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 16","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 17","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 17","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 18","High Needs","*","*","*","*","*","*","*","*"
"Regional School District 18","Non-High Needs","*","*","*","*","*","*","*","*"
"Regional School District 19","High Needs",15.1,15.7,"*","*","*","*","*","*"
"Regional School District 19","Non-High Needs",8.7,4.7,"*","*","*","*","*","*"
"Ridgefield School District","High Needs","*","*","*","*","*","*","*","*"
"Ridgefield School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Rocky Hill School District","High Needs","*","*","*","*","*","*","*","*"
"Rocky Hill School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Seymour School District","High Needs",31.9,"*","*","*","*","*","*","*"
"Seymour School District","Non-High Needs",7.0,"*","*","*","*","*","*","*"
"Shelton School District","High Needs",12.6,15.5,"*","*","*","*","*","*"
"Shelton School District","Non-High Needs",4.5,2.5,"*","*","*","*","*","*"
"Simsbury School District","High Needs","*","*","*","*","*","*","*","*"
"Simsbury School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Somers School District","High Needs","*","*","*","*","*","*","*","*"
"Somers School District","Non-High Needs","*","*","*","*","*","*","*","*"
"South Windsor School District","High Needs",15.3,"*","*","*","*","*","*","*"
"South Windsor School District","Non-High Needs",4.8,"*","*","*","*","*","*","*"
"Southington School District","High Needs",8.5,8.6,13.7,"*","*","*","*","*"
"Southington School District","Non-High Needs",3.6,1.7,1.9,"*","*","*","*","*"
"Stafford School District","High Needs",21.2,10.9,"*","*","*","*","*","*"
"Stafford School District","Non-High Needs",11.7,9.4,"*","*","*","*","*","*"
"Stamford Academy District","High Needs","*","*","*",34.5,"*","*","*",25.5
"Stamford Academy District","Non-High Needs","*","*","*","N/A","*","*","*","N/A"
"Stamford School District","High Needs",13.1,12.9,11.2,7.1,"*","*","*","*"
"Stamford School District","Non-High Needs",6.5,4.4,1.8,2.8,"*","*","*","*"
"Stonington School District","High Needs","*","*","*","*","*","*","*","*"
"Stonington School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Stratford School District","High Needs",12.3,14.6,9.3,6.3,"*","*","*","*"
"Stratford School District","Non-High Needs",5.4,3.7,2.9,1.8,"*","*","*","*"
"Suffield School District","High Needs","*","*","*","*","*","*","*","*"
"Suffield School District","Non-High Needs","*","*","*","*","*","*","*","*"
"The Bridge Academy District","High Needs","*","*","*","*","*","*","*","*"
"The Bridge Academy District","Non-High Needs","*","N/A","*","*","*","N/A","*","*"
"The Gilbert School District","High Needs","*","*","*","*","*","*","*","*"
"The Gilbert School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Thomaston School District","High Needs","*","*","*","*","*","*","*","*"
"Thomaston School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Thompson School District","High Needs","*","*","*","*","*","*","*","*"
"Thompson School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Tolland School District","High Needs","*","*","*","*","*","*","*",16.7
"Tolland School District","Non-High Needs","*","*","*","*","*","*","*",4.2
"Torrington School District","High Needs",34.7,26.4,"*",12.7,"*","*","*","*"
"Torrington School District","Non-High Needs",9.0,5.8,"*",5.2,"*","*","*","*"
"Trumbull School District","High Needs","*","*","*","*","*","*","*","*"
"Trumbull School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Unified School District #1","High Needs",90.9,96.4,79.8,"*","*","*","*","*"
"Unified School District #1","Non-High Needs",96.2,100.0,90.9,"*","*","*","*","*"
"Unified School District #2","High Needs","*","*","*","*","*","*","*","*"
"Unified School District #2","Non-High Needs","*","*","*","*","*","*","*","*"
"Vernon School District","High Needs",23.9,22.0,22.1,"*","*","*","*","*"
"Vernon School District","Non-High Needs",10.3,7.2,5.6,"*","*","*","*","*"
"Wallingford School District","High Needs",13.3,16.8,10.5,12.9,"*","*","*","*"
"Wallingford School District","Non-High Needs",7.4,1.5,3.7,2.6,"*","*","*","*"
"Waterbury School District","High Needs",33.9,33.5,31.9,29.0,"*","*","*","*"
"Waterbury School District","Non-High Needs",20.6,22.2,14.1,14.0,"*","*","*","*"
"Waterford School District","High Needs","*","*","*","*","*","*","*","*"
"Waterford School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Watertown School District","High Needs",20.8,"*",18.2,"*","*","*","*","*"
"Watertown School District","Non-High Needs",4.1,"*",3.3,"*","*","*","*","*"
"West Hartford School District","High Needs",12.8,9.5,9.3,"*","*","*","*","*"
"West Hartford School District","Non-High Needs",2.5,1.4,1.5,"*","*","*","*","*"
"West Haven School District","High Needs",35.1,28.8,30.5,20.7,"*","*","*","*"
"West Haven School District","Non-High Needs",19.4,14.6,10.1,14.3,"*","*","*","*"
"Westbrook School District","High Needs","*","*","*","*","*","*","*","*"
"Westbrook School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Weston School District","High Needs","*","*","*","*","*","*","*","*"
"Weston School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Westport School District","High Needs","*","*","*","*","*","*","*","*"
"Westport School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Wethersfield School District","High Needs",14.3,13.6,"*","*","*","*","*","*"
"Wethersfield School District","Non-High Needs",3.7,3.3,"*","*","*","*","*","*"
"Wilton School District","High Needs","*","*","*","*","*","*","*","*"
"Wilton School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Windham School District","High Needs",37.4,"*","*","*","*","*","*","*"
"Windham School District","Non-High Needs",12.4,"*","*","*","*","*","*","*"
"Windsor Locks School District","High Needs","*","*","*","*","*","*","*","*"
"Windsor Locks School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Windsor School District","High Needs",14.4,16.3,12.5,"*","*","*","*","*"
"Windsor School District","Non-High Needs",8.4,4.2,4.3,"*","*","*","*","*"
"Wolcott School District","High Needs","*","*","*","*","*","*","*","*"
"Wolcott School District","Non-High Needs","*","*","*","*","*","*","*","*"
"Woodstock Academy District","High Needs","*","*","*","*","*","*","*","*"
"Woodstock Academy District","Non-High Needs","*","*","*","*","*","*","*","*"

