"Five-Year Graduation Rates, Trend"
"All Districts, Free/Reduced Price Meal Eligibility"

"Common Ground High School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Common Ground High School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Eligible For Free Lunch","*",4.3,4.1,3.6,"*","*","*",0.8
"Connecticut Technical High School System","Eligible For Reduced Lunch","*",4.1,3.5,2.2,"*","*","*","*"
"Connecticut Technical High School System","Not Eligible For Lunch",4.9,2.4,2.0,2.0,"*","*","*","*"
"Coventry School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Coventry School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Coventry School District","Not Eligible For Lunch",5.8,"*",5.5,"*","*","*","*","*"
"Cromwell School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Cromwell School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Cromwell School District","Not Eligible For Lunch","*","*","*","*","*","*","*",6.6
"Danbury School District","Eligible For Free Lunch",28.0,21.8,22.8,20.1,"*","*",4.8,4.5
"Danbury School District","Eligible For Reduced Lunch",16.0,9.8,7.8,10.6,"*","*","*","*"
"Danbury School District","Not Eligible For Lunch",12.2,9.8,9.4,6.8,1.9,"*","*","*"
"Darien School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Darien School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Darien School District","Not Eligible For Lunch",2.2,2.0,"*","*","*","*","*",1.8
"Department of Mental Health and Addiction Services","Eligible For Free Lunch","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Department of Mental Health and Addiction Services","Not Eligible For Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Derby School District","Eligible For Free Lunch","*",30.2,26.8,13.3,"*","*","*","*"
"Derby School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Derby School District","Not Eligible For Lunch",13.9,"*","*","*","*","*","*","*"
"East Granby School District","Eligible For Free Lunch","N/A","*","*","*","N/A","*","*","*"
"East Granby School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"East Haddam School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"East Haddam School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"East Haddam School District","Not Eligible For Lunch",6.8,"*","*","*","*","*","*","*"
"East Hampton School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"East Hampton School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"East Hampton School District","Not Eligible For Lunch",5.4,"*","*","*","*","*","*","*"
"East Hartford School District","Eligible For Free Lunch",20.0,21.2,18.1,14.4,"*",2.4,"*",4.7
"East Hartford School District","Eligible For Reduced Lunch","*",10.2,12.4,"*","*","*","*","*"
"East Hartford School District","Not Eligible For Lunch","*",8.0,8.4,"*","*","*",4.5,"*"
"East Haven School District","Eligible For Free Lunch","*",31.2,32.1,25.8,"*","*","*","*"
"East Haven School District","Eligible For Reduced Lunch","*",20.0,16.7,16.7,"*","*","*","*"
"East Haven School District","Not Eligible For Lunch",8.6,16.8,14.6,5.7,"*","*","*","*"
"East Lyme School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"East Lyme School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"East Lyme School District","Not Eligible For Lunch",1.9,3.4,"*",2.5,"*","*",3.5,"*"
"East Windsor School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"East Windsor School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"East Windsor School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Free Lunch","*","*","*",21.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Not Eligible For Lunch",26.7,12.7,"*","*","*","*","*","*"
"Ellington School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Ellington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Ellington School District","Not Eligible For Lunch",4.0,3.8,"*",3.5,"*","*","*","*"
"Elm City College Preparatory School District","Eligible For Free Lunch","N/A","*","*","*","N/A","*","*","*"
"Elm City College Preparatory School District","Eligible For Reduced Lunch","N/A","*","*","*","N/A","*","*","*"
"Elm City College Preparatory School District","Not Eligible For Lunch","N/A","*","*","*","N/A","*","*","*"
"Enfield School District","Eligible For Free Lunch","*",25.5,24.4,23.5,"*","*","*","*"
"Enfield School District","Eligible For Reduced Lunch","*",14.6,"*","*","*","*","*","*"
"Enfield School District","Not Eligible For Lunch",8.9,6.1,"*","*",1.6,"*","*","*"
"Explorations District","Eligible For Free Lunch","*",72.7,"*","*","*","*","*","*"
"Explorations District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Explorations District","Not Eligible For Lunch",31.8,"*","*","*","*","*","*","*"
"Fairfield School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Fairfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Fairfield School District","Not Eligible For Lunch",2.5,1.8,1.8,1.9,1.1,"*",2.7,1.4
"Farmington School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Farmington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Farmington School District","Not Eligible For Lunch",2.3,"*","*","*","*","*","*","*"
"Glastonbury School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Glastonbury School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Glastonbury School District","Not Eligible For Lunch","*",1.5,"*","*","*","*",1.2,1.9
"Granby School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Granby School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Granby School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Greenwich School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Greenwich School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Greenwich School District","Not Eligible For Lunch",1.4,3.5,"*","*","*","*",1.5,"*"
"Griswold School District","Eligible For Free Lunch","*","*",18.4,16.4,"*","*","*","*"
"Griswold School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Griswold School District","Not Eligible For Lunch",10.9,7.3,"*","*","*","*","*","*"
"Groton School District","Eligible For Free Lunch",33.3,23.4,"*",19.2,"*","*","*","*"
"Groton School District","Eligible For Reduced Lunch",32.4,25.8,"*",17.8,"*","*","*","*"
"Groton School District","Not Eligible For Lunch",9.5,9.8,9.0,7.1,"*","*",3.8,"*"
"Guilford School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Guilford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Guilford School District","Not Eligible For Lunch",2.7,"*",4.2,"*","*","*","*","*"
"Hamden School District","Eligible For Free Lunch","*",16.8,16.3,13.2,"*","*",4.9,7.8
"Hamden School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Hamden School District","Not Eligible For Lunch",7.7,"*","*","*",1.4,2.4,"*","*"
"Hartford School District","Eligible For Free Lunch",31.0,27.3,24.7,19.9,2.4,1.9,3.0,5.1
"Hartford School District","Eligible For Reduced Lunch",20.0,6.3,"*","*","*","*","*","*"
"Hartford School District","Not Eligible For Lunch",14.9,8.8,"*","*","*","*","*","*"
"Killingly School District","Eligible For Free Lunch","*",30.5,25.0,29.0,"*","*","*","*"
"Killingly School District","Eligible For Reduced Lunch","*","*",20.0,"*","*","*","*","*"
"Killingly School District","Not Eligible For Lunch",15.8,"*",10.5,"*","*","*",5.3,"*"
"Learn","Eligible For Free Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Learn","Eligible For Reduced Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Learn","Not Eligible For Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Lebanon School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Lebanon School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Lebanon School District","Not Eligible For Lunch",4.3,7.1,"*","*","*","*","*","*"
"Ledyard School District","Eligible For Free Lunch","*","*",19.5,"*","*","*","*","*"
"Ledyard School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Ledyard School District","Not Eligible For Lunch",6.1,3.8,"*","*","*","*","*","*"
"Lisbon School District","Eligible For Free Lunch","N/A","*","*","*","N/A","*","*","*"
"Lisbon School District","Eligible For Reduced Lunch","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Lisbon School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Litchfield School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Litchfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Litchfield School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Madison School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Madison School District","Eligible For Reduced Lunch","N/A","*","*","*","N/A","*","*","*"
"Madison School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Manchester School District","Eligible For Free Lunch",37.3,29.4,23.3,21.2,"*","*",3.2,"*"
"Manchester School District","Eligible For Reduced Lunch",27.0,20.0,19.3,"*","*","*","*","*"
"Manchester School District","Not Eligible For Lunch",13.4,10.4,8.4,"*",2.4,"*","*",5.4
"Meriden School District","Eligible For Free Lunch",32.8,32.1,30.1,24.6,"*",2.8,4.7,1.8
"Meriden School District","Eligible For Reduced Lunch","*",17.2,19.6,"*","*","*","*","*"
"Meriden School District","Not Eligible For Lunch","*",11.7,10.5,"*",2.9,"*","*","*"
"Middletown School District","Eligible For Free Lunch",28.2,20.8,23.4,18.4,"*","*","*","*"
"Middletown School District","Eligible For Reduced Lunch","*",17.1,"*","*","*","*","*","*"
"Middletown School District","Not Eligible For Lunch","*",9.1,"*","*",3.8,"*","*",4.9
"Milford School District","Eligible For Free Lunch","*",18.0,17.8,"*","*","*","*","*"
"Milford School District","Eligible For Reduced Lunch","*",12.5,"*","*","*","*","*","*"
"Milford School District","Not Eligible For Lunch",3.8,3.6,"*",2.4,2.9,"*",4.2,1.6
"Monroe School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Monroe School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Monroe School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Montville School District","Eligible For Free Lunch","*",28.6,17.8,18.4,"*","*","*","*"
"Montville School District","Eligible For Reduced Lunch","*",22.2,"*","*","*","*","*","*"
"Montville School District","Not Eligible For Lunch",11.3,5.9,"*","*","*","*","*","*"
"Naugatuck School District","Eligible For Free Lunch",22.7,23.1,22.0,18.6,"*","*","*","*"
"Naugatuck School District","Eligible For Reduced Lunch",18.8,19.6,13.0,16.7,"*","*","*","*"
"Naugatuck School District","Not Eligible For Lunch",9.6,6.0,9.0,8.4,"*","*",4.5,"*"
"New Britain School District","Eligible For Free Lunch",43.6,37.8,35.1,26.8,4.2,1.7,4.8,4.8
"New Britain School District","Eligible For Reduced Lunch",30.6,20.4,18.0,10.8,"*","*","*","*"
"New Britain School District","Not Eligible For Lunch",29.7,16.0,13.0,15.0,"*","*","*","*"
"New Canaan School District","Eligible For Free Lunch","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"New Canaan School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"New Canaan School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"New Fairfield School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"New Fairfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"New Fairfield School District","Not Eligible For Lunch",3.9,"*","*","*","*","*","*","*"
"New Haven School District","Eligible For Free Lunch",32.8,26.6,24.4,19.2,2.7,1.4,2.9,3.7
"New Haven School District","Eligible For Reduced Lunch",15.1,12.0,11.5,10.7,"*","*","*","*"
"New Haven School District","Not Eligible For Lunch",21.7,20.7,18.1,15.0,"*","*","*","*"
"New London School District","Eligible For Free Lunch",29.6,28.4,27.5,20.6,7.0,"*",2.8,"*"
"New London School District","Eligible For Reduced Lunch",22.6,"*","*","*","*","*","*","*"
"New London School District","Not Eligible For Lunch",22.6,"*","*","*","*","*","*","*"
"New Milford School District","Eligible For Free Lunch","*","*","*",22.0,"*","*","*","*"
"New Milford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"New Milford School District","Not Eligible For Lunch",8.5,5.1,7.3,"*","*","*",2.8,1.9
"Newington School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Newington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Newington School District","Not Eligible For Lunch",6.4,4.4,4.6,"*",2.6,2.2,2.1,2.1
"Newtown School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Newtown School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Newtown School District","Not Eligible For Lunch",3.5,2.9,"*","*","*","*",2.8,"*"
"North Branford School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"North Branford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"North Branford School District","Not Eligible For Lunch","*",4.9,"*",5.1,"*","*","*","*"
"North Haven School District","Eligible For Free Lunch","*","*",25.0,"*","*","*","*","*"
"North Haven School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"North Haven School District","Not Eligible For Lunch",10.4,"*","*",3.9,"*",2.4,"*",2.3
"North Stonington School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"North Stonington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"North Stonington School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Norwalk School District","Eligible For Free Lunch","*",18.8,21.3,11.1,"*","*","*",11.1
"Norwalk School District","Eligible For Reduced Lunch","*",16.8,11.6,"*","*","*","*","*"
"Norwalk School District","Not Eligible For Lunch",9.1,6.9,6.4,"*",1.0,"*","*","*"
"Norwich Free Academy District","Eligible For Free Lunch","*","*",20.7,20.8,"*","*",8.4,"*"
"Norwich Free Academy District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","Not Eligible For Lunch",12.4,8.6,"*","*",1.9,"*","*","*"
"Norwich School District","Eligible For Free Lunch",64.7,76.5,"N/A","N/A","*","*","N/A","N/A"
"Norwich School District","Eligible For Reduced Lunch","*","*","N/A","N/A","*","*","N/A","N/A"
"Norwich School District","Not Eligible For Lunch","*","*","N/A","N/A","*","*","N/A","N/A"
"Old Saybrook School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Old Saybrook School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Old Saybrook School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Oxford School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Oxford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Oxford School District","Not Eligible For Lunch","*",4.6,"*","*","*","*","*","*"
"Plainfield School District","Eligible For Free Lunch","*",20.4,17.6,13.6,"*","*","*","*"
"Plainfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Plainfield School District","Not Eligible For Lunch",6.0,"*","*","*","*","*",5.5,"*"
"Plainville School District","Eligible For Free Lunch","*","*","*",17.9,"*","*","*","*"
"Plainville School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Plainville School District","Not Eligible For Lunch",7.3,"*",4.2,"*","*","*","*","*"
"Plymouth School District","Eligible For Free Lunch","*",20.7,"*","*","*","*","*","*"
"Plymouth School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Plymouth School District","Not Eligible For Lunch","*","*",6.8,"*","*","*","*","*"
"Portland School District","Eligible For Free Lunch","*","*",41.2,"*","*","*","*","*"
"Portland School District","Eligible For Reduced Lunch","N/A","*","*","*","N/A","*","*","*"
"Portland School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Putnam School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Putnam School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Putnam School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Regional School District 01","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 01","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 01","Not Eligible For Lunch",11.6,5.2,"*",6.1,"*","*","*","*"
"Regional School District 04","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 04","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 04","Not Eligible For Lunch",6.4,4.9,"*","*","*","*","*","*"
"Regional School District 05","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 05","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 05","Not Eligible For Lunch",4.6,2.2,2.1,"*","*","*","*",1.5
"Regional School District 06","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 06","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 06","Not Eligible For Lunch",10.8,"*","*","*","*","*","*","*"
"Regional School District 07","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 07","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 07","Not Eligible For Lunch","*","*","*","*","*","*","*",3.8
"Regional School District 08","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 08","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 08","Not Eligible For Lunch",8.6,4.0,2.7,"*","*","*",2.7,"*"
"Regional School District 09","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 09","Eligible For Reduced Lunch","N/A","*","*","*","N/A","*","*","*"
"Regional School District 09","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Regional School District 10","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 10","Eligible For Reduced Lunch","N/A","*","*","*","N/A","*","*","*"
"Regional School District 10","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Regional School District 11","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 11","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 11","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Regional School District 12","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 12","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 12","Not Eligible For Lunch",13.3,12.7,"*","*","*","*","*","*"
"Regional School District 13","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 13","Eligible For Reduced Lunch","N/A","*","*","*","N/A","*","*","*"
"Regional School District 13","Not Eligible For Lunch","*","*","*","*","*","*",6.5,4.7
"Regional School District 14","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 14","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 14","Not Eligible For Lunch","*","*",3.9,"*","*","*","*","*"
"Regional School District 15","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 15","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 15","Not Eligible For Lunch",3.5,2.9,"*","*","*","*","*","*"
"Regional School District 16","Eligible For Free Lunch","*","*",26.9,"*","*","*","*","*"
"Regional School District 16","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 16","Not Eligible For Lunch",6.9,"*","*","*","*","*","*","*"
"Regional School District 17","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 17","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 17","Not Eligible For Lunch",4.6,3.5,"*","*","*","*","*","*"
"Regional School District 18","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 18","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 18","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Regional School District 19","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Regional School District 19","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Regional School District 19","Not Eligible For Lunch",8.9,5.8,3.6,"*",3.1,"*",2.8,"*"
"Ridgefield School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Ridgefield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Ridgefield School District","Not Eligible For Lunch",1.9,"*","*",1.6,"*","*",1.8,"*"
"Rocky Hill School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Rocky Hill School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Rocky Hill School District","Not Eligible For Lunch",7.2,3.3,"*",5.8,"*","*","*","*"
"Seymour School District","Eligible For Free Lunch","*","*",21.6,"*","*","*","*","*"
"Seymour School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Seymour School District","Not Eligible For Lunch",7.9,5.4,"*","*","*","*","*","*"
"Shelton School District","Eligible For Free Lunch","*","*",19.7,15.0,"*","*","*","*"
"Shelton School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Shelton School District","Not Eligible For Lunch",4.7,3.2,"*","*",2.1,"*","*","*"
"Simsbury School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Simsbury School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Simsbury School District","Not Eligible For Lunch",2.4,"*","*",1.9,"*","*","*",3.5
"Somers School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Somers School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Somers School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"South Windsor School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"South Windsor School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"South Windsor School District","Not Eligible For Lunch",5.3,"*","*",1.9,"*","*","*",1.9
"Southington School District","Eligible For Free Lunch","*","*","*",10.5,"*","*","*","*"
"Southington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Southington School District","Not Eligible For Lunch",3.8,1.9,2.6,"*",1.4,1.5,"*",1.6
"Stafford School District","Eligible For Free Lunch","*","*",25.0,"*","*","*","*","*"
"Stafford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Stafford School District","Not Eligible For Lunch",12.4,8.4,"*","*","*","*","*","*"
"Stamford Academy District","Eligible For Free Lunch",27.0,40.0,30.0,32.0,18.9,"*",26.7,26.0
"Stamford Academy District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Stamford Academy District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Stamford School District","Eligible For Free Lunch",14.1,14.7,11.6,8.6,3.0,"*",1.7,2.2
"Stamford School District","Eligible For Reduced Lunch",8.2,6.5,7.8,"*","*","*","*","*"
"Stamford School District","Not Eligible For Lunch",7.7,6.0,3.9,"*","*",1.1,"*","*"
"Stonington School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Stonington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Stonington School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
