"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Special Education"

"",,,,"Graduates",,"Non-Graduates",,,
"Avon School District","Avon High School","Two or More Races","*","*","*","*","*","*","*"
"Avon School District","Avon High School","White",235,231,98.3,"*","*","*","*"
"Avon School District","Avon High School","Asian",15,15,100.0,"*","*","*","*"
"Avon School District","Avon High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","All Students",234,223,95.3,9,3.8,"*","*"
"Berlin School District","Berlin High School","Black","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Free Lunch",29,25,86.2,"*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Lunch",38,34,89.5,"*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Berlin School District","Berlin High School","Female",114,110,96.5,"*","*","*","*"
"Berlin School District","Berlin High School","High Needs",61,52,85.2,9,14.8,"*","*"
"Berlin School District","Berlin High School","Hispanic",17,16,94.1,"*","*","*","*"
"Berlin School District","Berlin High School","Male",120,113,94.2,6,5.0,"*","*"
"Berlin School District","Berlin High School","Non-ELL",232,222,95.7,8,3.4,"*","*"
"Berlin School District","Berlin High School","Non-High Needs",173,171,98.8,"*","*","*","*"
"Berlin School District","Berlin High School","Non-Hispanic",217,207,95.4,8,3.7,"*","*"
"Berlin School District","Berlin High School","Non-Special Education",202,198,98.0,"*","*","*","*"
"Berlin School District","Berlin High School","Not Eligible For Lunch",196,189,96.4,"*","*","*","*"
"Berlin School District","Berlin High School","Special Education",32,25,78.1,7,21.9,"*","*"
"Berlin School District","Berlin High School","ELL","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Two or More Races","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","White",201,193,96.0,6,3.0,"*","*"
"Berlin School District","Berlin High School","Asian",12,10,83.3,"*","*","*","*"
"Bethel School District","Bethel High School","All Students",244,226,92.6,12,4.9,6,2.5
"Bethel School District","Bethel High School","Black","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Free Lunch",36,26,72.2,7,19.4,"*","*"
"Bethel School District","Bethel High School","Eligible For Lunch",53,43,81.1,7,13.2,"*","*"
"Bethel School District","Bethel High School","Eligible For Reduced Lunch",17,17,100.0,"*","*","*","*"
"Bethel School District","Bethel High School","Female",117,111,94.9,6,5.1,"*","*"
"Bethel School District","Bethel High School","High Needs",81,68,84.0,10,12.3,"*","*"
"Bethel School District","Bethel High School","Hispanic",29,24,82.8,"*","*","*","*"
"Bethel School District","Bethel High School","Male",127,115,90.6,6,4.7,6,4.7
"Bethel School District","Bethel High School","Non-ELL",238,221,92.9,11,4.6,6,2.5
"Bethel School District","Bethel High School","Non-High Needs",163,158,96.9,"*","*","*","*"
"Bethel School District","Bethel High School","Non-Hispanic",215,202,94.0,8,3.7,"*","*"
"Bethel School District","Bethel High School","Non-Special Education",213,201,94.4,7,3.3,"*","*"
"Bethel School District","Bethel High School","Not Eligible For Lunch",191,183,95.8,"*","*","*","*"
"Bethel School District","Bethel High School","Special Education",31,25,80.6,"*","*","*","*"
"Bethel School District","Bethel High School","ELL",6,"*","*","*","*","*","*"
"Bethel School District","Bethel High School","Two or More Races","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","White",184,174,94.6,"*","*","*","*"
"Bethel School District","Bethel High School","Asian",22,21,95.5,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","All Students",133,120,90.2,8,6.0,"*","*"
"Bloomfield School District","Bloomfield High School","Black",120,110,91.7,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Free Lunch",72,67,93.1,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Lunch",90,84,93.3,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Reduced Lunch",18,17,94.4,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Female",64,60,93.8,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","High Needs",95,86,90.5,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Hispanic",9,6,66.7,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Male",69,60,87.0,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-ELL",129,117,90.7,7,5.4,"*","*"
"Bloomfield School District","Bloomfield High School","Non-High Needs",38,34,89.5,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-Hispanic",124,114,91.9,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-Special Education",120,112,93.3,6,5.0,"*","*"
"Bloomfield School District","Bloomfield High School","Not Eligible For Lunch",43,36,83.7,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Special Education",13,8,61.5,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","ELL","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Two or More Races","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","White","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Asian","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","All Students",26,25,96.2,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Black",20,20,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Free Lunch",14,13,92.9,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Lunch",15,14,93.3,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Female",16,16,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","High Needs",17,16,94.1,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Hispanic","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Male",10,9,90.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-ELL",26,25,96.2,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-High Needs",9,9,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Hispanic",22,21,95.5,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Special Education",22,21,95.5,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Not Eligible For Lunch",11,11,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Special Education","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","White","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","All Students",8,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Black",8,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Free Lunch",6,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Lunch",6,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Female","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","High Needs",6,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Male","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-ELL",8,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-High Needs","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Hispanic",8,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Special Education",6,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Special Education","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","All Students",101,96,95.0,"*","*","*","*"
"Bolton School District","Bolton High School","Black","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Free Lunch",11,8,72.7,"*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Lunch",12,9,75.0,"*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Female",53,51,96.2,"*","*","*","*"
"Bolton School District","Bolton High School","High Needs",16,11,68.8,"*","*","*","*"
"Bolton School District","Bolton High School","Hispanic","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Male",48,45,93.8,"*","*","*","*"
"Bolton School District","Bolton High School","Non-ELL",101,96,95.0,"*","*","*","*"
"Bolton School District","Bolton High School","Non-High Needs",85,85,100.0,"*","*","*","*"
"Bolton School District","Bolton High School","Non-Hispanic",96,92,95.8,"*","*","*","*"
"Bolton School District","Bolton High School","Non-Special Education",94,92,97.9,"*","*","*","*"
"Bolton School District","Bolton High School","Not Eligible For Lunch",89,87,97.8,"*","*","*","*"
"Bolton School District","Bolton High School","Special Education",7,"*","*","*","*","*","*"
"Bolton School District","Bolton High School","Two or More Races",6,"*","*","*","*","*","*"
"Bolton School District","Bolton High School","White",88,85,96.6,"*","*","*","*"
"Bolton School District","Bolton High School","Asian","*","*","*","*","*","*","*"
"Branford School District","Branford High School","All Students",292,271,92.8,"*","*",17,5.8
"Branford School District","Branford High School","Black",12,11,91.7,"*","*","*","*"
"Branford School District","Branford High School","Eligible For Free Lunch",53,46,86.8,"*","*",6,11.3
"Branford School District","Branford High School","Eligible For Lunch",66,56,84.8,"*","*",8,12.1
"Branford School District","Branford High School","Eligible For Reduced Lunch",13,10,76.9,"*","*","*","*"
"Branford School District","Branford High School","Female",149,142,95.3,"*","*",6,4.0
"Branford School District","Branford High School","High Needs",105,90,85.7,"*","*",11,10.5
"Branford School District","Branford High School","Hispanic",22,17,77.3,"*","*","*","*"
"Branford School District","Branford High School","Male",143,129,90.2,"*","*",11,7.7
"Branford School District","Branford High School","Non-ELL",288,267,92.7,"*","*",17,5.9
"Branford School District","Branford High School","Non-High Needs",187,181,96.8,"*","*",6,3.2
"Branford School District","Branford High School","Non-Hispanic",270,254,94.1,"*","*",14,5.2
"Branford School District","Branford High School","Non-Special Education",252,236,93.7,"*","*",14,5.6
"Branford School District","Branford High School","Not Eligible For Lunch",226,215,95.1,"*","*",9,4.0
"Branford School District","Branford High School","Special Education",40,35,87.5,"*","*","*","*"
"Branford School District","Branford High School","ELL","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Two or More Races","*","*","*","*","*","*","*"
"Branford School District","Branford High School","White",230,216,93.9,"*","*",13,5.7
"Branford School District","Branford High School","Asian",22,21,95.5,"*","*","*","*"
"Bridgeport School District","Bassick High School","All Students",347,216,62.2,48,13.8,83,23.9
"Bridgeport School District","Bassick High School","Black",157,99,63.1,22,14.0,36,22.9
"Bridgeport School District","Bassick High School","Eligible For Free Lunch",337,211,62.6,45,13.4,81,24.0
"Bridgeport School District","Bassick High School","Eligible For Lunch",347,216,62.2,48,13.8,83,23.9
"Bridgeport School District","Bassick High School","Eligible For Reduced Lunch",10,"*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","Female",163,112,68.7,16,9.8,35,21.5
"Bridgeport School District","Bassick High School","High Needs",347,216,62.2,48,13.8,83,23.9
"Bridgeport School District","Bassick High School","Hispanic",156,94,60.3,19,12.2,43,27.6
"Bridgeport School District","Bassick High School","Male",184,104,56.5,32,17.4,48,26.1
"Bridgeport School District","Bassick High School","Non-ELL",287,179,62.4,39,13.6,69,24.0
"Bridgeport School District","Bassick High School","Non-Hispanic",191,122,63.9,29,15.2,40,20.9
"Bridgeport School District","Bassick High School","Non-Special Education",304,195,64.1,33,10.9,76,25.0
"Bridgeport School District","Bassick High School","Special Education",43,21,48.8,15,34.9,7,16.3
"Bridgeport School District","Bassick High School","ELL",60,37,61.7,9,15.0,14,23.3
"Bridgeport School District","Bassick High School","Two or More Races","*","*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","White",12,8,66.7,"*","*","*","*"
"Bridgeport School District","Bassick High School","Asian",18,12,66.7,"*","*","*","*"
"Bridgeport School District","Central High School","All Students",562,453,80.6,36,6.4,73,13.0
"Bridgeport School District","Central High School","Black",241,204,84.6,14,5.8,23,9.5
"Bridgeport School District","Central High School","Eligible For Free Lunch",540,433,80.2,35,6.5,72,13.3
"Bridgeport School District","Central High School","Eligible For Lunch",559,452,80.9,35,6.3,72,12.9
"Bridgeport School District","Central High School","Eligible For Reduced Lunch",19,19,100.0,"*","*","*","*"
"Bridgeport School District","Central High School","Female",290,246,84.8,11,3.8,33,11.4
"Bridgeport School District","Central High School","High Needs",561,453,80.7,36,6.4,72,12.8
"Bridgeport School District","Central High School","Hispanic",230,176,76.5,16,7.0,38,16.5
"Bridgeport School District","Central High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Male",272,207,76.1,25,9.2,40,14.7
"Bridgeport School District","Central High School","Non-ELL",509,420,82.5,30,5.9,59,11.6
"Bridgeport School District","Central High School","Non-High Needs","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Non-Hispanic",332,277,83.4,20,6.0,35,10.5
"Bridgeport School District","Central High School","Non-Special Education",507,417,82.2,20,3.9,70,13.8
"Bridgeport School District","Central High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Special Education",55,36,65.5,16,29.1,"*","*"
"Bridgeport School District","Central High School","ELL",53,33,62.3,6,11.3,14,26.4
"Bridgeport School District","Central High School","Two or More Races","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","White",68,52,76.5,6,8.8,10,14.7
"Bridgeport School District","Central High School","Asian",14,14,100.0,"*","*","*","*"
"Bridgeport School District","Central High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Bridgeport School District","Harding High School","All Students",305,213,69.8,17,5.6,75,24.6
"Bridgeport School District","Harding High School","Black",141,103,73.0,7,5.0,31,22.0
"Bridgeport School District","Harding High School","Eligible For Free Lunch",299,208,69.6,16,5.4,75,25.1
"Bridgeport School District","Harding High School","Eligible For Lunch",305,213,69.8,17,5.6,75,24.6
"Bridgeport School District","Harding High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Bridgeport School District","Harding High School","Female",154,124,80.5,7,4.5,23,14.9
"Bridgeport School District","Harding High School","High Needs",305,213,69.8,17,5.6,75,24.6
"Bridgeport School District","Harding High School","Hispanic",148,101,68.2,7,4.7,40,27.0
"Bridgeport School District","Harding High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Bridgeport School District","Harding High School","Male",151,89,58.9,10,6.6,52,34.4
"Bridgeport School District","Harding High School","Non-ELL",247,177,71.7,15,6.1,55,22.3
"Bridgeport School District","Harding High School","Non-Hispanic",157,112,71.3,10,6.4,35,22.3
"Bridgeport School District","Harding High School","Non-Special Education",262,192,73.3,11,4.2,59,22.5
"Bridgeport School District","Harding High School","Special Education",43,21,48.8,6,14.0,16,37.2
"Bridgeport School District","Harding High School","ELL",58,36,62.1,"*","*",20,34.5
"Bridgeport School District","Harding High School","White",12,"*","*","*","*","*","*"
"Bridgeport School District","Harding High School","Asian","*","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","All Students",330,274,83.0,23,7.0,33,10.0
"Bristol School District","Bristol Central High School","Black",20,12,60.0,"*","*","*","*"
"Bristol School District","Bristol Central High School","Eligible For Free Lunch",107,72,67.3,15,14.0,20,18.7
"Bristol School District","Bristol Central High School","Eligible For Lunch",141,100,70.9,17,12.1,24,17.0
"Bristol School District","Bristol Central High School","Eligible For Reduced Lunch",34,28,82.4,"*","*","*","*"
"Bristol School District","Bristol Central High School","Female",156,136,87.2,8,5.1,12,7.7
"Bristol School District","Bristol Central High School","High Needs",160,115,71.9,19,11.9,26,16.3
"Bristol School District","Bristol Central High School","Hispanic",57,43,75.4,7,12.3,7,12.3
"Bristol School District","Bristol Central High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","Male",174,138,79.3,15,8.6,21,12.1
"Bristol School District","Bristol Central High School","Non-ELL",318,264,83.0,22,6.9,32,10.1
"Bristol School District","Bristol Central High School","Non-High Needs",170,159,93.5,"*","*",7,4.1
"Bristol School District","Bristol Central High School","Non-Hispanic",273,231,84.6,16,5.9,26,9.5
"Bristol School District","Bristol Central High School","Non-Special Education",288,241,83.7,19,6.6,28,9.7
"Bristol School District","Bristol Central High School","Not Eligible For Lunch",189,174,92.1,6,3.2,9,4.8
"Bristol School District","Bristol Central High School","Special Education",42,33,78.6,"*","*","*","*"
"Bristol School District","Bristol Central High School","ELL",12,10,83.3,"*","*","*","*"
"Bristol School District","Bristol Central High School","Two or More Races",11,9,81.8,"*","*","*","*"
"Bristol School District","Bristol Central High School","White",235,203,86.4,11,4.7,21,8.9
"Bristol School District","Bristol Central High School","Asian",6,6,100.0,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","All Students",350,295,84.3,27,7.7,28,8.0
"Bristol School District","Bristol Eastern High School","Black",29,23,79.3,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","Eligible For Free Lunch",100,73,73.0,14,14.0,13,13.0
"Bristol School District","Bristol Eastern High School","Eligible For Lunch",131,98,74.8,16,12.2,17,13.0
"Bristol School District","Bristol Eastern High School","Eligible For Reduced Lunch",31,25,80.6,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","Female",175,160,91.4,"*","*",10,5.7
"Bristol School District","Bristol Eastern High School","High Needs",164,123,75.0,20,12.2,21,12.8
"Bristol School District","Bristol Eastern High School","Hispanic",45,29,64.4,8,17.8,8,17.8
"Bristol School District","Bristol Eastern High School","Male",175,135,77.1,22,12.6,18,10.3
"Bristol School District","Bristol Eastern High School","Non-ELL",342,291,85.1,26,7.6,25,7.3
"Bristol School District","Bristol Eastern High School","Non-High Needs",186,172,92.5,7,3.8,7,3.8
"Bristol School District","Bristol Eastern High School","Non-Hispanic",305,266,87.2,19,6.2,20,6.6
"Bristol School District","Bristol Eastern High School","Non-Special Education",287,249,86.8,17,5.9,21,7.3
"Bristol School District","Bristol Eastern High School","Not Eligible For Lunch",219,197,90.0,11,5.0,11,5.0
"Bristol School District","Bristol Eastern High School","Special Education",63,46,73.0,10,15.9,7,11.1
"Bristol School District","Bristol Eastern High School","ELL",8,"*","*","*","*","*","*"
"Bristol School District","Bristol Eastern High School","Two or More Races","*","*","*","*","*","*","*"
"Bristol School District","Bristol Eastern High School","White",258,227,88.0,14,5.4,17,6.6
"Bristol School District","Bristol Eastern High School","Asian",14,13,92.9,"*","*","*","*"
"Brookfield School District","Brookfield High School","All Students",231,225,97.4,"*","*","*","*"
"Brookfield School District","Brookfield High School","Black",6,6,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Free Lunch",14,12,85.7,"*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Lunch",23,21,91.3,"*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Female",116,112,96.6,"*","*","*","*"
"Brookfield School District","Brookfield High School","High Needs",45,41,91.1,"*","*","*","*"
"Brookfield School District","Brookfield High School","Hispanic","*","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Male",115,113,98.3,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-ELL",230,224,97.4,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-High Needs",186,184,98.9,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-Hispanic",225,220,97.8,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-Special Education",210,206,98.1,"*","*","*","*"
"Brookfield School District","Brookfield High School","Not Eligible For Lunch",208,204,98.1,"*","*","*","*"
"Brookfield School District","Brookfield High School","Special Education",21,19,90.5,"*","*","*","*"
"Brookfield School District","Brookfield High School","ELL","*","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","White",213,208,97.7,"*","*","*","*"
"Brookfield School District","Brookfield High School","Asian",6,6,100.0,"*","*","*","*"
"Canton School District","Canton High School","All Students",135,128,94.8,"*","*","*","*"
"Canton School District","Canton High School","Black","*","*","*","*","*","*","*"
"Canton School District","Canton High School","Eligible For Free Lunch",8,8,100.0,"*","*","*","*"
"Canton School District","Canton High School","Eligible For Lunch",8,8,100.0,"*","*","*","*"
"Canton School District","Canton High School","Female",65,63,96.9,"*","*","*","*"
"Canton School District","Canton High School","High Needs",23,19,82.6,"*","*","*","*"
"Canton School District","Canton High School","Hispanic","*","*","*","*","*","*","*"
"Canton School District","Canton High School","Male",70,65,92.9,"*","*","*","*"
"Canton School District","Canton High School","Non-ELL",135,128,94.8,"*","*","*","*"
"Canton School District","Canton High School","Non-High Needs",112,109,97.3,"*","*","*","*"
"Canton School District","Canton High School","Non-Hispanic",133,127,95.5,"*","*","*","*"
"Canton School District","Canton High School","Non-Special Education",118,115,97.5,"*","*","*","*"
"Canton School District","Canton High School","Not Eligible For Lunch",127,120,94.5,"*","*","*","*"
"Canton School District","Canton High School","Special Education",17,13,76.5,"*","*","*","*"
"Canton School District","Canton High School","Two or More Races","*","*","*","*","*","*","*"
"Canton School District","Canton High School","White",127,121,95.3,"*","*","*","*"
"Canton School District","Canton High School","Asian","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","All Students",33,28,84.8,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Black",10,8,80.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Free Lunch",11,9,81.8,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Lunch",15,11,73.3,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Female",17,15,88.2,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","High Needs",16,12,75.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Hispanic",11,8,72.7,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Male",16,13,81.3,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-ELL",33,28,84.8,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-High Needs",17,16,94.1,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-Hispanic",22,20,90.9,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-Special Education",31,26,83.9,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Not Eligible For Lunch",18,17,94.4,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Special Education","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","White",6,6,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Asian",6,6,100.0,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","All Students",95,80,84.2,"*","*",12,12.6
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Black",21,17,81.0,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Free Lunch",47,37,78.7,"*","*",8,17.0
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Lunch",58,48,82.8,"*","*",8,13.8
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
