"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, ELL"

"Bethel School District","Bethel High School","Female","*","*","*","*","*","*","*",6.8,5.1,"*"
"Bethel School District","Bethel High School","High Needs","*","*","*","*","*",19.0,10.5,20.0,12.3,8.2
"Bethel School District","Bethel High School","Hispanic","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Male","*","*","*",4.7,"*",7.9,5.5,5.2,4.7,"*"
"Bethel School District","Bethel High School","Non-ELL","*","*","*",2.5,"*",4.1,3.4,5.3,4.6,"*"
"Bethel School District","Bethel High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Non-Hispanic","*","*","*","*","*",3.6,2.8,4.3,3.7,"*"
"Bethel School District","Bethel High School","Non-Special Education","*","*","*","*","*","*","*",3.3,3.3,"*"
"Bethel School District","Bethel High School","Not Eligible For Lunch","*","*","*","*","*",3.5,"*",3.6,"*","*"
"Bethel School District","Bethel High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Special Education","*","*","*","*","*",33.3,"*",33.3,"*","*"
"Bethel School District","Bethel High School","Indian or Alaska Native","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Bethel School District","Bethel High School","Asian","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Hawaiian or Pacific Islander","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bethel School District","Bethel High School","Two or More Races","N/A","*","*","*","*","N/A","*","*","*","*"
"Bethel School District","Bethel High School","White","*","*","*","*","*",3.5,"*",4.4,"*","*"
"Bloomfield School District","Bloomfield High School","All Students",11.7,6.0,"*","*",6.8,14.0,10.7,4.8,6.0,6.1
"Bloomfield School District","Bloomfield High School","Black",10.7,5.4,"*","*",5.1,13.8,10.1,5.3,"*",5.9
"Bloomfield School District","Bloomfield High School","Eligible For Free Lunch",12.0,9.9,"*","*","*",22.0,19.7,"*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Lunch",11.3,7.4,"*","*",11.3,22.6,17.0,8.6,"*",7.5
"Bloomfield School District","Bloomfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Female",9.8,7.0,"*","*","*",7.3,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","High Needs",12.5,7.0,"*","*",10.5,20.8,17.0,8.1,"*",9.3
"Bloomfield School District","Bloomfield High School","Hispanic","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Male",13.5,"*","*","*","*",20.2,15.9,"*","*","*"
"Bloomfield School District","Bloomfield High School","Non-ELL",11.8,6.0,"*","*",6.9,14.1,10.7,4.8,5.4,5.4
"Bloomfield School District","Bloomfield High School","Non-High Needs",11.1,"*","*","*","*",9.1,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-Hispanic",10.8,5.8,"*","*",5.6,13.3,9.7,5.1,"*",6.3
"Bloomfield School District","Bloomfield High School","Non-Special Education",11.6,6.3,"*","*","*",10.2,8.3,"*",5.0,"*"
"Bloomfield School District","Bloomfield High School","Not Eligible For Lunch",11.9,"*","*","*","*",9.2,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","ELL","*","N/A","*","*","*","*","N/A","*","*","*"
"Bloomfield School District","Bloomfield High School","Special Education","*","*","*","*","*",37.5,25.0,"*","*",26.1
"Bloomfield School District","Bloomfield High School","Indian or Alaska Native","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Bloomfield High School","Asian","*","N/A","*","*","*","*","N/A","*","*","*"
"Bloomfield School District","Bloomfield High School","Hawaiian or Pacific Islander","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Bloomfield High School","Two or More Races","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Bloomfield High School","White","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","All Students","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Black","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Free Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Reduced Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Female","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Hispanic","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Male","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Hispanic","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Not Eligible For Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Indian or Alaska Native","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Asian","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Hawaiian or Pacific Islander","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Two or More Races","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Bloomfield School District","Global Experience Magnet School","White","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","All Students","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Black","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Free Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Female","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Hispanic","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Male","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Hispanic","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Not Eligible For Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Indian or Alaska Native","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Asian","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Hawaiian or Pacific Islander","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Two or More Races","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","White","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","The Big Picture High School","All Students","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Black","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Free Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Reduced Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Female","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","High Needs","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Hispanic","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Male","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Non-ELL","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Non-High Needs","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Non-Hispanic","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Non-Special Education","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Not Eligible For Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Special Education","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Asian","*","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Bolton School District","Bolton High School","All Students","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Black","*","*","N/A","*","*","*","*","N/A","*","*"
"Bolton School District","Bolton High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Bolton School District","Bolton High School","Female","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Hispanic","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Male","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-Hispanic","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bolton School District","Bolton High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Indian or Alaska Native","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*"
"Bolton School District","Bolton High School","Asian","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bolton School District","Bolton High School","Hawaiian or Pacific Islander","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bolton School District","Bolton High School","Two or More Races","N/A","*","*","*","*","N/A","*","*","*","*"
"Bolton School District","Bolton High School","White","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","All Students",2.6,4.0,4.5,5.8,5.5,2.6,"*",2.6,"*",2.5
"Branford School District","Branford High School","Black","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Eligible For Free Lunch","*","*","*",11.3,"*","*","*","*","*","*"
"Branford School District","Branford High School","Eligible For Lunch","*","*","*",12.1,11.5,"*","*","*","*","*"
"Branford School District","Branford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Female","*","*",5.2,4.0,4.9,"*","*","*","*","*"
"Branford School District","Branford High School","High Needs",9.7,"*","*",10.5,9.9,"*","*",7.4,"*",8.5
"Branford School District","Branford High School","Hispanic","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Male","*","*","*",7.7,6.2,"*","*","*","*","*"
"Branford School District","Branford High School","Non-ELL",2.6,4.0,4.5,5.9,5.7,2.6,"*",2.6,"*","*"
"Branford School District","Branford High School","Non-High Needs","*",4.1,4.3,3.2,3.6,"*","*","*","*","*"
"Branford School District","Branford High School","Non-Hispanic",2.3,4.1,4.7,5.2,5.4,2.6,"*",2.8,"*",2.7
"Branford School District","Branford High School","Non-Special Education",2.4,4.0,4.2,5.6,4.3,"*","*","*","*","*"
"Branford School District","Branford High School","Not Eligible For Lunch","*",3.6,4.3,4.0,3.8,"*","*","*","*","*"
"Branford School District","Branford High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Indian or Alaska Native","*","N/A","*","N/A","*","*","N/A","*","N/A","*"
"Branford School District","Branford High School","Asian","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Hawaiian or Pacific Islander","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Branford School District","Branford High School","Two or More Races","N/A","*","*","*","*","N/A","*","*","*","*"
"Branford School District","Branford High School","White","*",3.9,5.5,5.7,6.2,3.0,"*","*","*","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","All Students","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Black","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Eligible For Free Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Eligible For Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Female","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Hispanic","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Male","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Non-ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Non-High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Non-Hispanic","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Non-Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Not Eligible For Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Indian or Alaska Native","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Asian","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Hawaiian or Pacific Islander","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Two or More Races","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","White","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport School District","Bassick High School","All Students",31.1,42.6,21.8,23.9,25.4,7.9,9.7,19.0,13.8,15.0
"Bridgeport School District","Bassick High School","Black",28.3,30.1,16.0,22.9,23.1,6.0,12.2,18.7,14.0,14.2
"Bridgeport School District","Bassick High School","Eligible For Free Lunch",31.0,42.1,21.8,24.0,25.2,7.8,9.7,19.8,13.4,14.2
"Bridgeport School District","Bassick High School","Eligible For Lunch",31.0,42.7,21.7,23.9,25.2,7.6,9.8,19.1,13.8,15.0
"Bridgeport School District","Bassick High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
