"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Special Education Status"

"Connecticut Technical High School System","Norwich Technical High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-Special Education",5.8,"*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-Special Education",3.8,2.9,"*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-Special Education",7.9,"*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-Special Education",4.0,"*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Special Education","*","*","*","N/A","*","*","*","*","N/A","*"
"Connecticut Technical High School System","Windham Technical High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","Coventry High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","Coventry High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Non-Special Education","N/A","N/A",40.7,"N/A","N/A","N/A","N/A","*","N/A","N/A"
"Danbury School District","Alternative Center For Excellence","Special Education","N/A","N/A","*","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Danbury School District","Danbury High School","Non-Special Education",11.0,9.0,9.9,9.1,11.3,7.5,8.0,8.2,5.2,7.5
"Danbury School District","Danbury High School","Special Education",13.6,11.4,"*",12.3,12.5,25.8,32.9,36.2,34.2,21.3
"Darien School District","Darien High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Darien School District","Darien High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Derby School District","Derby High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Derby School District","Derby High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"East Hartford School District","East Hartford High School","Non-Special Education",11.6,8.4,9.1,7.5,3.3,7.1,"*","*",4.6,"*"
"East Hartford School District","East Hartford High School","Special Education","*","*",18.8,"*","*","*",20.8,20.8,20.0,"*"
"East Hartford School District","Stevens Alternate High school","Non-Special Education","N/A","N/A",25.0,23.4,"N/A","N/A","N/A",24.0,39.1,"N/A"
"East Hartford School District","Stevens Alternate High school","Special Education","N/A","N/A",31.6,31.6,"N/A","N/A","N/A","*","*","N/A"
"East Haven School District","East Haven High School","Non-Special Education","*",17.5,15.0,11.3,17.7,"*","*","*","*","*"
"East Haven School District","East Haven High School","Special Education","*",30.4,33.3,27.6,26.7,"*","*","*","*","*"
"East Lyme School District","East Lyme High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Special Education","N/A","*","*","*","*","N/A","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education","*",21.9,"*",29.6,22.5,"*","*","*","*",17.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Special Education","N/A","*","*","*","*","N/A","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Special Education","N/A","*","N/A","*","*","N/A","*","N/A","*","*"
"Enfield School District","Enfield High School","Non-Special Education",10.4,8.7,9.2,9.2,11.5,6.1,"*",4.6,5.8,"*"
"Enfield School District","Enfield High School","Special Education","*",30.0,"*",35.3,"*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Non-Special Education",7.8,5.6,4.4,4.2,5.8,7.0,4.0,"*",3.1,"*"
"Enfield School District","Enrico Fermi High School","Special Education","*",19.6,"*",14.6,"*","*","*","*","*","*"
"Explorations District","Explorations","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Explorations District","Explorations","Special Education","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",2.5,"*","*",1.9,"*",1.9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education","*","*","*","*","*","*","*","*",20.0,"*"
"Fairfield School District","Fairfield Warde High School","Non-Special Education",2.2,3.4,2.5,1.8,"*",2.2,2.4,2.8,"*","*"
"Fairfield School District","Fairfield Warde High School","Special Education","*","*","*","*","*","*","*",34.4,23.3,"*"
"Farmington School District","Farmington High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","Non-Special Education","*","*","*","*","*",2.3,2.9,2.0,"*","*"
"Greenwich School District","Greenwich High School","Special Education","*","*","*","*","*",20.3,10.8,12.8,"*","*"
"Griswold School District","Griswold High School","Non-Special Education",8.5,"*","*",7.1,"*",3.4,"*","*","*","*"
"Griswold School District","Griswold High School","Special Education",38.1,"*","*",22.2,"*",28.6,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Non-Special Education",15.0,14.5,11.5,11.3,"*","*","*",2.2,"*","*"
"Groton School District","Robert E. Fitch High School","Special Education",27.6,16.7,19.5,15.0,"*","*","*",17.1,"*","*"
"Guilford School District","Guilford High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","Hamden High School","Non-Special Education",9.2,6.7,"*","*",5.2,5.3,4.8,6.8,3.1,"*"
"Hamden School District","Hamden High School","Special Education",12.7,16.7,"*","*",14.5,9.5,13.9,13.8,18.4,"*"
"Hartford School District","Bulkeley High School Upper School","Non-Special Education",15.7,13.7,17.2,14.7,12.3,6.0,17.8,5.3,12.9,16.2
"Hartford School District","Bulkeley High School Upper School","Special Education",14.0,19.6,44.0,"*","*",23.3,37.3,"*","*","*"
"Hartford School District","Capital Community College Magnet Academy","Non-Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Capital Community College Magnet Academy","Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Capital Preparatory Magnet School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Special Education","*","N/A","N/A","*","*","*","N/A","N/A","*","*"
"Hartford School District","Classical Magnet School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-Special Education",12.9,21.6,25.9,26.7,16.2,19.4,"*","*",9.3,14.7
"Hartford School District","Culinary Arts Academy","Special Education",32.4,"*",47.4,"*","*",26.5,"*","*",36.4,"*"
"Hartford School District","Great Path Academy High School at MCC","Non-Special Education","N/A","N/A","*","*","N/A","N/A","N/A","*","*","N/A"
"Hartford School District","Great Path Academy High School at MCC","Special Education","N/A","N/A","*","*","N/A","N/A","N/A","*","*","N/A"
"Hartford School District","Great Path Academy at MCC","Non-Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Great Path Academy at MCC","Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-Special Education",15.3,11.1,21.8,21.1,16.8,11.7,22.2,9.2,12.7,8.9
"Hartford School District","HPHS Academy of Engineering and Green Technology","Special Education","*",19.4,40.0,53.3,"*","*",38.7,"*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-Special Education",21.4,17.3,26.1,22.6,18.5,6.3,10.6,"*",8.7,"*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Special Education","*","*",25.0,36.8,31.6,"*",33.3,"*","*","*"
"Hartford School District","HPHS Law and Government Academy","Non-Special Education",23.5,26.1,13.5,13.3,23.2,25.9,26.1,14.4,11.4,12.6
"Hartford School District","HPHS Law and Government Academy","Special Education","*","*","*","*","*",30.0,41.7,"*",37.5,"*"
"Hartford School District","Hartford Magnet Trinity College Academy","Non-Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Hartford Magnet Trinity College Academy","Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","High School Inc.","Non-Special Education","N/A","N/A",24.1,27.9,25.8,"N/A","N/A","*",9.8,"*"
"Hartford School District","High School Inc.","Special Education","N/A","N/A",34.8,"*","*","N/A","N/A","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Non-Special Education","N/A","N/A",18.8,19.3,23.9,"N/A","N/A","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Hartford School District","OPPortunity High School","Non-Special Education",38.6,33.3,36.7,26.9,"N/A",29.5,19.3,"*",42.3,"N/A"
"Hartford School District","OPPortunity High School","Special Education",66.7,"*","*","*","N/A","*","*","*",57.1,"N/A"
"Hartford School District","Pathways Academy of Technology and Design","Non-Special Education",14.8,"*","*","*","*","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Special Education","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-Special Education",5.9,"*","*","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Special Education","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","University High School of Science and Engineering","Non-Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","University High School of Science and Engineering","Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","University High of Science and Engineering","Non-Special Education","*",7.3,"*","*","N/A","*","*","*","*","N/A"
"Hartford School District","University High of Science and Engineering","Special Education","*","*","*","*","N/A","*","*","*","*","N/A"
"Hartford School District","Weaver High School","Non-Special Education",28.8,"N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Hartford School District","Weaver High School","Special Education",46.2,"N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Killingly School District","Killingly High School","Non-Special Education",20.6,"*",12.2,"*","*",3.5,4.4,"*","*","*"
"Killingly School District","Killingly High School","Special Education",34.6,"*",28.0,"*","*",23.1,23.3,"*","*","*"
"Learn","Connecticut River Academy","Non-Special Education","N/A","N/A","*","*",7.9,"N/A","N/A","*","*","*"
"Learn","Connecticut River Academy","Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-Special Education","N/A","N/A","*","*",12.0,"N/A","N/A","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Special Education","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Special Education","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-Special Education","N/A","*","*","N/A","N/A","N/A","*","*","N/A","N/A"
"Lisbon School District","Community Connection - The Big Picture High School","Special Education","*","N/A","*","N/A","N/A","*","N/A","*","N/A","N/A"
"Litchfield School District","Litchfield High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","Manchester High School","Non-Special Education",15.4,15.6,12.4,"*",9.1,8.0,5.4,6.6,3.5,"*"
"Manchester School District","Manchester High School","Special Education",21.7,24.2,21.6,"*",21.6,23.3,12.1,17.6,18.8,"*"
"Meriden School District","Francis T. Maloney High School","Non-Special Education",18.0,20.6,15.1,15.0,14.7,4.8,4.0,6.0,6.4,4.9
"Meriden School District","Francis T. Maloney High School","Special Education",21.7,31.4,22.2,27.7,31.1,39.1,25.5,31.1,27.7,20.0
"Meriden School District","Orville H. Platt High School","Non-Special Education",24.0,20.9,22.7,9.1,18.2,"*",5.6,4.0,2.9,"*"
"Meriden School District","Orville H. Platt High School","Special Education",31.6,30.0,32.6,40.8,26.5,"*",20.0,19.6,16.3,"*"
"Middletown School District","Middletown High School","Non-Special Education",10.2,12.8,11.7,"*","*",8.8,"*","*","*","*"
"Middletown School District","Middletown High School","Special Education",27.7,29.3,15.2,"*","*",12.8,"*","*","*","*"
"Milford School District","Jonathan Law High School","Non-Special Education",5.3,5.5,4.3,4.4,4.1,6.9,9.7,10.4,3.5,"*"
"Milford School District","Jonathan Law High School","Special Education","*",12.2,"*","*","*",26.5,22.4,37.8,25.7,25.8
"Milford School District","Joseph A. Foran High School","Non-Special Education",2.6,"*","*","*","*",4.4,"*",3.2,"*","*"
"Milford School District","Joseph A. Foran High School","Special Education","*","*","*","*","*",18.9,"*",25.0,"*","*"
"Monroe School District","Masuk High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"Montville School District","Montville High School","Non-Special Education","*",7.1,"*","*","*","*","*","*","*","*"
"Montville School District","Montville High School","Special Education","*",30.8,"*","*","*","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School","Non-Special Education",10.2,11.1,10.3,"*",8.1,4.3,1.9,7.1,5.3,3.2
"Naugatuck School District","Naugatuck High School","Special Education",18.8,12.0,21.2,"*",16.0,16.7,18.0,23.1,17.0,16.0
"New Britain School District","New Britain High School","Non-Special Education",29.9,24.4,24.5,18.8,18.0,15.6,9.7,9.6,14.4,8.2
"New Britain School District","New Britain High School","Special Education",27.7,37.9,31.7,21.7,31.9,33.7,14.9,18.3,25.0,15.5
"New Canaan School District","New Canaan High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-Special Education","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Cooperative High School","Non-Special Education",13.9,7.1,6.7,4.0,"*","*","*","*","*","*"
"New Haven School District","Cooperative High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Engineering - Science University Magnet School","Non-Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"New Haven School District","Engineering - Science University Magnet School","Special Education","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"New Haven School District","High School In The Community","Non-Special Education",27.3,27.4,31.5,31.9,36.2,10.6,16.1,"*",21.3,12.8
"New Haven School District","High School In The Community","Special Education","*",42.9,"*","*","*","*","*",33.3,"*","*"
"New Haven School District","Hill Regional Career High School","Non-Special Education",10.3,8.7,5.4,10.4,5.5,4.2,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Special Education","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Special Education","*",15.4,18.8,"*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Special Education","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Non-Special Education",36.1,35.0,33.8,21.0,18.7,11.1,8.8,6.1,7.0,7.4
"New Haven School District","James Hillhouse High School","Special Education",29.0,"*",28.1,"*",14.3,32.3,41.4,31.3,33.3,33.3
"New Haven School District","Metropolitan Business Academy","Non-Special Education","*","*",17.8,8.1,8.0,"*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Special Education","*","*","*","*","*","*","*","*","*","*"
