"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Special Education Status"

"",,,,"Graduates",,"Non-Graduates",,,
"Capitol Region Education Council","Great Path Academy at MCC","Special Education",10,8,80.0,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-Special Education",93,81,87.1,"*","*",11,11.8
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Special Education","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Special Education",71,67,94.4,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Special Education","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Special Education",359,357,99.4,"*","*","*","*"
"Cheshire School District","Cheshire High School","Special Education",36,32,88.9,"*","*","*","*"
"Clinton School District","The Morgan School","Non-Special Education",102,97,95.1,"*","*","*","*"
"Clinton School District","The Morgan School","Special Education",20,16,80.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-Special Education",218,212,97.2,"*","*","*","*"
"Colchester School District","Bacon Academy","Special Education",26,19,73.1,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Special Education","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Special Education","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Special Education",159,148,93.1,"*","*",10,6.3
"Connecticut Technical High School System","A. I. Prince Technical High School","Special Education",9,8,88.9,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-Special Education",202,191,94.6,"*","*",11,5.4
"Connecticut Technical High School System","Bullard-Havens Technical High School","Special Education","*","*","*","*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Non-Special Education",119,111,93.3,"*","*",7,5.9
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Special Education",10,9,90.0,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Non-Special Education",118,108,91.5,"*","*",10,8.5
"Connecticut Technical High School System","Eli Whitney Technical High School","Special Education",7,7,100.0,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Non-Special Education",125,117,93.6,"*","*",8,6.4
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Special Education",30,29,96.7,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Non-Special Education",119,116,97.5,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Special Education",14,13,92.9,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Non-Special Education",195,189,96.9,"*","*",6,3.1
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Special Education",11,11,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Non-Special Education",117,112,95.7,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Special Education",14,14,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-Special Education",134,130,97.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Special Education",27,26,96.3,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-Special Education",133,129,97.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Special Education",11,11,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Non-Special Education",144,139,96.5,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Special Education",9,9,100.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-Special Education",143,139,97.2,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Special Education",19,19,100.0,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-Special Education",204,198,97.1,"*","*",6,2.9
"Connecticut Technical High School System","Platt Technical High School","Special Education",12,12,100.0,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-Special Education",99,95,96.0,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Special Education",31,30,96.8,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-Special Education",173,170,98.3,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Special Education","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Non-Special Education",124,121,97.6,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Special Education",13,12,92.3,"*","*","*","*"
"Coventry School District","Coventry High School","Non-Special Education",128,112,87.5,"*","*","*","*"
"Coventry School District","Coventry High School","Special Education",23,19,82.6,"*","*","*","*"
"Cromwell School District","Cromwell High School","Non-Special Education",130,127,97.7,"*","*","*","*"
"Cromwell School District","Cromwell High School","Special Education",15,10,66.7,"*","*","*","*"
"Danbury School District","Danbury High School","Non-Special Education",635,527,83.0,51,8.0,57,9.0
"Danbury School District","Danbury High School","Special Education",70,39,55.7,23,32.9,8,11.4
"Darien School District","Darien High School","Non-Special Education",268,261,97.4,"*","*","*","*"
"Darien School District","Darien High School","Special Education",40,38,95.0,"*","*","*","*"
"Derby School District","Derby High School","Non-Special Education",94,"*","*","*","*","*","*"
"Derby School District","Derby High School","Special Education",8,"*","*","*","*","*","*"
"East Granby School District","East Granby High School","Non-Special Education",52,50,96.2,"*","*","*","*"
"East Granby School District","East Granby High School","Special Education",8,8,100.0,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-Special Education",89,83,93.3,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Special Education",9,9,100.0,"*","*","*","*"
"East Hampton School District","East Hampton High School","Non-Special Education",153,"*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Special Education",7,"*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Special Education",38,35,92.1,"*","*","*","*"
"East Hartford School District","East Hartford High School","Non-Special Education",369,332,90.0,"*","*",31,8.4
"East Hartford School District","East Hartford High School","Special Education",48,31,64.6,10,20.8,"*","*"
"East Haven School District","East Haven High School","Non-Special Education",194,149,76.8,"*","*",34,17.5
"East Haven School District","East Haven High School","Special Education",23,14,60.9,"*","*",7,30.4
"East Lyme School District","East Lyme High School","Non-Special Education",251,243,96.8,"*","*","*","*"
"East Lyme School District","East Lyme High School","Special Education",47,42,89.4,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Special Education",77,69,89.6,"*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education",9,7,77.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education",33,30,90.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Special Education","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",32,22,68.8,"*","*",7,21.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Non-Special Education",181,170,93.9,"*","*","*","*"
"Ellington School District","Ellington High School","Special Education",20,13,65.0,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Special Education","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Special Education","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Non-Special Education",172,155,90.1,"*","*",15,8.7
"Enfield School District","Enfield High School","Special Education",20,14,70.0,"*","*",6,30.0
"Enfield School District","Enrico Fermi High School","Non-Special Education",252,228,90.5,10,4.0,14,5.6
"Enfield School District","Enrico Fermi High School","Special Education",51,38,74.5,"*","*",10,19.6
"Explorations District","Explorations","Non-Special Education",20,"*","*","*","*","*","*"
"Explorations District","Explorations","Special Education",8,"*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",301,294,97.7,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education",50,44,88.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Special Education",296,279,94.3,7,2.4,10,3.4
"Fairfield School District","Fairfield Warde High School","Special Education",41,33,80.5,"*","*","*","*"
"Farmington School District","Farmington High School","Non-Special Education",274,267,97.4,"*","*","*","*"
"Farmington School District","Farmington High School","Special Education",24,19,79.2,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Special Education",453,447,98.7,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education",55,42,76.4,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education",167,164,98.2,"*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education",20,20,100.0,"*","*","*","*"
"Greenwich School District","Greenwich High School","Non-Special Education",551,518,94.0,16,2.9,"*","*"
"Greenwich School District","Greenwich High School","Special Education",93,78,83.9,10,10.8,"*","*"
"Griswold School District","Griswold High School","Non-Special Education",157,140,89.2,"*","*","*","*"
"Griswold School District","Griswold High School","Special Education",26,20,76.9,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Non-Special Education",303,259,85.5,"*","*",44,14.5
"Groton School District","Robert E. Fitch High School","Special Education",36,23,63.9,"*","*",6,16.7
"Guilford School District","Guilford High School","Non-Special Education",251,250,99.6,"*","*","*","*"
"Guilford School District","Guilford High School","Special Education",34,30,88.2,"*","*","*","*"
"Hamden School District","Hamden High School","Non-Special Education",434,384,88.5,21,4.8,29,6.7
"Hamden School District","Hamden High School","Special Education",72,50,69.4,10,13.9,12,16.7
"Hartford School District","Bulkeley High School Upper School","Non-Special Education",197,135,68.5,35,17.8,27,13.7
"Hartford School District","Bulkeley High School Upper School","Special Education",51,22,43.1,19,37.3,10,19.6
"Hartford School District","Capital Preparatory Magnet School","Non-Special Education",33,32,97.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-Special Education",78,77,98.7,"*","*","*","*"
"Hartford School District","Classical Magnet School","Special Education","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-Special Education",37,25,67.6,"*","*",8,21.6
"Hartford School District","Culinary Arts Academy","Special Education",9,"*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-Special Education",99,66,66.7,22,22.2,11,11.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Special Education",31,13,41.9,12,38.7,6,19.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-Special Education",104,75,72.1,11,10.6,18,17.3
"Hartford School District","HPHS Academy of Nursing and Health Science","Special Education",21,10,47.6,7,33.3,"*","*"
"Hartford School District","HPHS Law and Government Academy","Non-Special Education",111,53,47.7,29,26.1,29,26.1
"Hartford School District","HPHS Law and Government Academy","Special Education",24,11,45.8,10,41.7,"*","*"
"Hartford School District","OPPortunity High School","Non-Special Education",57,27,47.4,11,19.3,19,33.3
"Hartford School District","OPPortunity High School","Special Education",12,6,50.0,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-Special Education",75,70,93.3,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Special Education",11,10,90.9,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-Special Education",94,86,91.5,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Special Education",12,10,83.3,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-Special Education",82,74,90.2,"*","*",6,7.3
"Hartford School District","University High of Science and Engineering","Special Education","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","Non-Special Education",158,129,81.6,7,4.4,"*","*"
"Killingly School District","Killingly High School","Special Education",30,18,60.0,7,23.3,"*","*"
"Lebanon School District","Lyman Memorial High School","Non-Special Education",116,105,90.5,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Special Education",12,10,83.3,"*","*","*","*"
"Ledyard School District","Ledyard High School","Non-Special Education",184,172,93.5,"*","*","*","*"
"Ledyard School District","Ledyard High School","Special Education",24,20,83.3,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-Special Education","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Non-Special Education","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Special Education","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Non-Special Education",288,285,99.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Special Education",41,38,92.7,"*","*","*","*"
"Manchester School District","Manchester High School","Non-Special Education",410,324,79.0,22,5.4,64,15.6
"Manchester School District","Manchester High School","Special Education",66,42,63.6,8,12.1,16,24.2
"Meriden School District","Francis T. Maloney High School","Non-Special Education",272,205,75.4,11,4.0,56,20.6
"Meriden School District","Francis T. Maloney High School","Special Education",51,22,43.1,13,25.5,16,31.4
"Meriden School District","Orville H. Platt High School","Non-Special Education",249,183,73.5,14,5.6,52,20.9
"Meriden School District","Orville H. Platt High School","Special Education",50,25,50.0,10,20.0,15,30.0
"Middletown School District","Middletown High School","Non-Special Education",288,233,80.9,"*","*",37,12.8
"Middletown School District","Middletown High School","Special Education",41,26,63.4,"*","*",12,29.3
"Milford School District","Jonathan Law High School","Non-Special Education",217,184,84.8,21,9.7,12,5.5
"Milford School District","Jonathan Law High School","Special Education",49,32,65.3,11,22.4,6,12.2
"Milford School District","Joseph A. Foran High School","Non-Special Education",213,203,95.3,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Special Education",33,21,63.6,"*","*","*","*"
"Monroe School District","Masuk High School","Non-Special Education",322,320,99.4,"*","*","*","*"
"Monroe School District","Masuk High School","Special Education",15,13,86.7,"*","*","*","*"
"Montville School District","Montville High School","Non-Special Education",184,171,92.9,"*","*",13,7.1
"Montville School District","Montville High School","Special Education",26,16,61.5,"*","*",8,30.8
"Naugatuck School District","Naugatuck High School","Non-Special Education",316,275,87.0,6,1.9,35,11.1
"Naugatuck School District","Naugatuck High School","Special Education",50,35,70.0,9,18.0,6,12.0
"New Britain School District","New Britain High School","Non-Special Education",546,360,65.9,53,9.7,133,24.4
"New Britain School District","New Britain High School","Special Education",87,41,47.1,13,14.9,33,37.9
"New Canaan School District","New Canaan High School","Non-Special Education",283,280,98.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Special Education",43,39,90.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-Special Education",209,208,99.5,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Special Education",22,18,81.8,"*","*","*","*"
"New Haven School District","Cooperative High School","Non-Special Education",127,114,89.8,"*","*",9,7.1
"New Haven School District","Cooperative High School","Special Education",9,9,100.0,"*","*","*","*"
"New Haven School District","High School In The Community","Non-Special Education",62,35,56.5,10,16.1,17,27.4
"New Haven School District","High School In The Community","Special Education",14,6,42.9,"*","*",6,42.9
"New Haven School District","Hill Regional Career High School","Non-Special Education",149,135,90.6,"*","*",13,8.7
"New Haven School District","Hill Regional Career High School","Special Education",7,"*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Special Education",39,32,82.1,"*","*",6,15.4
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Special Education",9,6,66.7,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Non-Special Education",217,122,56.2,19,8.8,76,35.0
"New Haven School District","James Hillhouse High School","Special Education",29,13,44.8,12,41.4,"*","*"
"New Haven School District","Metropolitan Business Academy","Non-Special Education",40,32,80.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-Special Education",39,26,66.7,"*","*",8,20.5
"New Haven School District","New Haven Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","Sound School","Non-Special Education",73,67,91.8,"*","*",6,8.2
"New Haven School District","Sound School","Special Education",11,11,100.0,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-Special Education",363,261,71.9,15,4.1,87,24.0
"New Haven School District","Wilbur Cross High School","Special Education",50,24,48.0,14,28.0,12,24.0
"New London School District","New London High School","Non-Special Education",182,124,68.1,17,9.3,41,22.5
"New London School District","New London High School","Special Education",43,22,51.2,12,27.9,9,20.9
"New Milford School District","New Milford High School","Non-Special Education",332,312,94.0,"*","*",16,4.8
"New Milford School District","New Milford High School","Special Education",49,39,79.6,"*","*",6,12.2
"Newington School District","Newington High School","Non-Special Education",293,274,93.5,"*","*","*","*"
"Newington School District","Newington High School","Special Education",38,25,65.8,"*","*","*","*"
"Newtown School District","Newtown High School","Non-Special Education",368,355,96.5,"*","*","*","*"
"Newtown School District","Newtown High School","Special Education",37,30,81.1,"*","*","*","*"
"North Branford School District","North Branford High School","Non-Special Education",146,139,95.2,"*","*","*","*"
"North Branford School District","North Branford High School","Special Education",11,9,81.8,"*","*","*","*"
"North Haven School District","North Haven High School","Non-Special Education",261,252,96.6,"*","*","*","*"
"North Haven School District","North Haven High School","Special Education",20,16,80.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Special Education",48,"*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Special Education",6,"*","*","*","*","*","*"
"Norwalk School District","Brien McMahon High School","Non-Special Education",403,362,89.8,7,1.7,34,8.4
"Norwalk School District","Brien McMahon High School","Special Education",45,36,80.0,"*","*","*","*"
"Norwalk School District","Norwalk High School","Non-Special Education",340,291,85.6,11,3.2,38,11.2
"Norwalk School District","Norwalk High School","Special Education",49,39,79.6,"*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Special Education",25,"*","*","*","*",10,40.0
"Norwalk School District","Norwalk Pathways Academy at Briggs","Special Education",7,"*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-Special Education",548,479,87.4,"*","*",68,12.4
"Norwich Free Academy District","Norwich Free Academy","Special Education",97,76,78.4,"*","*",13,13.4
"Norwich School District","Thames River Academy","Non-Special Education",27,"*","*","*","*",22,81.5
"Norwich School District","Thames River Academy","Special Education",8,"*","*","*","*",7,87.5
"Old Saybrook School District","Old Saybrook Senior High School","Non-Special Education",126,123,97.6,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Special Education",17,14,82.4,"*","*","*","*"
"Oxford School District","Oxford High School","Non-Special Education",137,127,92.7,"*","*","*","*"
"Oxford School District","Oxford High School","Special Education",9,7,77.8,"*","*","*","*"
"Plainfield School District","Plainfield High School","Non-Special Education",158,145,91.8,"*","*",9,5.7
"Plainfield School District","Plainfield High School","Special Education",39,27,69.2,"*","*",6,15.4
"Plainville School District","Plainville High School","Non-Special Education",178,173,97.2,"*","*","*","*"
"Plainville School District","Plainville High School","Special Education",27,19,70.4,"*","*","*","*"
"Plymouth School District","Terryville High School","Non-Special Education",122,110,90.2,"*","*","*","*"
"Plymouth School District","Terryville High School","Special Education",17,7,41.2,"*","*","*","*"
"Portland School District","Portland High School","Non-Special Education",85,78,91.8,"*","*","*","*"
"Portland School District","Portland High School","Special Education",7,6,85.7,"*","*","*","*"
"Putnam School District","Putnam High School","Non-Special Education",54,"*","*","*","*","*","*"
"Putnam School District","Putnam High School","Special Education",6,"*","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-Special Education",114,109,95.6,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Special Education",21,20,95.2,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Non-Special Education",136,126,92.6,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Special Education",24,21,87.5,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-Special Education",389,379,97.4,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Special Education",43,39,90.7,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-Special Education",76,73,96.1,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Special Education",10,10,100.0,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-Special Education",162,161,99.4,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Special Education",17,15,88.2,"*","*","*","*"
"Regional School District 08","RHAM High School","Non-Special Education",258,242,93.8,"*","*","*","*"
"Regional School District 08","RHAM High School","Special Education",36,26,72.2,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-Special Education",213,212,99.5,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Special Education",22,19,86.4,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-Special Education",205,200,97.6,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Special Education",24,21,87.5,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-Special Education",31,29,93.5,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Special Education",10,10,100.0,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Non-Special Education",65,56,86.2,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Special Education",8,6,75.0,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-Special Education",119,117,98.3,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Special Education",22,21,95.5,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-Special Education",174,170,97.7,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Special Education",18,18,100.0,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-Special Education",284,273,96.1,6,2.1,"*","*"
"Regional School District 15","Pomperaug Regional High School","Special Education",45,35,77.8,7,15.6,"*","*"
"Regional School District 16","Woodland Regional High School","Non-Special Education",176,164,93.2,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Special Education",18,15,83.3,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-Special Education",165,156,94.5,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Special Education",25,22,88.0,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-Special Education",91,90,98.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Special Education",12,11,91.7,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-Special Education",240,218,90.8,7,2.9,"*","*"
"Regional School District 19","E. O. Smith High School","Special Education",55,40,72.7,12,21.8,"*","*"
"Ridgefield School District","Ridgefield High School","Non-Special Education",391,387,99.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Special Education",48,45,93.8,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-Special Education",187,176,94.1,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Special Education",20,15,75.0,"*","*","*","*"
"Seymour School District","Seymour High School","Non-Special Education",138,128,92.8,"*","*","*","*"
"Seymour School District","Seymour High School","Special Education",12,6,50.0,"*","*","*","*"
"Shelton School District","Shelton High School","Non-Special Education",396,371,93.7,"*","*",15,3.8
"Shelton School District","Shelton High School","Special Education",28,19,67.9,"*","*",6,21.4
"Simsbury School District","Simsbury High School","Non-Special Education",359,349,97.2,"*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education",40,38,95.0,"*","*","*","*"
"Somers School District","Somers High School","Non-Special Education",131,129,98.5,"*","*","*","*"
"Somers School District","Somers High School","Special Education",9,7,77.8,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Special Education",331,319,96.4,"*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",47,41,87.2,"*","*","*","*"
"Southington School District","Southington High School","Non-Special Education",429,408,95.1,10,2.3,"*","*"
"Southington School District","Southington High School","Special Education",62,46,74.2,14,22.6,"*","*"
"Stafford School District","Stafford High School","Non-Special Education",127,112,88.2,"*","*","*","*"
"Stafford School District","Stafford High School","Special Education",14,12,85.7,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",26,10,38.5,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education",10,6,60.0,"*","*","*","*"
"Stamford School District","Stamford High School","Non-Special Education",332,286,86.1,14,4.2,32,9.6
"Stamford School District","Stamford High School","Special Education",55,40,72.7,7,12.7,8,14.5
"Stamford School District","The Academy of Information Technology","Non-Special Education",150,147,98.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",16,16,100.0,"*","*","*","*"
"Stamford School District","Westhill High School","Non-Special Education",561,471,84.0,31,5.5,59,10.5
"Stamford School District","Westhill High School","Special Education",63,47,74.6,12,19.0,"*","*"
"Stonington School District","Stonington High School","Non-Special Education",160,153,95.6,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",18,15,83.3,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Special Education",265,238,89.8,7,2.6,20,7.5
"Stratford School District","Bunnell High School","Special Education",26,16,61.5,"*","*","*","*"
"Stratford School District","Stratford High School","Non-Special Education",264,238,90.2,8,3.0,18,6.8
"Stratford School District","Stratford High School","Special Education",13,12,92.3,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Special Education",185,172,93.0,"*","*","*","*"
