"Educator Race/Ethnicity Report for 2004-05"

"District","School","Race","Count","% of Total"
="East Hampton School District",="Center School",="White",28,100.0
,="East Hampton High School",="White",47,100.0
,="East Hampton Middle School",="White",42,97.7
,="Memorial School",="White",49,100.0
="East Hartford School District",="Anna E. Norris School",="White",27,87.1
,="Connecticut IB Academy",="White",16,84.2
,="Dr. Franklin H. Mayberry School",="White",32,91.4
,="Dr. John A. Langford School",="White",28,87.5
,="Dr. Thomas S. O'Connell School",="White",33,97.1
,="East Hartford High School",="White",162,92.0
,="East Hartford Middle School",="White",96,91.4
,="Governor William Pitkin School",="White",26,89.7
,="Hockanum School",="White",30,96.8
,="Joseph O. Goodwin School",="White",25,92.6
,="Robert J. O'Brien School",="White",36,94.7
,="Silver Lane School",="White",26,92.9
,="Sunset Ridge Middle School",="White",40,90.9
,="Willowbrook Early Childhood",="White",26,96.3
,="Woodland School",="White",28,100.0
="East Haven School District",="Carbone School/East Haven Academy",="White",21,95.5
,="D. C. Moore School",="White",23,95.8
,="Deer Run School",="White",33,97.1
,="Dominick H. Ferrara School",="White",21,95.5
,="East Haven High School",="White",100,98.0
,="Grove J. Tuttle School",="White",21,87.5
,="Hays School",="White",15,100.0
,="Joseph Melillo Middle School",="White",46,100.0
,="Momauguin School",="White",25,100.0
,="Overbrook Elementary School",="White",15,100.0
,="Robert W. Carbone School",="White",31,100.0
="East Lyme School District",="East Lyme High School",="White",115,97.5
,="East Lyme Middle School",="White",86,98.9
,="Flanders School",="White",32,94.1
,="Integrated Preschool",="White",1,100.0
,="Lillie B. Haynes School",="White",24,100.0
,="Niantic Center School",="White",26,100.0
="East Windsor School District",="Broad Brook Elementary School",="White",42,100.0
,="East Windsor High School",="White",48,98.0
,="East Windsor Middle School",="White",38,97.4
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Arts at the Capitol Theater",="White",2,100.0
,="EastConn Special Education",="White",30,96.8
="Eastford School District",="Eastford Elementary School",="White",20,100.0
="Easton School District",="Helen Keller Middle School",="White",46,95.8
,="Samuel Staples Elementary School",="White",56,100.0
="Ellington School District",="Center School",="White",37,94.9
,="Crystal Lake School",="White",24,100.0
,="Ellington High School",="White",62,93.9
,="Ellington Middle School",="White",40,100.0
,="Windermere School",="White",61,96.8
="Elm City College Preparatory School",="Elm City College Preparatory School",="White",10,62.5
="Enfield School District",="Edgar H. Parkman School",="White",34,97.1
,="Eli Whitney School",="White",35,97.2
,="Enfield High School",="White",88,96.7
,="Enfield Street School",="White",29,100.0
,="Enrico Fermi High School",="White",98,98.0
,="Harriet Beecher Stowe School",="White",32,97.0
,="Hazardville Memorial School",="White",34,97.1
,="Head Start Program",="White",8,100.0
,="Henry Barnard School",="White",38,100.0
,="John F. Kennedy Middle School",="White",100,98.0
,="Nathan Hale School",="White",24,96.0
,="Prudence Crandall School",="White",32,97.0
,="Thomas G. Alcorn School",="White",30,96.8
="Essex School District",="Essex Elementary School",="White",52,96.3
="Explorations District",="Explorations",="White",7,100.0
="Fairfield School District",="Burr Elementary School",="White",38,95.0
,="Dwight Elementary School",="White",33,97.1
,="Early Childhood Center",="White",16,100.0
,="Fairfield Ludlowe High School",="White",113,96.6
,="Fairfield Warde High School",="White",159,96.4
,="Fairfield Woods Middle School",="White",71,98.6
,="Holland Hill School",="White",37,92.5
,="Jennings School",="White",39,92.9
,="McKinley School",="White",47,97.9
,="Mill Hill School",="White",38,95.0
,="North Stratfield School",="White",40,93.0
,="Osborn Hill School",="White",41,89.1
,="Riverfield School",="White",40,100.0
,="Roger Ludlowe Middle School",="White",89,98.9
,="Sherman School",="White",40,97.6
,="Stratfield School",="White",42,93.3
,="Tomlinson Middle School",="White",69,98.6
="Farmington School District",="East Farms School",="White",41,95.3
,="Farmington High School",="White",126,96.9
,="Irving A. Robbins Middle School",="White",65,92.9
,="Noah Wallace School",="White",38,100.0
,="Union School",="White",32,97.0
,="West District School",="White",33,97.1
,="West Woods Upper Elementary School",="White",59,92.2
="Franklin School District",="Franklin Elementary School",="White",21,100.0
="Glastonbury School District",="Buttonball Lane School",="White",57,100.0
,="Eastbury School",="White",45,97.8
,="Gideon Welles School",="White",62,96.9
,="Glastonbury High School",="White",158,95.2
,="Hebron Avenue School",="White",42,95.5
,="Hopewell School",="White",55,98.2
,="Naubuc School",="White",43,95.6
,="Smith Middle School",="White",96,98.0
="Granby School District",="Frank M. Kearns Primary School",="White",35,100.0
,="Granby Memorial High School",="White",61,96.8
,="Granby Memorial Middle School",="White",50,98.0
,="Kelly Lane Primary School",="White",26,100.0
,="Wells Road Intermediate School",="White",22,100.0
="Greenwich School District",="Central Middle School",="White",70,94.6
,="Cos Cob School",="White",41,97.6
,="Eastern Middle School",="White",68,93.2
,="Glenville School",="White",42,97.7
,="Greenwich High School",="White",256,92.8
,="Hamilton Avenue School",="White",36,90.0
,="International School At Dundee",="White",34,82.9
,="Julian Curtiss School",="White",46,93.9
,="New Lebanon School",="White",35,92.1
,="North Mianus School",="White",34,79.1
,="North Street School",="White",48,94.1
,="Old Greenwich School",="White",44,93.6
,="Parkway School",="White",42,97.7
,="Riverside School",="White",41,95.3
,="Western Middle School",="White",58,89.2
="Griswold School District",="Griswold Elementary School",="White",76,100.0
,="Griswold High School",="White",69,100.0
,="Griswold Middle School",="White",43,97.7
="Groton School District",="Carl C. Cutler Middle School",="White",46,95.8
,="Charles Barnum School",="White",35,94.6
,="Claude Chester School",="White",35,97.2
,="Colonel Ledyard School",="White",21,100.0
,="Eastern Point School",="White",41,100.0
,="Fitch Middle School",="White",53,94.6
,="Groton Heights School",="White",21,95.5
,="Mary Morrisson School",="White",37,97.4
,="Noank School",="White",34,91.9
,="Pleasant Valley School",="White",30,96.8
,="Robert E. Fitch High School",="White",111,94.1
,="S. B. Butler School",="White",35,97.2
,="West Side Middle School",="White",39,92.9
="Guilford School District",="A. Baldwin Middle School",="White",58,100.0
,="A. W. Cox School",="White",30,96.8
,="Calvin Leete School",="White",27,100.0
,="E. C. Adams Middle School",="White",66,98.5
,="Guilford High School",="White",113,100.0
,="Guilford Lakes School",="White",39,100.0
,="Melissa Jones School",="White",33,100.0
="Hamden School District",="Bear Path School",="White",46,97.9
,="Church Street School",="White",33,86.8
,="Dunbar Hill School",="White",27,96.4
,="Hamden High School",="White",162,93.1
,="Hamden Middle School",="White",79,84.9
,="Helen Street School",="White",26,92.9
,="Ridge Hill School",="White",29,87.9
,="Shepherd Glen School",="White",25,96.2
,="Spring Glen School",="White",26,86.7
,="West Woods School",="White",38,100.0
="Hampton School District",="Hampton Elementary School",="White",19,95.0
="Hartford School District",="Asian Studies Academy at Bellizzi School",="White",43,91.5
,="Barnard-Brown School",="White",28,59.6
,="Batchelder School",="White",40,78.4
,="Betances Early Reading Lab Magnet School",="White",22,55.0
,="Breakthrough Magnet School",="White",17,85.0
,="Bulkeley High School Lower School",="White",93,71.0
,="Burns Latino Studies Academy",="White",35,63.6
,="Burr School",="White",37,77.1
,="Clark School",="White",24,58.5
,="Classical Magnet School",="White",22,81.5
,="Dr. Joseph Bellizzi Middle School",="White",51,68.9
,="Environmental Sciences Magnet at Hooker School",="White",18,54.5
,="Expeditionary Learning Academy at Moylan School",="White",46,78.0
,="Fox Middle School",="White",33,44.6
,="Hartford Magnet Trinity College Academy",="White",41,74.5
,="Hartford Public High School",="White",87,71.9
,="Hartford Transitional Learning Academy (Elementary)",="White",10,71.4
,,,1,100.0
,="Hartford Transitional Learning Academy (Secondary)",="White",32,62.7
,="Kennelly School",="White",51,81.0
,="Kinsella Magnet School of Performing Arts",="White",34,73.9
,="Little Owls Learning Center",="White",2,100.0
,="M. D. Fox School",="White",49,62.0
,="M. L. King, Jr. School",="White",32,50.0
,="McDonough Middle School",="White",33,68.8
,="Milner School",="White",33,68.8
,="Naylor/CCSU Leadership Academy",="White",39,81.3
,="Parkville Community School",="White",36,67.9
,="Pathways Academy of Technology and Design",="White",15,88.2
,="Quirk Middle School",="White",52,59.8
,="Rawson School",="White",20,60.6
,="SAND School",="White",21,58.3
,="STEM Magnet at Fisher School",="White",30,56.6
,="Sanchez School",="White",28,56.0
,="Simpson-Waverly School",="White",29,74.4
,="Sports and Medical Sciences Academy",="White",24,68.6
,="Twain School",="White",20,55.6
,="University High School of Science and Engineering",="White",8,72.7
,="Weaver High School",="White",56,50.0
,="Webster Micro Society Magnet School",="White",39,81.3
,="West Middle School",="White",55,82.1
,="Wish Museum School",="White",27,58.7
="Hartland School District",="Hartland School",="White",26,100.0
="Hebron School District",="Gilead Hill School",="White",44,97.8
,="Hebron Elementary School",="White",49,96.1
="Highville Mustard Seed Charter School District",="Highville Mustard Seed Charter School",="White",16,69.6
="Integrated Day Charter School District",="Integrated Day Charter School",="White",21,95.5
="Interdistrict School for Arts and Comm District",="Interdistrict School For Arts And Communication",="White",15,93.8
="Jumoke Academy District",="Jumoke Academy",="White",11,61.1
="Kent School District",="Kent Center School",="White",34,100.0
="Killingly School District",="Goodyear Early Childhood Center",="White",7,100.0
,="Killingly Central School",="White",43,100.0
,="Killingly High School",="White",89,98.9
,="Killingly Intermediate School",="White",77,98.7
,="Killingly Memorial School",="White",48,100.0
="Learn",="Learn Special Education",="White",35,97.2
,="Regional Multicultural Magnet School",="White",38,88.4
="Lebanon School District",="Lebanon Elementary School",="White",42,100.0
,="Lebanon Middle School",="White",36,94.7
,="Lyman Memorial High School",="White",58,93.5
="Ledyard School District",="Gales Ferry School",="White",31,100.0
,="Gallup Hill School",="White",41,100.0
,="Juliet W. Long School",="White",34,97.1
,="Ledyard Center School",="White",42,97.7
,="Ledyard High School",="White",95,97.9
,="Ledyard Middle School",="White",42,95.5
="Lisbon School District",="Lisbon Central School",="White",54,100.0
="Litchfield School District",="Center School",="White",32,100.0
,="Litchfield High School",="White",65,100.0
,="Litchfield Intermediate School",="White",30,100.0
="Madison School District",="Daniel Hand High School",="White",102,98.1
,="Dr. Robert H. Brown Middle School",="White",61,100.0
,="Island Avenue Elementary School",="White",32,100.0
,="J. Milton Jeffrey Elementary School",="White",50,98.0
,="Kathleen H. Ryerson Elementary School",="White",35,100.0
,="Walter C. Polson Upper Middle School",="White",57,98.3
="Manchester School District",="Nathan Hale School",="White",30,96.8
,="Bennet Middle School",="White",75,92.6
,="Bowers School",="White",31,96.9
,="Buckley School",="White",32,91.4
,="Highland Park School",="White",30,93.8
,="Illing Middle School",="White",82,89.1
,="Keeney School",="White",35,100.0
,="Manchester High School",="White",159,90.9
,="Manchester Preschool Center",="White",7,100.0
,="Manchester Regional Academy",="White",20,95.2
,="Martin School",="White",24,100.0
,="Robertson School",="White",41,100.0
,="Verplanck School",="White",34,100.0
,="Waddell School",="White",33,94.3
,="Washington School",="White",31,83.8
="Mansfield School District",="Annie E. Vinton School",="White",27,96.4
,="Dorothy C. Goodwin School",="White",28,100.0
,="Mansfield Middle School",="White",66,95.7
,="Southeast Elementary School",="White",26,96.3
="Marlborough School District",="Elmer Thienes-Mary Hall Elementary School",="White",58,98.3
="Meriden School District",="Nathan Hale School",="White",55,93.2
,="Benjamin Franklin School",="White",45,88.2
,="Casimir Pulaski School",="White",59,96.7
,="Francis T. Maloney High School",="White",108,92.3
,="Hanover School",="White",45,88.2
,="Israel Putnam School",="White",44,91.7
,="John Barry School",="White",52,92.9
,="Lincoln Middle School",="White",68,93.2
,="Orville H. Platt High School",="White",95,92.2
,="Roger Sherman School",="White",46,92.0
,="Thomas Hooker School",="White",30,73.2
,="Washington Middle School",="White",87,88.8
="Middletown School District",="Bielefield School",="White",30,93.8
,="Farm Hill School",="White",33,91.7
,="Keigwin Middle School",="White",41,93.2
,="Lawrence School",="White",33,89.2
,="MacDonough School",="White",28,96.6
,="Middletown High School",="White",101,94.4
,="Moody School",="White",30,90.9
,="Snow School",="White",39,92.9
,="Spencer School",="White",29,90.6
,="Wesley School",="White",30,96.8
,="Woodrow Wilson Middle School",="White",59,85.5
="Milford School District",="Calf Pen Meadow School",="White",39,100.0
,="East Shore Middle School",="White",56,100.0
,="Harborside Middle School",="White",59,96.7
,="J. F. Kennedy School",="White",39,100.0
,="Jonathan Law High School",="White",90,96.8
,="Joseph A. Foran High School",="White",87,97.8
,="Live Oaks School",="White",36,100.0
,="Mathewson School",="White",46,100.0
,="Meadowside School",="White",38,100.0
,="Orange Avenue School",="White",40,100.0
,="Orchard Hills School",="White",38,100.0
,="Pumpkin Delight School",="White",39,100.0
,="Simon Lake School",="White",36,100.0
,="The Academy",="White",9,100.0
,="West Shore Middle School",="White",55,94.8
="Monroe School District",="Chalk Hill School",="White",54,98.2
,="Fawn Hollow Elementary School",="White",46,95.8
,="Jockey Hollow School",="White",49,100.0
,="Masuk High School",="White",110,99.1
,="Monroe Elementary School",="White",35,100.0
,="Stepney Elementary School",="White",40,100.0
="Montville School District",="Dr. Charles E. Murphy School",="White",45,97.8
,="Leonard J. Tyl Middle School",="White",73,98.6
,="Mohegan School",="White",40,100.0
,="Montville High School",="White",82,96.5
,="Oakdale School",="White",44,100.0
,="Palmer Academy",="White",7,100.0
="Naugatuck School District",="Andrew Avenue School",="White",20,100.0
,="Central Avenue School",="White",25,96.2
,="City Hill Middle School",="White",56,100.0
,="Cross Street Intermediate School",="White",38,97.4
,="Hillside Intermediate School",="White",38,100.0
,="Hillside Middle School",="White",30,96.8
,="Hop Brook Elementary School",="White",25,100.0
,="Maple Hill School",="White",32,100.0
,="Naugatuck High School",="White",127,97.7
,="Salem School",="White",25,96.2
,="Western School",="White",26,100.0
="New Beginnings Inc Family Academy District",="New Beginnings Inc Family Academy",="White",15,68.2
="New Britain School District",="Chamberlain Elementary School",="White",38,79.2
,="Frank J. DiLoreto School",="White",34,72.3
,="Gaffney School",="White",45,97.8
,="Holmes School",="White",40,88.9
,="Jefferson School",="White",31,91.2
,="Lincoln School",="White",31,83.8
,="New Britain Center For School Readiness",="White",1,100.0
,="New Britain High School",="White",175,85.4
,="Northend School",="White",21,77.8
,="Pulaski Middle School",="White",73,83.9
,="Roosevelt Middle School",="White",42,71.2
,="Slade Middle School",="White",61,81.3
,="Smalley Academy",="White",40,80.0
,="Smith School",="White",47,92.2
,="Vance School",="White",29,90.6
="New Canaan School District",="East School",="White",57,100.0
,="New Canaan High School",="White",110,97.3
,="Saxe Middle School",="White",128,97.7
,="South School",="White",58,98.3
,="West School",="White",51,98.1
="New Fairfield School District",="Consolidated School",="White",50,100.0
,="Meeting House Hill School",="White",55,98.2
,="New Fairfield High School",="White",86,98.9
,="New Fairfield Middle School",="White",71,100.0
="New Hartford School District",="Ann Antolini School",="White",34,100.0
,="Bakerville Consolidated School",="White",18,100.0
,="New Hartford Elementary School",="White",16,100.0
="New Haven School District",="Edgewood School",="White",29,82.9
,="Nathan Hale School",="White",44,95.7
,="Barnard Environmental Magnet School",="White",21,84.0
,="Beecher School",="White",21,72.4
,="Benjamin Jepson Magnet School",="White",33,86.8
,="Betsy Ross Arts Magnet School",="White",34,61.8
,="Bishop Woods Architecture and Design Magnet School",="White",25,86.2
,="Celentano BioTech, Health and Medical Magnet School",="White",22,68.8
,="Clarence Rogers School",="White",8,47.1
,="Clinton Avenue School",="White",24,66.7
,="Columbus Family Academy",="White",18,52.9
,="Conte/West Hills Magnet School",="White",41,83.7
,="Cooperative High School",="White",37,82.2
,="Cortlandt V.R. Creed Health and Sport Sciences High School",="White",12,60.0
,="Davis 21st Century Magnet Elementary School",="White",25,78.1
,="Early Learning Center",="White",1,20.0
,="East Rock Community Magnet School",="White",61,79.2
,="Fair Haven School",="White",57,74.0
,="Headstart",="White",1,50.0
,="High School In The Community",="White",23,74.2
,="Hill Central Music Academy",="White",30,62.5
,="Hill Regional Career High School",="White",51,77.3
,="James Hillhouse High School",="White",77,63.6
,="John S. Martinez Sea and Sky STEM School",="White",25,69.4
,="Katherine Brennan School",="White",18,54.5
,="King/Robinson Magnet School",="White",21,58.3
,="Lincoln-Bassett School",="White",28,68.3
,="Martin Luther King School",="White",20,71.4
,="Metropolitan Business Academy",="White",12,70.6
,="New Haven Academy",="White",8,61.5
,="Polly T. McCabe Center",="White",7,70.0
,="Primary Learning Academy",="White",3,60.0
,="Prince School",="White",14,58.3
,="Riverside Education Academy",="White",11,42.3
,="Roberto Clemente Leadership Academy for Global Awareness",="White",25,47.2
,="Ross/Woodward School",="White",33,78.6
,="Sheridan Communications and Technology Magnet School",="White",42,76.4
,="Sound School",="White",37,88.1
,="Timothy Dwight School",="White",19,55.9
,="Troup Middle School",="White",49,73.1
,="Truman School",="White",27,67.5
,="Urban Youth Center Elementary School",="White",9,64.3
,="Urban Youth Center Middle School",="White",9,42.9
,="Vincent E. Mauro Elementary Math, Science and Technology Magnet School",="White",23,63.9
,="Welch Annex School",="White",19,59.4
,="West Rock Authors Academy",="White",12,66.7
,="Wexler/Grant Community School",="White",18,47.4
,="Wilbur Cross High School",="White",122,76.7
,="Worthington Hooker School",="White",34,87.2
="New London School District",="Jennings School",="White",27,87.1
,="Bennie Dover Jackson Middle School",="White",60,81.1
,="Edgerton School",="White",21,60.0
,="Harbor School",="White",25,89.3
,="Nathan Hale Arts Magnet School",="White",33,97.1
,="New London High School",="White",61,83.6
,="Winthrop STEM Elementary Magnet School",="White",27,77.1
="New Milford School District",="Hill And Plain School",="White",40,100.0
,="John Pettibone School",="White",39,100.0
,="New Milford High School",="White",117,97.5
,="Northville Elementary School",="White",37,100.0
,="Sarah Noble Intermediate School",="White",87,98.9
,="Schaghticoke Middle School",="White",75,98.7
="Newington School District",="Anna Reynolds School",="White",45,97.8
,="Elizabeth Green School",="White",34,97.1
,="John Paterson School",="White",48,98.0
,="John Wallace Middle School",="White",67,98.5
,="Martin Kellogg Middle School",="White",67,97.1
,="Newington High School",="White",112,97.4
,="Ruth Chaffee School",="White",38,100.0
="Newtown School District",="Hawley Elementary School",="White",34,100.0
,="Head O'Meadow Elementary School",="White",36,100.0
,="Middle Gate Elementary School",="White",45,100.0
,="Newtown High School",="White",127,98.4
,="Newtown Middle School",="White",74,100.0
,="Reed Intermediate School",="White",65,98.5
,="Sandy Hook Elementary School",="White",53,98.1
="Norfolk School District",="Botelle Elementary School",="White",23,100.0
="North Branford School District",="Jerome Harrison School",="White",31,100.0
,="North Branford High School",="White",64,100.0
,="North Branford Intermediate School",="White",49,100.0
,="Stanley T. Williams School",="White",22,100.0
,="Totoket Valley Elementary School",="White",36,100.0
="North Canaan School District",="North Canaan Elementary School",="White",37,100.0
="North Haven School District",="Clintonville Elementary School",="White",37,100.0
