"Educator Race/Ethnicity Report for 2009-10"

"District","School","Race","Count","% of Total"
="Canaan School District",="Lee H. Kellogg School",="White",19,100.0
="Canterbury School District",="Canterbury Elementary School",="White",27,96.4
,="Dr. Helen Baldwin Middle School",="White",22,95.7
="Canton School District",="Canton High School",="White",53,100.0
,="Canton Intermediate School",="White",36,100.0
,="Canton Middle School",="White",34,100.0
,="Cherry Brook Primary School",="White",42,100.0
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="White",22,91.7
,="Farmington Valley Regional Diagnostic Center",="White",4,80.0
,="Glastonbury/East Hartford Magnet School",="White",20,87.0
,="Great Path Academy at MCC",="White",22,91.7
,="Greater Hartford Academy of Math and Science",="White",2,50.0
,="Greater Hartford Academy of the Arts High School - Full Time",="White",16,69.6
,="Integrated Program Models",="White",6,100.0
,="International Magnet School for Global Citizenship",="White",12,85.7
,="John J. Allison Polaris Center",="White",23,79.3
,="Lincoln Academy Regional Interdistrict Collaborative",="White",2,100.0
,="Metropolitan Learning Center for Global and International Studies",="White",49,77.8
,="Montessori Magnet School",="White",15,68.2
,="Public Safety Academy",="White",16,72.7
,="Reggio Magnet School of the Arts",="White",13,100.0
,="River Street Early Learning Center (Site 2)",="White",15,93.8
,="River Street School",="White",44,95.7
,="Soundbridge",="White",25,100.0
,="Two Rivers Magnet Middle School",="White",51,82.3
,="University of Hartford Magnet School",="White",39,97.5
="Chaplin School District",="Chaplin Elementary School",="White",26,100.0
="Charter School for Young Children on Asylum Hill District",="Charter School for Young Children on Asylum Hill Inc.",="White",10,66.7
="Cheshire School District",="Chapman School",="White",34,100.0
,="Cheshire High School",="White",130,97.7
,="Darcey School",="White",28,100.0
,="Dodd Middle School",="White",70,97.2
,="Doolittle School",="White",48,98.0
,="Highland School",="White",72,98.6
,="Humiston School",="White",7,100.0
,="Norton School",="White",44,97.8
="Chester School District",="Chester Elementary School",="White",39,100.0
="Clinton School District",="Abraham Pierson School",="White",34,100.0
,="Jared Eliot School",="White",54,96.4
,="Lewin G. Joel Jr. School",="White",65,100.0
,="The Morgan School",="White",63,96.9
="Colchester School District",="Bacon Academy",="White",91,93.8
,="Colchester Elementary School",="White",55,100.0
,="Jack Jackter Intermediate School",="White",59,100.0
,="William J. Johnston Middle School",="White",72,100.0
="Colebrook School District",="Colebrook Consolidated School",="White",17,100.0
="Columbia School District",="Horace W. Porter School",="White",56,96.6
="Common Ground High School District",="Common Ground High School",="White",14,93.3
="Connecticut Technical High School System",="A. I. Prince Technical High School",="White",77,77.8
,="Bristol Technical Education Center",="White",14,93.3
,="Bullard-Havens Technical High School",="White",83,85.6
,="E. C. Goodwin Technical High School",="White",69,86.3
,="Eli Whitney Technical High School",="White",54,68.4
,="Ella T. Grasso Southeastern Technical High School",="White",68,89.5
,="Emmett O'Brien Technical High School",="White",54,96.4
,="H. C. Wilcox Technical High School",="White",73,88.0
,="H. H. Ellis Technical High School",="White",57,93.4
,="Henry Abbott Technical High School",="White",74,97.4
,="Howell Cheney Technical High School",="White",65,86.7
,="Norwich Technical High School",="White",65,94.2
,="Oliver Wolcott Technical High School",="White",74,94.9
,="Platt Technical High School",="White",80,95.2
,="Vinal Technical High School",="White",72,97.3
,="W. F. Kaynor Technical High School",="White",71,88.8
,="Windham Technical High School",="White",65,94.2
="Cooperative Educational Services",="Academy of the Performing Arts - Part Time",="White",1,100.0
,="C. E. S. Special Education",="White",96,97.0
,="Regional Center for the Arts - Part Time",="White",1,100.0
,="Six-Six Magnet School",="White",44,86.3
="Cornwall School District",="Cornwall Consolidated School",="White",20,100.0
="Coventry School District",="Capt. Nathan Hale School",="White",56,96.6
,="Coventry Early Intervention Services",="White",4,100.0
,="Coventry Grammar School",="White",32,97.0
,="Coventry High School",="White",56,98.2
,="George Hersey Robertson School",="White",40,100.0
="Cromwell School District",="Cromwell High School",="White",61,98.4
,="Cromwell Middle School",="White",52,96.3
,="Edna C. Stevens School",="White",39,95.1
,="Woodside Intermediate School",="White",40,93.0
="Danbury School District",="Alternative Center For Excellence",="White",11,91.7
,="Broadview Middle School",="White",86,93.5
,="Danbury High School",="White",194,90.7
,="Ellsworth Avenue School",="White",35,97.2
,="Great Plain School",="White",26,78.8
,="Hayestown Avenue School",="White",41,93.2
,="King Street Intermediate School",="White",25,92.6
,="King Street Primary School",="White",22,91.7
,="Mill Ridge Educational Center",="White",30,93.8
,="Mill Ridge Primary School",="White",28,100.0
,="Morris Street School",="White",29,93.5
,="Park Avenue School",="White",32,91.4
,="Pembroke School",="White",35,87.5
,="Rogers Park Middle School",="White",83,83.8
,="Shelter Rock School",="White",27,75.0
,="South Street School",="White",31,93.9
,="Stadley Rough School",="White",35,89.7
,="Western CT Academy of International Studies Elementary Magnet School",="White",28,84.8
="Darien School District",="Darien High School",="White",136,96.5
,="Hindley Elementary School",="White",52,100.0
,="Holmes Elementary School",="White",51,98.1
,="Middlesex Middle School",="White",133,99.3
,="Ox Ridge Elementary School",="White",56,96.6
,="Royle Elementary School",="White",45,100.0
,="Tokeneke Elementary School",="White",47,100.0
="Deep River School District",="Deep River Elementary School",="White",39,95.1
="Department of Mental Health and Addiction Services",="Connecticut Valley Hospital",="White",1,100.0
,="Greater Bridgeport Community Mental Health Center",="White",1,100.0
="Derby School District",="Bradley School",="White",33,100.0
,="Derby High School",="White",50,90.9
,="Irving School",="White",40,97.6
="East Granby School District",="Allgrove School",="White",24,100.0
,="East Granby High School",="White",38,97.4
,="East Granby Middle School",="White",33,100.0
,="R. Dudley Seymour School",="White",15,100.0
="East Haddam School District",="East Haddam Elementary School",="White",38,100.0
,="Nathan Hale-Ray High School",="White",41,100.0
,="Nathan Hale-Ray Middle School",="White",57,100.0
="East Hampton School District",="Center School",="White",28,100.0
,="East Hampton High School",="White",48,98.0
,="East Hampton Middle School",="White",44,93.6
,="Memorial School",="White",50,100.0
,="The Learning Center at East Hampton",="White",2,100.0
="East Hartford School District",="Anna E. Norris School",="White",26,86.7
,="Connecticut IB Academy",="White",14,77.8
,="Dr. Franklin H. Mayberry School",="White",28,77.8
,="Dr. John A. Langford School",="White",31,93.9
,="Dr. Thomas S. O'Connell School",="White",31,93.9
,="East Hartford High School",="White",143,87.2
,="East Hartford Middle School",="White",91,91.9
,="Governor William Pitkin School",="White",25,80.6
,="Hockanum School",="White",31,91.2
,="Joseph O. Goodwin School",="White",33,97.1
,="Robert J. O'Brien School",="White",30,88.2
,="Silver Lane School",="White",25,96.2
,="Stevens Alternate High School",="White",12,100.0
,="Sunset Ridge Middle School",="White",37,92.5
,="Willowbrook Early Childhood",="White",26,96.3
,="Woodland School",="White",29,100.0
="East Haven School District",="Carbone School/East Haven Academy",="White",23,100.0
,="D. C. Moore School",="White",23,100.0
,="Deer Run School",="White",32,100.0
,="Dominick H. Ferrara School",="White",25,100.0
,="East Haven High School",="White",84,96.6
,="Grove J. Tuttle School",="White",22,95.7
,="Hays School",="White",13,100.0
,="Joseph Melillo Middle School",="White",42,100.0
,="Momauguin School",="White",28,100.0
,="Overbrook Elementary School",="White",15,100.0
,="Robert W. Carbone School",="White",30,100.0
="East Lyme School District",="East Lyme High School",="White",118,98.3
,="East Lyme Middle School",="White",82,97.6
,="Flanders School",="White",28,100.0
,="Integrated Preschool",="White",4,100.0
,="Lillie B. Haynes School",="White",34,100.0
,="Niantic Center School",="White",25,100.0
="East Windsor School District",="Broad Brook Elementary School",="White",41,100.0
,="East Windsor High School",="White",44,95.7
,="East Windsor Middle School",="White",40,97.6
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Arts at the Capitol Theater",="White",3,100.0
,="Arts at the Capitol Theater Magnet School (ACT)",="White",12,100.0
,="EastConn Special Education",="White",30,96.8
,="Quinebaug Middle College",="White",8,88.9
="Eastford School District",="Eastford Elementary School",="White",21,100.0
="Easton School District",="Helen Keller Middle School",="White",42,97.7
,="Samuel Staples Elementary School",="White",65,100.0
="EdAdvance",="The ACCESS School at The Danuta M. Thibodeau Education Center",="White",9,100.0
="Ellington School District",="Center School",="White",37,97.4
,="Crystal Lake School",="White",24,100.0
,="Ellington High School",="White",72,96.0
,="Ellington Middle School",="White",43,100.0
,="Windermere Intermediate School",="White",36,97.3
,="Windermere School",="White",36,97.3
="Elm City College Preparatory School District",="Elm City College Preparatory School",="White",41,80.4
="Enfield School District",="Edgar H. Parkman School",="White",32,100.0
,="Eli Whitney School",="White",38,95.0
,="Enfield High School",="White",83,96.5
,="Enfield Street School",="White",33,97.1
,="Enfield Transitional Learning Academy",="White",2,100.0
,="Enrico Fermi High School",="White",100,96.2
,="Harriet Beecher Stowe School",="White",32,100.0
,="Hazardville Memorial School",="White",33,97.1
,="Head Start Program",="White",10,100.0
,="Henry Barnard School",="White",42,100.0
,="John F. Kennedy Middle School",="White",91,98.9
,="Nathan Hale School",="White",29,96.7
,="Prudence Crandall School",="White",34,97.1
,="Thomas G. Alcorn School",="White",34,100.0
="Essex School District",="Essex Elementary School",="White",62,98.4
="Explorations District",="Explorations",="White",8,100.0
="Fairfield School District",="Burr Elementary School",="White",39,97.5
,="Dwight Elementary School",="White",35,97.2
,="Early Childhood Center",="White",18,100.0
,="Fairfield Ludlowe High School",="White",147,96.1
,="Fairfield Warde High School",="White",139,95.9
,="Fairfield Woods Middle School",="White",69,95.8
,="Holland Hill School",="White",37,97.4
,="Jennings School",="White",39,95.1
,="McKinley School",="White",56,98.2
,="Mill Hill School",="White",43,95.6
,="North Stratfield School",="White",45,97.8
,="Osborn Hill School",="White",48,96.0
,="Riverfield School",="White",43,95.6
,="Roger Ludlowe Middle School",="White",98,97.0
,="Sherman School",="White",41,100.0
,="Stratfield School",="White",45,97.8
,="Tomlinson Middle School",="White",79,97.5
="Farmington School District",="East Farms School",="White",35,92.1
,="Farmington Collaborative PK",="White",2,100.0
,="Farmington High School",="White",122,96.1
,="Irving A. Robbins Middle School",="White",65,95.6
,="Noah Wallace School",="White",29,93.5
,="Union School",="White",28,96.6
,="West District School",="White",31,96.9
,="West Woods Upper Elementary School",="White",60,95.2
="Franklin School District",="Franklin Elementary School",="White",24,100.0
="Glastonbury School District",="Buttonball Lane School",="White",47,100.0
,="Eastbury School",="White",32,91.4
,="Gideon Welles School",="White",50,96.2
,="Glastonbury High School",="White",173,95.6
,="Hebron Avenue School",="White",42,97.7
,="Hopewell School",="White",43,97.7
,="Naubuc School",="White",41,89.1
,="Nayaug Elementary School",="White",54,96.4
,="Smith Middle School",="White",94,97.9
="Granby School District",="Frank M. Kearns Primary School",="White",36,100.0
,="Granby Memorial High School",="White",65,94.2
,="Granby Memorial Middle School",="White",34,100.0
,="Kelly Lane Primary School",="White",31,100.0
,="Wells Road Intermediate School",="White",29,100.0
="Greenwich School District",="Central Middle School",="White",66,95.7
,="Cos Cob School",="White",43,95.6
,="Eastern Middle School",="White",67,90.5
,="Glenville School",="White",36,94.7
,="Greenwich High School",="White",241,88.0
,="Hamilton Avenue School",="White",44,84.6
,="International School At Dundee",="White",34,87.2
,="Julian Curtiss School",="White",42,95.5
,="New Lebanon School",="White",29,78.4
,="North Mianus School",="White",41,91.1
,="North Street School",="White",46,95.8
,="Old Greenwich School",="White",41,95.3
,="Parkway School",="White",38,97.4
,="Riverside School",="White",42,91.3
,="Western Middle School",="White",47,83.9
="Griswold School District",="Griswold Elementary School",="White",76,98.7
,="Griswold High School",="White",70,98.6
,="Griswold Middle School",="White",40,97.6
="Groton School District",="Carl C. Cutler Middle School",="White",45,97.8
,="Catherine Kolnaski Magnet School",="White",43,91.5
,="Charles Barnum School",="White",39,100.0
,="Claude Chester School",="White",35,92.1
,="Fitch Middle School",="White",48,87.3
,="Mary Morrisson School",="White",37,92.5
,="Northeast Academy Elementary School",="White",35,97.2
,="Pleasant Valley School",="White",34,97.1
,="Robert E. Fitch High School",="White",111,90.2
,="S. B. Butler School",="White",34,100.0
,="West Side Middle School",="White",34,85.0
="Guilford School District",="A. Baldwin Middle School",="White",57,96.6
,="A. W. Cox School",="White",31,93.9
,="Calvin Leete School",="White",30,100.0
,="E. C. Adams Middle School",="White",64,98.5
,="Guilford High School",="White",104,99.0
,="Guilford Lakes School",="White",39,97.5
,="Melissa Jones School",="White",32,100.0
="Hamden School District",="Alice Peck Learning Center",="White",14,100.0
,="Bear Path School",="White",37,92.5
,="Church Street School",="White",32,86.5
,="Dunbar Hill School",="White",32,94.1
,="Hamden High School",="White",167,91.3
,="Hamden Middle School",="White",85,85.9
,="Helen Street School",="White",26,86.7
,="Ridge Hill School",="White",25,78.1
,="Shepherd Glen School",="White",30,96.8
,="Spring Glen School",="White",30,90.9
,="West Woods School",="White",43,97.7
="Hampton School District",="Hampton Elementary School",="White",17,94.4
="Hartford School District",="Asian Studies Academy at Bellizzi School",="White",23,69.7
,="Batchelder School",="White",41,89.1
,="Betances Early Reading Lab Magnet School",="White",25,75.8
,="Breakthrough II Magnet School",="White",11,100.0
,="Breakthrough Magnet School",="White",20,80.0
,="Bulkeley High School",="White",6,75.0
,="Bulkeley High School Lower School",="White",78,70.9
,="Burns Latino Studies Academy",="White",23,50.0
,="Burr School",="White",43,79.6
,="Capital Preparatory Magnet School",="White",8,42.1
,="Clark School",="White",27,64.3
,="Classical Magnet School",="White",48,81.4
,="Culinary Arts Academy at Weaver High School",="White",16,59.3
,="Dr. Joseph Bellizzi Middle School",="White",25,64.1
,="Environmental Sciences Magnet at Hooker School",="White",25,69.4
,="Expeditionary Learning Academy at Moylan School",="White",34,66.7
,="Fox Middle School",="White",2,100.0
,="Global Communications Academy",="White",24,85.7
,="HPHS Engineering and Green Technology Academy",="White",24,72.7
,="HPHS Freshmen Academy",="White",21,72.4
,="HPHS Law and Government Academy",="White",23,76.7
,="HPHS Nursing and Health Sciences Academy",="White",24,77.4
,="Hartford Magnet Trinity College Academy",="White",50,79.4
,="Hartford Public High School",="White",4,80.0
,="Hartford Transitional Learning Academy (Elementary)",="White",11,68.8
,="Hartford Transitional Learning Academy (Secondary)",="White",15,71.4
,="High School, Inc.",="White",8,50.0
,="Journalism and Media Academy Magnet School",="White",12,92.3
,="Kennelly School",="White",48,82.8
,="Kinsella Magnet School of Performing Arts",="White",48,85.7
,="M. D. Fox School",="White",47,68.1
,="M. L. King, Jr. School",="White",27,58.7
,="McDonough Middle School",="White",28,87.5
,="Milner School",="White",25,64.1
,="Montessori Magnet at Fisher School",="White",11,78.6
,="Naylor/CCSU Leadership Academy",="White",44,84.6
,="OPPortunity High School",="White",5,50.0
,="Parkville Community School",="White",31,68.9
,="Pathways Academy of Technology and Design",="White",27,73.0
,="Quirk Middle School",="White",15,57.7
,="Rawson School",="White",30,53.6
,="SAND School",="White",19,54.3
,="STEM Magnet at Fisher School",="White",17,54.8
,="Sanchez School",="White",27,57.4
,="Simpson-Waverly School",="White",20,57.1
,="Sports and Medical Sciences Academy",="White",39,75.0
,="University High School of Science and Engineering",="White",24,80.0
,="Weaver High School",="White",18,46.2
,="Webster Micro Society Magnet School",="White",53,93.0
,="West Middle School",="White",48,85.7
,="Wish Museum School",="White",25,61.0
="Hartland School District",="Hartland School",="White",27,100.0
="Hebron School District",="Gilead Hill School",="White",40,97.6
,="Hebron Elementary School",="White",51,96.2
="Highville Charter School District",="Highville Charter School",="White",21,91.3
="Integrated Day Charter School District",="Integrated Day Charter School",="White",21,91.3
="Interdistrict School for Arts and Comm District",="Interdistrict School For Arts And Communication",="White",20,95.2
="Jumoke Academy District",="Jumoke Academy",="White",15,55.6
="Kent School District",="Kent Center School",="White",33,100.0
="Killingly School District",="Goodyear Early Childhood Center",="White",6,100.0
,="Killingly Central School",="White",43,97.7
,="Killingly High School",="White",82,97.6
,="Killingly Intermediate School",="White",78,98.7
,="Killingly Memorial School",="White",48,100.0
="Learn",="Dual Language & Arts Magnet Middle School",="White",4,50.0
,="Learn Special Education",="White",26,96.3
,="Regional Multicultural Magnet School",="White",40,90.9
,="The Friendship School",="White",42,97.7
="Lebanon School District",="Lebanon Elementary School",="White",45,100.0
,="Lebanon Middle School",="White",38,95.0
,="Lyman Memorial High School",="White",57,93.4
="Ledyard School District",="Gales Ferry School",="White",29,100.0
,="Gallup Hill School",="White",39,97.5
,="Juliet W. Long School",="White",34,97.1
,="Ledyard Center School",="White",37,97.4
,="Ledyard High School",="White",90,94.7
,="Ledyard Middle School",="White",39,97.5
="Lisbon School District",="Community Connection - The Big Picture High School",="White",4,100.0
,="Lisbon Central School",="White",51,100.0
="Litchfield School District",="Center School",="White",35,100.0
,="Litchfield High School",="White",56,96.6
,="Litchfield Intermediate School",="White",29,100.0
="Madison School District",="Daniel Hand High School",="White",117,97.5
,="Dr. Robert H. Brown Middle School",="White",67,100.0
,="Island Avenue Elementary School",="White",31,100.0
,="J. Milton Jeffrey Elementary School",="White",47,100.0
,="Kathleen H. Ryerson Elementary School",="White",32,100.0
,="Town Campus Learning Center",="White",5,100.0
,="Walter C. Polson Upper Middle School",="White",64,97.0
="Manchester School District",="Nathan Hale School",="White",34,91.9
,="Bennet Middle School",="White",1,100.0
,="Bowers School",="White",35,94.6
,="Buckley School",="White",30,93.8
,="Elisabeth M. Bennet Academy",="White",46,100.0
,="Highland Park School",="White",28,100.0
,="Illing Middle School",="White",86,87.8
,="Keeney School",="White",34,100.0
,="Manchester High School",="White",175,89.7
,="Manchester Preschool Center",="White",14,87.5
,="Manchester Regional Academy",="White",21,95.5
,="Martin School",="White",29,100.0
,="Robertson School",="White",32,86.5
,="Verplanck School",="White",36,97.3
,="Waddell School",="White",32,91.4
,="Washington School",="White",29,85.3
="Mansfield School District",="Annie E. Vinton School",="White",30,100.0
,="Dorothy C. Goodwin School",="White",27,100.0
,="Mansfield Middle School",="White",60,93.8
,="Southeast Elementary School",="White",30,96.8
="Marlborough School District",="Elmer Thienes-Mary Hall Elementary School",="White",55,98.2
="Meriden School District",="Nathan Hale School",="White",50,94.3
,="Benjamin Franklin School",="White",41,89.1
,="Casimir Pulaski School",="White",51,92.7
,="Francis T. Maloney High School",="White",103,86.6
,="Hanover School",="White",40,83.3
,="Israel Putnam School",="White",45,97.8
,="John Barry School",="White",44,91.7
,="Lincoln Middle School",="White",69,88.5
,="Orville H. Platt High School",="White",95,88.0
,="Roger Sherman School",="White",39,90.7
,="Thomas Hooker School",="White",30,75.0
,="Washington Middle School",="White",88,87.1
="Middletown School District",="Bielefield School",="White",31,93.9
,="DEAL Program",="White",5,100.0
,="Farm Hill School",="White",32,100.0
,="Keigwin Middle School",="White",34,91.9
,="Lawrence School",="White",28,87.5
,="MacDonough School",="White",27,96.4
,="Middletown High School",="White",113,92.6
,="Moody School",="White",37,94.9
,="Snow School",="White",39,97.5
,="Spencer School",="White",33,89.2
,="Wesley School",="White",30,96.8
,="Woodrow Wilson Middle School",="White",60,88.2
="Milford School District",="Calf Pen Meadow School",="White",34,97.1
,="East Shore Middle School",="White",59,100.0
,="Harborside Middle School",="White",57,98.3
,="J. F. Kennedy School",="White",42,100.0
,="Jonathan Law High School",="White",98,97.0
,="Joseph A. Foran High School",="White",96,97.0
,="Live Oaks School",="White",38,97.4
,="Mathewson School",="White",44,100.0
,="Meadowside School",="White",38,100.0
,="Orange Avenue School",="White",42,100.0
,="Orchard Hills School",="White",38,100.0
,="Pumpkin Delight School",="White",35,100.0
,="Simon Lake School",="White",37,100.0
,="The Academy",="White",10,100.0
,="West Shore Middle School",="White",57,91.9
="Monroe School District",="Chalk Hill School",="White",44,97.8
,="Fawn Hollow Elementary School",="White",43,95.6
,="Jockey Hollow School",="White",56,100.0
,="Masuk High School",="White",110,99.1
,="Monroe Elementary School",="White",33,100.0
,="Stepney Elementary School",="White",39,100.0
="Montville School District",="Dr. Charles E. Murphy School",="White",36,97.3
,="Leonard J. Tyl Middle School",="White",64,97.0
,="Mohegan School",="White",36,97.3
,="Montville High School",="White",80,97.6
,="Oakdale School",="White",42,100.0
,="Palmer Academy",="White",6,100.0
="Naugatuck School District",="Andrew Avenue School",="White",23,95.8
,="Central Avenue School",="White",28,100.0
,="City Hill Middle School",="White",42,100.0
,="Cross Street Intermediate School",="White",30,100.0
,="Head Start",="White",1,100.0
,="Hillside Intermediate School",="White",32,97.0
,="Hillside Middle School",="White",29,93.5
,="Hop Brook Elementary School",="White",27,100.0
,="Maple Hill School",="White",44,97.8
,="Naugatuck High School",="White",120,95.2
,="Salem School",="White",28,100.0
,="Western School",="White",28,96.6
="New Beginnings Inc Family Academy District",="New Beginnings Inc Family Academy",="White",23,79.3
="New Britain School District",="Chamberlain Elementary School",="White",40,93.0
,="Frank J. DiLoreto School",="White",34,58.6
,="Gaffney School",="White",45,95.7
,="Holmes School",="White",39,83.0
,="House of Arts Letters and Science (HALS) Academy",="White",10,83.3
,="Jefferson School",="White",34,87.2
,="Lincoln School",="White",35,72.9
,="New Britain High School",="White",189,81.8
,="Northend School",="White",22,84.6
,="Pulaski Middle School",="White",52,76.5
,="Roosevelt Middle School",="White",32,64.0
,="Slade Middle School",="White",53,88.3
,="Smalley Academy",="White",48,90.6
,="Smith School",="White",49,87.5
,="Vance School",="White",37,94.9
="New Canaan School District",="East School",="White",58,100.0
,="New Canaan High School",="White",114,95.0
,="Saxe Middle School",="White",130,98.5
,="South School",="White",64,98.5
,="West School",="White",60,96.8
="New Fairfield School District",="Consolidated School",="White",53,100.0
,="Meeting House Hill School",="White",53,96.4
,="New Fairfield High School",="White",90,100.0
,="New Fairfield Middle School",="White",65,97.0
="New Hartford School District",="Ann Antolini School",="White",34,97.1
,="Bakerville Consolidated School",="White",19,100.0
,="Bridges I",="White",2,100.0
,="New Hartford Elementary School",="White",15,100.0
="New Haven School District",="Edgewood School",="White",33,86.8
,="Nathan Hale School",="White",36,92.3
,="Augusta Lewis Troup School",="White",40,76.9
,="Barnard Environmental Magnet School",="White",39,86.7
,="Beecher School",="White",29,63.0
,="Benjamin Jepson Magnet School",="White",38,86.4
,="Betsy Ross Arts Magnet School",="White",35,68.6
,="Bishop Woods Architecture and Design Magnet School",="White",30,83.3
,="Celentano BioTech, Health and Medical Magnet School",="White",29,67.4
,="Clarence Rogers School",="White",15,68.2
,="Clinton Avenue School",="White",32,69.6
,="Columbus Family Academy",="White",16,45.7
,="Conte/West Hills Magnet School",="White",46,78.0
,="Cooperative High School",="White",45,73.8
,="Cortlandt V.R. Creed Health and Sport Sciences High School",="White",15,62.5
,="Davis 21st Century Magnet Elementary School",="White",27,75.0
,="Early Learning Center",="White",1,33.3
,="East Rock Community Magnet School",="White",53,84.1
,="Engineering - Science University Magnet School",="White",9,52.9
,="Fair Haven School",="White",47,69.1
,="Helene Grant HeadStart",="White",9,75.0
,="High School In The Community",="White",29,80.6
,="Hill Central Music Academy",="White",35,71.4
,="Hill Regional Career High School",="White",53,73.6
,="James Hillhouse High School",="White",66,55.9
,="John C. Daniels",="White",33,64.7
