"Educator Race/Ethnicity Report for 2003-04"

"District","School","Race","Count","% of Total"
,="Huckleberry Hill Elementary School",="White",55,98.2
,="Whisconier Middle School",="White",79,97.5
="Brooklyn School District",="Brooklyn Elementary School",="White",44,100.0
,="Brooklyn Middle School",="White",39,100.0
="Canaan School District",="Lee H. Kellogg School",="White",20,100.0
="Canterbury School District",="Canterbury Elementary School",="White",25,96.2
,="Dr. Helen Baldwin Middle School",="White",23,92.0
="Canton School District",="Canton High School",="White",69,100.0
,="Canton Intermediate School",="White",37,100.0
,="Cherry Brook Primary School",="White",36,100.0
="Capitol Region Education Council",="Glastonbury/East Hartford Magnet School",="White",20,87.0
,="Greater Hartford Academy of Math and Science",="White",13,92.9
,="John J. Allison Polaris Center",="White",96,97.0
,="Metropolitan Learning Center for Global and International Studies",="White",45,83.3
,="Montessori Magnet School",="White",9,56.3
,="Two Rivers Magnet Middle School",="White",44,81.5
,="University of Hartford Magnet School",="White",34,91.9
="Chaplin School District",="Chaplin Elementary School",="White",27,100.0
="Cheshire School District",="Chapman School",="White",35,100.0
,="Cheshire High School",="White",123,96.1
,="Darcey School",="White",34,100.0
,="Dodd Middle School",="White",70,98.6
,="Doolittle School",="White",55,96.5
,="Highland School",="White",72,100.0
,="Humiston School",="White",10,100.0
,="Norton School",="White",40,97.6
="Chester School District",="Chester Elementary School",="White",38,100.0
="Clinton School District",="Abraham Pierson School",="White",36,100.0
,="Jared Eliot School",="White",62,100.0
,="Lewin G. Joel Jr. School",="White",66,100.0
,="The Morgan School",="White",67,98.5
="Colchester School District",="Bacon Academy",="White",85,96.6
,="Bacon Academy Preschool Program",="White",8,100.0
,="Colchester Intermediate School",="White",41,100.0
,="Jack Jackter Intermediate School",="White",72,98.6
,="William J. Johnston Middle School",="White",70,98.6
="Colebrook School District",="Colebrook Consolidated School",="White",21,100.0
="Columbia School District",="Horace W. Porter School",="White",63,98.4
="Common Ground High School District",="Common Ground High School",="White",10,83.3
="Connecticut Technical High School System",="A. I. Prince Technical High School",="White",65,65.0
,="Bristol Technical Education Center",="White",13,92.9
,="Bullard-Havens Technical High School",="White",73,77.7
,="E. C. Goodwin Technical High School",="White",68,76.4
,="Eli Whitney Technical High School",="White",62,76.5
,="Ella T. Grasso Southeastern Technical High School",="White",61,88.4
,="Emmett O'Brien Technical High School",="White",53,93.0
,="H. C. Wilcox Technical High School",="White",76,95.0
,="H. H. Ellis Technical High School",="White",61,95.3
,="Henry Abbott Technical High School",="White",69,94.5
,="Howell Cheney Technical High School",="White",63,91.3
,="J. M. Wright Technical High School",="White",44,74.6
,="Norwich Technical High School",="White",64,95.5
,="Oliver Wolcott Technical High School",="White",68,95.8
,="Platt Technical High School",="White",76,95.0
,="Vinal Technical High School",="White",67,95.7
,="W. F. Kaynor Technical High School",="White",70,87.5
,="Windham Technical High School",="White",62,92.5
="Cooperative Educational Services",="C. E. S. Special Education",="White",70,100.0
,="Regional Center for the Arts - Part Time",="White",1,100.0
,="Six-Six Magnet School",="White",36,97.3
="Cornwall School District",="Cornwall Consolidated School",="White",24,96.0
="Coventry School District",="Capt. Nathan Hale School",="White",50,96.2
,="Coventry Grammar School",="White",39,97.5
,="Coventry High School",="White",55,96.5
,="George Hersey Robertson School",="White",40,100.0
="Cromwell School District",="Cromwell High School",="White",59,100.0
,="Cromwell Middle School",="White",58,96.7
,="Edna C. Stevens School",="White",56,98.2
="Danbury School District",="Alternative Center For Excellence",="White",11,84.6
,="Broadview Middle School",="White",93,93.9
,="Danbury High School",="White",205,93.2
,="Ellsworth Avenue School",="White",32,91.4
,="Great Plain School",="White",30,83.3
,="Hayestown Avenue School",="White",41,95.3
,="King Street Intermediate School",="White",30,96.8
,="King Street Primary School",="White",30,93.8
,="Mill Ridge Educational Center",="White",33,97.1
,="Mill Ridge Primary School",="White",34,97.1
,="Morris Street School",="White",31,91.2
,="Park Avenue School",="White",35,92.1
,="Pembroke School",="White",38,95.0
,="Rogers Park Middle School",="White",87,88.8
,="Shelter Rock School",="White",25,73.5
,="South Street School",="White",29,90.6
,="Stadley Rough School",="White",38,97.4
="Darien School District",="Darien High School",="White",107,96.4
,="Hindley Elementary School",="White",46,97.9
,="Holmes Elementary School",="White",45,100.0
,="Middlesex Middle School",="White",112,98.2
,="Ox Ridge Elementary School",="White",54,96.4
,="Royle Elementary School",="White",44,95.7
,="Tokeneke Elementary School",="White",42,97.7
="Deep River School District",="Deep River Elementary School",="White",41,100.0
="Derby School District",="Bradley School",="White",34,100.0
,="Derby High School",="White",52,98.1
,="Irving School",="White",38,97.4
="East Granby School District",="Allgrove School",="White",27,100.0
,="East Granby High School",="White",27,93.1
,="East Granby Middle School",="White",31,100.0
,="R. Dudley Seymour School",="White",18,100.0
="East Haddam School District",="East Haddam Elementary School",="White",48,100.0
,="Nathan Hale-Ray High School",="White",39,100.0
,="Nathan Hale-Ray Middle School",="White",45,100.0
="East Hampton School District",="Center School",="White",27,100.0
,="East Hampton High School",="White",48,100.0
,="East Hampton Middle School",="White",41,97.6
,="Memorial School",="White",49,100.0
="East Hartford School District",="Anna E. Norris School",="White",28,90.3
,="Connecticut IB Academy",="White",15,83.3
,="Dr. Franklin H. Mayberry School",="White",33,89.2
,="Dr. John A. Langford School",="White",29,96.7
,="Dr. Thomas S. O'Connell School",="White",35,100.0
,="East Hartford High School",="White",162,93.6
,="East Hartford Middle School",="White",99,91.7
,="Governor William Pitkin School",="White",22,88.0
,="Hockanum School",="White",31,96.9
,="Joseph O. Goodwin School",="White",25,89.3
,="Robert J. O'Brien School",="White",33,86.8
,="Silver Lane School",="White",30,93.8
,="Sunset Ridge Middle School",="White",42,91.3
,="Willowbrook Early Childhood",="White",25,96.2
,="Woodland School",="White",22,100.0
="East Haven School District",="Carbone School/East Haven Academy",="White",19,90.5
,="D. C. Moore School",="White",24,100.0
,="Deer Run School",="White",31,100.0
,="Dominick H. Ferrara School",="White",20,100.0
,="East Haven High School",="White",92,97.9
,="Grove J. Tuttle School",="White",23,95.8
,="Hays School",="White",14,100.0
,="Joseph Melillo Middle School",="White",47,100.0
,="Momauguin School",="White",25,100.0
,="Overbrook Elementary School",="White",14,100.0
,="Robert W. Carbone School",="White",30,100.0
="East Lyme School District",="East Lyme High School",="White",112,98.2
,="East Lyme Middle School",="White",84,98.8
,="Flanders School",="White",33,94.3
,="Lillie B. Haynes School",="White",25,100.0
,="Niantic Center School",="White",25,100.0
="East Windsor School District",="Broad Brook Elementary School",="White",39,100.0
,="East Windsor High School",="White",48,98.0
,="East Windsor Middle School",="White",43,95.6
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Arts at the Capitol Theater",="White",2,100.0
,="EastConn Special Education",="White",31,96.9
="Eastford School District",="Eastford Elementary School",="White",21,100.0
="Easton School District",="Helen Keller Middle School",="White",41,93.2
,="Samuel Staples Elementary School",="White",51,100.0
="Ellington School District",="Center School",="White",32,97.0
,="Crystal Lake School",="White",24,100.0
,="Ellington High School",="White",62,92.5
,="Ellington Middle School",="White",43,97.7
,="Windermere School",="White",65,97.0
="Enfield School District",="Edgar H. Parkman School",="White",34,97.1
,="Eli Whitney School",="White",35,97.2
,="Enfield High School",="White",91,97.8
,="Enfield Street School",="White",30,100.0
,="Enrico Fermi High School",="White",101,97.1
,="Harriet Beecher Stowe School",="White",30,96.8
,="Hazardville Memorial School",="White",33,94.3
,="Head Start Program",="White",8,100.0
,="Henry Barnard School",="White",36,100.0
,="John F. Kennedy Middle School",="White",101,98.1
,="Nathan Hale School",="White",27,96.4
,="Prudence Crandall School",="White",38,100.0
,="Thomas G. Alcorn School",="White",32,97.0
="Essex School District",="Essex Elementary School",="White",49,96.1
="Explorations District",="Explorations",="White",7,100.0
="Fairfield School District",="Dwight Elementary School",="White",46,95.8
,="Early Childhood Center",="White",17,100.0
,="Fairfield Warde High School",="White",233,96.3
,="Fairfield Woods Middle School",="White",74,98.7
,="Holland Hill School",="White",36,94.7
,="Jennings School",="White",44,97.8
,="McKinley School",="White",42,100.0
,="Mill Hill School",="White",44,95.7
,="North Stratfield School",="White",41,97.6
,="Osborn Hill School",="White",42,91.3
,="Riverfield School",="White",39,100.0
,="Roger Ludlowe Middle School",="White",92,98.9
,="Sherman School",="White",41,100.0
,="Stratfield School",="White",39,95.1
,="Tomlinson Middle School",="White",69,98.6
="Farmington School District",="East Farms School",="White",41,95.3
,="Farmington High School",="White",122,96.8
,="Irving A. Robbins Middle School",="White",62,93.9
,="Noah Wallace School",="White",44,100.0
,="Union School",="White",29,96.7
,="West District School",="White",28,96.6
,="West Woods Upper Elementary School",="White",61,93.8
="Franklin School District",="Franklin Elementary School",="White",22,100.0
="Glastonbury School District",="Buttonball Lane School",="White",58,100.0
,="Eastbury School",="White",42,97.7
,="Gideon Welles School",="White",62,98.4
,="Glastonbury High School",="White",158,95.2
,="Hebron Avenue School",="White",39,95.1
,="Hopewell School",="White",55,98.2
,="Naubuc School",="White",43,97.7
,="Smith Middle School",="White",93,97.9
="Granby School District",="Frank M. Kearns Primary School",="White",36,100.0
,="Granby Memorial High School",="White",57,98.3
,="Granby Memorial Middle School",="White",51,96.2
,="Kelly Lane Primary School",="White",27,100.0
,="Wells Road Intermediate School",="White",22,100.0
="Greenwich School District",="Central Middle School",="White",70,94.6
,="Cos Cob School",="White",38,92.7
,="Eastern Middle School",="White",66,95.7
,="Glenville School",="White",45,100.0
,="Greenwich High School",="White",246,94.3
,="Hamilton Avenue School",="White",33,89.2
,="International School At Dundee",="White",31,81.6
,="Julian Curtiss School",="White",41,93.2
,="New Lebanon School",="White",33,94.3
,="North Mianus School",="White",37,90.2
,="North Street School",="White",48,98.0
,="Old Greenwich School",="White",43,95.6
,="Parkway School",="White",40,90.9
,="Riverside School",="White",43,95.6
,="Western Middle School",="White",62,91.2
="Griswold School District",="Griswold Elementary School",="White",73,100.0
,="Griswold High School",="White",69,100.0
,="Griswold Middle School",="White",43,97.7
="Groton School District",="Carl C. Cutler Middle School",="White",44,95.7
,="Charles Barnum School",="White",35,94.6
,="Claude Chester School",="White",35,97.2
,="Colonel Ledyard School",="White",19,90.5
,="Eastern Point School",="White",42,100.0
,="Fitch Middle School",="White",52,94.5
,="Groton Heights School",="White",20,95.2
,="Mary Morrisson School",="White",37,94.9
,="Noank School",="White",34,94.4
,="Pleasant Valley School",="White",34,94.4
,="Robert E. Fitch High School",="White",108,94.7
,="S. B. Butler School",="White",34,100.0
,="West Side Middle School",="White",40,93.0
="Guilford School District",="A. Baldwin Middle School",="White",55,100.0
,="A. W. Cox School",="White",30,96.8
,="Calvin Leete School",="White",27,100.0
,="E. C. Adams Middle School",="White",64,98.5
,="Guilford High School",="White",111,99.1
,="Guilford Lakes School",="White",40,100.0
,="Melissa Jones School",="White",33,100.0
="Hamden School District",="Bear Path School",="White",28,96.6
,="Church Street School",="White",31,86.1
,="Dunbar Hill School",="White",28,96.6
,="Hamden High School",="White",160,92.5
,="Hamden Middle School",="White",85,85.9
,="Helen Street School",="White",29,93.5
,="Ridge Hill School",="White",28,90.3
,="Shepherd Glen School",="White",28,96.6
,="Spring Glen School",="White",28,90.3
,="West Woods School",="White",36,97.3
="Hampton School District",="Hampton Elementary School",="White",18,94.7
="Hartford School District",="Asian Studies Academy at Bellizzi School",="White",42,89.4
,="Barnard-Brown School",="White",29,58.0
,="Batchelder School",="White",44,77.2
,="Betances Early Reading Lab Magnet School",="White",22,57.9
,="Breakthrough Magnet School",="White",16,84.2
,="Bulkeley High School Lower School",="White",101,70.1
,="Burns Latino Studies Academy",="White",34,60.7
,="Burr School",="White",35,70.0
,="Clark School",="White",23,60.5
,="Classical Magnet School",="White",19,95.0
,="Dr. Joseph Bellizzi Middle School",="White",51,69.9
,="Environmental Sciences Magnet at Hooker School",="White",19,59.4
,="Expeditionary Learning Academy at Moylan School",="White",43,78.2
,="Fox Middle School",="White",35,46.1
,="Hartford Magnet Trinity College Academy",="White",33,75.0
,="Hartford Public High School",="White",78,69.0
,="Hartford Transitional Learning Academy (Elementary)",="White",41,70.7
,="Kennelly School",="White",56,88.9
,="Kinsella Magnet School of Performing Arts",="White",39,79.6
,="Little Owls Learning Center",="White",2,100.0
,="M. D. Fox School",="White",55,65.5
,="M. L. King, Jr. School",="White",28,43.1
,="McDonough Middle School",="White",34,69.4
,="Milner School",="White",34,69.4
,="Naylor/CCSU Leadership Academy",="White",40,83.3
,="Parkville Community School",="White",34,65.4
,="Pathways Academy of Technology and Design",="White",9,100.0
,="Quirk Middle School",="White",57,62.0
,="Rawson School",="White",17,53.1
,="SAND School",="White",21,58.3
,="STEM Magnet at Fisher School",="White",31,55.4
,="Sanchez School",="White",28,52.8
,="Simpson-Waverly School",="White",20,55.6
,="Sports and Medical Sciences Academy",="White",23,69.7
,="Twain School",="White",19,55.9
,="Weaver High School",="White",51,46.4
,="Webster Micro Society Magnet School",="White",38,88.4
,="West Middle School",="White",55,83.3
,="Wish Museum School",="White",26,59.1
="Hartland School District",="Hartland School",="White",32,100.0
="Hebron School District",="Gilead Hill School",="White",45,100.0
,="Hebron Elementary School",="White",46,95.8
="Highville Mustard Seed Charter School District",="Highville Mustard Seed Charter School",="White",17,77.3
="Integrated Day Charter School District",="Integrated Day Charter School",="White",19,95.0
="Interdistrict School for Arts and Comm District",="Interdistrict School For Arts And Communication",="White",12,92.3
="Jumoke Academy District",="Jumoke Academy",="White",19,82.6
="Kent School District",="Kent Center School",="White",34,100.0
="Killingly School District",="Goodyear Early Childhood Center",="White",5,100.0
,="Killingly Central School",="White",40,100.0
,="Killingly High School",="White",83,97.6
,="Killingly Intermediate School",="White",76,98.7
,="Killingly Memorial School",="White",47,100.0
="Learn",="Learn Special Education",="White",30,100.0
,="Regional Multicultural Magnet School",="White",36,90.0
="Lebanon School District",="Lebanon Elementary School",="White",44,100.0
,="Lebanon Middle School",="White",38,95.0
,="Lyman Memorial High School",="White",59,93.7
="Ledyard School District",="Gales Ferry School",="White",33,100.0
,="Gallup Hill School",="White",41,100.0
,="Juliet W. Long School",="White",33,97.1
,="Ledyard Center School",="White",41,97.6
,="Ledyard High School",="White",99,98.0
,="Ledyard Middle School",="White",43,97.7
="Lisbon School District",="Lisbon Central School",="White",52,100.0
="Litchfield School District",="Center School",="White",34,100.0
,="Litchfield High School",="White",64,98.5
,="Litchfield Intermediate School",="White",31,100.0
="Madison School District",="Daniel Hand High School",="White",97,97.0
,="Island Avenue Elementary School",="White",33,97.1
,="J. Milton Jeffrey Elementary School",="White",55,100.0
,="Kathleen H. Ryerson Elementary School",="White",34,100.0
,="Town Campus Learning Center",="White",21,100.0
,="Walter C. Polson Upper Middle School",="White",60,98.4
="Manchester School District",="Nathan Hale School",="White",29,96.7
,="Bennet Middle School",="White",76,90.5
,="Bowers School",="White",35,97.2
,="Buckley School",="White",33,100.0
,="Highland Park School",="White",28,96.6
,="Illing Middle School",="White",83,89.2
,="Keeney School",="White",33,100.0
,="Manchester High School",="White",162,90.0
,="Manchester Preschool Center",="White",6,85.7
,="Manchester Regional Academy",="White",20,100.0
,="Martin School",="White",25,100.0
,="Robertson School",="White",40,100.0
,="Verplanck School",="White",36,100.0
,="Waddell School",="White",34,97.1
,="Washington School",="White",31,83.8
="Mansfield School District",="Annie E. Vinton School",="White",27,96.4
,="Dorothy C. Goodwin School",="White",28,100.0
,="Mansfield Middle School",="White",67,95.7
,="Southeast Elementary School",="White",27,96.4
="Marlborough School District",="Elmer Thienes-Mary Hall Elementary School",="White",58,98.3
="Meriden School District",="Nathan Hale School",="White",54,91.5
,="Benjamin Franklin School",="White",45,86.5
,="Casimir Pulaski School",="White",62,96.9
,="Francis T. Maloney High School",="White",108,94.7
,="Hanover School",="White",47,88.7
,="Israel Putnam School",="White",48,96.0
,="John Barry School",="White",52,91.2
,="Lincoln Middle School",="White",65,94.2
,="Orville H. Platt High School",="White",94,90.4
,="Roger Sherman School",="White",48,94.1
,="Thomas Hooker School",="White",31,73.8
,="Washington Middle School",="White",84,89.4
="Middletown School District",="Bielefield School",="White",31,96.9
,="Farm Hill School",="White",33,91.7
,="Keigwin Middle School",="White",41,91.1
,="Lawrence School",="White",33,89.2
,="MacDonough School",="White",29,96.7
,="Middletown High School",="White",99,93.4
,="Moody School",="White",32,91.4
,="Snow School",="White",41,93.2
,="Spencer School",="White",31,91.2
,="Wesley School",="White",30,96.8
,="Woodrow Wilson Middle School",="White",61,84.7
="Milford School District",="Calf Pen Meadow School",="White",43,100.0
,="East Shore Middle School",="White",59,100.0
,="Harborside Middle School",="White",60,98.4
,="J. F. Kennedy School",="White",36,100.0
,="Jonathan Law High School",="White",92,94.8
,="Joseph A. Foran High School",="White",91,97.8
,="Live Oaks School",="White",37,100.0
,="Mathewson School",="White",47,100.0
,="Meadowside School",="White",40,100.0
,="Orange Avenue School",="White",35,100.0
,="Orchard Hills School",="White",42,100.0
,="Pumpkin Delight School",="White",38,100.0
,="Simon Lake School",="White",39,100.0
,="The Academy",="White",10,100.0
,="West Shore Middle School",="White",56,94.9
="Monroe School District",="Chalk Hill School",="White",53,98.1
,="Fawn Hollow Elementary School",="White",45,95.7
,="Jockey Hollow School",="White",50,98.0
,="Masuk High School",="White",113,99.1
,="Monroe Elementary School",="White",37,100.0
,="Stepney Elementary School",="White",42,100.0
="Montville School District",="Dr. Charles E. Murphy School",="White",46,97.9
,="Leonard J. Tyl Middle School",="White",75,96.2
,="Mohegan School",="White",42,100.0
,="Montville High School",="White",81,96.4
,="Oakdale School",="White",43,100.0
,="Palmer Academy",="White",7,100.0
="Naugatuck School District",="Andrew Avenue School",="White",24,100.0
,="Central Avenue School",="White",26,96.3
,="City Hill Middle School",="White",57,100.0
,="Cross Street Intermediate School",="White",34,97.1
,="Hillside Intermediate School",="White",36,100.0
,="Hillside Middle School",="White",34,97.1
,="Hop Brook Elementary School",="White",26,100.0
,="Maple Hill School",="White",33,100.0
,="Naugatuck High School",="White",127,97.7
,="Salem School",="White",24,96.0
,="Western School",="White",30,100.0
="New Beginnings Inc Family Academy District",="New Beginnings Inc Family Academy",="White",11,64.7
="New Britain School District",="Chamberlain Elementary School",="White",36,78.3
,="Frank J. DiLoreto School",="White",34,72.3
,="Gaffney School",="White",47,97.9
,="Holmes School",="White",40,93.0
,="Jefferson School",="White",32,94.1
,="Lincoln School",="White",34,85.0
,="New Britain Center For School Readiness",="White",6,100.0
,="New Britain High School",="White",181,86.6
,="Northend School",="White",23,85.2
,="Pulaski Middle School",="White",72,81.8
,="Roosevelt Middle School",="White",50,74.6
,="Slade Middle School",="White",61,74.4
,="Smalley Academy",="White",40,81.6
,="Smith School",="White",42,87.5
,="Vance School",="White",30,90.9
="New Canaan School District",="East School",="White",58,100.0
,="New Canaan High School",="White",104,96.3
,="Saxe Middle School",="White",126,96.2
,="South School",="White",59,98.3
,="West School",="White",55,100.0
="New Fairfield School District",="Consolidated School",="White",49,100.0
,="Meeting House Hill School",="White",58,98.3
,="New Fairfield High School",="White",84,98.8
,="New Fairfield Middle School",="White",69,100.0
="New Hartford School District",="Ann Antolini School",="White",33,100.0
,="Bakerville Consolidated School",="White",20,100.0
,="New Hartford Elementary School",="White",17,100.0
="New Haven School District",="Edgewood School",="White",30,83.3
,="Nathan Hale School",="White",47,95.9
,="Barnard Environmental Magnet School",="White",21,84.0
,="Beecher School",="White",21,70.0
,="Benjamin Jepson Magnet School",="White",35,83.3
,="Betsy Ross Arts Magnet School",="White",37,66.1
,="Bishop Woods Architecture and Design Magnet School",="White",27,93.1
,="Celentano BioTech, Health and Medical Magnet School",="White",25,78.1
,="Clarence Rogers School",="White",8,50.0
,="Clinton Avenue School",="White",22,75.9
,="Columbus Family Academy",="White",15,48.4
,="Conte/West Hills Magnet School",="White",45,88.2
,="Cooperative High School",="White",36,81.8
,="Cortlandt V.R. Creed Health and Sport Sciences High School",="White",15,71.4
,="Davis 21st Century Magnet Elementary School",="White",27,77.1
,="Early Learning Center",="White",2,40.0
,="East Rock Community Magnet School",="White",62,79.5
,="Fair Haven School",="White",47,64.4
,="Headstart",="White",2,50.0
,="High School In The Community",="White",24,75.0
,="Hill Central Music Academy",="White",36,63.2
,="Hill Regional Career High School",="White",51,73.9
,="James Hillhouse High School",="White",69,63.3
,="Katherine Brennan School",="White",17,58.6
,="Lincoln-Bassett School",="White",22,57.9
,="Martin Luther King School",="White",15,68.2
,="Metropolitan Business Academy",="White",9,75.0
,="New Haven Academy",="White",7,70.0
,="Polly T. McCabe Center",="White",9,90.0
,="Prince School",="White",15,62.5
,="Quinnipiac Real World Math STEM School",="White",25,86.2
,="Riverside Education Academy",="White",9,37.5
,="Roberto Clemente Leadership Academy for Global Awareness",="White",28,46.7
,="Sheridan Communications and Technology Magnet School",="White",49,86.0
,="Sound School",="White",40,88.9
,="Strong 21st Century Communications Magnet and SCSU Lab School",="White",16,64.0
,="Timothy Dwight School",="White",14,53.8
,="Troup Middle School",="White",44,73.3
,="Truman School",="White",25,69.4
,="Urban Youth Center Elementary School",="White",5,41.7
,="Urban Youth Center Middle School",="White",10,52.6
,="Vincent E. Mauro Elementary Math, Science and Technology Magnet School",="White",23,60.5
,="Welch Annex School",="White",18,62.1
,="West Rock Authors Academy",="White",13,76.5
,="Wexler/Grant Community School",="White",15,39.5
,="Wilbur Cross High School",="White",98,72.6
,="Worthington Hooker School",="White",34,89.5
="New London School District",="Jennings School",="White",28,90.3
,="Bennie Dover Jackson Middle School",="White",61,79.2
,="Edgerton School",="White",24,64.9
,="Harbor School",="White",24,85.7
,="Nathan Hale Arts Magnet School",="White",30,93.8
,="New London High School",="White",64,86.5
,="Winthrop STEM Elementary Magnet School",="White",28,80.0
="New Milford School District",="Hill And Plain School",="White",38,100.0
,="John Pettibone School",="White",42,100.0
,="New Milford High School",="White",119,97.5
,="Northville Elementary School",="White",39,100.0
,="Sarah Noble Intermediate School",="White",91,98.9
,="Schaghticoke Middle School",="White",77,98.7
="Newington School District",="Anna Reynolds School",="White",44,97.8
,="Elizabeth Green School",="White",32,97.0
,="John Paterson School",="White",42,97.7
,="John Wallace Middle School",="White",66,98.5
,="Martin Kellogg Middle School",="White",62,96.9
,="Newington High School",="White",113,97.4
,="Ruth Chaffee School",="White",39,100.0
="Newtown School District",="Hawley Elementary School",="White",36,100.0
,="Head O'Meadow Elementary School",="White",33,100.0
,="Middle Gate Elementary School",="White",44,100.0
,="Newtown High School",="White",122,99.2
,="Newtown Middle School",="White",71,100.0
,="Reed Intermediate School",="White",62,98.4
,="Sandy Hook Elementary School",="White",49,98.0
="Norfolk School District",="Botelle Elementary School",="White",24,100.0
="North Branford School District",="Jerome Harrison School",="White",32,100.0
,="North Branford High School",="White",62,100.0
,="North Branford Intermediate School",="White",49,98.0
,="Stanley T. Williams School",="White",23,100.0
,="Totoket Valley Elementary School",="White",37,100.0
="North Canaan School District",="North Canaan Elementary School",="White",39,100.0
="North Haven School District",="Clintonville Elementary School",="White",36,100.0
,="Green Acres Elementary School",="White",39,100.0
,="Montowese Elementary School",="White",37,97.4
,="North Haven High School",="White",97,97.0
,="North Haven Middle School",="White",73,96.1
,="Ridge Road Elementary School",="White",37,100.0
="North Stonington School District",="North Stonington Elementary School",="White",36,100.0
,="Wheeler High School",="White",40,100.0
,="Wheeler Middle School",="White",33,100.0
="Norwalk School District",="Brien McMahon High School",="White",87,85.3
,="Brookside Elementary School",="White",25,69.4
,="Columbus Magnet School",="White",26,86.7
,="Cranbury Elementary School",="White",39,95.1
,="Fox Run Elementary School",="White",35,85.4
,="Jefferson Magnet School",="White",34,91.9
,="Kendall Elementary School",="White",37,88.1
,="Marvin Elementary School",="White",40,90.9
,="Naramake Elementary School",="White",33,94.3
,="Nathan Hale Middle School",="White",49,80.3
