"Educator Race/Ethnicity Report for 2002-03"

"District","School","Race","Count","% of Total"
="Bristol School District",="Bristol Central High School",="Black or African American",3,2.7
,="Bristol Eastern High School",="Black or African American",2,1.9
,="Chippens Hill Middle School",="Black or African American",3,3.7
,="Edgewood School",="Black or African American",2,5.9
,="Ellen P. Hubbell School",="Black or African American",1,2.6
,="Mountain View School",="Black or African American",1,3.1
,="Stafford School",="Black or African American",1,2.5
="Brookfield School District",="Center Elementary School",="Black or African American",1,2.6
="Canterbury School District",="Dr. Helen Baldwin Middle School",="Black or African American",1,3.8
="Capitol Region Education Council",="John J. Allison Polaris Center",="Black or African American",3,3.1
,="Metropolitan Learning Center for Global and International Studies",="Black or African American",5,11.1
,="Montessori Magnet School",="Black or African American",2,15.4
,="Two Rivers Magnet Middle School",="Black or African American",1,3.1
,="University of Hartford Magnet School",="Black or African American",2,7.7
="Cheshire School District",="Cheshire High School",="Black or African American",2,1.6
,="Norton School",="Black or African American",1,2.3
="Colchester School District",="Bacon Academy",="Black or African American",1,1.2
="Common Ground High School District",="Common Ground High School",="Black or African American",4,30.8
="Connecticut Technical High School System",="A. I. Prince Technical High School",="Black or African American",25,27.2
,="Bullard-Havens Technical High School",="Black or African American",8,7.9
,="E. C. Goodwin Technical High School",="Black or African American",6,6.7
,="Eli Whitney Technical High School",="Black or African American",11,13.9
,="Ella T. Grasso Southeastern Technical High School",="Black or African American",2,2.5
,="Emmett O'Brien Technical High School",="Black or African American",3,5.2
,="H. C. Wilcox Technical High School",="Black or African American",1,1.2
,="Howell Cheney Technical High School",="Black or African American",2,3.2
,="J. M. Wright Technical High School",="Black or African American",5,8.8
,="Norwich Technical High School",="Black or African American",1,1.4
,="Oliver Wolcott Technical High School",="Black or African American",3,4.1
,="Platt Technical High School",="Black or African American",1,1.2
,="Vinal Technical High School",="Black or African American",1,1.4
,="W. F. Kaynor Technical High School",="Black or African American",6,7.1
,="Windham Technical High School",="Black or African American",1,1.5
="Cooperative Educational Services",="Six-Six Magnet School",="Black or African American",2,5.9
="Coventry School District",="Capt. Nathan Hale School",="Black or African American",1,1.9
="Cromwell School District",="Cromwell High School",="Black or African American",1,1.7
,="Cromwell Middle School",="Black or African American",1,1.6
,="Edna C. Stevens School",="Black or African American",1,1.8
="Danbury School District",="Alternative Center For Excellence",="Black or African American",1,7.7
,="Broadview Middle School",="Black or African American",5,5.2
,="Danbury High School",="Black or African American",8,3.7
,="Ellsworth Avenue School",="Black or African American",3,8.6
,="Great Plain School",="Black or African American",2,6.5
,="Hayestown Avenue School",="Black or African American",1,2.3
,="King Street Intermediate School",="Black or African American",1,3.3
,="King Street Primary School",="Black or African American",1,3.2
,="Mill Ridge Educational Center",="Black or African American",2,5.4
,="Morris Street School",="Black or African American",1,3.3
,="Park Avenue School",="Black or African American",1,2.7
,="Pembroke School",="Black or African American",1,2.6
,="Rogers Park Middle School",="Black or African American",5,5.3
,="Shelter Rock School",="Black or African American",4,11.8
,="South Street School",="Black or African American",1,3.2
,="Stadley Rough School",="Black or African American",1,2.7
="Darien School District",="Darien High School",="Black or African American",1,1.0
="Derby School District",="Derby High School",="Black or African American",1,1.9
="East Granby School District",="East Granby High School",="Black or African American",2,6.7
,="East Granby Middle School",="Black or African American",1,3.2
="East Hartford School District",="Anna E. Norris School",="Black or African American",2,7.1
,="Dr. Franklin H. Mayberry School",="Black or African American",4,11.1
,="Dr. John A. Langford School",="Black or African American",1,3.4
,="East Hartford High School",="Black or African American",6,3.3
,="East Hartford Middle School",="Black or African American",6,5.4
,="Governor William Pitkin School",="Black or African American",2,8.0
,="Hockanum School",="Black or African American",1,3.2
,="Robert J. O'Brien School",="Black or African American",3,7.9
,="Sunset Ridge Middle School",="Black or African American",2,4.3
,="Willowbrook Early Childhood",="Black or African American",1,4.2
="East Lyme School District",="East Lyme High School",="Black or African American",1,0.9
="Ellington School District",="Ellington High School",="Black or African American",1,1.5
="Enfield School District",="Eli Whitney School",="Black or African American",1,2.6
,="Enrico Fermi High School",="Black or African American",2,1.9
,="Harriet Beecher Stowe School",="Black or African American",1,3.1
,="Hazardville Memorial School",="Black or African American",1,2.7
="Fairfield School District",="Fairfield Warde High School",="Black or African American",1,0.5
,="Holland Hill School",="Black or African American",1,2.7
,="Mill Hill School",="Black or African American",1,2.4
="Farmington School District",="East Farms School",="Black or African American",1,2.5
,="Farmington High School",="Black or African American",1,0.8
,="Irving A. Robbins Middle School",="Black or African American",2,3.0
,="Union School",="Black or African American",1,3.2
="Glastonbury School District",="Glastonbury High School",="Black or African American",3,1.8
,="Hebron Avenue School",="Black or African American",2,4.9
,="Naubuc School",="Black or African American",1,2.2
="Granby School District",="Granby Memorial High School",="Black or African American",1,1.7
,="Granby Memorial Middle School",="Black or African American",2,3.9
="Greenwich School District",="Central Middle School",="Black or African American",2,2.7
,="Cos Cob School",="Black or African American",1,2.4
,="Eastern Middle School",="Black or African American",2,2.8
,="Greenwich High School",="Black or African American",3,1.2
,="Hamilton Avenue School",="Black or African American",2,5.1
,="International School At Dundee",="Black or African American",2,5.6
,="Julian Curtiss School",="Black or African American",1,2.5
,="North Mianus School",="Black or African American",1,2.4
,="North Street School",="Black or African American",1,2.0
,="Parkway School",="Black or African American",2,4.3
,="Riverside School",="Black or African American",1,2.4
,="Western Middle School",="Black or African American",4,5.7
="Groton School District",="Carl C. Cutler Middle School",="Black or African American",1,2.1
,="Claude Chester School",="Black or African American",1,2.9
,="Colonel Ledyard School",="Black or African American",1,5.3
,="Fitch Middle School",="Black or African American",2,3.7
,="Groton Heights School",="Black or African American",1,5.3
,="Noank School",="Black or African American",1,2.9
,="Robert E. Fitch High School",="Black or African American",3,2.5
,="West Side Middle School",="Black or African American",2,4.7
="Guilford School District",="A. W. Cox School",="Black or African American",1,2.9
,="Guilford High School",="Black or African American",1,0.9
="Hamden School District",="Church Street School",="Black or African American",3,8.1
,="Dunbar Hill School",="Black or African American",1,3.1
,="Hamden High School",="Black or African American",7,3.9
,="Hamden Middle School",="Black or African American",10,9.8
,="Helen Street School",="Black or African American",2,6.7
,="Ridge Hill School",="Black or African American",2,6.3
,="Shepherd Glen School",="Black or African American",2,7.4
,="Spring Glen School",="Black or African American",3,10.3
="Hartford School District",="Asian Studies Academy at Bellizzi School",="Black or African American",1,2.0
,="Barnard-Brown School",="Black or African American",3,6.5
,="Batchelder School",="Black or African American",10,18.2
,="Breakthrough Magnet School",="Black or African American",1,5.9
,="Bulkeley High School Lower School",="Black or African American",13,8.7
,="Burns Latino Studies Academy",="Black or African American",1,1.7
,="Burr School",="Black or African American",2,3.7
,="Clark School",="Black or African American",14,34.1
,="Classical Magnet School",="Black or African American",5,10.0
,="Dr. Joseph Bellizzi Middle School",="Black or African American",7,9.3
,="Environmental Sciences Magnet at Hooker School",="Black or African American",3,10.7
,="Expeditionary Learning Academy at Moylan School",="Black or African American",4,6.7
,="Fox Middle School",="Black or African American",37,48.7
,="Hartford Magnet Trinity College Academy",="Black or African American",4,8.7
,="Hartford Public High School",="Black or African American",21,16.0
,="Hartford Transitional Learning Academy (Elementary)",="Black or African American",13,20.0
,="Kennelly School",="Black or African American",8,11.9
,="Kinsella Magnet School of Performing Arts",="Black or African American",2,4.3
,="M. D. Fox School",="Black or African American",6,6.5
,="M. L. King, Jr. School",="Black or African American",31,49.2
,="McDonough Middle School",="Black or African American",6,11.8
,="Milner School",="Black or African American",12,24.5
,="Naylor/CCSU Leadership Academy",="Black or African American",8,15.7
,="Parkville Community School",="Black or African American",2,3.7
,="Quirk Middle School",="Black or African American",24,21.4
,="Rawson School",="Black or African American",13,48.1
,="SAND School",="Black or African American",18,52.9
,="STEM Magnet at Fisher School",="Black or African American",23,39.0
,="Simpson-Waverly School",="Black or African American",13,36.1
,="Sports and Medical Sciences Academy",="Black or African American",6,20.0
,="Twain School",="Black or African American",15,41.7
,="Weaver High School",="Black or African American",54,49.1
,="Webster Micro Society Magnet School",="Black or African American",4,9.5
,="West Middle School",="Black or African American",5,7.2
,="Wish Museum School",="Black or African American",8,17.4
="Hebron School District",="Hebron Elementary School",="Black or African American",1,2.7
="Highville Mustard Seed Charter School District",="Highville Mustard Seed Charter School",="Black or African American",7,36.8
="Integrated Day Charter School District",="Integrated Day Charter School",="Black or African American",1,5.3
="Jumoke Academy District",="Jumoke Academy",="Black or African American",3,17.6
="Learn",="Learn Special Education",="Black or African American",1,2.9
="Lebanon School District",="Lebanon Middle School",="Black or African American",1,2.4
="Ledyard School District",="Ledyard High School",="Black or African American",1,1.0
,="Ledyard Middle School",="Black or African American",1,2.2
="Manchester School District",="Bennet Middle School",="Black or African American",4,4.5
,="Illing Middle School",="Black or African American",3,3.1
,="Manchester High School",="Black or African American",7,4.0
,="Manchester Preschool Center",="Black or African American",1,9.1
,="Nathan Hale School",="Black or African American",1,3.2
,="Waddell School",="Black or African American",1,2.8
,="Washington School",="Black or African American",3,8.6
="Mansfield School District",="Mansfield Middle School",="Black or African American",2,2.9
="Meriden School District",="Nathan Hale School",="Black or African American",1,1.7
,="Benjamin Franklin School",="Black or African American",1,2.0
,="John Barry School",="Black or African American",2,3.7
,="Orville H. Platt High School",="Black or African American",3,2.8
,="Washington Middle School",="Black or African American",1,1.0
="Middletown School District",="Farm Hill School",="Black or African American",2,5.9
,="Keigwin Middle School",="Black or African American",4,8.5
,="Lawrence School",="Black or African American",3,7.9
,="MacDonough School",="Black or African American",2,6.1
,="Middletown High School",="Black or African American",5,4.7
,="Moody School",="Black or African American",1,3.1
,="Snow School",="Black or African American",1,2.3
,="Spencer School",="Black or African American",1,2.9
,="Wesley School",="Black or African American",1,3.1
,="Woodrow Wilson Middle School",="Black or African American",8,10.4
="Milford School District",="Harborside Middle School",="Black or African American",1,1.7
,="Jonathan Law High School",="Black or African American",1,1.1
,="Joseph A. Foran High School",="Black or African American",1,1.1
="Monroe School District",="Jockey Hollow School",="Black or African American",1,1.9
="Montville School District",="Dr. Charles E. Murphy School",="Black or African American",1,2.1
="Naugatuck School District",="City Hill Middle School",="Black or African American",1,1.3
,="Naugatuck High School",="Black or African American",2,1.6
="New Beginnings Inc Family Academy District",="New Beginnings Inc Family Academy",="Black or African American",5,35.7
="New Britain School District",="Chamberlain Elementary School",="Black or African American",3,6.4
,="Gaffney School",="Black or African American",1,2.0
,="New Britain High School",="Black or African American",7,3.5
,="Northend School",="Black or African American",2,8.0
,="Pulaski Middle School",="Black or African American",5,5.7
,="Roosevelt Middle School",="Black or African American",7,11.1
,="Slade Middle School",="Black or African American",8,9.9
,="Smalley Academy",="Black or African American",1,2.0
,="Smith School",="Black or African American",2,4.1
,="Vance School",="Black or African American",1,2.9
="New Canaan School District",="New Canaan High School",="Black or African American",1,1.0
,="Saxe Middle School",="Black or African American",4,3.1
="New Fairfield School District",="New Fairfield High School",="Black or African American",1,1.2
="New Haven School District",="Edgewood School",="Black or African American",5,14.3
,="Nathan Hale School",="Black or African American",2,4.5
,="Barnard Environmental Magnet School",="Black or African American",3,12.5
,="Beecher School",="Black or African American",8,24.2
,="Benjamin Jepson Magnet School",="Black or African American",4,11.1
,="Betsy Ross Arts Magnet School",="Black or African American",19,32.8
,="Bishop Woods Architecture and Design Magnet School",="Black or African American",1,3.6
,="Clarence Rogers School",="Black or African American",10,66.7
,="Clinton Avenue School",="Black or African American",1,2.9
,="Columbus Family Academy",="Black or African American",3,10.3
,="Conte/West Hills Magnet School",="Black or African American",4,7.5
,="Cooperative High School",="Black or African American",6,13.6
,="Cortlandt V.R. Creed Health and Sport Sciences High School",="Black or African American",6,27.3
,="Davis 21st Century Magnet Elementary School",="Black or African American",9,24.3
,="Early Learning Center",="Black or African American",2,50.0
,="East Rock Community Magnet School",="Black or African American",14,17.7
,="Fair Haven School",="Black or African American",9,11.5
,="High School In The Community",="Black or African American",4,11.8
,="Hill Central Music Academy",="Black or African American",9,18.8
,="Hill Regional Career High School",="Black or African American",14,21.2
,="James Hillhouse High School",="Black or African American",32,31.4
,="Katherine Brennan School",="Black or African American",8,27.6
,="Lincoln-Bassett School",="Black or African American",18,46.2
,="Martin Luther King School",="Black or African American",7,30.4
,="New Haven Academy",="Black or African American",5,14.7
,="Polly T. McCabe Center",="Black or African American",1,10.0
,="Prince School",="Black or African American",4,19.0
,="Quinnipiac Real World Math STEM School",="Black or African American",1,3.6
,="Riverside Education Academy",="Black or African American",10,43.5
,="Sheridan Communications and Technology Magnet School",="Black or African American",6,10.2
,="Sound School",="Black or African American",3,6.5
,="Strong 21st Century Communications Magnet and SCSU Lab School",="Black or African American",1,4.0
,="Timothy Dwight School",="Black or African American",8,25.8
,="Troup Middle School",="Black or African American",16,23.9
,="Truman School",="Black or African American",2,5.9
,="Urban Youth Center Elementary School",="Black or African American",5,38.5
,="Urban Youth Center Middle School",="Black or African American",11,50.0
,="Vincent E. Mauro Elementary Math, Science and Technology Magnet School",="Black or African American",10,27.0
,="Welch Annex School",="Black or African American",2,6.7
,="West Rock Authors Academy",="Black or African American",3,20.0
,="Wexler/Grant Community School",="Black or African American",21,56.8
,="Wilbur Cross High School",="Black or African American",23,17.3
,="Worthington Hooker School",="Black or African American",3,8.3
="New London School District",="Bennie Dover Jackson Middle School",="Black or African American",10,13.5
,="Edgerton School",="Black or African American",2,4.9
,="Harbor School",="Black or African American",2,6.5
,="Jennings School",="Black or African American",1,2.9
,="Nathan Hale Arts Magnet School",="Black or African American",2,5.3
,="New London High School",="Black or African American",3,4.1
,="Winthrop STEM Elementary Magnet School",="Black or African American",3,8.8
="Newington School District",="Anna Reynolds School",="Black or African American",1,2.2
,="Elizabeth Green School",="Black or African American",1,3.0
,="John Paterson School",="Black or African American",1,2.2
,="Martin Kellogg Middle School",="Black or African American",1,1.6
,="Newington High School",="Black or African American",1,0.9
="Newtown School District",="Sandy Hook Elementary School",="Black or African American",2,3.4
="North Haven School District",="North Haven High School",="Black or African American",2,2.1
="Norwalk School District",="Brien McMahon High School",="Black or African American",7,6.7
,="Brookside Elementary School",="Black or African American",5,12.2
,="Columbus Magnet School",="Black or African American",1,3.0
,="Fox Run Elementary School",="Black or African American",3,7.0
,="Jefferson Magnet School",="Black or African American",3,7.9
,="Kendall Elementary School",="Black or African American",2,4.5
,="Marvin Elementary School",="Black or African American",3,6.5
,="Naramake Elementary School",="Black or African American",2,5.9
,="Nathan Hale Middle School",="Black or African American",10,15.2
,="Norwalk High School",="Black or African American",11,7.9
,="Norwalk Pathways Academy at Briggs",="Black or African American",4,23.5
,="Ponus Ridge Middle School",="Black or African American",6,9.5
,="Roton Middle School",="Black or African American",1,1.9
,="Rowayton School",="Black or African American",2,5.3
,="Tracey School",="Black or African American",4,9.3
,="West Rocks Middle School",="Black or African American",7,10.4
,="Wolfpit School",="Black or African American",2,5.1
="Norwich Free Academy District",="Norwich Free Academy",="Black or African American",4,2.2
="Norwich School District",="Bishop School Early Learning Center",="Black or African American",1,5.0
,="Greeneville School",="Black or African American",1,3.3
,="Moriarty Magnet School",="Black or African American",1,3.4
,="Thames River Academy",="Black or African American",1,16.7
,="Uncas Network School",="Black or African American",2,7.7
,="Veterans' Memorial School",="Black or African American",1,4.0
="Plainville School District",="Frank T. Wheeler School",="Black or African American",1,3.1
,="Louis Toffolon School",="Black or African American",1,2.6
,="Plainville High School",="Black or African American",1,1.3
="Regional School District 08",="RHAM Middle School",="Black or African American",1,1.4
="Regional School District 09",="Joel Barlow High School",="Black or African American",1,1.1
="Regional School District 10",="Lewis S. Mills High School",="Black or African American",1,1.4
="Regional School District 15",="Rochambeau Middle School",="Black or African American",2,3.6
="Regional School District 17",="Killingworth Elementary School",="Black or African American",1,1.8
="Regional School District 19",="E. O. Smith High School",="Black or African American",1,0.8
="Ridgefield School District",="Ridgefield High School",="Black or African American",2,1.5
="Seymour School District",="Seymour High School",="Black or African American",2,2.6
="Shelton School District",="Shelton High School",="Black or African American",1,0.7
="Simsbury School District",="Squadron Line School",="Black or African American",1,1.3
="South Windsor School District",="Eli Terry School",="Black or African American",1,2.9
,="Philip R. Smith School",="Black or African American",2,6.1
,="Pleasant Valley School",="Black or African American",1,2.9
,="South Windsor High School",="Black or African American",1,0.8
,="Timothy Edwards School",="Black or African American",1,0.9
="Southington School District",="Southington High School",="Black or African American",1,0.6
="Stamford School District",="Newfield School",="Black or African American",5,8.6
,="CLC William Pitt",="Black or African American",1,11.1
,="Cloonan School",="Black or African American",9,10.8
,="Davenport Ridge School",="Black or African American",3,5.2
,="Dolan School",="Black or African American",6,7.0
,="Hart School",="Black or African American",3,5.7
,="Julia A. Stark School",="Black or African American",3,5.0
,="K. T. Murphy School",="Black or African American",2,3.6
,="Northeast School",="Black or African American",3,4.3
,="Rippowam Middle School",="Black or African American",2,3.2
,="Rogers International School",="Black or African American",9,13.4
,="Roxbury School",="Black or African American",3,4.8
,="Scofield Middle School",="Black or African American",6,9.4
,="Springdale School",="Black or African American",4,7.1
,="Stamford High School",="Black or African American",12,7.0
,="Stillmeadow School",="Black or African American",3,4.9
,="Toquam Magnet School",="Black or African American",6,13.0
,="Turn of River School",="Black or African American",9,11.1
,="Westhill High School",="Black or African American",12,7.2
,="Westover School",="Black or African American",3,4.5
="State of Connecticut",="",="Black or African American",.,3.8
="Stonington School District",="Deans Mill School",="Black or African American",1,2.5
="Stratford School District",="Eli Whitney School",="Black or African American",1,2.3
,="Bunnell High School",="Black or African American",3,2.8
,="David Wooster Middle School",="Black or African American",1,1.6
,="Nichols School",="Black or African American",1,3.0
,="Second Hill Lane School",="Black or African American",2,3.6
,="Stratford Academy - Johnson House",="Black or African American",4,5.9
,="Stratford High School",="Black or African American",4,4.3
,="Wilcoxson School",="Black or African American",1,3.1
="Suffield School District",="Suffield Middle School",="Black or African American",1,1.4
="The Bridge Academy District",="The Bridge Academy",="Black or African American",3,21.4
="Tolland School District",="Tolland Intermediate School",="Black or African American",1,1.7
="Torrington School District",="Forbes School",="Black or African American",1,2.2
="Trailblazers Academy District",="Trailblazers Academy",="Black or African American",1,7.1
="Trumbull School District",="Booth Hill School",="Black or African American",1,1.9
,="Hillcrest Middle School",="Black or African American",1,1.5
,="Madison Middle School",="Black or African American",1,1.4
="Unified School District #1",="Cheshire Correctional Institution",="Black or African American",1,6.3
,="Corrigan/Radgowski Correctional Institution",="Black or African American",1,16.7
,="Gates Correctional Institution",="Black or African American",1,11.1
,="MacDougall/Walker Correctional Institution",="Black or African American",1,4.3
,="Manson Youth Institution",="Black or African American",4,11.4
,="Robinson Correctional Institution",="Black or African American",1,5.9
,="York Correctional Institution",="Black or African American",2,9.5
="Unified School District #2",="Children's Place School",="Black or African American",3,20.0
,="High Meadows",="Black or African American",1,8.3
,="Walter G. Cady School",="Black or African American",4,7.7
="Vernon School District",="Maple Street School",="Black or African American",2,5.4
,="Vernon Center Middle School",="Black or African American",4,4.2
="Wallingford School District",="Evarts C. Stevens School",="Black or African American",2,4.7
,="Highland School",="Black or African American",1,2.5
,="Moses Y. Beach School",="Black or African American",1,2.2
,="Parker Farms School",="Black or African American",1,2.6
,="Rock Hill School",="Black or African American",1,2.4
,="Yalesville School",="Black or African American",1,1.8
="Waterbury School District",="West Side Middle School",="Black or African American",5,5.3
,="Washington School",="Black or African American",2,7.4
,="Barnard School",="Black or African American",2,8.7
,="Bucks Hill School",="Black or African American",3,5.3
,="Crosby High School",="Black or African American",3,3.1
,="Driggs School",="Black or African American",4,7.3
,="F. J. Kingsbury School",="Black or African American",5,11.4
,="Hopeville School",="Black or African American",2,5.0
,="John F. Kennedy High School",="Black or African American",5,5.2
,="Maloney Interdistrict Magnet School",="Black or African American",1,2.0
,="Michael F. Wallace Middle School",="Black or African American",8,8.0
,="North End Middle School",="Black or African American",1,1.1
,="Regan School",="Black or African American",1,4.2
,="Rotella Interdistrict Magnet School",="Black or African American",2,3.8
,="State Street School",="Black or African American",1,4.5
,="Wendell L. Cross School",="Black or African American",3,11.5
,="Wilby High School",="Black or African American",6,5.7
="Waterford School District",="Great Neck Elementary School",="Black or African American",1,3.1
,="Waterford High School",="Black or African American",1,1.1
="West Hartford School District",="Smith School",="Black or African American",2,4.9
,="Charter Oak International Academy",="Black or African American",1,2.6
,="Conard High School",="Black or African American",2,1.4
,="Duffy School",="Black or African American",1,1.9
,="Hall High School",="Black or African American",2,1.6
,="Sedgwick Middle School",="Black or African American",6,5.5
,="Webster Hill School",="Black or African American",1,2.2
,="Whiting Lane School",="Black or African American",1,1.7
="West Haven School District",="Washington School",="Black or African American",1,3.0
,="Anna V. Molloy School",="Black or African American",2,6.3
,="Carrigan 5/6 Intermediate School",="Black or African American",6,6.6
,="Clarence E. Thompson School",="Black or African American",1,2.7
,="Edith E. Mackrille School",="Black or African American",1,3.1
,="Forest School",="Black or African American",1,2.3
,="Harry M. Bailey Middle School",="Black or African American",1,1.4
,="Savin Rock Community School",="Black or African American",1,2.1
,="Seth G. Haley School",="Black or African American",1,2.6
,="West Haven High School",="Black or African American",4,2.9
="Weston School District",="Hurlbutt Elementary School",="Black or African American",2,2.3
="Westport School District",="Bedford Middle School",="Black or African American",1,1.1
,="King's Highway Elementary School",="Black or African American",1,1.8
,="Staples High School",="Black or African American",1,0.7
="Wethersfield School District",="Charles Wright School",="Black or African American",2,5.4
,="Emerson-Williams School",="Black or African American",1,2.6
,="Silas Deane Middle School",="Black or African American",1,1.8
,="Wethersfield High School",="Black or African American",3,3.0
="Wilton School District",="Middlebrook School",="Black or African American",1,1.1
="Windham School District",="Windham High School",="Black or African American",2,2.1
,="Windham Middle School",="Black or African American",2,1.9
="Windsor Locks School District",="North Street School",="Black or African American",1,2.3
,="Windsor Locks High School",="Black or African American",1,1.7
,="Windsor Locks Middle School",="Black or African American",1,1.8
="Windsor School District",="Clover Street School",="Black or African American",5,11.4
,="John F. Kennedy School",="Black or African American",3,6.5
,="Oliver Ellsworth School",="Black or African American",5,10.2
,="Poquonock Elementary School",="Black or African American",2,4.9
,="Sage Park Middle School",="Black or African American",6,5.4
,="Windsor High School",="Black or African American",7,5.3
="Wolcott School District",="Tyrrell Middle School",="Black or African American",1,1.7

