"Physical Fitness Tests: Students Reaching Health Standard, 2008-09"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Ansonia School District","=""0020011""","Grade 8","Mile Run",31.1
"Ansonia School District","=""0020011""","Grade 8","Push Up",68.9
"Ansonia School District","=""0020011""","Grade 8","Sit and Reach",87.6
"Ansonia School District","=""0020011""","Grade 10","All Tests - District",38.4
"Ansonia School District","=""0020011""","Grade 10","Curl Up",79.9
"Ansonia School District","=""0020011""","Grade 10","Mile Run",40.3
"Ansonia School District","=""0020011""","Grade 10","Push Up",62.9
"Ansonia School District","=""0020011""","Grade 10","Sit and Reach",85.5
"Area Cooperative Educational Services","=""2440014""","Grade 4","All Tests - District",15.1
"Area Cooperative Educational Services","=""2440014""","Grade 4","Curl Up",43.8
"Area Cooperative Educational Services","=""2440014""","Grade 4","Mile Run",24.7
"Area Cooperative Educational Services","=""2440014""","Grade 4","Push Up",58.9
"Area Cooperative Educational Services","=""2440014""","Grade 4","Sit and Reach",74.0
"Area Cooperative Educational Services","=""2440014""","Grade 6","All Tests - District",23.1
"Area Cooperative Educational Services","=""2440014""","Grade 6","Curl Up",74.2
"Area Cooperative Educational Services","=""2440014""","Grade 6","Mile Run",35.8
"Area Cooperative Educational Services","=""2440014""","Grade 6","Push Up",58.5
"Area Cooperative Educational Services","=""2440014""","Grade 6","Sit and Reach",76.3
"Area Cooperative Educational Services","=""2440014""","Grade 8","All Tests - District",24.9
"Area Cooperative Educational Services","=""2440014""","Grade 8","Curl Up",75.4
"Area Cooperative Educational Services","=""2440014""","Grade 8","Mile Run",33.9
"Area Cooperative Educational Services","=""2440014""","Grade 8","Push Up",63.7
"Area Cooperative Educational Services","=""2440014""","Grade 8","Sit and Reach",75.1
"Area Cooperative Educational Services","=""2440014""","Grade 10","All Tests - District","*"
"Area Cooperative Educational Services","=""2440014""","Grade 10","Curl Up","*"
"Area Cooperative Educational Services","=""2440014""","Grade 10","Mile Run","*"
"Area Cooperative Educational Services","=""2440014""","Grade 10","Push Up","*"
"Area Cooperative Educational Services","=""2440014""","Grade 10","Sit and Reach",40.0
"Ashford School District","=""0030011""","Grade 4","All Tests - District",33.3
"Ashford School District","=""0030011""","Grade 4","Curl Up",96.1
"Ashford School District","=""0030011""","Grade 4","Mile Run",39.2
"Ashford School District","=""0030011""","Grade 4","Push Up",66.7
"Ashford School District","=""0030011""","Grade 4","Sit and Reach",78.4
"Ashford School District","=""0030011""","Grade 6","All Tests - District",45.3
"Ashford School District","=""0030011""","Grade 6","Curl Up",86.8
"Ashford School District","=""0030011""","Grade 6","Mile Run",77.4
"Ashford School District","=""0030011""","Grade 6","Push Up",60.4
"Ashford School District","=""0030011""","Grade 6","Sit and Reach",75.5
"Ashford School District","=""0030011""","Grade 8","All Tests - District",39.0
"Ashford School District","=""0030011""","Grade 8","Curl Up",100.0
"Ashford School District","=""0030011""","Grade 8","Mile Run",40.7
"Ashford School District","=""0030011""","Grade 8","Push Up",78.0
"Ashford School District","=""0030011""","Grade 8","Sit and Reach",93.2
"Ashford School District","=""0030011""","Grade 10","All Tests - District","N/A"
"Ashford School District","=""0030011""","Grade 10","Curl Up","N/A"
"Ashford School District","=""0030011""","Grade 10","Mile Run","N/A"
"Ashford School District","=""0030011""","Grade 10","Push Up","N/A"
"Ashford School District","=""0030011""","Grade 10","Sit and Reach","N/A"
"Avon School District","=""0040011""","Grade 4","All Tests - District",30.4
"Avon School District","=""0040011""","Grade 4","Curl Up",75.0
"Avon School District","=""0040011""","Grade 4","Mile Run",56.4
"Avon School District","=""0040011""","Grade 4","Push Up",58.6
"Avon School District","=""0040011""","Grade 4","Sit and Reach",73.2
"Avon School District","=""0040011""","Grade 6","All Tests - District",38.9
"Avon School District","=""0040011""","Grade 6","Curl Up",69.5
"Avon School District","=""0040011""","Grade 6","Mile Run",73.2
"Avon School District","=""0040011""","Grade 6","Push Up",60.3
"Avon School District","=""0040011""","Grade 6","Sit and Reach",76.6
"Avon School District","=""0040011""","Grade 8","All Tests - District",27.2
"Avon School District","=""0040011""","Grade 8","Curl Up",70.9
"Avon School District","=""0040011""","Grade 8","Mile Run",69.1
"Avon School District","=""0040011""","Grade 8","Push Up",62.3
"Avon School District","=""0040011""","Grade 8","Sit and Reach",49.1
"Avon School District","=""0040011""","Grade 10","All Tests - District",53.4
"Avon School District","=""0040011""","Grade 10","Curl Up",90.5
"Avon School District","=""0040011""","Grade 10","Mile Run",65.5
"Avon School District","=""0040011""","Grade 10","Push Up",81.9
"Avon School District","=""0040011""","Grade 10","Sit and Reach",88.8
"Barkhamsted School District","=""0050011""","Grade 4","All Tests - District",42.9
"Barkhamsted School District","=""0050011""","Grade 4","Curl Up",64.3
"Barkhamsted School District","=""0050011""","Grade 4","Mile Run",42.9
"Barkhamsted School District","=""0050011""","Grade 4","Push Up",66.1
"Barkhamsted School District","=""0050011""","Grade 4","Sit and Reach",87.5
"Barkhamsted School District","=""0050011""","Grade 6","All Tests - District",63.6
"Barkhamsted School District","=""0050011""","Grade 6","Curl Up",90.9
"Barkhamsted School District","=""0050011""","Grade 6","Mile Run",63.6
"Barkhamsted School District","=""0050011""","Grade 6","Push Up",97.0
"Barkhamsted School District","=""0050011""","Grade 6","Sit and Reach",90.9
"Barkhamsted School District","=""0050011""","Grade 8","All Tests - District","N/A"
"Barkhamsted School District","=""0050011""","Grade 8","Curl Up","N/A"
"Barkhamsted School District","=""0050011""","Grade 8","Mile Run","N/A"
"Barkhamsted School District","=""0050011""","Grade 8","Push Up","N/A"
"Barkhamsted School District","=""0050011""","Grade 8","Sit and Reach","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","All Tests - District","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","Curl Up","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","Mile Run","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","Push Up","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Grade 4","All Tests - District",57.6
"Berlin School District","=""0070011""","Grade 4","Curl Up",88.6
"Berlin School District","=""0070011""","Grade 4","Mile Run",65.5
"Berlin School District","=""0070011""","Grade 4","Push Up",85.6
"Berlin School District","=""0070011""","Grade 4","Sit and Reach",96.5
"Berlin School District","=""0070011""","Grade 6","All Tests - District",43.1
"Berlin School District","=""0070011""","Grade 6","Curl Up",82.8
"Berlin School District","=""0070011""","Grade 6","Mile Run",59.9
"Berlin School District","=""0070011""","Grade 6","Push Up",76.3
"Berlin School District","=""0070011""","Grade 6","Sit and Reach",74.6
"Berlin School District","=""0070011""","Grade 8","All Tests - District",50.6
"Berlin School District","=""0070011""","Grade 8","Curl Up",86.5
"Berlin School District","=""0070011""","Grade 8","Mile Run",64.9
"Berlin School District","=""0070011""","Grade 8","Push Up",76.7
"Berlin School District","=""0070011""","Grade 8","Sit and Reach",84.9
"Berlin School District","=""0070011""","Grade 10","All Tests - District",50.0
"Berlin School District","=""0070011""","Grade 10","Curl Up",89.4
"Berlin School District","=""0070011""","Grade 10","Mile Run",63.4
"Berlin School District","=""0070011""","Grade 10","Push Up",90.7
"Berlin School District","=""0070011""","Grade 10","Sit and Reach",71.8
"Bethany School District","=""0080011""","Grade 4","All Tests - District",45.8
"Bethany School District","=""0080011""","Grade 4","Curl Up",91.6
"Bethany School District","=""0080011""","Grade 4","Mile Run",61.4
"Bethany School District","=""0080011""","Grade 4","Push Up",59.0
"Bethany School District","=""0080011""","Grade 4","Sit and Reach",83.1
"Bethany School District","=""0080011""","Grade 6","All Tests - District",65.1
"Bethany School District","=""0080011""","Grade 6","Curl Up",98.8
"Bethany School District","=""0080011""","Grade 6","Mile Run",75.9
"Bethany School District","=""0080011""","Grade 6","Push Up",74.7
"Bethany School District","=""0080011""","Grade 6","Sit and Reach",81.9
"Bethany School District","=""0080011""","Grade 8","All Tests - District","N/A"
"Bethany School District","=""0080011""","Grade 8","Curl Up","N/A"
"Bethany School District","=""0080011""","Grade 8","Mile Run","N/A"
"Bethany School District","=""0080011""","Grade 8","Push Up","N/A"
"Bethany School District","=""0080011""","Grade 8","Sit and Reach","N/A"
"Bethany School District","=""0080011""","Grade 10","All Tests - District","N/A"
"Bethany School District","=""0080011""","Grade 10","Curl Up","N/A"
"Bethany School District","=""0080011""","Grade 10","Mile Run","N/A"
"Bethany School District","=""0080011""","Grade 10","Push Up","N/A"
"Bethany School District","=""0080011""","Grade 10","Sit and Reach","N/A"
"Bethel School District","=""0090011""","Grade 4","All Tests - District",35.4
"Bethel School District","=""0090011""","Grade 4","Curl Up",75.0
"Bethel School District","=""0090011""","Grade 4","Mile Run",50.9
"Bethel School District","=""0090011""","Grade 4","Push Up",61.3
"Bethel School District","=""0090011""","Grade 4","Sit and Reach",92.5
"Bethel School District","=""0090011""","Grade 6","All Tests - District",48.1
"Bethel School District","=""0090011""","Grade 6","Curl Up",89.5
"Bethel School District","=""0090011""","Grade 6","Mile Run",66.7
"Bethel School District","=""0090011""","Grade 6","Push Up",61.4
"Bethel School District","=""0090011""","Grade 6","Sit and Reach",80.5
"Bethel School District","=""0090011""","Grade 8","All Tests - District",40.4
"Bethel School District","=""0090011""","Grade 8","Curl Up",90.2
"Bethel School District","=""0090011""","Grade 8","Mile Run",61.8
"Bethel School District","=""0090011""","Grade 8","Push Up",71.1
"Bethel School District","=""0090011""","Grade 8","Sit and Reach",76.9
"Bethel School District","=""0090011""","Grade 10","All Tests - District",38.9
"Bethel School District","=""0090011""","Grade 10","Curl Up",93.0
"Bethel School District","=""0090011""","Grade 10","Mile Run",45.9
"Bethel School District","=""0090011""","Grade 10","Push Up",85.2
"Bethel School District","=""0090011""","Grade 10","Sit and Reach",89.5
"Bloomfield School District","=""0110011""","Grade 4","All Tests - District",31.9
"Bloomfield School District","=""0110011""","Grade 4","Curl Up",83.1
"Bloomfield School District","=""0110011""","Grade 4","Mile Run",46.4
"Bloomfield School District","=""0110011""","Grade 4","Push Up",63.3
"Bloomfield School District","=""0110011""","Grade 4","Sit and Reach",71.7
"Bloomfield School District","=""0110011""","Grade 6","All Tests - District",13.8
"Bloomfield School District","=""0110011""","Grade 6","Curl Up",38.9
"Bloomfield School District","=""0110011""","Grade 6","Mile Run",26.3
"Bloomfield School District","=""0110011""","Grade 6","Push Up",47.3
"Bloomfield School District","=""0110011""","Grade 6","Sit and Reach",56.9
"Bloomfield School District","=""0110011""","Grade 8","All Tests - District",22.1
"Bloomfield School District","=""0110011""","Grade 8","Curl Up",74.8
"Bloomfield School District","=""0110011""","Grade 8","Mile Run",45.8
"Bloomfield School District","=""0110011""","Grade 8","Push Up",65.6
"Bloomfield School District","=""0110011""","Grade 8","Sit and Reach",64.1
"Bloomfield School District","=""0110011""","Grade 10","All Tests - District",41.9
"Bloomfield School District","=""0110011""","Grade 10","Curl Up",87.1
"Bloomfield School District","=""0110011""","Grade 10","Mile Run",46.8
"Bloomfield School District","=""0110011""","Grade 10","Push Up",91.9
"Bloomfield School District","=""0110011""","Grade 10","Sit and Reach",93.5
"Bolton School District","=""0120011""","Grade 4","All Tests - District",32.7
"Bolton School District","=""0120011""","Grade 4","Curl Up",78.2
"Bolton School District","=""0120011""","Grade 4","Mile Run",40.0
"Bolton School District","=""0120011""","Grade 4","Push Up",74.5
"Bolton School District","=""0120011""","Grade 4","Sit and Reach",76.4
"Bolton School District","=""0120011""","Grade 6","All Tests - District",29.9
"Bolton School District","=""0120011""","Grade 6","Curl Up",86.6
"Bolton School District","=""0120011""","Grade 6","Mile Run",37.3
"Bolton School District","=""0120011""","Grade 6","Push Up",71.6
"Bolton School District","=""0120011""","Grade 6","Sit and Reach",70.1
"Bolton School District","=""0120011""","Grade 8","All Tests - District",46.3
"Bolton School District","=""0120011""","Grade 8","Curl Up",85.4
"Bolton School District","=""0120011""","Grade 8","Mile Run",56.1
"Bolton School District","=""0120011""","Grade 8","Push Up",76.8
"Bolton School District","=""0120011""","Grade 8","Sit and Reach",73.2
"Bolton School District","=""0120011""","Grade 10","All Tests - District","N/A"
"Bolton School District","=""0120011""","Grade 10","Curl Up","N/A"
"Bolton School District","=""0120011""","Grade 10","Mile Run","N/A"
"Bolton School District","=""0120011""","Grade 10","Push Up","N/A"
"Bolton School District","=""0120011""","Grade 10","Sit and Reach","N/A"
"Bozrah School District","=""0130011""","Grade 4","All Tests - District",57.7
"Bozrah School District","=""0130011""","Grade 4","Curl Up",92.3
"Bozrah School District","=""0130011""","Grade 4","Mile Run",65.4
"Bozrah School District","=""0130011""","Grade 4","Push Up",84.6
"Bozrah School District","=""0130011""","Grade 4","Sit and Reach",73.1
"Bozrah School District","=""0130011""","Grade 6","All Tests - District",55.6
"Bozrah School District","=""0130011""","Grade 6","Curl Up",96.3
"Bozrah School District","=""0130011""","Grade 6","Mile Run",55.6
"Bozrah School District","=""0130011""","Grade 6","Push Up",74.1
"Bozrah School District","=""0130011""","Grade 6","Sit and Reach",81.5
"Bozrah School District","=""0130011""","Grade 8","All Tests - District",41.9
"Bozrah School District","=""0130011""","Grade 8","Curl Up",93.5
"Bozrah School District","=""0130011""","Grade 8","Mile Run",45.2
"Bozrah School District","=""0130011""","Grade 8","Push Up",71.0
"Bozrah School District","=""0130011""","Grade 8","Sit and Reach",77.4
"Bozrah School District","=""0130011""","Grade 10","All Tests - District","N/A"
"Bozrah School District","=""0130011""","Grade 10","Curl Up","N/A"
"Bozrah School District","=""0130011""","Grade 10","Mile Run","N/A"
"Bozrah School District","=""0130011""","Grade 10","Push Up","N/A"
"Bozrah School District","=""0130011""","Grade 10","Sit and Reach","N/A"
"Branford School District","=""0140011""","Grade 4","All Tests - District",33.7
"Branford School District","=""0140011""","Grade 4","Curl Up",85.8
"Branford School District","=""0140011""","Grade 4","Mile Run",42.7
"Branford School District","=""0140011""","Grade 4","Push Up",86.5
"Branford School District","=""0140011""","Grade 4","Sit and Reach",90.3
"Branford School District","=""0140011""","Grade 6","All Tests - District",33.5
"Branford School District","=""0140011""","Grade 6","Curl Up",85.0
"Branford School District","=""0140011""","Grade 6","Mile Run",55.3
"Branford School District","=""0140011""","Grade 6","Push Up",68.4
"Branford School District","=""0140011""","Grade 6","Sit and Reach",67.0
"Branford School District","=""0140011""","Grade 8","All Tests - District",33.2
"Branford School District","=""0140011""","Grade 8","Curl Up",79.1
"Branford School District","=""0140011""","Grade 8","Mile Run",57.7
"Branford School District","=""0140011""","Grade 8","Push Up",70.9
"Branford School District","=""0140011""","Grade 8","Sit and Reach",59.2
"Branford School District","=""0140011""","Grade 10","All Tests - District",30.8
"Branford School District","=""0140011""","Grade 10","Curl Up",81.2
"Branford School District","=""0140011""","Grade 10","Mile Run",57.5
"Branford School District","=""0140011""","Grade 10","Push Up",38.7
"Branford School District","=""0140011""","Grade 10","Sit and Reach",77.4
"Bridgeport Achievement First District","=""2850013""","Grade 4","All Tests - District","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 4","Curl Up","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 4","Mile Run","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 4","Push Up","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 4","Sit and Reach","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 6","All Tests - District",0.0
"Bridgeport Achievement First District","=""2850013""","Grade 6","Curl Up",70.0
"Bridgeport Achievement First District","=""2850013""","Grade 6","Mile Run",0.0
"Bridgeport Achievement First District","=""2850013""","Grade 6","Push Up",40.0
"Bridgeport Achievement First District","=""2850013""","Grade 6","Sit and Reach",60.0
"Bridgeport Achievement First District","=""2850013""","Grade 8","All Tests - District","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 8","Curl Up","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 8","Mile Run","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 8","Push Up","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 8","Sit and Reach","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 10","All Tests - District","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 10","Curl Up","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 10","Mile Run","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 10","Push Up","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Grade 4","All Tests - District",36.7
"Bridgeport School District","=""0150011""","Grade 4","Curl Up",79.5
"Bridgeport School District","=""0150011""","Grade 4","Mile Run",46.6
"Bridgeport School District","=""0150011""","Grade 4","Push Up",65.9
"Bridgeport School District","=""0150011""","Grade 4","Sit and Reach",76.0
"Bridgeport School District","=""0150011""","Grade 6","All Tests - District",36.7
"Bridgeport School District","=""0150011""","Grade 6","Curl Up",80.3
"Bridgeport School District","=""0150011""","Grade 6","Mile Run",49.2
"Bridgeport School District","=""0150011""","Grade 6","Push Up",62.0
"Bridgeport School District","=""0150011""","Grade 6","Sit and Reach",78.7
"Bridgeport School District","=""0150011""","Grade 8","All Tests - District",36.0
"Bridgeport School District","=""0150011""","Grade 8","Curl Up",75.2
"Bridgeport School District","=""0150011""","Grade 8","Mile Run",45.4
"Bridgeport School District","=""0150011""","Grade 8","Push Up",62.0
"Bridgeport School District","=""0150011""","Grade 8","Sit and Reach",77.1
"Bridgeport School District","=""0150011""","Grade 10","All Tests - District",20.5
"Bridgeport School District","=""0150011""","Grade 10","Curl Up",73.1
"Bridgeport School District","=""0150011""","Grade 10","Mile Run",24.9
"Bridgeport School District","=""0150011""","Grade 10","Push Up",65.3
"Bridgeport School District","=""0150011""","Grade 10","Sit and Reach",84.2
"Bristol School District","=""0170011""","Grade 4","All Tests - District",36.8
"Bristol School District","=""0170011""","Grade 4","Curl Up",79.6
"Bristol School District","=""0170011""","Grade 4","Mile Run",49.9
"Bristol School District","=""0170011""","Grade 4","Push Up",59.9
"Bristol School District","=""0170011""","Grade 4","Sit and Reach",81.6
"Bristol School District","=""0170011""","Grade 6","All Tests - District",52.1
"Bristol School District","=""0170011""","Grade 6","Curl Up",91.6
"Bristol School District","=""0170011""","Grade 6","Mile Run",58.6
"Bristol School District","=""0170011""","Grade 6","Push Up",80.1
"Bristol School District","=""0170011""","Grade 6","Sit and Reach",88.0
"Bristol School District","=""0170011""","Grade 8","All Tests - District",52.6
"Bristol School District","=""0170011""","Grade 8","Curl Up",95.2
"Bristol School District","=""0170011""","Grade 8","Mile Run",57.6
"Bristol School District","=""0170011""","Grade 8","Push Up",81.5
"Bristol School District","=""0170011""","Grade 8","Sit and Reach",89.4
"Bristol School District","=""0170011""","Grade 10","All Tests - District",52.6
"Bristol School District","=""0170011""","Grade 10","Curl Up",93.7
"Bristol School District","=""0170011""","Grade 10","Mile Run",59.4
"Bristol School District","=""0170011""","Grade 10","Push Up",80.6
"Bristol School District","=""0170011""","Grade 10","Sit and Reach",85.6
"Brookfield School District","=""0180011""","Grade 4","All Tests - District",26.0
"Brookfield School District","=""0180011""","Grade 4","Curl Up",60.5
"Brookfield School District","=""0180011""","Grade 4","Mile Run",62.8
"Brookfield School District","=""0180011""","Grade 4","Push Up",58.7
"Brookfield School District","=""0180011""","Grade 4","Sit and Reach",76.2
"Brookfield School District","=""0180011""","Grade 6","All Tests - District",45.9
"Brookfield School District","=""0180011""","Grade 6","Curl Up",83.2
"Brookfield School District","=""0180011""","Grade 6","Mile Run",60.9
"Brookfield School District","=""0180011""","Grade 6","Push Up",74.1
"Brookfield School District","=""0180011""","Grade 6","Sit and Reach",72.7
"Brookfield School District","=""0180011""","Grade 8","All Tests - District",47.4
"Brookfield School District","=""0180011""","Grade 8","Curl Up",94.0
"Brookfield School District","=""0180011""","Grade 8","Mile Run",47.8
"Brookfield School District","=""0180011""","Grade 8","Push Up",73.7
"Brookfield School District","=""0180011""","Grade 8","Sit and Reach",68.1
"Brookfield School District","=""0180011""","Grade 10","All Tests - District",50.6
"Brookfield School District","=""0180011""","Grade 10","Curl Up",85.7
"Brookfield School District","=""0180011""","Grade 10","Mile Run",57.1
"Brookfield School District","=""0180011""","Grade 10","Push Up",78.4
"Brookfield School District","=""0180011""","Grade 10","Sit and Reach",84.4
"Brooklyn School District","=""0190011""","Grade 4","All Tests - District",44.4
"Brooklyn School District","=""0190011""","Grade 4","Curl Up",53.5
"Brooklyn School District","=""0190011""","Grade 4","Mile Run",46.5
"Brooklyn School District","=""0190011""","Grade 4","Push Up",56.6
"Brooklyn School District","=""0190011""","Grade 4","Sit and Reach",64.6
"Brooklyn School District","=""0190011""","Grade 6","All Tests - District",33.3
"Brooklyn School District","=""0190011""","Grade 6","Curl Up",71.1
"Brooklyn School District","=""0190011""","Grade 6","Mile Run",50.0
"Brooklyn School District","=""0190011""","Grade 6","Push Up",58.9
"Brooklyn School District","=""0190011""","Grade 6","Sit and Reach",80.0
"Brooklyn School District","=""0190011""","Grade 8","All Tests - District",36.6
"Brooklyn School District","=""0190011""","Grade 8","Curl Up",68.8
"Brooklyn School District","=""0190011""","Grade 8","Mile Run",47.3
"Brooklyn School District","=""0190011""","Grade 8","Push Up",58.9
"Brooklyn School District","=""0190011""","Grade 8","Sit and Reach",80.4
"Brooklyn School District","=""0190011""","Grade 10","All Tests - District","N/A"
"Brooklyn School District","=""0190011""","Grade 10","Curl Up","N/A"
"Brooklyn School District","=""0190011""","Grade 10","Mile Run","N/A"
"Brooklyn School District","=""0190011""","Grade 10","Push Up","N/A"
"Brooklyn School District","=""0190011""","Grade 10","Sit and Reach","N/A"
"Canaan School District","=""0210011""","Grade 4","All Tests - District","*"
"Canaan School District","=""0210011""","Grade 4","Curl Up","*"
"Canaan School District","=""0210011""","Grade 4","Mile Run","*"
"Canaan School District","=""0210011""","Grade 4","Push Up","*"
"Canaan School District","=""0210011""","Grade 4","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 6","All Tests - District","*"
"Canaan School District","=""0210011""","Grade 6","Curl Up","*"
"Canaan School District","=""0210011""","Grade 6","Mile Run","*"
"Canaan School District","=""0210011""","Grade 6","Push Up","*"
"Canaan School District","=""0210011""","Grade 6","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 8","All Tests - District","*"
"Canaan School District","=""0210011""","Grade 8","Curl Up","*"
"Canaan School District","=""0210011""","Grade 8","Mile Run","*"
"Canaan School District","=""0210011""","Grade 8","Push Up","*"
"Canaan School District","=""0210011""","Grade 8","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 10","All Tests - District","N/A"
"Canaan School District","=""0210011""","Grade 10","Curl Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Mile Run","N/A"
"Canaan School District","=""0210011""","Grade 10","Push Up","N/A"
"Canaan School District","=""0210011""","Grade 10","Sit and Reach","N/A"
"Canterbury School District","=""0220011""","Grade 4","All Tests - District",10.7
"Canterbury School District","=""0220011""","Grade 4","Curl Up",39.3
"Canterbury School District","=""0220011""","Grade 4","Mile Run",21.4
"Canterbury School District","=""0220011""","Grade 4","Push Up",23.2
"Canterbury School District","=""0220011""","Grade 4","Sit and Reach",78.6
"Canterbury School District","=""0220011""","Grade 6","All Tests - District",52.4
"Canterbury School District","=""0220011""","Grade 6","Curl Up",74.6
"Canterbury School District","=""0220011""","Grade 6","Mile Run",76.2
"Canterbury School District","=""0220011""","Grade 6","Push Up",73.0
"Canterbury School District","=""0220011""","Grade 6","Sit and Reach",81.0
"Canterbury School District","=""0220011""","Grade 8","All Tests - District",58.6
"Canterbury School District","=""0220011""","Grade 8","Curl Up",84.3
"Canterbury School District","=""0220011""","Grade 8","Mile Run",78.6
"Canterbury School District","=""0220011""","Grade 8","Push Up",77.1
"Canterbury School District","=""0220011""","Grade 8","Sit and Reach",88.6
"Canterbury School District","=""0220011""","Grade 10","All Tests - District","N/A"
"Canterbury School District","=""0220011""","Grade 10","Curl Up","N/A"
"Canterbury School District","=""0220011""","Grade 10","Mile Run","N/A"
"Canterbury School District","=""0220011""","Grade 10","Push Up","N/A"
