"Physical Fitness Tests: Students Reaching Health Standard, 2012-13"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Andover School District","=""0010011""","Grade 6","Push Up",79.4
"Andover School District","=""0010011""","Grade 6","Sit and Reach",94.1
"Andover School District","=""0010011""","Grade 8","All Tests - District","N/A"
"Andover School District","=""0010011""","Grade 8","Curl Up","N/A"
"Andover School District","=""0010011""","Grade 8","Mile Run","N/A"
"Andover School District","=""0010011""","Grade 8","Push Up","N/A"
"Andover School District","=""0010011""","Grade 8","Sit and Reach","N/A"
"Andover School District","=""0010011""","Grade 10","All Tests - District","N/A"
"Andover School District","=""0010011""","Grade 10","Curl Up","N/A"
"Andover School District","=""0010011""","Grade 10","Mile Run","N/A"
"Andover School District","=""0010011""","Grade 10","Push Up","N/A"
"Andover School District","=""0010011""","Grade 10","Sit and Reach","N/A"
"Ansonia School District","=""0020011""","Grade 4","All Tests - District",35.0
"Ansonia School District","=""0020011""","Grade 4","Curl Up",76.5
"Ansonia School District","=""0020011""","Grade 4","Mile Run",63.9
"Ansonia School District","=""0020011""","Grade 4","Push Up",65.6
"Ansonia School District","=""0020011""","Grade 4","Sit and Reach",88.0
"Ansonia School District","=""0020011""","Grade 6","All Tests - District",28.2
"Ansonia School District","=""0020011""","Grade 6","Curl Up",71.2
"Ansonia School District","=""0020011""","Grade 6","Mile Run",57.6
"Ansonia School District","=""0020011""","Grade 6","Push Up",52.5
"Ansonia School District","=""0020011""","Grade 6","Sit and Reach",75.7
"Ansonia School District","=""0020011""","Grade 8","All Tests - District",45.3
"Ansonia School District","=""0020011""","Grade 8","Curl Up",99.1
"Ansonia School District","=""0020011""","Grade 8","Mile Run",68.9
"Ansonia School District","=""0020011""","Grade 8","Push Up",78.3
"Ansonia School District","=""0020011""","Grade 8","Sit and Reach",94.3
"Ansonia School District","=""0020011""","Grade 10","All Tests - District",43.0
"Ansonia School District","=""0020011""","Grade 10","Curl Up",87.3
"Ansonia School District","=""0020011""","Grade 10","Mile Run",50.0
"Ansonia School District","=""0020011""","Grade 10","Push Up",83.1
"Ansonia School District","=""0020011""","Grade 10","Sit and Reach",81.0
"Area Cooperative Educational Services","=""2440014""","Grade 4","All Tests - District",29.3
"Area Cooperative Educational Services","=""2440014""","Grade 4","Curl Up",48.0
"Area Cooperative Educational Services","=""2440014""","Grade 4","Mile Run",57.3
"Area Cooperative Educational Services","=""2440014""","Grade 4","Push Up",77.3
"Area Cooperative Educational Services","=""2440014""","Grade 4","Sit and Reach",76.0
"Area Cooperative Educational Services","=""2440014""","Grade 6","All Tests - District",38.1
"Area Cooperative Educational Services","=""2440014""","Grade 6","Curl Up",74.3
"Area Cooperative Educational Services","=""2440014""","Grade 6","Mile Run",64.4
"Area Cooperative Educational Services","=""2440014""","Grade 6","Push Up",63.8
"Area Cooperative Educational Services","=""2440014""","Grade 6","Sit and Reach",73.0
"Area Cooperative Educational Services","=""2440014""","Grade 8","All Tests - District",40.2
"Area Cooperative Educational Services","=""2440014""","Grade 8","Curl Up",83.8
"Area Cooperative Educational Services","=""2440014""","Grade 8","Mile Run",57.0
"Area Cooperative Educational Services","=""2440014""","Grade 8","Push Up",64.3
"Area Cooperative Educational Services","=""2440014""","Grade 8","Sit and Reach",82.8
"Area Cooperative Educational Services","=""2440014""","Grade 10","All Tests - District","N/A"
"Area Cooperative Educational Services","=""2440014""","Grade 10","Curl Up","N/A"
"Area Cooperative Educational Services","=""2440014""","Grade 10","Mile Run","N/A"
"Area Cooperative Educational Services","=""2440014""","Grade 10","Push Up","N/A"
"Area Cooperative Educational Services","=""2440014""","Grade 10","Sit and Reach","N/A"
"Ashford School District","=""0030011""","Grade 4","All Tests - District",51.9
"Ashford School District","=""0030011""","Grade 4","Curl Up",92.3
"Ashford School District","=""0030011""","Grade 4","Mile Run",63.5
"Ashford School District","=""0030011""","Grade 4","Push Up",69.2
"Ashford School District","=""0030011""","Grade 4","Sit and Reach",100.0
"Ashford School District","=""0030011""","Grade 6","All Tests - District",51.1
"Ashford School District","=""0030011""","Grade 6","Curl Up",74.5
"Ashford School District","=""0030011""","Grade 6","Mile Run",83.0
"Ashford School District","=""0030011""","Grade 6","Push Up",78.7
"Ashford School District","=""0030011""","Grade 6","Sit and Reach",74.5
"Ashford School District","=""0030011""","Grade 8","All Tests - District",51.9
"Ashford School District","=""0030011""","Grade 8","Curl Up",82.7
"Ashford School District","=""0030011""","Grade 8","Mile Run",75.0
"Ashford School District","=""0030011""","Grade 8","Push Up",96.2
"Ashford School District","=""0030011""","Grade 8","Sit and Reach",69.2
"Ashford School District","=""0030011""","Grade 10","All Tests - District","N/A"
"Ashford School District","=""0030011""","Grade 10","Curl Up","N/A"
"Ashford School District","=""0030011""","Grade 10","Mile Run","N/A"
"Ashford School District","=""0030011""","Grade 10","Push Up","N/A"
"Ashford School District","=""0030011""","Grade 10","Sit and Reach","N/A"
"Avon School District","=""0040011""","Grade 4","All Tests - District",53.7
"Avon School District","=""0040011""","Grade 4","Curl Up",83.5
"Avon School District","=""0040011""","Grade 4","Mile Run",83.5
"Avon School District","=""0040011""","Grade 4","Push Up",65.4
"Avon School District","=""0040011""","Grade 4","Sit and Reach",83.1
"Avon School District","=""0040011""","Grade 6","All Tests - District",75.2
"Avon School District","=""0040011""","Grade 6","Curl Up",95.7
"Avon School District","=""0040011""","Grade 6","Mile Run",96.1
"Avon School District","=""0040011""","Grade 6","Push Up",88.3
"Avon School District","=""0040011""","Grade 6","Sit and Reach",81.7
"Avon School District","=""0040011""","Grade 8","All Tests - District",55.1
"Avon School District","=""0040011""","Grade 8","Curl Up",77.5
"Avon School District","=""0040011""","Grade 8","Mile Run",85.8
"Avon School District","=""0040011""","Grade 8","Push Up",94.4
"Avon School District","=""0040011""","Grade 8","Sit and Reach",66.3
"Avon School District","=""0040011""","Grade 10","All Tests - District",49.4
"Avon School District","=""0040011""","Grade 10","Curl Up",89.1
"Avon School District","=""0040011""","Grade 10","Mile Run",68.5
"Avon School District","=""0040011""","Grade 10","Push Up",76.7
"Avon School District","=""0040011""","Grade 10","Sit and Reach",72.8
"Barkhamsted School District","=""0050011""","Grade 4","All Tests - District",48.4
"Barkhamsted School District","=""0050011""","Grade 4","Curl Up",100.0
"Barkhamsted School District","=""0050011""","Grade 4","Mile Run",61.3
"Barkhamsted School District","=""0050011""","Grade 4","Push Up",80.6
"Barkhamsted School District","=""0050011""","Grade 4","Sit and Reach",93.5
"Barkhamsted School District","=""0050011""","Grade 6","All Tests - District",52.6
"Barkhamsted School District","=""0050011""","Grade 6","Curl Up",100.0
"Barkhamsted School District","=""0050011""","Grade 6","Mile Run",66.7
"Barkhamsted School District","=""0050011""","Grade 6","Push Up",78.9
"Barkhamsted School District","=""0050011""","Grade 6","Sit and Reach",93.0
"Barkhamsted School District","=""0050011""","Grade 8","All Tests - District","N/A"
"Barkhamsted School District","=""0050011""","Grade 8","Curl Up","N/A"
"Barkhamsted School District","=""0050011""","Grade 8","Mile Run","N/A"
"Barkhamsted School District","=""0050011""","Grade 8","Push Up","N/A"
"Barkhamsted School District","=""0050011""","Grade 8","Sit and Reach","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","All Tests - District","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","Curl Up","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","Mile Run","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","Push Up","N/A"
"Barkhamsted School District","=""0050011""","Grade 10","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Grade 4","All Tests - District",69.1
"Berlin School District","=""0070011""","Grade 4","Curl Up",91.9
"Berlin School District","=""0070011""","Grade 4","Mile Run",83.5
"Berlin School District","=""0070011""","Grade 4","Push Up",83.1
"Berlin School District","=""0070011""","Grade 4","Sit and Reach",99.2
"Berlin School District","=""0070011""","Grade 6","All Tests - District",55.8
"Berlin School District","=""0070011""","Grade 6","Curl Up",89.7
"Berlin School District","=""0070011""","Grade 6","Mile Run",86.6
"Berlin School District","=""0070011""","Grade 6","Push Up",73.2
"Berlin School District","=""0070011""","Grade 6","Sit and Reach",82.1
"Berlin School District","=""0070011""","Grade 8","All Tests - District",61.4
"Berlin School District","=""0070011""","Grade 8","Curl Up",89.8
"Berlin School District","=""0070011""","Grade 8","Mile Run",81.9
"Berlin School District","=""0070011""","Grade 8","Push Up",72.6
"Berlin School District","=""0070011""","Grade 8","Sit and Reach",88.4
"Berlin School District","=""0070011""","Grade 10","All Tests - District",64.5
"Berlin School District","=""0070011""","Grade 10","Curl Up",88.2
"Berlin School District","=""0070011""","Grade 10","Mile Run",69.1
"Berlin School District","=""0070011""","Grade 10","Push Up",86.8
"Berlin School District","=""0070011""","Grade 10","Sit and Reach",78.9
"Bethany School District","=""0080011""","Grade 4","All Tests - District",25.4
"Bethany School District","=""0080011""","Grade 4","Curl Up",57.7
"Bethany School District","=""0080011""","Grade 4","Mile Run",84.5
"Bethany School District","=""0080011""","Grade 4","Push Up",36.6
"Bethany School District","=""0080011""","Grade 4","Sit and Reach",71.8
"Bethany School District","=""0080011""","Grade 6","All Tests - District",28.2
"Bethany School District","=""0080011""","Grade 6","Curl Up",76.5
"Bethany School District","=""0080011""","Grade 6","Mile Run",90.6
"Bethany School District","=""0080011""","Grade 6","Push Up",41.2
"Bethany School District","=""0080011""","Grade 6","Sit and Reach",71.8
"Bethany School District","=""0080011""","Grade 8","All Tests - District","N/A"
"Bethany School District","=""0080011""","Grade 8","Curl Up","N/A"
"Bethany School District","=""0080011""","Grade 8","Mile Run","N/A"
"Bethany School District","=""0080011""","Grade 8","Push Up","N/A"
"Bethany School District","=""0080011""","Grade 8","Sit and Reach","N/A"
"Bethany School District","=""0080011""","Grade 10","All Tests - District","N/A"
"Bethany School District","=""0080011""","Grade 10","Curl Up","N/A"
"Bethany School District","=""0080011""","Grade 10","Mile Run","N/A"
"Bethany School District","=""0080011""","Grade 10","Push Up","N/A"
"Bethany School District","=""0080011""","Grade 10","Sit and Reach","N/A"
"Bethel School District","=""0090011""","Grade 4","All Tests - District",26.5
"Bethel School District","=""0090011""","Grade 4","Curl Up",76.5
"Bethel School District","=""0090011""","Grade 4","Mile Run",57.5
"Bethel School District","=""0090011""","Grade 4","Push Up",40.7
"Bethel School District","=""0090011""","Grade 4","Sit and Reach",89.8
"Bethel School District","=""0090011""","Grade 6","All Tests - District",51.9
"Bethel School District","=""0090011""","Grade 6","Curl Up",87.7
"Bethel School District","=""0090011""","Grade 6","Mile Run",86.4
"Bethel School District","=""0090011""","Grade 6","Push Up",60.0
"Bethel School District","=""0090011""","Grade 6","Sit and Reach",85.1
"Bethel School District","=""0090011""","Grade 8","All Tests - District",60.0
"Bethel School District","=""0090011""","Grade 8","Curl Up",95.4
"Bethel School District","=""0090011""","Grade 8","Mile Run",88.7
"Bethel School District","=""0090011""","Grade 8","Push Up",65.1
"Bethel School District","=""0090011""","Grade 8","Sit and Reach",92.3
"Bethel School District","=""0090011""","Grade 10","All Tests - District",50.3
"Bethel School District","=""0090011""","Grade 10","Curl Up",84.3
"Bethel School District","=""0090011""","Grade 10","Mile Run",61.3
"Bethel School District","=""0090011""","Grade 10","Push Up",82.2
"Bethel School District","=""0090011""","Grade 10","Sit and Reach",85.3
"Bloomfield School District","=""0110011""","Grade 4","All Tests - District",24.4
"Bloomfield School District","=""0110011""","Grade 4","Curl Up",66.7
"Bloomfield School District","=""0110011""","Grade 4","Mile Run",34.1
"Bloomfield School District","=""0110011""","Grade 4","Push Up",37.4
"Bloomfield School District","=""0110011""","Grade 4","Sit and Reach",58.5
"Bloomfield School District","=""0110011""","Grade 6","All Tests - District",47.4
"Bloomfield School District","=""0110011""","Grade 6","Curl Up",88.7
"Bloomfield School District","=""0110011""","Grade 6","Mile Run",57.9
"Bloomfield School District","=""0110011""","Grade 6","Push Up",66.9
"Bloomfield School District","=""0110011""","Grade 6","Sit and Reach",82.7
"Bloomfield School District","=""0110011""","Grade 8","All Tests - District",56.6
"Bloomfield School District","=""0110011""","Grade 8","Curl Up",87.5
"Bloomfield School District","=""0110011""","Grade 8","Mile Run",65.4
"Bloomfield School District","=""0110011""","Grade 8","Push Up",72.1
"Bloomfield School District","=""0110011""","Grade 8","Sit and Reach",76.5
"Bloomfield School District","=""0110011""","Grade 10","All Tests - District",48.6
"Bloomfield School District","=""0110011""","Grade 10","Curl Up",87.8
"Bloomfield School District","=""0110011""","Grade 10","Mile Run",54.7
"Bloomfield School District","=""0110011""","Grade 10","Push Up",87.8
"Bloomfield School District","=""0110011""","Grade 10","Sit and Reach",89.9
"Bolton School District","=""0120011""","Grade 4","All Tests - District",61.4
"Bolton School District","=""0120011""","Grade 4","Curl Up",80.7
"Bolton School District","=""0120011""","Grade 4","Mile Run",89.5
"Bolton School District","=""0120011""","Grade 4","Push Up",82.5
"Bolton School District","=""0120011""","Grade 4","Sit and Reach",89.5
"Bolton School District","=""0120011""","Grade 6","All Tests - District",43.4
"Bolton School District","=""0120011""","Grade 6","Curl Up",86.8
"Bolton School District","=""0120011""","Grade 6","Mile Run",84.9
"Bolton School District","=""0120011""","Grade 6","Push Up",66.0
"Bolton School District","=""0120011""","Grade 6","Sit and Reach",71.7
"Bolton School District","=""0120011""","Grade 8","All Tests - District",67.9
"Bolton School District","=""0120011""","Grade 8","Curl Up",96.4
"Bolton School District","=""0120011""","Grade 8","Mile Run",87.5
"Bolton School District","=""0120011""","Grade 8","Push Up",82.1
"Bolton School District","=""0120011""","Grade 8","Sit and Reach",83.9
"Bolton School District","=""0120011""","Grade 10","All Tests - District",75.3
"Bolton School District","=""0120011""","Grade 10","Curl Up",94.5
"Bolton School District","=""0120011""","Grade 10","Mile Run",87.7
"Bolton School District","=""0120011""","Grade 10","Push Up",87.7
"Bolton School District","=""0120011""","Grade 10","Sit and Reach",87.7
"Bozrah School District","=""0130011""","Grade 4","All Tests - District","*"
"Bozrah School District","=""0130011""","Grade 4","Curl Up","*"
"Bozrah School District","=""0130011""","Grade 4","Mile Run","*"
"Bozrah School District","=""0130011""","Grade 4","Push Up","*"
"Bozrah School District","=""0130011""","Grade 4","Sit and Reach","*"
"Bozrah School District","=""0130011""","Grade 6","All Tests - District",72.7
"Bozrah School District","=""0130011""","Grade 6","Curl Up",90.9
"Bozrah School District","=""0130011""","Grade 6","Mile Run",90.9
"Bozrah School District","=""0130011""","Grade 6","Push Up",77.3
"Bozrah School District","=""0130011""","Grade 6","Sit and Reach",81.8
"Bozrah School District","=""0130011""","Grade 8","All Tests - District",80.8
"Bozrah School District","=""0130011""","Grade 8","Curl Up",100.0
"Bozrah School District","=""0130011""","Grade 8","Mile Run",80.8
"Bozrah School District","=""0130011""","Grade 8","Push Up",92.3
"Bozrah School District","=""0130011""","Grade 8","Sit and Reach",100.0
"Bozrah School District","=""0130011""","Grade 10","All Tests - District","N/A"
"Bozrah School District","=""0130011""","Grade 10","Curl Up","N/A"
"Bozrah School District","=""0130011""","Grade 10","Mile Run","N/A"
"Bozrah School District","=""0130011""","Grade 10","Push Up","N/A"
"Bozrah School District","=""0130011""","Grade 10","Sit and Reach","N/A"
"Branford School District","=""0140011""","Grade 4","All Tests - District",58.3
"Branford School District","=""0140011""","Grade 4","Curl Up",85.5
"Branford School District","=""0140011""","Grade 4","Mile Run",82.9
"Branford School District","=""0140011""","Grade 4","Push Up",81.6
"Branford School District","=""0140011""","Grade 4","Sit and Reach",82.0
"Branford School District","=""0140011""","Grade 6","All Tests - District",41.6
"Branford School District","=""0140011""","Grade 6","Curl Up",76.3
"Branford School District","=""0140011""","Grade 6","Mile Run",57.2
"Branford School District","=""0140011""","Grade 6","Push Up",65.9
"Branford School District","=""0140011""","Grade 6","Sit and Reach",64.2
"Branford School District","=""0140011""","Grade 8","All Tests - District",48.6
"Branford School District","=""0140011""","Grade 8","Curl Up",85.7
"Branford School District","=""0140011""","Grade 8","Mile Run",67.6
"Branford School District","=""0140011""","Grade 8","Push Up",66.7
"Branford School District","=""0140011""","Grade 8","Sit and Reach",75.7
"Branford School District","=""0140011""","Grade 10","All Tests - District",64.7
"Branford School District","=""0140011""","Grade 10","Curl Up",89.7
"Branford School District","=""0140011""","Grade 10","Mile Run",70.1
"Branford School District","=""0140011""","Grade 10","Push Up",75.0
"Branford School District","=""0140011""","Grade 10","Sit and Reach",91.2
"Bridgeport Achievement First District","=""2850013""","Grade 4","All Tests - District","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 4","Curl Up","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 4","Mile Run","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 4","Push Up","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 4","Sit and Reach","N/A"
"Bridgeport Achievement First District","=""2850013""","Grade 6","All Tests - District",11.8
"Bridgeport Achievement First District","=""2850013""","Grade 6","Curl Up",36.8
"Bridgeport Achievement First District","=""2850013""","Grade 6","Mile Run",39.7
"Bridgeport Achievement First District","=""2850013""","Grade 6","Push Up",33.8
"Bridgeport Achievement First District","=""2850013""","Grade 6","Sit and Reach",44.1
"Bridgeport Achievement First District","=""2850013""","Grade 8","All Tests - District",14.0
"Bridgeport Achievement First District","=""2850013""","Grade 8","Curl Up",20.9
"Bridgeport Achievement First District","=""2850013""","Grade 8","Mile Run",39.5
"Bridgeport Achievement First District","=""2850013""","Grade 8","Push Up",27.9
"Bridgeport Achievement First District","=""2850013""","Grade 8","Sit and Reach",34.9
"Bridgeport Achievement First District","=""2850013""","Grade 10","All Tests - District","*"
"Bridgeport Achievement First District","=""2850013""","Grade 10","Curl Up","*"
"Bridgeport Achievement First District","=""2850013""","Grade 10","Mile Run",51.4
"Bridgeport Achievement First District","=""2850013""","Grade 10","Push Up",51.4
"Bridgeport Achievement First District","=""2850013""","Grade 10","Sit and Reach",34.3
"Bridgeport School District","=""0150011""","Grade 4","All Tests - District",43.6
"Bridgeport School District","=""0150011""","Grade 4","Curl Up",82.8
"Bridgeport School District","=""0150011""","Grade 4","Mile Run",69.7
"Bridgeport School District","=""0150011""","Grade 4","Push Up",66.9
"Bridgeport School District","=""0150011""","Grade 4","Sit and Reach",81.5
"Bridgeport School District","=""0150011""","Grade 6","All Tests - District",40.8
"Bridgeport School District","=""0150011""","Grade 6","Curl Up",81.4
"Bridgeport School District","=""0150011""","Grade 6","Mile Run",65.7
"Bridgeport School District","=""0150011""","Grade 6","Push Up",68.5
"Bridgeport School District","=""0150011""","Grade 6","Sit and Reach",79.6
"Bridgeport School District","=""0150011""","Grade 8","All Tests - District",39.2
"Bridgeport School District","=""0150011""","Grade 8","Curl Up",78.9
"Bridgeport School District","=""0150011""","Grade 8","Mile Run",63.8
"Bridgeport School District","=""0150011""","Grade 8","Push Up",67.6
"Bridgeport School District","=""0150011""","Grade 8","Sit and Reach",79.1
"Bridgeport School District","=""0150011""","Grade 10","All Tests - District",24.2
"Bridgeport School District","=""0150011""","Grade 10","Curl Up",59.5
"Bridgeport School District","=""0150011""","Grade 10","Mile Run",32.0
"Bridgeport School District","=""0150011""","Grade 10","Push Up",59.5
"Bridgeport School District","=""0150011""","Grade 10","Sit and Reach",70.6
"Bristol School District","=""0170011""","Grade 4","All Tests - District",54.0
"Bristol School District","=""0170011""","Grade 4","Curl Up",86.4
"Bristol School District","=""0170011""","Grade 4","Mile Run",84.0
"Bristol School District","=""0170011""","Grade 4","Push Up",67.8
"Bristol School District","=""0170011""","Grade 4","Sit and Reach",86.4
"Bristol School District","=""0170011""","Grade 6","All Tests - District",67.8
"Bristol School District","=""0170011""","Grade 6","Curl Up",87.9
"Bristol School District","=""0170011""","Grade 6","Mile Run",89.2
"Bristol School District","=""0170011""","Grade 6","Push Up",77.4
"Bristol School District","=""0170011""","Grade 6","Sit and Reach",93.3
"Bristol School District","=""0170011""","Grade 8","All Tests - District",70.9
"Bristol School District","=""0170011""","Grade 8","Curl Up",91.2
"Bristol School District","=""0170011""","Grade 8","Mile Run",90.2
"Bristol School District","=""0170011""","Grade 8","Push Up",78.2
"Bristol School District","=""0170011""","Grade 8","Sit and Reach",93.2
"Bristol School District","=""0170011""","Grade 10","All Tests - District",68.0
"Bristol School District","=""0170011""","Grade 10","Curl Up",89.1
"Bristol School District","=""0170011""","Grade 10","Mile Run",79.6
"Bristol School District","=""0170011""","Grade 10","Push Up",81.8
"Bristol School District","=""0170011""","Grade 10","Sit and Reach",90.4
"Brookfield School District","=""0180011""","Grade 4","All Tests - District",56.9
"Brookfield School District","=""0180011""","Grade 4","Curl Up",99.5
"Brookfield School District","=""0180011""","Grade 4","Mile Run",86.3
"Brookfield School District","=""0180011""","Grade 4","Push Up",73.5
"Brookfield School District","=""0180011""","Grade 4","Sit and Reach",82.5
"Brookfield School District","=""0180011""","Grade 6","All Tests - District",59.9
"Brookfield School District","=""0180011""","Grade 6","Curl Up",76.4
"Brookfield School District","=""0180011""","Grade 6","Mile Run",87.3
"Brookfield School District","=""0180011""","Grade 6","Push Up",83.0
"Brookfield School District","=""0180011""","Grade 6","Sit and Reach",92.5
"Brookfield School District","=""0180011""","Grade 8","All Tests - District",50.4
"Brookfield School District","=""0180011""","Grade 8","Curl Up",77.4
"Brookfield School District","=""0180011""","Grade 8","Mile Run",87.2
"Brookfield School District","=""0180011""","Grade 8","Push Up",79.9
"Brookfield School District","=""0180011""","Grade 8","Sit and Reach",79.5
"Brookfield School District","=""0180011""","Grade 10","All Tests - District",58.2
"Brookfield School District","=""0180011""","Grade 10","Curl Up",85.0
"Brookfield School District","=""0180011""","Grade 10","Mile Run",86.4
"Brookfield School District","=""0180011""","Grade 10","Push Up",72.3
"Brookfield School District","=""0180011""","Grade 10","Sit and Reach",85.4
"Brooklyn School District","=""0190011""","Grade 4","All Tests - District",51.1
"Brooklyn School District","=""0190011""","Grade 4","Curl Up",65.6
"Brooklyn School District","=""0190011""","Grade 4","Mile Run",52.2
"Brooklyn School District","=""0190011""","Grade 4","Push Up",66.7
"Brooklyn School District","=""0190011""","Grade 4","Sit and Reach",83.3
"Brooklyn School District","=""0190011""","Grade 6","All Tests - District",24.5
"Brooklyn School District","=""0190011""","Grade 6","Curl Up",71.4
"Brooklyn School District","=""0190011""","Grade 6","Mile Run",71.4
"Brooklyn School District","=""0190011""","Grade 6","Push Up",35.7
"Brooklyn School District","=""0190011""","Grade 6","Sit and Reach",73.5
"Brooklyn School District","=""0190011""","Grade 8","All Tests - District",18.2
"Brooklyn School District","=""0190011""","Grade 8","Curl Up",45.5
"Brooklyn School District","=""0190011""","Grade 8","Mile Run",60.6
"Brooklyn School District","=""0190011""","Grade 8","Push Up",45.5
"Brooklyn School District","=""0190011""","Grade 8","Sit and Reach",68.7
"Brooklyn School District","=""0190011""","Grade 10","All Tests - District","N/A"
"Brooklyn School District","=""0190011""","Grade 10","Curl Up","N/A"
"Brooklyn School District","=""0190011""","Grade 10","Mile Run","N/A"
"Brooklyn School District","=""0190011""","Grade 10","Push Up","N/A"
"Brooklyn School District","=""0190011""","Grade 10","Sit and Reach","N/A"
"Canaan School District","=""0210011""","Grade 4","All Tests - District","*"
"Canaan School District","=""0210011""","Grade 4","Curl Up","*"
"Canaan School District","=""0210011""","Grade 4","Mile Run","*"
"Canaan School District","=""0210011""","Grade 4","Push Up","*"
"Canaan School District","=""0210011""","Grade 4","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 6","All Tests - District","*"
"Canaan School District","=""0210011""","Grade 6","Curl Up","*"
"Canaan School District","=""0210011""","Grade 6","Mile Run","*"
"Canaan School District","=""0210011""","Grade 6","Push Up","*"
"Canaan School District","=""0210011""","Grade 6","Sit and Reach","*"
"Canaan School District","=""0210011""","Grade 8","All Tests - District","*"
"Canaan School District","=""0210011""","Grade 8","Curl Up","*"
"Canaan School District","=""0210011""","Grade 8","Mile Run","*"
