"Physical Fitness Tests: Students Reaching Health Standard, 2008-09"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Bristol School District","=""0170011""","All Grades","Mile Run",56.3
"Bristol School District","=""0170011""","All Grades","Push Up",75.4
"Bristol School District","=""0170011""","All Grades","Sit and Reach",86.1
"Brookfield School District","=""0180011""","All Grades","All Tests - District",42.7
"Brookfield School District","=""0180011""","All Grades","Curl Up",81.3
"Brookfield School District","=""0180011""","All Grades","Mile Run",56.9
"Brookfield School District","=""0180011""","All Grades","Push Up",71.4
"Brookfield School District","=""0180011""","All Grades","Sit and Reach",75.2
"Brooklyn School District","=""0190011""","All Grades","All Tests - District",38.2
"Brooklyn School District","=""0190011""","All Grades","Curl Up",64.5
"Brooklyn School District","=""0190011""","All Grades","Mile Run",47.8
"Brooklyn School District","=""0190011""","All Grades","Push Up",58.1
"Brooklyn School District","=""0190011""","All Grades","Sit and Reach",75.1
"Canaan School District","=""0210011""","All Grades","All Tests - District",40.0
"Canaan School District","=""0210011""","All Grades","Curl Up",100.0
"Canaan School District","=""0210011""","All Grades","Mile Run",45.0
"Canaan School District","=""0210011""","All Grades","Push Up",80.0
"Canaan School District","=""0210011""","All Grades","Sit and Reach",95.0
"Canterbury School District","=""0220011""","All Grades","All Tests - District",42.3
"Canterbury School District","=""0220011""","All Grades","Curl Up",67.7
"Canterbury School District","=""0220011""","All Grades","Mile Run",60.8
"Canterbury School District","=""0220011""","All Grades","Push Up",59.8
"Canterbury School District","=""0220011""","All Grades","Sit and Reach",83.1
"Canton School District","=""0230011""","All Grades","All Tests - District",52.2
"Canton School District","=""0230011""","All Grades","Curl Up",94.2
"Canton School District","=""0230011""","All Grades","Mile Run",55.9
"Canton School District","=""0230011""","All Grades","Push Up",82.5
"Canton School District","=""0230011""","All Grades","Sit and Reach",84.7
"Capitol Region Education Council","=""2410014""","All Grades","All Tests - District",26.2
"Capitol Region Education Council","=""2410014""","All Grades","Curl Up",78.6
"Capitol Region Education Council","=""2410014""","All Grades","Mile Run",34.7
"Capitol Region Education Council","=""2410014""","All Grades","Push Up",60.7
"Capitol Region Education Council","=""2410014""","All Grades","Sit and Reach",74.0
"Chaplin School District","=""0240011""","All Grades","All Tests - District",45.8
"Chaplin School District","=""0240011""","All Grades","Curl Up",93.2
"Chaplin School District","=""0240011""","All Grades","Mile Run",47.5
"Chaplin School District","=""0240011""","All Grades","Push Up",76.3
"Chaplin School District","=""0240011""","All Grades","Sit and Reach",91.5
"Cheshire School District","=""0250011""","All Grades","All Tests - District",40.6
"Cheshire School District","=""0250011""","All Grades","Curl Up",80.2
"Cheshire School District","=""0250011""","All Grades","Mile Run",59.7
"Cheshire School District","=""0250011""","All Grades","Push Up",75.8
"Cheshire School District","=""0250011""","All Grades","Sit and Reach",73.1
"Chester School District","=""0260011""","All Grades","All Tests - District",28.3
"Chester School District","=""0260011""","All Grades","Curl Up",74.7
"Chester School District","=""0260011""","All Grades","Mile Run",46.5
"Chester School District","=""0260011""","All Grades","Push Up",70.7
"Chester School District","=""0260011""","All Grades","Sit and Reach",59.6
"Clinton School District","=""0270011""","All Grades","All Tests - District",29.4
"Clinton School District","=""0270011""","All Grades","Curl Up",88.2
"Clinton School District","=""0270011""","All Grades","Mile Run",43.5
"Clinton School District","=""0270011""","All Grades","Push Up",60.9
"Clinton School District","=""0270011""","All Grades","Sit and Reach",77.6
"Colchester School District","=""0280011""","All Grades","All Tests - District",35.4
"Colchester School District","=""0280011""","All Grades","Curl Up",75.5
"Colchester School District","=""0280011""","All Grades","Mile Run",55.7
"Colchester School District","=""0280011""","All Grades","Push Up",65.0
"Colchester School District","=""0280011""","All Grades","Sit and Reach",69.4
"Colebrook School District","=""0290011""","All Grades","All Tests - District",30.6
"Colebrook School District","=""0290011""","All Grades","Curl Up",75.0
"Colebrook School District","=""0290011""","All Grades","Mile Run",38.9
"Colebrook School District","=""0290011""","All Grades","Push Up",63.9
"Colebrook School District","=""0290011""","All Grades","Sit and Reach",63.9
"Columbia School District","=""0300011""","All Grades","All Tests - District",40.8
"Columbia School District","=""0300011""","All Grades","Curl Up",81.6
"Columbia School District","=""0300011""","All Grades","Mile Run",60.9
"Columbia School District","=""0300011""","All Grades","Push Up",86.0
"Columbia School District","=""0300011""","All Grades","Sit and Reach",75.4
"Common Ground High School District","=""2680013""","All Grades","All Tests - District",19.4
"Common Ground High School District","=""2680013""","All Grades","Curl Up",75.0
"Common Ground High School District","=""2680013""","All Grades","Mile Run",19.4
"Common Ground High School District","=""2680013""","All Grades","Push Up",38.9
"Common Ground High School District","=""2680013""","All Grades","Sit and Reach",77.8
"Connecticut Technical High School System","=""9000016""","All Grades","All Tests - District",32.5
"Connecticut Technical High School System","=""9000016""","All Grades","Curl Up",86.0
"Connecticut Technical High School System","=""9000016""","All Grades","Mile Run",39.6
"Connecticut Technical High School System","=""9000016""","All Grades","Push Up",75.8
"Connecticut Technical High School System","=""9000016""","All Grades","Sit and Reach",80.1
"Cooperative Educational Services","=""2430014""","All Grades","All Tests - District",23.1
"Cooperative Educational Services","=""2430014""","All Grades","Curl Up",82.7
"Cooperative Educational Services","=""2430014""","All Grades","Mile Run",28.8
"Cooperative Educational Services","=""2430014""","All Grades","Push Up",72.1
"Cooperative Educational Services","=""2430014""","All Grades","Sit and Reach",72.1
"Cornwall School District","=""0310011""","All Grades","All Tests - District",38.1
"Cornwall School District","=""0310011""","All Grades","Curl Up",100.0
"Cornwall School District","=""0310011""","All Grades","Mile Run",57.1
"Cornwall School District","=""0310011""","All Grades","Push Up",69.0
"Cornwall School District","=""0310011""","All Grades","Sit and Reach",76.2
"Coventry School District","=""0320011""","All Grades","All Tests - District",28.5
"Coventry School District","=""0320011""","All Grades","Curl Up",76.0
"Coventry School District","=""0320011""","All Grades","Mile Run",40.8
"Coventry School District","=""0320011""","All Grades","Push Up",67.2
"Coventry School District","=""0320011""","All Grades","Sit and Reach",74.0
"Cromwell School District","=""0330011""","All Grades","All Tests - District",30.7
"Cromwell School District","=""0330011""","All Grades","Curl Up",88.6
"Cromwell School District","=""0330011""","All Grades","Mile Run",40.7
"Cromwell School District","=""0330011""","All Grades","Push Up",70.2
"Cromwell School District","=""0330011""","All Grades","Sit and Reach",73.2
"Danbury School District","=""0340011""","All Grades","All Tests - District",19.7
"Danbury School District","=""0340011""","All Grades","Curl Up",81.8
"Danbury School District","=""0340011""","All Grades","Mile Run",28.2
"Danbury School District","=""0340011""","All Grades","Push Up",63.4
"Danbury School District","=""0340011""","All Grades","Sit and Reach",65.6
"Darien School District","=""0350011""","All Grades","All Tests - District",52.3
"Darien School District","=""0350011""","All Grades","Curl Up",88.0
"Darien School District","=""0350011""","All Grades","Mile Run",75.4
"Darien School District","=""0350011""","All Grades","Push Up",77.0
"Darien School District","=""0350011""","All Grades","Sit and Reach",76.3
"Deep River School District","=""0360011""","All Grades","All Tests - District",57.4
"Deep River School District","=""0360011""","All Grades","Curl Up",96.8
"Deep River School District","=""0360011""","All Grades","Mile Run",63.8
"Deep River School District","=""0360011""","All Grades","Push Up",78.7
"Deep River School District","=""0360011""","All Grades","Sit and Reach",84.0
"Derby School District","=""0370011""","All Grades","All Tests - District",27.4
"Derby School District","=""0370011""","All Grades","Curl Up",67.6
"Derby School District","=""0370011""","All Grades","Mile Run",42.8
"Derby School District","=""0370011""","All Grades","Push Up",48.0
"Derby School District","=""0370011""","All Grades","Sit and Reach",70.6
"East Granby School District","=""0400011""","All Grades","All Tests - District",30.2
"East Granby School District","=""0400011""","All Grades","Curl Up",81.1
"East Granby School District","=""0400011""","All Grades","Mile Run",44.9
"East Granby School District","=""0400011""","All Grades","Push Up",72.6
"East Granby School District","=""0400011""","All Grades","Sit and Reach",77.2
"East Haddam School District","=""0410011""","All Grades","All Tests - District",21.1
"East Haddam School District","=""0410011""","All Grades","Curl Up",76.5
"East Haddam School District","=""0410011""","All Grades","Mile Run",43.3
"East Haddam School District","=""0410011""","All Grades","Push Up",45.1
"East Haddam School District","=""0410011""","All Grades","Sit and Reach",59.9
"East Hampton School District","=""0420011""","All Grades","All Tests - District",38.9
"East Hampton School District","=""0420011""","All Grades","Curl Up",81.6
"East Hampton School District","=""0420011""","All Grades","Mile Run",50.8
"East Hampton School District","=""0420011""","All Grades","Push Up",68.5
"East Hampton School District","=""0420011""","All Grades","Sit and Reach",79.1
"East Hartford School District","=""0430011""","All Grades","All Tests - District",38.0
"East Hartford School District","=""0430011""","All Grades","Curl Up",79.7
"East Hartford School District","=""0430011""","All Grades","Mile Run",47.3
"East Hartford School District","=""0430011""","All Grades","Push Up",71.4
"East Hartford School District","=""0430011""","All Grades","Sit and Reach",78.6
"East Haven School District","=""0440011""","All Grades","All Tests - District",29.6
"East Haven School District","=""0440011""","All Grades","Curl Up",79.8
"East Haven School District","=""0440011""","All Grades","Mile Run",33.8
"East Haven School District","=""0440011""","All Grades","Push Up",63.6
"East Haven School District","=""0440011""","All Grades","Sit and Reach",85.1
"East Lyme School District","=""0450011""","All Grades","All Tests - District",50.3
"East Lyme School District","=""0450011""","All Grades","Curl Up",90.2
"East Lyme School District","=""0450011""","All Grades","Mile Run",62.3
"East Lyme School District","=""0450011""","All Grades","Push Up",85.7
"East Lyme School District","=""0450011""","All Grades","Sit and Reach",78.8
"East Windsor School District","=""0470011""","All Grades","All Tests - District",34.1
"East Windsor School District","=""0470011""","All Grades","Curl Up",75.1
"East Windsor School District","=""0470011""","All Grades","Mile Run",40.2
"East Windsor School District","=""0470011""","All Grades","Push Up",61.4
"East Windsor School District","=""0470011""","All Grades","Sit and Reach",81.0
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","All Grades","All Tests - District","*"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","All Grades","Curl Up","*"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","All Grades","Mile Run","*"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","All Grades","Push Up","*"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","All Grades","Sit and Reach","*"
"Eastford School District","=""0390011""","All Grades","All Tests - District",69.4
"Eastford School District","=""0390011""","All Grades","Curl Up",98.4
"Eastford School District","=""0390011""","All Grades","Mile Run",75.8
"Eastford School District","=""0390011""","All Grades","Push Up",83.9
"Eastford School District","=""0390011""","All Grades","Sit and Reach",88.7
"Easton School District","=""0460011""","All Grades","All Tests - District",40.2
"Easton School District","=""0460011""","All Grades","Curl Up",87.4
"Easton School District","=""0460011""","All Grades","Mile Run",55.9
"Easton School District","=""0460011""","All Grades","Push Up",79.1
"Easton School District","=""0460011""","All Grades","Sit and Reach",69.6
"Ellington School District","=""0480011""","All Grades","All Tests - District",46.0
"Ellington School District","=""0480011""","All Grades","Curl Up",85.8
"Ellington School District","=""0480011""","All Grades","Mile Run",64.6
"Ellington School District","=""0480011""","All Grades","Push Up",75.2
"Ellington School District","=""0480011""","All Grades","Sit and Reach",78.6
"Elm City College Preparatory School","=""2810013""","All Grades","All Tests - District","*"
"Elm City College Preparatory School","=""2810013""","All Grades","Curl Up","*"
"Elm City College Preparatory School","=""2810013""","All Grades","Mile Run",29.3
"Elm City College Preparatory School","=""2810013""","All Grades","Push Up",27.1
"Elm City College Preparatory School","=""2810013""","All Grades","Sit and Reach",60.9
"Enfield School District","=""0490011""","All Grades","All Tests - District",43.8
"Enfield School District","=""0490011""","All Grades","Curl Up",87.4
"Enfield School District","=""0490011""","All Grades","Mile Run",49.8
"Enfield School District","=""0490011""","All Grades","Push Up",80.1
"Enfield School District","=""0490011""","All Grades","Sit and Reach",85.2
"Essex School District","=""0500011""","All Grades","All Tests - District",33.9
"Essex School District","=""0500011""","All Grades","Curl Up",93.5
"Essex School District","=""0500011""","All Grades","Mile Run",53.0
"Essex School District","=""0500011""","All Grades","Push Up",76.8
"Essex School District","=""0500011""","All Grades","Sit and Reach",66.1
"Explorations District","=""2720013""","All Grades","All Tests - District","*"
"Explorations District","=""2720013""","All Grades","Curl Up","*"
"Explorations District","=""2720013""","All Grades","Mile Run","*"
"Explorations District","=""2720013""","All Grades","Push Up","*"
"Explorations District","=""2720013""","All Grades","Sit and Reach","*"
"Fairfield School District","=""0510011""","All Grades","All Tests - District",50.4
"Fairfield School District","=""0510011""","All Grades","Curl Up",84.0
"Fairfield School District","=""0510011""","All Grades","Mile Run",69.6
"Fairfield School District","=""0510011""","All Grades","Push Up",78.3
"Fairfield School District","=""0510011""","All Grades","Sit and Reach",75.3
"Farmington School District","=""0520011""","All Grades","All Tests - District",44.8
"Farmington School District","=""0520011""","All Grades","Curl Up",81.9
"Farmington School District","=""0520011""","All Grades","Mile Run",63.7
"Farmington School District","=""0520011""","All Grades","Push Up",76.8
"Farmington School District","=""0520011""","All Grades","Sit and Reach",79.4
"Franklin School District","=""0530011""","All Grades","All Tests - District",42.6
"Franklin School District","=""0530011""","All Grades","Curl Up",66.2
"Franklin School District","=""0530011""","All Grades","Mile Run",57.4
"Franklin School District","=""0530011""","All Grades","Push Up",83.8
"Franklin School District","=""0530011""","All Grades","Sit and Reach",77.9
"Glastonbury School District","=""0540011""","All Grades","All Tests - District",48.0
"Glastonbury School District","=""0540011""","All Grades","Curl Up",88.5
"Glastonbury School District","=""0540011""","All Grades","Mile Run",70.0
"Glastonbury School District","=""0540011""","All Grades","Push Up",79.9
"Glastonbury School District","=""0540011""","All Grades","Sit and Reach",76.7
"Granby School District","=""0560011""","All Grades","All Tests - District",43.5
"Granby School District","=""0560011""","All Grades","Curl Up",76.1
"Granby School District","=""0560011""","All Grades","Mile Run",64.0
"Granby School District","=""0560011""","All Grades","Push Up",77.6
"Granby School District","=""0560011""","All Grades","Sit and Reach",81.2
"Greenwich School District","=""0570011""","All Grades","All Tests - District",48.2
"Greenwich School District","=""0570011""","All Grades","Curl Up",89.6
"Greenwich School District","=""0570011""","All Grades","Mile Run",68.1
"Greenwich School District","=""0570011""","All Grades","Push Up",82.2
"Greenwich School District","=""0570011""","All Grades","Sit and Reach",76.5
"Griswold School District","=""0580011""","All Grades","All Tests - District",27.2
"Griswold School District","=""0580011""","All Grades","Curl Up",76.0
"Griswold School District","=""0580011""","All Grades","Mile Run",32.6
"Griswold School District","=""0580011""","All Grades","Push Up",71.0
"Griswold School District","=""0580011""","All Grades","Sit and Reach",70.0
"Groton School District","=""0590011""","All Grades","All Tests - District",30.2
"Groton School District","=""0590011""","All Grades","Curl Up",83.8
"Groton School District","=""0590011""","All Grades","Mile Run",38.2
"Groton School District","=""0590011""","All Grades","Push Up",71.2
"Groton School District","=""0590011""","All Grades","Sit and Reach",78.0
"Guilford School District","=""0600011""","All Grades","All Tests - District",54.9
"Guilford School District","=""0600011""","All Grades","Curl Up",92.8
"Guilford School District","=""0600011""","All Grades","Mile Run",69.5
"Guilford School District","=""0600011""","All Grades","Push Up",87.6
"Guilford School District","=""0600011""","All Grades","Sit and Reach",81.9
"Hamden School District","=""0620011""","All Grades","All Tests - District",31.7
"Hamden School District","=""0620011""","All Grades","Curl Up",77.9
"Hamden School District","=""0620011""","All Grades","Mile Run",42.3
"Hamden School District","=""0620011""","All Grades","Push Up",68.0
"Hamden School District","=""0620011""","All Grades","Sit and Reach",74.1
"Hampton School District","=""0630011""","All Grades","All Tests - District",61.8
"Hampton School District","=""0630011""","All Grades","Curl Up",97.1
"Hampton School District","=""0630011""","All Grades","Mile Run",64.7
"Hampton School District","=""0630011""","All Grades","Push Up",85.3
"Hampton School District","=""0630011""","All Grades","Sit and Reach",88.2
"Hartford School District","=""0640011""","All Grades","All Tests - District",25.5
"Hartford School District","=""0640011""","All Grades","Curl Up",72.5
"Hartford School District","=""0640011""","All Grades","Mile Run",35.8
"Hartford School District","=""0640011""","All Grades","Push Up",60.2
"Hartford School District","=""0640011""","All Grades","Sit and Reach",75.4
"Hartland School District","=""0650011""","All Grades","All Tests - District",31.4
"Hartland School District","=""0650011""","All Grades","Curl Up",95.7
"Hartland School District","=""0650011""","All Grades","Mile Run",34.3
"Hartland School District","=""0650011""","All Grades","Push Up",78.6
"Hartland School District","=""0650011""","All Grades","Sit and Reach",91.4
"Hebron School District","=""0670011""","All Grades","All Tests - District",46.5
"Hebron School District","=""0670011""","All Grades","Curl Up",87.1
"Hebron School District","=""0670011""","All Grades","Mile Run",50.0
"Hebron School District","=""0670011""","All Grades","Push Up",81.8
"Hebron School District","=""0670011""","All Grades","Sit and Reach",95.0
"Highville Charter School District","=""2860013""","All Grades","All Tests - District",18.9
"Highville Charter School District","=""2860013""","All Grades","Curl Up",54.7
"Highville Charter School District","=""2860013""","All Grades","Mile Run",50.9
"Highville Charter School District","=""2860013""","All Grades","Push Up",43.4
"Highville Charter School District","=""2860013""","All Grades","Sit and Reach",64.2
"Integrated Day Charter School District","=""2640013""","All Grades","All Tests - District",44.2
"Integrated Day Charter School District","=""2640013""","All Grades","Curl Up",84.2
"Integrated Day Charter School District","=""2640013""","All Grades","Mile Run",49.5
"Integrated Day Charter School District","=""2640013""","All Grades","Push Up",82.1
"Integrated Day Charter School District","=""2640013""","All Grades","Sit and Reach",93.7
"Interdistrict School for Arts and Comm District","=""2650013""","All Grades","All Tests - District",14.2
"Interdistrict School for Arts and Comm District","=""2650013""","All Grades","Curl Up",70.0
"Interdistrict School for Arts and Comm District","=""2650013""","All Grades","Mile Run",27.5
"Interdistrict School for Arts and Comm District","=""2650013""","All Grades","Push Up",65.0
"Interdistrict School for Arts and Comm District","=""2650013""","All Grades","Sit and Reach",61.7
"Jumoke Academy District","=""2610013""","All Grades","All Tests - District",0.0
"Jumoke Academy District","=""2610013""","All Grades","Curl Up",25.5
"Jumoke Academy District","=""2610013""","All Grades","Mile Run",0.0
"Jumoke Academy District","=""2610013""","All Grades","Push Up",39.8
"Jumoke Academy District","=""2610013""","All Grades","Sit and Reach",73.5
"Kent School District","=""0680011""","All Grades","All Tests - District",44.4
"Kent School District","=""0680011""","All Grades","Curl Up",86.4
"Kent School District","=""0680011""","All Grades","Mile Run",58.0
"Kent School District","=""0680011""","All Grades","Push Up",80.2
"Kent School District","=""0680011""","All Grades","Sit and Reach",71.6
"Killingly School District","=""0690011""","All Grades","All Tests - District",32.5
"Killingly School District","=""0690011""","All Grades","Curl Up",69.9
"Killingly School District","=""0690011""","All Grades","Mile Run",45.5
"Killingly School District","=""0690011""","All Grades","Push Up",63.6
"Killingly School District","=""0690011""","All Grades","Sit and Reach",79.4
"Learn","=""2450014""","All Grades","All Tests - District",42.7
"Learn","=""2450014""","All Grades","Curl Up",78.0
"Learn","=""2450014""","All Grades","Mile Run",47.6
"Learn","=""2450014""","All Grades","Push Up",69.5
"Learn","=""2450014""","All Grades","Sit and Reach",73.2
"Lebanon School District","=""0710011""","All Grades","All Tests - District",35.3
"Lebanon School District","=""0710011""","All Grades","Curl Up",77.1
"Lebanon School District","=""0710011""","All Grades","Mile Run",52.3
"Lebanon School District","=""0710011""","All Grades","Push Up",77.1
"Lebanon School District","=""0710011""","All Grades","Sit and Reach",74.9
"Ledyard School District","=""0720011""","All Grades","All Tests - District",40.6
"Ledyard School District","=""0720011""","All Grades","Curl Up",80.9
"Ledyard School District","=""0720011""","All Grades","Mile Run",51.7
"Ledyard School District","=""0720011""","All Grades","Push Up",65.9
"Ledyard School District","=""0720011""","All Grades","Sit and Reach",79.6
"Lisbon School District","=""0730011""","All Grades","All Tests - District",29.9
"Lisbon School District","=""0730011""","All Grades","Curl Up",84.2
"Lisbon School District","=""0730011""","All Grades","Mile Run",37.3
"Lisbon School District","=""0730011""","All Grades","Push Up",58.8
"Lisbon School District","=""0730011""","All Grades","Sit and Reach",64.4
"Litchfield School District","=""0740011""","All Grades","All Tests - District",46.4
"Litchfield School District","=""0740011""","All Grades","Curl Up",84.9
"Litchfield School District","=""0740011""","All Grades","Mile Run",54.9
"Litchfield School District","=""0740011""","All Grades","Push Up",76.1
"Litchfield School District","=""0740011""","All Grades","Sit and Reach",78.3
"Madison School District","=""0760011""","All Grades","All Tests - District",53.8
"Madison School District","=""0760011""","All Grades","Curl Up",86.5
"Madison School District","=""0760011""","All Grades","Mile Run",69.1
"Madison School District","=""0760011""","All Grades","Push Up",83.9
"Madison School District","=""0760011""","All Grades","Sit and Reach",77.9
"Manchester School District","=""0770011""","All Grades","All Tests - District",27.5
"Manchester School District","=""0770011""","All Grades","Curl Up",72.9
"Manchester School District","=""0770011""","All Grades","Mile Run",40.3
"Manchester School District","=""0770011""","All Grades","Push Up",64.0
"Manchester School District","=""0770011""","All Grades","Sit and Reach",69.1
"Mansfield School District","=""0780011""","All Grades","All Tests - District",53.5
"Mansfield School District","=""0780011""","All Grades","Curl Up",90.2
"Mansfield School District","=""0780011""","All Grades","Mile Run",67.4
"Mansfield School District","=""0780011""","All Grades","Push Up",81.1
"Mansfield School District","=""0780011""","All Grades","Sit and Reach",81.5
"Marlborough School District","=""0790011""","All Grades","All Tests - District",29.1
"Marlborough School District","=""0790011""","All Grades","Curl Up",77.1
"Marlborough School District","=""0790011""","All Grades","Mile Run",60.3
"Marlborough School District","=""0790011""","All Grades","Push Up",56.4
"Marlborough School District","=""0790011""","All Grades","Sit and Reach",58.7
"Meriden School District","=""0800011""","All Grades","All Tests - District",25.8
"Meriden School District","=""0800011""","All Grades","Curl Up",82.6
"Meriden School District","=""0800011""","All Grades","Mile Run",38.7
"Meriden School District","=""0800011""","All Grades","Push Up",62.3
"Meriden School District","=""0800011""","All Grades","Sit and Reach",72.2
"Middletown School District","=""0830011""","All Grades","All Tests - District",23.2
"Middletown School District","=""0830011""","All Grades","Curl Up",75.7
"Middletown School District","=""0830011""","All Grades","Mile Run",42.8
"Middletown School District","=""0830011""","All Grades","Push Up",60.2
"Middletown School District","=""0830011""","All Grades","Sit and Reach",71.4
"Milford School District","=""0840011""","All Grades","All Tests - District",35.1
"Milford School District","=""0840011""","All Grades","Curl Up",86.0
"Milford School District","=""0840011""","All Grades","Mile Run",43.5
"Milford School District","=""0840011""","All Grades","Push Up",75.5
"Milford School District","=""0840011""","All Grades","Sit and Reach",75.4
"Monroe School District","=""0850011""","All Grades","All Tests - District",37.2
"Monroe School District","=""0850011""","All Grades","Curl Up",91.1
